 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         @dled12_1[id]  
 1.75832091e-02  1.75832091e-02  5.90015988e+00  5.99729920e+00  9.00000000e+00  1.04848426e-01 -1.18914475e-06 -1.18914474e-06 -1.64888618e-18 
 1.75882091e-02  1.75882091e-02  5.87125516e+00  5.99730478e+00  9.00000000e+00  1.04642144e-01  1.18940202e-06  1.18940202e-06  1.64926407e-18 
 1.75932091e-02  1.75932091e-02  5.84249358e+00  5.99731036e+00  9.00000000e+00  1.04440067e-01 -1.18914472e-06 -1.18914472e-06 -1.64888615e-18 
 1.75982091e-02  1.75982091e-02  5.81387444e+00  5.99731592e+00  9.00000000e+00  1.04235818e-01  1.18940200e-06  1.18940200e-06  1.64926404e-18 
 1.76032091e-02  1.76032091e-02  5.78539703e+00  5.99732147e+00  9.00000000e+00  1.04035763e-01 -1.18914470e-06 -1.18914470e-06 -1.64888612e-18 
 1.76082091e-02  1.76082091e-02  5.75706064e+00  5.99732701e+00  9.00000000e+00  1.03833527e-01  1.18940198e-06  1.18940198e-06  1.64926401e-18 
 1.76132091e-02  1.76132091e-02  5.72886458e+00  5.99733254e+00  9.00000000e+00  1.03635474e-01 -1.18914468e-06 -1.18914468e-06 -1.64888609e-18 
 1.76182091e-02  1.76182091e-02  5.70080816e+00  5.99733805e+00  9.00000000e+00  1.03435230e-01  1.18940196e-06  1.18940196e-06  1.64926398e-18 
 1.76232091e-02  1.76232091e-02  5.67289068e+00  5.99734356e+00  9.00000000e+00  1.03239159e-01 -1.18914466e-06 -1.18914466e-06 -1.64888606e-18 
 1.76282091e-02  1.76282091e-02  5.64511145e+00  5.99734905e+00  9.00000000e+00  1.03040887e-01  1.18940194e-06  1.18940194e-06  1.64926395e-18 
 1.76325658e-02  1.76325658e-02  5.62101846e+00  5.99735383e+00  9.00000000e+00  1.02871904e-01 -1.18914465e-06 -1.18914464e-06 -1.64888604e-18 
 1.76372484e-02  1.76372484e-02  5.59523944e+00  5.99735895e+00  9.00000000e+00  1.02687800e-01  1.18940192e-06  1.18940192e-06  1.64926392e-18 
 1.76422160e-02  1.76422160e-02  5.56802174e+00  5.99736438e+00  9.00000000e+00  1.02496701e-01 -1.18914462e-06 -1.18914462e-06 -1.64888600e-18 
 1.76472160e-02  1.76472160e-02  5.54076186e+00  5.99736983e+00  9.00000000e+00  1.02302123e-01  1.18940190e-06  1.18940189e-06  1.64926389e-18 
 1.76522160e-02  1.76522160e-02  5.51363698e+00  5.99737527e+00  9.00000000e+00  1.02111690e-01 -1.18914460e-06 -1.18914460e-06 -1.64888597e-18 
 1.76572160e-02  1.76572160e-02  5.48664644e+00  5.99738069e+00  9.00000000e+00  1.01919028e-01  1.18940188e-06  1.18940187e-06  1.64926386e-18 
 1.76622160e-02  1.76622160e-02  5.45978956e+00  5.99738611e+00  9.00000000e+00  1.01730502e-01 -1.18914458e-06 -1.18914457e-06 -1.64888595e-18 
 1.76672160e-02  1.76672160e-02  5.43306569e+00  5.99739152e+00  9.00000000e+00  1.01539736e-01  1.18940186e-06  1.18940185e-06  1.64926384e-18 
 1.76722160e-02  1.76722160e-02  5.40647417e+00  5.99739691e+00  9.00000000e+00  1.01353097e-01 -1.18914456e-06 -1.18914455e-06 -1.64888592e-18 
 1.76772160e-02  1.76772160e-02  5.38001433e+00  5.99740229e+00  9.00000000e+00  1.01164209e-01  1.18940184e-06  1.18940183e-06  1.64926381e-18 
 1.76822160e-02  1.76822160e-02  5.35368554e+00  5.99740766e+00  9.00000000e+00  1.00979438e-01 -1.18914454e-06 -1.18914453e-06 -1.64888589e-18 
 1.76872160e-02  1.76872160e-02  5.32748714e+00  5.99741302e+00  9.00000000e+00  1.00792408e-01  1.18940181e-06  1.18940181e-06  1.64926378e-18 
 1.76922160e-02  1.76922160e-02  5.30141848e+00  5.99741837e+00  9.00000000e+00  1.00609487e-01 -1.18914452e-06 -1.18914451e-06 -1.64888586e-18 
 1.76972160e-02  1.76972160e-02  5.27547892e+00  5.99742371e+00  9.00000000e+00  1.00424298e-01  1.18940179e-06  1.18940179e-06  1.64926375e-18 
 1.77022160e-02  1.77022160e-02  5.24966782e+00  5.99742904e+00  9.00000000e+00  1.00243209e-01 -1.18914449e-06 -1.18914449e-06 -1.64888583e-18 
 1.77072160e-02  1.77072160e-02  5.22398455e+00  5.99743436e+00  9.00000000e+00  1.00059841e-01  1.18940177e-06  1.18940177e-06  1.64926372e-18 
 1.77122160e-02  1.77122160e-02  5.19842847e+00  5.99743966e+00  9.00000000e+00  9.98805646e-02 -1.18914447e-06 -1.18914447e-06 -1.64888580e-18 
 1.77172160e-02  1.77172160e-02  5.17299895e+00  5.99744495e+00  9.00000000e+00  9.96990012e-02  1.18940175e-06  1.18940175e-06  1.64926369e-18 
 1.77222160e-02  1.77222160e-02  5.14769536e+00  5.99745024e+00  9.00000000e+00  9.95215193e-02 -1.18914445e-06 -1.18914445e-06 -1.64888577e-18 
 1.77272160e-02  1.77272160e-02  5.12251708e+00  5.99745551e+00  9.00000000e+00  9.93417417e-02  1.18940173e-06  1.18940173e-06  1.64926366e-18 
 1.77322160e-02  1.77322160e-02  5.09746350e+00  5.99746077e+00  9.00000000e+00  9.91660369e-02 -1.18914443e-06 -1.18914443e-06 -1.64888574e-18 
 1.77372160e-02  1.77372160e-02  5.07253399e+00  5.99746602e+00  9.00000000e+00  9.89880273e-02  1.18940171e-06  1.18940171e-06  1.64926363e-18 
 1.77422160e-02  1.77422160e-02  5.04772793e+00  5.99747126e+00  9.00000000e+00  9.88140818e-02 -1.18914441e-06 -1.18914441e-06 -1.64888571e-18 
 1.77472160e-02  1.77472160e-02  5.02304473e+00  5.99747649e+00  9.00000000e+00  9.86378227e-02  1.18940169e-06  1.18940169e-06  1.64926361e-18 
 1.77522160e-02  1.77522160e-02  4.99848376e+00  5.99748171e+00  9.00000000e+00  9.84656189e-02 -1.18914439e-06 -1.18914439e-06 -1.64888569e-18 
 1.77572160e-02  1.77572160e-02  4.97404442e+00  5.99748692e+00  9.00000000e+00  9.82910927e-02  1.18940167e-06  1.18940167e-06  1.64926358e-18 
 1.77622160e-02  1.77622160e-02  4.94972612e+00  5.99749211e+00  9.00000000e+00  9.81206135e-02 -1.18914437e-06 -1.18914437e-06 -1.64888566e-18 
 1.77672160e-02  1.77672160e-02  4.92552825e+00  5.99749730e+00  9.00000000e+00  9.79478029e-02  1.18940165e-06  1.18940165e-06  1.64926355e-18 
 1.77722160e-02  1.77722160e-02  4.90145021e+00  5.99750247e+00  9.00000000e+00  9.77790309e-02 -1.18914435e-06 -1.18914435e-06 -1.64888563e-18 
 1.77772160e-02  1.77772160e-02  4.87749142e+00  5.99750764e+00  9.00000000e+00  9.76079190e-02  1.18940163e-06  1.18940162e-06  1.64926352e-18 
 1.77822160e-02  1.77822160e-02  4.85365128e+00  5.99751279e+00  9.00000000e+00  9.74408372e-02 -1.18914433e-06 -1.18914432e-06 -1.64888560e-18 
 1.77872160e-02  1.77872160e-02  4.82992920e+00  5.99751793e+00  9.00000000e+00  9.72714069e-02  1.18940161e-06  1.18940160e-06  1.64926349e-18 
 1.77922160e-02  1.77922160e-02  4.80632460e+00  5.99752307e+00  9.00000000e+00  9.71059986e-02 -1.18914431e-06 -1.18914430e-06 -1.64888557e-18 
 1.77972160e-02  1.77972160e-02  4.78283689e+00  5.99752819e+00  9.00000000e+00  9.69382332e-02  1.18940159e-06  1.18940158e-06  1.64926346e-18 
 1.78022160e-02  1.78022160e-02  4.75946551e+00  5.99753330e+00  9.00000000e+00  9.67744817e-02 -1.18914429e-06 -1.18914428e-06 -1.64888554e-18 
 1.78072160e-02  1.78072160e-02  4.73620987e+00  5.99753840e+00  9.00000000e+00  9.66083646e-02  1.18940156e-06  1.18940156e-06  1.64926343e-18 
 1.78122160e-02  1.78122160e-02  4.71306940e+00  5.99754349e+00  9.00000000e+00  9.64462533e-02 -1.18914427e-06 -1.18914426e-06 -1.64888551e-18 
 1.78172160e-02  1.78172160e-02  4.69004352e+00  5.99754857e+00  9.00000000e+00  9.62817682e-02  1.18940154e-06  1.18940154e-06  1.64926340e-18 
 1.78222160e-02  1.78222160e-02  4.66713168e+00  5.99755364e+00  9.00000000e+00  9.61212808e-02 -1.18914424e-06 -1.18914424e-06 -1.64888548e-18 
 1.78272160e-02  1.78272160e-02  4.64433331e+00  5.99755870e+00  9.00000000e+00  9.59584114e-02  1.18940152e-06  1.18940152e-06  1.64926337e-18 
 1.78322160e-02  1.78322160e-02  4.62164784e+00  5.99756374e+00  9.00000000e+00  9.57995317e-02 -1.18914422e-06 -1.18914422e-06 -1.64888545e-18 
 1.78372160e-02  1.78372160e-02  4.59907471e+00  5.99756878e+00  9.00000000e+00  9.56382618e-02  1.18940150e-06  1.18940150e-06  1.64926334e-18 
 1.78422160e-02  1.78422160e-02  4.57661338e+00  5.99757381e+00  9.00000000e+00  9.54809739e-02 -1.18914420e-06 -1.18914420e-06 -1.64888542e-18 
 1.78472160e-02  1.78472160e-02  4.55426328e+00  5.99757882e+00  9.00000000e+00  9.53212877e-02  1.18940148e-06  1.18940148e-06  1.64926331e-18 
 1.78522160e-02  1.78522160e-02  4.53202386e+00  5.99758383e+00  9.00000000e+00  9.51655756e-02 -1.18914418e-06 -1.18914418e-06 -1.64888540e-18 
 1.78572160e-02  1.78572160e-02  4.50989458e+00  5.99758883e+00  9.00000000e+00  9.50074573e-02  1.18940146e-06  1.18940146e-06  1.64926329e-18 
 1.78622160e-02  1.78622160e-02  4.48787490e+00  5.99759381e+00  9.00000000e+00  9.48533055e-02 -1.18914416e-06 -1.18914416e-06 -1.64888537e-18 
 1.78672160e-02  1.78672160e-02  4.46596426e+00  5.99759879e+00  9.00000000e+00  9.46967394e-02  1.18940144e-06  1.18940144e-06  1.64926326e-18 
 1.78722160e-02  1.78722160e-02  4.44416213e+00  5.99760375e+00  9.00000000e+00  9.45441322e-02 -1.18914414e-06 -1.18914414e-06 -1.64888534e-18 
 1.78772160e-02  1.78772160e-02  4.42246797e+00  5.99760871e+00  9.00000000e+00  9.43891030e-02  1.18940142e-06  1.18940141e-06  1.64926323e-18 
 1.78822160e-02  1.78822160e-02  4.40088125e+00  5.99761365e+00  9.00000000e+00  9.42380251e-02 -1.18914412e-06 -1.18914412e-06 -1.64888531e-18 
 1.78872160e-02  1.78872160e-02  4.37940143e+00  5.99761859e+00  9.00000000e+00  9.40845175e-02  1.18940140e-06  1.18940139e-06  1.64926320e-18 
 1.78922160e-02  1.78922160e-02  4.35802799e+00  5.99762351e+00  9.00000000e+00  9.39349536e-02 -1.18914410e-06 -1.18914409e-06 -1.64888528e-18 
 1.78972160e-02  1.78972160e-02  4.33676039e+00  5.99762842e+00  9.00000000e+00  9.37829523e-02  1.18940138e-06  1.18940137e-06  1.64926317e-18 
 1.79022160e-02  1.79022160e-02  4.31559812e+00  5.99763333e+00  9.00000000e+00  9.36348875e-02 -1.18914408e-06 -1.18914407e-06 -1.64888525e-18 
 1.79072160e-02  1.79072160e-02  4.29454066e+00  5.99763822e+00  9.00000000e+00  9.34843776e-02  1.18940135e-06  1.18940135e-06  1.64926314e-18 
 1.79122160e-02  1.79122160e-02  4.27358747e+00  5.99764310e+00  9.00000000e+00  9.33377968e-02 -1.18914405e-06 -1.18914405e-06 -1.64888522e-18 
 1.79172160e-02  1.79172160e-02  4.25273806e+00  5.99764798e+00  9.00000000e+00  9.31887635e-02  1.18940133e-06  1.18940133e-06  1.64926311e-18 
 1.79222160e-02  1.79222160e-02  4.23199189e+00  5.99765284e+00  9.00000000e+00  9.30436521e-02 -1.18914403e-06 -1.18914403e-06 -1.64888519e-18 
 1.79272160e-02  1.79272160e-02  4.21134847e+00  5.99765769e+00  9.00000000e+00  9.28960806e-02  1.18940131e-06  1.18940131e-06  1.64926308e-18 
 1.79322160e-02  1.79322160e-02  4.19080728e+00  5.99766254e+00  9.00000000e+00  9.27524238e-02 -1.18914401e-06 -1.18914401e-06 -1.64888516e-18 
 1.79372160e-02  1.79372160e-02  4.17036782e+00  5.99766737e+00  9.00000000e+00  9.26062997e-02  1.18940129e-06  1.18940129e-06  1.64926305e-18 
 1.79422160e-02  1.79422160e-02  4.15002958e+00  5.99767219e+00  9.00000000e+00  9.24640831e-02 -1.18914399e-06 -1.18914399e-06 -1.64888513e-18 
 1.79472160e-02  1.79472160e-02  4.12979206e+00  5.99767701e+00  9.00000000e+00  9.23193919e-02  1.18940127e-06  1.18940127e-06  1.64926302e-18 
 1.79522160e-02  1.79522160e-02  4.10965477e+00  5.99768181e+00  9.00000000e+00  9.21786012e-02 -1.18914397e-06 -1.18914397e-06 -1.64888510e-18 
 1.79572160e-02  1.79572160e-02  4.08961720e+00  5.99768660e+00  9.00000000e+00  9.20353286e-02  1.18940125e-06  1.18940125e-06  1.64926299e-18 
 1.79622160e-02  1.79622160e-02  4.06967887e+00  5.99769139e+00  9.00000000e+00  9.18959496e-02 -1.18914395e-06 -1.18914395e-06 -1.64888507e-18 
 1.79672160e-02  1.79672160e-02  4.04983927e+00  5.99769616e+00  9.00000000e+00  9.17540816e-02  1.18940123e-06  1.18940122e-06  1.64926296e-18 
 1.79722160e-02  1.79722160e-02  4.03009793e+00  5.99770092e+00  9.00000000e+00  9.16161003e-02 -1.18914393e-06 -1.18914392e-06 -1.64888504e-18 
 1.79772160e-02  1.79772160e-02  4.01045436e+00  5.99770568e+00  9.00000000e+00  9.14756228e-02  1.18940121e-06  1.18940120e-06  1.64926293e-18 
 1.79822160e-02  1.79822160e-02  3.99090806e+00  5.99771042e+00  9.00000000e+00  9.13390253e-02 -1.18914391e-06 -1.18914390e-06 -1.64888501e-18 
 1.79872160e-02  1.79872160e-02  3.97145857e+00  5.99771515e+00  9.00000000e+00  9.11999245e-02  1.18940118e-06  1.18940118e-06  1.64926290e-18 
 1.79922160e-02  1.79922160e-02  3.95210539e+00  5.99771988e+00  9.00000000e+00  9.10646970e-02 -1.18914388e-06 -1.18914388e-06 -1.64888498e-18 
 1.79972160e-02  1.79972160e-02  3.93284806e+00  5.99772459e+00  9.00000000e+00  9.09269593e-02  1.18940116e-06  1.18940116e-06  1.64926287e-18 
 1.80022160e-02  1.80022160e-02  3.91368610e+00  5.99772930e+00  9.00000000e+00  9.07930881e-02 -1.18914386e-06 -1.18914386e-06 -1.64888495e-18 
 1.80072160e-02  1.80072160e-02  3.89461904e+00  5.99773399e+00  9.00000000e+00  9.06566999e-02  1.18940114e-06  1.18940114e-06  1.64926284e-18 
 1.80122160e-02  1.80122160e-02  3.87564640e+00  5.99773868e+00  9.00000000e+00  9.05241716e-02 -1.18914384e-06 -1.18914384e-06 -1.64888492e-18 
 1.80172160e-02  1.80172160e-02  3.85676772e+00  5.99774335e+00  9.00000000e+00  9.03891195e-02  1.18940112e-06  1.18940112e-06  1.64926281e-18 
 1.80222160e-02  1.80222160e-02  3.83798254e+00  5.99774802e+00  9.00000000e+00  9.02579207e-02 -1.18914382e-06 -1.18914382e-06 -1.64888489e-18 
 1.80272160e-02  1.80272160e-02  3.81929038e+00  5.99775268e+00  9.00000000e+00  9.01241913e-02  1.18940110e-06  1.18940110e-06  1.64926278e-18 
 1.80322160e-02  1.80322160e-02  3.80069080e+00  5.99775732e+00  9.00000000e+00  8.99943088e-02 -1.18914380e-06 -1.18914380e-06 -1.64888487e-18 
 1.80372160e-02  1.80372160e-02  3.78218332e+00  5.99776196e+00  9.00000000e+00  8.98618891e-02  1.18940108e-06  1.18940107e-06  1.64926275e-18 
 1.80422160e-02  1.80422160e-02  3.76376750e+00  5.99776659e+00  9.00000000e+00  8.97333099e-02 -1.18914378e-06 -1.18914377e-06 -1.64888484e-18 
 1.80472160e-02  1.80472160e-02  3.74544289e+00  5.99777120e+00  9.00000000e+00  8.96021868e-02  1.18940105e-06  1.18940105e-06  1.64926272e-18 
 1.80522160e-02  1.80522160e-02  3.72720902e+00  5.99777581e+00  9.00000000e+00  8.94748977e-02 -1.18914376e-06 -1.18914375e-06 -1.64888481e-18 
 1.80572160e-02  1.80572160e-02  3.70906545e+00  5.99778041e+00  9.00000000e+00  8.93450584e-02  1.18940103e-06  1.18940103e-06  1.64926269e-18 
 1.80622160e-02  1.80622160e-02  3.69101174e+00  5.99778500e+00  9.00000000e+00  8.92190468e-02 -1.18914373e-06 -1.18914373e-06 -1.64888478e-18 
 1.80672160e-02  1.80672160e-02  3.67304744e+00  5.99778958e+00  9.00000000e+00  8.90904783e-02  1.18940101e-06  1.18940101e-06  1.64926266e-18 
 1.80722160e-02  1.80722160e-02  3.65517210e+00  5.99779415e+00  9.00000000e+00  8.89657315e-02 -1.18914371e-06 -1.18914371e-06 -1.64888475e-18 
 1.80772160e-02  1.80772160e-02  3.63738528e+00  5.99779871e+00  9.00000000e+00  8.88384214e-02  1.18940099e-06  1.18940099e-06  1.64926263e-18 
 1.80822160e-02  1.80822160e-02  3.61968655e+00  5.99780326e+00  9.00000000e+00  8.87149266e-02 -1.18914369e-06 -1.18914369e-06 -1.64888472e-18 
 1.80872160e-02  1.80872160e-02  3.60207547e+00  5.99780780e+00  9.00000000e+00  8.85888623e-02  1.18940097e-06  1.18940097e-06  1.64926260e-18 
 1.80922160e-02  1.80922160e-02  3.58455161e+00  5.99781234e+00  9.00000000e+00  8.84666073e-02 -1.18914367e-06 -1.18914367e-06 -1.64888468e-18 
 1.80972160e-02  1.80972160e-02  3.56711453e+00  5.99781686e+00  9.00000000e+00  8.83417764e-02  1.18940095e-06  1.18940094e-06  1.64926257e-18 
 1.81022160e-02  1.81022160e-02  3.54976380e+00  5.99782137e+00  9.00000000e+00  8.82207488e-02 -1.18914365e-06 -1.18914364e-06 -1.64888465e-18 
 1.81072160e-02  1.81072160e-02  3.53249900e+00  5.99782588e+00  9.00000000e+00  8.80971391e-02  1.18940092e-06  1.18940092e-06  1.64926254e-18 
 1.81122160e-02  1.81122160e-02  3.51531970e+00  5.99783037e+00  9.00000000e+00  8.79773266e-02 -1.18914362e-06 -1.18914362e-06 -1.64888462e-18 
 1.81172160e-02  1.81172160e-02  3.49822548e+00  5.99783486e+00  9.00000000e+00  8.78549259e-02  1.18940090e-06  1.18940090e-06  1.64926251e-18 
 1.81222160e-02  1.81222160e-02  3.48121591e+00  5.99783934e+00  9.00000000e+00  8.77363165e-02 -1.18914360e-06 -1.18914360e-06 -1.64888459e-18 
 1.81272160e-02  1.81272160e-02  3.46429058e+00  5.99784380e+00  9.00000000e+00  8.76151128e-02  1.18940088e-06  1.18940088e-06  1.64926248e-18 
 1.81322160e-02  1.81322160e-02  3.44744907e+00  5.99784826e+00  9.00000000e+00  8.74976946e-02 -1.18914358e-06 -1.18914358e-06 -1.64888456e-18 
 1.81372160e-02  1.81372160e-02  3.43069096e+00  5.99785271e+00  9.00000000e+00  8.73776760e-02  1.18940086e-06  1.18940086e-06  1.64926245e-18 
 1.81422160e-02  1.81422160e-02  3.41401584e+00  5.99785715e+00  9.00000000e+00  8.72614371e-02 -1.18914356e-06 -1.18914356e-06 -1.64888453e-18 
 1.81472160e-02  1.81472160e-02  3.39742331e+00  5.99786158e+00  9.00000000e+00  8.71425918e-02  1.18940084e-06  1.18940083e-06  1.64926242e-18 
 1.81522160e-02  1.81522160e-02  3.38091294e+00  5.99786600e+00  9.00000000e+00  8.70275205e-02 -1.18914354e-06 -1.18914353e-06 -1.64888450e-18 
 1.81572160e-02  1.81572160e-02  3.36448434e+00  5.99787041e+00  9.00000000e+00  8.69098369e-02  1.18940081e-06  1.18940081e-06  1.64926239e-18 
 1.81622160e-02  1.81622160e-02  3.34813710e+00  5.99787482e+00  9.00000000e+00  8.67959216e-02 -1.18914352e-06 -1.18914351e-06 -1.64888447e-18 
 1.81672160e-02  1.81672160e-02  3.33187082e+00  5.99787921e+00  9.00000000e+00  8.66793881e-02  1.18940079e-06  1.18940079e-06  1.64926236e-18 
 1.81722160e-02  1.81722160e-02  3.31568509e+00  5.99788360e+00  9.00000000e+00  8.65666173e-02 -1.18914349e-06 -1.18914349e-06 -1.64888444e-18 
 1.81772160e-02  1.81772160e-02  3.29957953e+00  5.99788797e+00  9.00000000e+00  8.64512226e-02  1.18940077e-06  1.18940077e-06  1.64926233e-18 
 1.81822160e-02  1.81822160e-02  3.28355372e+00  5.99789234e+00  9.00000000e+00  8.63395849e-02 -1.18914347e-06 -1.18914347e-06 -1.64888441e-18 
 1.81872160e-02  1.81872160e-02  3.26760728e+00  5.99789670e+00  9.00000000e+00  8.62253176e-02  1.18940075e-06  1.18940075e-06  1.64926230e-18 
 1.81922160e-02  1.81922160e-02  3.25173981e+00  5.99790104e+00  9.00000000e+00  8.61148018e-02 -1.18914345e-06 -1.18914345e-06 -1.64888438e-18 
 1.81972160e-02  1.81972160e-02  3.23595092e+00  5.99790538e+00  9.00000000e+00  8.60016507e-02  1.18940073e-06  1.18940072e-06  1.64926227e-18 
 1.82022160e-02  1.82022160e-02  3.22024023e+00  5.99790971e+00  9.00000000e+00  8.58922457e-02 -1.18914343e-06 -1.18914342e-06 -1.64888435e-18 
 1.82072160e-02  1.82072160e-02  3.20460734e+00  5.99791404e+00  9.00000000e+00  8.57801997e-02  1.18940070e-06  1.18940070e-06  1.64926224e-18 
 1.82122160e-02  1.82122160e-02  3.18905187e+00  5.99791835e+00  9.00000000e+00  8.56718944e-02 -1.18914340e-06 -1.18914340e-06 -1.64888432e-18 
 1.82172160e-02  1.82172160e-02  3.17357344e+00  5.99792265e+00  9.00000000e+00  8.55609425e-02  1.18940068e-06  1.18940068e-06  1.64926221e-18 
 1.82222160e-02  1.82222160e-02  3.15817166e+00  5.99792695e+00  9.00000000e+00  8.54537260e-02 -1.18914338e-06 -1.18914338e-06 -1.64888429e-18 
 1.82272160e-02  1.82272160e-02  3.14284616e+00  5.99793123e+00  9.00000000e+00  8.53438574e-02  1.18940066e-06  1.18940066e-06  1.64926218e-18 
 1.82322160e-02  1.82322160e-02  3.12759655e+00  5.99793551e+00  9.00000000e+00  8.52377188e-02 -1.18914336e-06 -1.18914336e-06 -1.64888426e-18 
 1.82372160e-02  1.82372160e-02  3.11242247e+00  5.99793978e+00  9.00000000e+00  8.51289228e-02  1.18940064e-06  1.18940063e-06  1.64926214e-18 
 1.82422160e-02  1.82422160e-02  3.09732354e+00  5.99794404e+00  9.00000000e+00  8.50238515e-02 -1.18914334e-06 -1.18914333e-06 -1.64888423e-18 
 1.82472160e-02  1.82472160e-02  3.08229938e+00  5.99794829e+00  9.00000000e+00  8.49161173e-02  1.18940061e-06  1.18940061e-06  1.64926211e-18 
 1.82522160e-02  1.82522160e-02  3.06734962e+00  5.99795253e+00  9.00000000e+00  8.48121027e-02 -1.18914331e-06 -1.18914331e-06 -1.64888419e-18 
 1.82572160e-02  1.82572160e-02  3.05247391e+00  5.99795676e+00  9.00000000e+00  8.47054205e-02  1.18940059e-06  1.18940058e-06  1.64926208e-18 
 1.82622160e-02  1.82622160e-02  3.03767186e+00  5.99796096e+00  9.00000000e+00  8.46024520e-02 -1.18914330e-06 -1.18914329e-06 -1.64888417e-18 
 1.82672160e-02  1.82672160e-02  3.02294311e+00  5.99796515e+00  9.00000000e+00  8.44968099e-02  1.18940056e-06  1.18940056e-06  1.64926204e-18 
 1.82722160e-02  1.82722160e-02  3.00828730e+00  5.99796932e+00  9.00000000e+00  8.43948772e-02 -1.18914327e-06 -1.18914327e-06 -1.64888414e-18 
 1.82736194e-02  1.82736194e-02  3.00828084e+00  5.99797050e+00  9.00000000e+00  5.92296057e+00  8.51012917e+00  7.08253853e-01  7.80187531e-03 
 1.82741272e-02  1.82741272e-02  3.00980181e+00  5.99797093e+00  9.00000000e+00  6.08505641e+00  8.53027441e+00  7.08320333e-01  7.82195408e-03 
 1.82744670e-02  1.82744670e-02  3.01081980e+00  5.99797122e+00  9.00000000e+00  5.92674949e+00  8.51029458e+00  7.08254407e-01  7.80204236e-03 
 1.82747991e-02  1.82747991e-02  3.01181394e+00  5.99797150e+00  9.00000000e+00  6.08305669e+00  8.53008905e+00  7.08519706e-01  7.88248052e-03 
 1.82753761e-02  1.82753761e-02  3.01354136e+00  5.99797199e+00  9.00000000e+00  5.93046988e+00  8.51045136e+00  7.08254918e-01  7.80219645e-03 
 1.82759002e-02  1.82759002e-02  3.01510983e+00  5.99797244e+00  9.00000000e+00  6.08292220e+00  8.52995880e+00  7.08319293e-01  7.82163951e-03 
 1.82766665e-02  1.82766665e-02  3.01740279e+00  5.99797308e+00  9.00000000e+00  5.93395808e+00  8.51055582e+00  7.08255263e-01  7.80230056e-03 
 1.82775536e-02  1.82775536e-02  3.02005530e+00  5.99797383e+00  9.00000000e+00  6.08422728e+00  8.52988069e+00  7.08319036e-01  7.82156165e-03 
 1.82786930e-02  1.82786930e-02  3.02346131e+00  5.99797480e+00  9.00000000e+00  5.93794314e+00  8.51062034e+00  7.08255476e-01  7.80236486e-03 
 1.82803323e-02  1.82803323e-02  3.02835779e+00  5.99797618e+00  9.00000000e+00  6.08767335e+00  8.52983329e+00  7.08318879e-01  7.82151441e-03 
 1.82827191e-02  1.82827191e-02  3.03548033e+00  5.99797819e+00  9.00000000e+00  5.94443833e+00  8.51065325e+00  7.08255585e-01  7.80239767e-03 
 1.82866563e-02  1.82866563e-02  3.04721028e+00  5.99798150e+00  9.00000000e+00  6.09678290e+00  8.52981193e+00  7.08318809e-01  7.82149312e-03 
 1.82916563e-02  1.82916563e-02  3.06207385e+00  5.99798569e+00  9.00000000e+00  5.95794827e+00  8.51066773e+00  7.08255633e-01  7.80241210e-03 
 1.82966563e-02  1.82966563e-02  3.07689983e+00  5.99798985e+00  9.00000000e+00  6.11144021e+00  8.52979927e+00  7.08318767e-01  7.82148050e-03 
 1.83016563e-02  1.83016563e-02  3.09168927e+00  5.99799401e+00  9.00000000e+00  5.97294288e+00  8.51073328e+00  7.08255926e-01  7.80250042e-03 
 1.83066563e-02  1.83066563e-02  3.10644131e+00  5.99799815e+00  9.00000000e+00  6.12602373e+00  8.52983950e+00  7.08318976e-01  7.82154373e-03 
 1.83116563e-02  1.83116563e-02  3.12115699e+00  5.99800229e+00  9.00000000e+00  5.98786333e+00  8.51074603e+00  7.08255968e-01  7.80251325e-03 
 1.83166563e-02  1.83166563e-02  3.13583545e+00  5.99800642e+00  9.00000000e+00  6.14053455e+00  8.52982672e+00  7.08318934e-01  7.82153092e-03 
 1.83216563e-02  1.83216563e-02  3.15047773e+00  5.99801054e+00  9.00000000e+00  6.00270968e+00  8.51075857e+00  7.08256009e-01  7.80252569e-03 
 1.83266563e-02  1.83266563e-02  3.16508299e+00  5.99801466e+00  9.00000000e+00  6.15497267e+00  8.52981395e+00  7.08318892e-01  7.82151814e-03 
 1.83316563e-02  1.83316563e-02  3.17965224e+00  5.99801876e+00  9.00000000e+00  6.01748231e+00  8.51077109e+00  7.08256051e-01  7.80253810e-03 
 1.83366563e-02  1.83366563e-02  3.19418466e+00  5.99802286e+00  9.00000000e+00  6.16933845e+00  8.52980121e+00  7.08318850e-01  7.82150538e-03 
 1.83416563e-02  1.83416563e-02  3.20868124e+00  5.99802695e+00  9.00000000e+00  6.03218159e+00  8.51078358e+00  7.08256092e-01  7.80255050e-03 
 1.83466563e-02  1.83466563e-02  3.22314118e+00  5.99803102e+00  9.00000000e+00  6.18363226e+00  8.52978849e+00  7.08318807e-01  7.82149263e-03 
 1.83516563e-02  1.83516563e-02  3.23756547e+00  5.99803510e+00  9.00000000e+00  6.04680789e+00  8.51079606e+00  7.08256133e-01  7.80256287e-03 
 1.83566563e-02  1.83566563e-02  3.25195328e+00  5.99803916e+00  9.00000000e+00  6.19785446e+00  8.52977578e+00  7.08318765e-01  7.82147991e-03 
