time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.00627884266,4.01068104,5.70137942,9.0,6.45037174,8.51177797,0.708259362,0.00780353701
0.00628384266,4.02313853,5.70201297,9.0,6.56646482,8.52877635,0.708315456,0.00782047926
0.00628884266,4.03556527,5.70264514,9.0,6.46295181,8.51178877,0.708259397,0.00780354772
0.00629384266,4.04796063,5.70327594,9.0,6.57873814,8.52876539,0.70831542,0.00782046829
0.00629884266,4.06032538,5.70390536,9.0,6.47546941,8.51179955,0.708259433,0.00780355842
0.00630384266,4.07265892,5.70453342,9.0,6.59094999,8.52875444,0.708315384,0.00782045733
0.00630884266,4.08496201,5.70516011,9.0,6.48792484,8.51181031,0.708259468,0.0078035691
0.00631384266,4.09723404,5.70578544,9.0,6.60310066,8.52874351,0.708315347,0.00782044639
0.00631884266,4.10947576,5.70640941,9.0,6.50031841,8.51182106,0.708259503,0.00780357977
0.00632384266,4.12168658,5.70703202,9.0,6.61519046,8.5287326,0.708315311,0.00782043546
0.00632884266,4.13386725,5.70765328,9.0,6.51265045,8.51183179,0.708259539,0.00780359042
0.00633384266,4.14601717,5.70827319,9.0,6.62721969,8.5287217,0.708315275,0.00782042456
0.00633884266,4.15813709,5.70889176,9.0,6.52492124,8.5118425,0.708259574,0.00780360105
0.00634384266,4.17022641,5.70950898,9.0,6.63918867,8.52871082,0.708315239,0.00782041367
0.00634884266,4.18228588,5.71012486,9.0,6.5371311,8.5118532,0.708259609,0.00780361167
0.00635384266,4.1943149,5.7107394,9.0,6.65109768,8.52869996,0.708315203,0.0078204028
0.00635884266,4.20631423,5.71135261,9.0,6.54928033,8.51186388,0.708259644,0.00780362227
0.00636384266,4.21828326,5.71196448,9.0,6.66294702,8.52868912,0.708315167,0.00782039194
0.00636884266,4.23022273,5.71257503,9.0,6.56136923,8.51187455,0.708259679,0.00780363285
0.00637384266,4.24213207,5.71318425,9.0,6.674737,8.52867829,0.708315131,0.0078203811
0.00637884266,4.254012,5.71379215,9.0,6.57339811,8.5118852,0.708259714,0.00780364342
0.00638384266,4.26586193,5.71439873,9.0,6.68646792,8.52866748,0.708315096,0.00782037028
0.00638884266,4.27768261,5.715004,9.0,6.58536726,8.51189583,0.708259749,0.00780365397
0.00639384266,4.28947344,5.71560794,9.0,6.69814005,8.52865668,0.70831506,0.00782035948
0.00639884266,4.30123517,5.71621058,9.0,6.59727698,8.51190645,0.708259784,0.00780366451
0.00640384266,4.3129672,5.71681191,9.0,6.70975371,8.5286459,0.708315024,0.00782034869
0.00640884266,4.32467026,5.71741194,9.0,6.60912757,8.51191705,0.708259819,0.00780367503
0.00641384266,4.33634377,5.71801067,9.0,6.72130918,8.52863514,0.708314989,0.00782033792
0.00641884266,4.34798847,5.71860809,9.0,6.62091931,8.51192763,0.708259854,0.00780368554
0.00642384266,4.35960376,5.71920422,9.0,6.73280674,8.5286244,0.708314953,0.00782032716
0.00642884266,4.37119037,5.71979906,9.0,6.63265252,8.5119382,0.708259889,0.00780369602
0.00643384266,4.38274773,5.72039261,9.0,6.7442467,8.52861367,0.708314918,0.00782031643
0.00643884266,4.39427656,5.72098487,9.0,6.64432747,8.51194876,0.708259923,0.0078037065
0.00644384266,4.40577628,5.72157585,9.0,6.75562934,8.52860296,0.708314882,0.00782030571
0.00644884266,4.41724761,5.72216554,9.0,6.65594445,8.51195929,0.708259958,0.00780371695
0.00645384266,4.42868997,5.72275396,9.0,6.76695494,8.52859227,0.708314847,0.007820295
0.00645884266,4.44010408,5.7233411,9.0,6.66750376,8.51196981,0.708259993,0.00780372739
0.00646384266,4.45148937,5.72392697,9.0,6.77822378,8.52858159,0.708314811,0.00782028431
0.00646884266,4.46284656,5.72451157,9.0,6.67900569,8.51198032,0.708260027,0.00780373782
0.00647384266,4.47417507,5.7250949,9.0,6.78943616,8.52857093,0.708314776,0.00782027364
0.00647884266,4.48547562,5.72567697,9.0,6.69045051,8.5119908,0.708260062,0.00780374823
