time,v(N001),v(N002),v(N003),v(N004),v(N005),@dled12_1[id]
0.1295,1.33382642,5.0,5.17191863,1.33381301,2.50000005,-1.81872849e-13
0.13,1.34214917,5.0,5.17804719,1.34215403,2.49999998,-1.88005983e-13
0.1305,1.35045303,5.0,5.18411824,1.35043966,2.50000005,-1.94080974e-13
0.131,1.35873804,5.0,5.19020474,1.35874287,2.49999998,-2.00170936e-13
0.1315,1.36700424,5.0,5.19623408,1.36699091,2.50000005,-2.06203302e-13
0.132,1.37525168,5.0,5.20227892,1.37525647,2.49999998,-2.12250814e-13
0.1325,1.38348039,5.0,5.20826684,1.3834671,2.50000005,-2.18241089e-13
0.133,1.39169042,5.0,5.21427031,1.39169519,2.49999998,-2.24246664e-13
0.1335,1.39988181,5.0,5.22021703,1.39986857,2.50000005,-2.30195246e-13
0.134,1.40805461,5.0,5.22617902,1.40805935,2.49999998,-2.3615892e-13
0.1345,1.41620886,5.0,5.23208452,1.41619565,2.50000005,-2.42065909e-13
0.135,1.42434459,5.0,5.23800533,1.4243493,2.49999998,-2.47988078e-13
0.1355,1.43246185,5.0,5.24386979,1.43244869,2.50000005,-2.5385375e-13
0.136,1.44056069,5.0,5.24974985,1.44056537,2.49999998,-2.59734919e-13
0.1365,1.44864114,5.0,5.25557417,1.44862802,2.50000005,-2.65560237e-13
0.137,1.45670325,5.0,5.26141376,1.4567079,2.49999998,-2.71400742e-13
0.1375,1.46474705,5.0,5.26719752,1.46473397,2.50000005,-2.77185328e-13
0.138,1.4727726,5.0,5.27299654,1.47277722,2.49999998,-2.82985106e-13
0.1385,1.48077992,5.0,5.27874009,1.48076688,2.50000005,-2.88729351e-13
0.139,1.48876907,5.0,5.28449893,1.48877367,2.49999998,-2.94488832e-13
0.1395,1.49674008,5.0,5.29020254,1.49672708,2.50000005,-3.00193024e-13
0.14,1.504693,5.0,5.29592137,1.50469757,2.49999998,-3.0591239e-13
0.1405,1.51262786,5.0,5.30158517,1.5126149,2.50000005,-3.11576691e-13
0.141,1.52054471,5.0,5.30726414,1.52054925,2.49999998,-3.17256124e-13
0.1415,1.52844358,5.0,5.31288833,1.52843066,2.50000005,-3.22880737e-13
0.142,1.53632453,5.0,5.31852764,1.53632904,2.49999998,-3.28520447e-13
0.1425,1.54418758,5.0,5.3241124,1.5441747,2.50000005,-3.34105572e-13
0.143,1.55203278,5.0,5.32971224,1.55203726,2.49999998,-3.39705752e-13
0.1435,1.55986018,5.0,5.33525775,1.55984733,2.50000005,-3.45251581e-13
0.144,1.5676698,5.0,5.3408183,1.56767425,2.49999998,-3.50812421e-13
0.1445,1.57546169,5.0,5.34632489,1.57544889,2.50000005,-3.56319286e-13
0.145,1.5832359,5.0,5.35184655,1.58324032,2.49999998,-3.6184121e-13
0.1455,1.59099246,5.0,5.35731435,1.5909797,2.50000005,-3.67309253e-13
0.146,1.59873141,5.0,5.3627972,1.5987358,2.49999998,-3.72792332e-13
0.1465,1.60645279,5.0,5.36822648,1.60644007,2.50000005,-3.78221825e-13
0.147,1.61415664,5.0,5.37367066,1.614161,2.49999998,-3.836662e-13
0.1475,1.621843,5.0,5.37906154,1.62183032,2.50000005,-3.89057267e-13
0.148,1.62951191,5.0,5.38446748,1.62951625,2.49999998,-3.94463384e-13
0.1485,1.63716342,5.0,5.38982032,1.63715078,2.50000005,-3.99816395e-13
0.149,1.64479755,5.0,5.39518794,1.64480186,2.49999998,-4.05184173e-13
0.1495,1.65241435,5.0,5.4005027,1.65240175,2.50000005,-4.10499075e-13
0.15,1.66001387,5.0,5.40583241,1.66001815,2.49999998,-4.15828929e-13
0.1505,1.66759613,5.0,5.41110948,1.66758356,2.50000005,-4.21106136e-13
0.15075,1.6713808,5.0,5.41376617,1.67138503,2.49999998,-4.23762891e-13
0.151,1.67516117,5.0,5.41638474,1.67514868,2.50000005,-4.26381514e-13
0.151030043,1.67559463,4.84978543,5.41605984,1.67496364,2.42489531,-5.76273125e-13
0.151090129,1.67642039,4.5493563,5.41658171,1.67576936,2.27468083,-8.77225056e-13
0.1512103,1.67782514,3.94849804,5.41739353,1.67717476,1.97425169,-1.47889542e-12
0.151450644,1.67964824,2.74678151,5.36466947,1.67872335,1.37339456,-2.62788795e-12
