 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         @dled12_1[id]  
 7.85393072e-02  7.85393072e-02  3.62783084e+00  0.00000000e+00  3.55010953e-02  6.12310285e-01  1.24168493e-02 -4.29665171e-14 
 7.90393072e-02  7.90393072e-02  3.60753250e+00  0.00000000e+00  3.54181748e-02  6.12051411e-01  1.23343339e-02 -4.28754579e-14 
 7.95393072e-02  7.95393072e-02  3.58735006e+00  0.00000000e+00  3.53357041e-02  6.11792894e-01  1.22522942e-02 -4.27848668e-14 
 8.00393072e-02  8.00393072e-02  3.56728285e+00  0.00000000e+00  3.52537339e-02  6.11534694e-01  1.21707277e-02 -4.26947998e-14 
 8.05393072e-02  8.05393072e-02  3.54733021e+00  0.00000000e+00  3.51722078e-02  6.11276844e-01  1.20896315e-02 -4.26051952e-14 
 8.10393072e-02  8.10393072e-02  3.52749150e+00  0.00000000e+00  3.50911771e-02  6.11019303e-01  1.20090031e-02 -4.25161099e-14 
 8.15393072e-02  8.15393072e-02  3.50776605e+00  0.00000000e+00  3.50105849e-02  6.10762104e-01  1.19288397e-02 -4.24274815e-14 
 8.20393072e-02  8.20393072e-02  3.48815321e+00  0.00000000e+00  3.49304830e-02  6.10505206e-01  1.18491388e-02 -4.23393675e-14 
 8.25393072e-02  8.25393072e-02  3.46865236e+00  0.00000000e+00  3.48508140e-02  6.10248642e-01  1.17698976e-02 -4.22517051e-14 
 8.30393072e-02  8.30393072e-02  3.44926284e+00  0.00000000e+00  3.47716304e-02  6.09992371e-01  1.16911137e-02 -4.21645523e-14 
 8.35393072e-02  8.35393072e-02  3.42998401e+00  0.00000000e+00  3.46928741e-02  6.09736427e-01  1.16127842e-02 -4.20778456e-14 
 8.40393072e-02  8.40393072e-02  3.41081526e+00  0.00000000e+00  3.46145982e-02  6.09480769e-01  1.15349067e-02 -4.19916438e-14 
 8.45393072e-02  8.45393072e-02  3.39175594e+00  0.00000000e+00  3.45367443e-02  6.09225429e-01  1.14574785e-02 -4.19058828e-14 
 8.50393072e-02  8.50393072e-02  3.37280543e+00  0.00000000e+00  3.44593659e-02  6.08970367e-01  1.13804973e-02 -4.18206221e-14 
 8.55393072e-02  8.55393072e-02  3.35396311e+00  0.00000000e+00  3.43824040e-02  6.08715617e-01  1.13039602e-02 -4.17357968e-14 
 8.60393072e-02  8.60393072e-02  3.33522836e+00  0.00000000e+00  3.43059129e-02  6.08461135e-01  1.12278650e-02 -4.16514672e-14 
 8.65393072e-02  8.65393072e-02  3.31660057e+00  0.00000000e+00  3.42298329e-02  6.08206959e-01  1.11522090e-02 -4.15675679e-14 
 8.70393072e-02  8.70393072e-02  3.29807912e+00  0.00000000e+00  3.41542190e-02  6.07953043e-01  1.10769897e-02 -4.14841597e-14 
 8.75393072e-02  8.75393072e-02  3.27966341e+00  0.00000000e+00  3.40790109e-02  6.07699425e-01  1.10022046e-02 -4.14011764e-14 
 8.80393072e-02  8.80393072e-02  3.26135282e+00  0.00000000e+00  3.40042642e-02  6.07446059e-01  1.09278514e-02 -4.13186799e-14 
 8.85393072e-02  8.85393072e-02  3.24314677e+00  0.00000000e+00  3.39299180e-02  6.07192984e-01  1.08539273e-02 -4.12366032e-14 
 8.90393072e-02  8.90393072e-02  3.22504466e+00  0.00000000e+00  3.38560287e-02  6.06940154e-01  1.07804303e-02 -4.11550087e-14 
 8.95393072e-02  8.95393072e-02  3.20704588e+00  0.00000000e+00  3.37825346e-02  6.06687606e-01  1.07073576e-02 -4.10738289e-14 
 9.00393072e-02  9.00393072e-02  3.18914985e+00  0.00000000e+00  3.37094929e-02  6.06435295e-01  1.06347070e-02 -4.09931271e-14 
 9.05393072e-02  9.05393072e-02  3.17135598e+00  0.00000000e+00  3.36368413e-02  6.06183259e-01  1.05624759e-02 -4.09128348e-14 
 9.10393072e-02  9.10393072e-02  3.15366368e+00  0.00000000e+00  3.35646375e-02  6.05931453e-01  1.04906621e-02 -4.08330161e-14 
 9.15393072e-02  9.15393072e-02  3.13607239e+00  0.00000000e+00  3.34928188e-02  6.05679915e-01  1.04192631e-02 -4.07536020e-14 
 9.20393072e-02  9.20393072e-02  3.11858151e+00  0.00000000e+00  3.34214435e-02  6.05428598e-01  1.03482767e-02 -4.06746573e-14 
 9.25393072e-02  9.25393072e-02  3.10119047e+00  0.00000000e+00  3.33504481e-02  6.05177541e-01  1.02777003e-02 -4.05961120e-14 
 9.30393072e-02  9.30393072e-02  3.08389871e+00  0.00000000e+00  3.32798918e-02  6.04926698e-01  1.02075318e-02 -4.05180320e-14 
 9.35393072e-02  9.35393072e-02  3.06670565e+00  0.00000000e+00  3.32097105e-02  6.04676108e-01  1.01377687e-02 -4.04403465e-14 
 9.40393072e-02  9.40393072e-02  3.04961074e+00  0.00000000e+00  3.31399639e-02  6.04425724e-01  1.00684089e-02 -4.03631220e-14 
 9.45393072e-02  9.45393072e-02  3.03261341e+00  0.00000000e+00  3.30705873e-02  6.04175585e-01  9.99944983e-03 -4.02862872e-14 
 9.50393072e-02  9.50393072e-02  3.01571310e+00  0.00000000e+00  3.30016412e-02  6.03925644e-01  9.93088948e-03 -4.02099094e-14 
 9.55393072e-02  9.55393072e-02  2.99890925e+00  0.00000000e+00  3.29330603e-02  6.03675941e-01  9.86272538e-03 -4.01339163e-14 
 9.60393072e-02  9.60393072e-02  2.98220133e+00  0.00000000e+00  3.28649056e-02  6.03426429e-01  9.79495544e-03 -4.00583761e-14 
 9.65393072e-02  9.65393072e-02  2.96558877e+00  0.00000000e+00  3.27971112e-02  6.03177147e-01  9.72757724e-03 -3.99832158e-14 
 9.70393072e-02  9.70393072e-02  2.94907103e+00  0.00000000e+00  3.27297389e-02  6.02928047e-01  9.66058874e-03 -3.99085045e-14 
 9.75393072e-02  9.75393072e-02  2.93264758e+00  0.00000000e+00  3.26627221e-02  6.02679171e-01  9.59398753e-03 -3.98341683e-14 
 9.80393072e-02  9.80393072e-02  2.91631786e+00  0.00000000e+00  3.25961234e-02  6.02430469e-01  9.52777160e-03 -3.97602771e-14 
 9.85393072e-02  9.85393072e-02  2.90008135e+00  0.00000000e+00  3.25298754e-02  6.02181983e-01  9.46193857e-03 -3.96867562e-14 
 9.90393072e-02  9.90393072e-02  2.88393752e+00  0.00000000e+00  3.24640414e-02  6.01933664e-01  9.39648644e-03 -3.96136765e-14 
 9.95393072e-02  9.95393072e-02  2.86788583e+00  0.00000000e+00  3.23985534e-02  6.01685554e-01  9.33141287e-03 -3.95409624e-14 
 1.00000000e-01  1.00000000e-01  2.85317714e+00  0.00000000e+00  3.23385795e-02  6.01456994e-01  9.27178883e-03 -3.94743548e-14 
 1.00050000e-01  1.00050000e-01  2.85171987e+00  2.50000000e-01  1.56819801e-01  7.24490004e-01  1.33759182e-01  4.50104686e-13 
 1.00150000e-01  1.00150000e-01  2.84907492e+00  7.50000000e-01  4.05789184e-01  9.70356146e-01  3.82735902e-01  6.02037401e-09 
 1.00350000e-01  1.00350000e-01  2.84542976e+00  1.75000000e+00  1.11456107e+00  1.65973369e+00  1.01070835e+00  4.67275480e-04 
 1.00565137e-01  1.00565137e-01  2.84396452e+00  2.82568481e+00  2.17232629e+00  2.34029569e+00  1.67476194e+00  9.34240517e-04 
 1.00751355e-01  1.00751355e-01  2.84469732e+00  3.75677597e+00  3.12733695e+00  2.62232067e+00  1.98120072e+00  3.70535113e-04 
 1.00875678e-01  1.00875678e-01  2.84619216e+00  4.37838799e+00  3.79564573e+00  2.79997496e+00  2.20604459e+00  6.09186002e-05 
 1.01000000e-01  1.01000000e-01  2.84847798e+00  5.00000000e+00  4.61737991e+00  2.85074678e+00  2.49999685e+00  2.65785130e-08 
 1.01012907e-01  1.01012907e-01  2.84875566e+00  5.00000000e+00  4.64239821e+00  2.84913021e+00  2.50000127e+00  1.01032335e-08 
 1.01038722e-01  1.01038722e-01  2.84931092e+00  5.00000000e+00  4.66510069e+00  2.84918919e+00  2.50000165e+00  4.20034137e-09 
 1.01090351e-01  1.01090351e-01  2.85042101e+00  5.00000000e+00  4.65891997e+00  2.85043295e+00  2.50000141e+00  5.33405732e-09 
 1.01193609e-01  1.01193609e-01  2.85263948e+00  5.00000000e+00  4.65870994e+00  2.85255895e+00  2.50000184e+00  5.37754559e-09 
 1.01342834e-01  1.01342834e-01  2.85584148e+00  5.00000000e+00  4.65465677e+00  2.85583939e+00  2.50000175e+00  6.28979932e-09 
 1.01641284e-01  1.01641284e-01  2.86223116e+00  5.00000000e+00  4.64875782e+00  2.86214620e+00  2.50000251e+00  7.90097665e-09 
 1.02141284e-01  1.02141284e-01  2.87289331e+00  5.00000000e+00  4.63754676e+00  2.87287330e+00  2.50000325e+00  1.21875995e-08 
 1.02641284e-01  1.02641284e-01  2.88350227e+00  5.00000000e+00  4.62731279e+00  2.88339031e+00  2.50000522e+00  1.81030388e-08 
 1.03141284e-01  1.03141284e-01  2.89405830e+00  5.00000000e+00  4.61648255e+00  2.89399755e+00  2.50000744e+00  2.75167973e-08 
 1.03641284e-01  1.03641284e-01  2.90456167e+00  5.00000000e+00  4.60622239e+00  2.90439522e+00  2.50001145e+00  4.09141067e-08 
 1.04141284e-01  1.04141284e-01  2.91501262e+00  5.00000000e+00  4.59567805e+00  2.91487518e+00  2.50001669e+00  6.15064089e-08 
 1.04641284e-01  1.04641284e-01  2.92541141e+00  5.00000000e+00  4.58548538e+00  2.92514087e+00  2.50002512e+00  9.12143854e-08 
 1.05141284e-01  1.05141284e-01  2.93575829e+00  5.00000000e+00  4.57515432e+00  2.93547662e+00  2.50003690e+00  1.35997273e-07 
 1.05641284e-01  1.05641284e-01  2.94605348e+00  5.00000000e+00  4.56510190e+00  2.94558684e+00  2.50005480e+00  2.00594399e-07 
 1.06141284e-01  1.06141284e-01  2.95629723e+00  5.00000000e+00  4.55498352e+00  2.95574670e+00  2.50008040e+00  2.96629868e-07 
 1.06641284e-01  1.06641284e-01  2.96648976e+00  5.00000000e+00  4.54514013e+00  2.96565925e+00  2.50011808e+00  4.34004007e-07 
 1.07141284e-01  1.07141284e-01  2.97663126e+00  5.00000000e+00  4.53528986e+00  2.97558738e+00  2.50017210e+00  6.35167520e-07 
 1.07641284e-01  1.07641284e-01  2.98672195e+00  5.00000000e+00  4.52575238e+00  2.98523072e+00  2.50024957e+00  9.18397734e-07 
 1.08141284e-01  1.08141284e-01  2.99676198e+00  5.00000000e+00  4.51628260e+00  2.99483624e+00  2.50035923e+00  1.32445309e-06 
 1.08641284e-01  1.08641284e-01  3.00675152e+00  5.00000000e+00  4.50719803e+00  3.00410030e+00  2.50051202e+00  1.88180355e-06 
 1.09141284e-01  1.09141284e-01  3.01669067e+00  5.00000000e+00  4.49828185e+00  3.01325308e+00  2.50072269e+00  2.65634691e-06 
 1.09641284e-01  1.09641284e-01  3.02657955e+00  5.00000000e+00  4.48984781e+00  3.02199473e+00  2.50100519e+00  3.68043885e-06 
 1.10141284e-01  1.10141284e-01  3.03641821e+00  5.00000000e+00  4.48169641e+00  3.03054498e+00  2.50137948e+00  5.04392662e-06 
 1.10641284e-01  1.10641284e-01  3.04620670e+00  5.00000000e+00  4.47411765e+00  3.03862479e+00  2.50185734e+00  6.76118190e-06 
 1.11141284e-01  1.11141284e-01  3.05594504e+00  5.00000000e+00  4.46691162e+00  3.04645567e+00  2.50245964e+00  8.93343041e-06 
 1.11641284e-01  1.11641284e-01  3.06563326e+00  5.00000000e+00  4.46031883e+00  3.05379753e+00  2.50318767e+00  1.15270161e-05 
 1.12141284e-01  1.12141284e-01  3.07527135e+00  5.00000000e+00  4.45412937e+00  3.06087881e+00  2.50405918e+00  1.46434446e-05 
 1.12641284e-01  1.12641284e-01  3.08485935e+00  5.00000000e+00  4.44852588e+00  3.06750192e+00  2.50505991e+00  1.81857339e-05 
 1.13141284e-01  1.13141284e-01  3.09439729e+00  5.00000000e+00  4.44329814e+00  3.07389355e+00  2.50620561e+00  2.22591713e-05 
 1.13641284e-01  1.13641284e-01  3.10388523e+00  5.00000000e+00  4.43858281e+00  3.07988786e+00  2.50746762e+00  2.67105993e-05 
 1.14141284e-01  1.14141284e-01  3.11332323e+00  5.00000000e+00  4.43418574e+00  3.08569786e+00  2.50886415e+00  3.16602346e-05 
 1.14641284e-01  1.14641284e-01  3.12271139e+00  5.00000000e+00  4.43021389e+00  3.09117694e+00  2.51035601e+00  3.69151830e-05 
 1.15141284e-01  1.15141284e-01  3.13204983e+00  5.00000000e+00  4.42649831e+00  3.09651883e+00  2.51196739e+00  4.26179792e-05 
 1.15641284e-01  1.15641284e-01  3.14133868e+00  5.00000000e+00  4.42312751e+00  3.10158818e+00  2.51365186e+00  4.85502474e-05 
 1.16141284e-01  1.16141284e-01  3.15057809e+00  5.00000000e+00  4.41995864e+00  3.10655976e+00  2.51544081e+00  5.48781609e-05 
 1.16641284e-01  1.16641284e-01  3.15976823e+00  5.00000000e+00  4.41706800e+00  3.11130536e+00  2.51728271e+00  6.13671443e-05 
 1.17141284e-01  1.17141284e-01  3.16890926e+00  5.00000000e+00  4.41433563e+00  3.11598377e+00  2.51921592e+00  6.82047891e-05 
 1.17641284e-01  1.17641284e-01  3.17800137e+00  5.00000000e+00  4.41182894e+00  3.12047181e+00  2.52118504e+00  7.51457389e-05 
 1.18141284e-01  1.18141284e-01  3.18704476e+00  5.00000000e+00  4.40944670e+00  3.12491564e+00  2.52323455e+00  8.23956382e-05 
 1.18641284e-01  1.18641284e-01  3.19603964e+00  5.00000000e+00  4.40724936e+00  3.12919598e+00  2.52530598e+00  8.97014479e-05 
 1.19141284e-01  1.19141284e-01  3.20498620e+00  5.00000000e+00  4.40515060e+00  3.13344921e+00  2.52744899e+00  9.72835702e-05 
 1.19641284e-01  1.19641284e-01  3.21388466e+00  5.00000000e+00  4.40320513e+00  3.13755924e+00  2.52960253e+00  1.04883113e-04 
 1.20141284e-01  1.20141284e-01  3.22273524e+00  5.00000000e+00  4.40133845e+00  3.14165494e+00  2.53182058e+00  1.12732431e-04 
 1.20641284e-01  1.20641284e-01  3.23153816e+00  5.00000000e+00  4.39960042e+00  3.14562285e+00  2.53403990e+00  1.20567930e-04 
 1.21141284e-01  1.21141284e-01  3.24029365e+00  5.00000000e+00  4.39792594e+00  3.14958603e+00  2.53631807e+00  1.28631662e-04 
 1.21641284e-01  1.21641284e-01  3.24900192e+00  5.00000000e+00  4.39636073e+00  3.15343328e+00  2.53858993e+00  1.36656111e-04 
 1.22141284e-01  1.22141284e-01  3.25766322e+00  5.00000000e+00  4.39484722e+00  3.15728309e+00  2.54091607e+00  1.44891250e-04 
 1.22641284e-01  1.22641284e-01  3.26627777e+00  5.00000000e+00  4.39342757e+00  3.16102621e+00  2.54322968e+00  1.53066212e-04 
 1.23141284e-01  1.23141284e-01  3.27484580e+00  5.00000000e+00  4.39205033e+00  3.16477748e+00  2.54559387e+00  1.61437499e-04 
 1.23641284e-01  1.23641284e-01  3.28336754e+00  5.00000000e+00  4.39075453e+00  3.16842933e+00  2.54794036e+00  1.69731333e-04 
 1.24141284e-01  1.24141284e-01  3.29184323e+00  5.00000000e+00  4.38949377e+00  3.17209370e+00  2.55033440e+00  1.78209651e-04 
 1.24641284e-01  1.24641284e-01  3.30027310e+00  5.00000000e+00  4.38830435e+00  3.17566445e+00  2.55270643e+00  1.86596120e-04 
 1.25141284e-01  1.25141284e-01  3.30865739e+00  5.00000000e+00  4.38714408e+00  3.17925113e+00  2.55512351e+00  1.95157244e-04 
 1.25641284e-01  1.25641284e-01  3.31699632e+00  5.00000000e+00  4.38604682e+00  3.18274890e+00  2.55751495e+00  2.03614431e-04 
 1.26141284e-01  1.26141284e-01  3.32529014e+00  5.00000000e+00  4.38497393e+00  3.18626531e+00  2.55994938e+00  2.12238059e-04 
 1.26641284e-01  1.26641284e-01  3.33353907e+00  5.00000000e+00  4.38395716e+00  3.18969666e+00  2.56235507e+00  2.20747529e-04 
 1.27141284e-01  1.27141284e-01  3.34174335e+00  5.00000000e+00  4.38296085e+00  3.19314882e+00  2.56480204e+00  2.29416526e-04 
 1.27641284e-01  1.27641284e-01  3.34990321e+00  5.00000000e+00  4.38201485e+00  3.19651910e+00  2.56721763e+00  2.37962665e-04 
 1.28141284e-01  1.28141284e-01  3.35801889e+00  5.00000000e+00  4.38108612e+00  3.19991196e+00  2.56967305e+00  2.46662479e-04 
 1.28641284e-01  1.28641284e-01  3.36609061e+00  5.00000000e+00  4.38020278e+00  3.20322559e+00  2.57209484e+00  2.55231985e-04 
 1.29141284e-01  1.29141284e-01  3.37411861e+00  5.00000000e+00  4.37933404e+00  3.20656326e+00  2.57455522e+00  2.63950181e-04 
 1.29641284e-01  1.29641284e-01  3.38210312e+00  5.00000000e+00  4.37850651e+00  3.20982393e+00  2.57698001e+00  2.72531656e-04 
 1.30141284e-01  1.30141284e-01  3.39004436e+00  5.00000000e+00  4.37769135e+00  3.21310983e+00  2.57944237e+00  2.81257554e-04 
 1.30641284e-01  1.30641284e-01  3.39794257e+00  5.00000000e+00  4.37691379e+00  3.21632065e+00  2.58186744e+00  2.89841183e-04 
 1.31141284e-01  1.31141284e-01  3.40579798e+00  5.00000000e+00  4.37614673e+00  3.21955770e+00  2.58432918e+00  2.98565563e-04 
 1.31641284e-01  1.31641284e-01  3.41361080e+00  5.00000000e+00  4.37541415e+00  3.22272131e+00  2.58675216e+00  3.07142856e-04 
 1.32141284e-01  1.32141284e-01  3.42138128e+00  5.00000000e+00  4.37469047e+00  3.22591198e+00  2.58921106e+00  3.15857727e-04 
 1.32641284e-01  1.32641284e-01  3.42910963e+00  5.00000000e+00  4.37399856e+00  3.22903064e+00  2.59162989e+00  3.24421310e-04 
 1.33141284e-01  1.33141284e-01  3.43679608e+00  5.00000000e+00  4.37331420e+00  3.23217707e+00  2.59408399e+00  3.33119717e-04 
 1.33641284e-01  1.33641284e-01  3.44444085e+00  5.00000000e+00  4.37265921e+00  3.23525274e+00  2.59649689e+00  3.41663163e-04 
 1.34141284e-01  1.34141284e-01  3.45204417e+00  5.00000000e+00  4.37201062e+00  3.23835678e+00  2.59894449e+00  3.50339036e-04 
 1.34641284e-01  1.34641284e-01  3.45960626e+00  5.00000000e+00  4.37138930e+00  3.24139117e+00  2.60134988e+00  3.58856727e-04 
 1.35141284e-01  1.35141284e-01  3.46712733e+00  5.00000000e+00  4.37077338e+00  3.24445443e+00  2.60378950e+00  3.67504749e-04 
 1.35641284e-01  1.35641284e-01  3.47460762e+00  5.00000000e+00  4.37018286e+00  3.24744904e+00  2.60618603e+00  3.75991759e-04 
 1.36141284e-01  1.36141284e-01  3.48204733e+00  5.00000000e+00  4.36959687e+00  3.25047296e+00  2.60861635e+00  3.84607265e-04 
 1.36641284e-01  1.36641284e-01  3.48944668e+00  5.00000000e+00  4.36903463e+00  3.25342909e+00  2.61100280e+00  3.93059269e-04 
 1.37141284e-01  1.37141284e-01  3.49680590e+00  5.00000000e+00  4.36847618e+00  3.25641494e+00  2.61342269e+00  4.01638155e-04 
 1.37641284e-01  1.37641284e-01  3.50412520e+00  5.00000000e+00  4.36793998e+00  3.25933379e+00  2.61579801e+00  4.10051344e-04 
 1.38141284e-01  1.38141284e-01  3.51140479e+00  5.00000000e+00  4.36740691e+00  3.26228269e+00  2.61820644e+00  4.18589996e-04 
 1.38641284e-01  1.38641284e-01  3.51864488e+00  5.00000000e+00  4.36689477e+00  3.26516532e+00  2.62056969e+00  4.26961016e-04 
 1.39141284e-01  1.39141284e-01  3.52584570e+00  5.00000000e+00  4.36638519e+00  3.26807829e+00  2.62296579e+00  4.35456246e-04 
 1.39641284e-01  1.39641284e-01  3.53300744e+00  5.00000000e+00  4.36589532e+00  3.27092566e+00  2.62531615e+00  4.43782137e-04 
 1.40141284e-01  1.40141284e-01  3.54013033e+00  5.00000000e+00  4.36540752e+00  3.27380362e+00  2.62769912e+00  4.52231131e-04 
 1.40641284e-01  1.40641284e-01  3.54721457e+00  5.00000000e+00  4.36493834e+00  3.27661659e+00  2.63003587e+00  4.60509282e-04 
 1.41141284e-01  1.41141284e-01  3.55426037e+00  5.00000000e+00  4.36447078e+00  3.27946039e+00  2.63240501e+00  4.68909555e-04 
 1.41641284e-01  1.41641284e-01  3.56126793e+00  5.00000000e+00  4.36402086e+00  3.28223975e+00  2.63472750e+00  4.77137660e-04 
 1.42141284e-01  1.42141284e-01  3.56823747e+00  5.00000000e+00  4.36357216e+00  3.28505016e+00  2.63708221e+00  4.85487020e-04 
 1.42641284e-01  1.42641284e-01  3.57516919e+00  5.00000000e+00  4.36314020e+00  3.28779665e+00  2.63938989e+00  4.93663045e-04 
 1.43141284e-01  1.43141284e-01  3.58206330e+00  5.00000000e+00  4.36270913e+00  3.29057438e+00  2.64172962e+00  5.01959555e-04 
 1.43641284e-01  1.43641284e-01  3.58891998e+00  5.00000000e+00  4.36229396e+00  3.29328867e+00  2.64402198e+00  5.10081707e-04 
 1.44141284e-01  1.44141284e-01  3.59573946e+00  5.00000000e+00  4.36187937e+00  3.29603437e+00  2.64634626e+00  5.18323661e-04 
 1.44641284e-01  1.44641284e-01  3.60252193e+00  5.00000000e+00  4.36147994e+00  3.29871709e+00  2.64862287e+00  5.26390362e-04 
 1.45141284e-01  1.45141284e-01  3.60926759e+00  5.00000000e+00  4.36108081e+00  3.30143137e+00  2.65093127e+00  5.34576258e-04 
 1.45641284e-01  1.45641284e-01  3.61597664e+00  5.00000000e+00  4.36069613e+00  3.30408311e+00  2.65319174e+00  5.42586120e-04 
 1.46141284e-01  1.46141284e-01  3.62264927e+00  5.00000000e+00  4.36031152e+00  3.30676655e+00  2.65548391e+00  5.50714640e-04 
 1.46641284e-01  1.46641284e-01  3.62928569e+00  5.00000000e+00  4.35994073e+00  3.30938786e+00  2.65772791e+00  5.58666448e-04 
 1.47141284e-01  1.47141284e-01  3.63588609e+00  5.00000000e+00  4.35956978e+00  3.31204099e+00  2.66000352e+00  5.66736436e-04 
 1.47641284e-01  1.47641284e-01  3.64245067e+00  5.00000000e+00  4.35921206e+00  3.31463238e+00  2.66223075e+00  5.74629128e-04 
 1.48141284e-01  1.48141284e-01  3.64897961e+00  5.00000000e+00  4.35885398e+00  3.31725572e+00  2.66448951e+00  5.82639576e-04 
 1.48641284e-01  1.48641284e-01  3.65547312e+00  5.00000000e+00  4.35850859e+00  3.31981768e+00  2.66669972e+00  5.90472229e-04 
 1.49141284e-01  1.49141284e-01  3.66193138e+00  5.00000000e+00  4.35816267e+00  3.32241169e+00  2.66894140e+00  5.98422263e-04 
 1.49641284e-01  1.49641284e-01  3.66835459e+00  5.00000000e+00  4.35782892e+00  3.32494469e+00  2.67113437e+00  6.06194079e-04 
 1.50141284e-01  1.50141284e-01  3.67474293e+00  5.00000000e+00  4.35749449e+00  3.32750984e+00  2.67335876e+00  6.14082943e-04 
 1.50570642e-01  1.50570642e-01  3.68020103e+00  5.00000000e+00  4.35721794e+00  3.32965800e+00  2.67522505e+00  6.20683929e-04 
 1.51000000e-01  1.51000000e-01  3.68563367e+00  5.00000000e+00  4.35693870e+00  3.33184216e+00  2.67712457e+00  6.27421250e-04 
 1.51042112e-01  1.51042112e-01  3.68607243e+00  4.78944036e+00  4.14149513e+00  3.26805420e+00  2.60831143e+00  7.57817643e-04 
 1.51126336e-01  1.51126336e-01  3.68676440e+00  4.36832108e+00  3.71143295e+00  3.14093166e+00  2.47196217e+00  1.07083782e-03 
 1.51294783e-01  1.51294783e-01  3.68703600e+00  3.52608252e+00  2.85729573e+00  2.88554854e+00  2.20410931e+00  1.69633899e-03 
 1.51631679e-01  1.51631679e-01  3.68298778e+00  1.84160539e+00  1.19891165e+00  1.75828257e+00  1.10155320e+00  6.18568250e-04 
 1.51815839e-01  1.51815839e-01  3.67813911e+00  9.20802696e-01  4.94341922e-01  1.06734912e+00  4.71192172e-01  1.44760158e-07 
 1.52000000e-01  1.52000000e-01  3.67145176e+00  0.00000000e+00  3.56871944e-02  6.12866293e-01  1.25941754e-02 -4.31707872e-14 
 1.52036265e-01  1.52036265e-01  3.66995780e+00  0.00000000e+00  3.56732476e-02  6.12843353e-01  1.25881183e-02 -4.31554831e-14 
 1.52108796e-01  1.52108796e-01  3.66697111e+00  0.00000000e+00  3.56610180e-02  6.12805697e-01  1.25759752e-02 -4.31420628e-14 
 1.52253858e-01  1.52253858e-01  3.66100517e+00  0.00000000e+00  3.56366623e-02  6.12730390e-01  1.25517197e-02 -4.31153340e-14 
 1.52543980e-01  1.52543980e-01  3.64910298e+00  0.00000000e+00  3.55880080e-02  6.12579975e-01  1.25033300e-02 -4.30619323e-14 
 1.53043980e-01  1.53043980e-01  3.62868319e+00  0.00000000e+00  3.55045953e-02  6.12321116e-01  1.24203144e-02 -4.29703601e-14 
 1.53543980e-01  1.53543980e-01  3.60837999e+00  0.00000000e+00  3.54216198e-02  6.12062253e-01  1.23377789e-02 -4.28792416e-14 
 1.54043980e-01  1.54043980e-01  3.58819271e+00  0.00000000e+00  3.53391644e-02  6.11803699e-01  1.22557194e-02 -4.27886684e-14 
 1.54543980e-01  1.54543980e-01  3.56812069e+00  0.00000000e+00  3.52571391e-02  6.11545509e-01  1.21741331e-02 -4.26985418e-14 
 1.55043980e-01  1.55043980e-01  3.54816327e+00  0.00000000e+00  3.51756289e-02  6.11287622e-01  1.20930174e-02 -4.26089558e-14 
 1.55543980e-01  1.55543980e-01  3.52831980e+00  0.00000000e+00  3.50945429e-02  6.11030090e-01  1.20123694e-02 -4.25198107e-14 
 1.56043980e-01  1.56043980e-01  3.50858962e+00  0.00000000e+00  3.50139671e-02  6.10772854e-01  1.19321866e-02 -4.24312015e-14 
 1.56543980e-01  1.56543980e-01  3.48897208e+00  0.00000000e+00  3.49338098e-02  6.10515966e-01  1.18524663e-02 -4.23430276e-14 
 1.57043980e-01  1.57043980e-01  3.46946655e+00  0.00000000e+00  3.48541579e-02  6.10259366e-01  1.17732060e-02 -4.22553850e-14 
 1.57543980e-01  1.57543980e-01  3.45007238e+00  0.00000000e+00  3.47749186e-02  6.10003106e-01  1.16944029e-02 -4.21681719e-14 
 1.58043980e-01  1.58043980e-01  3.43078894e+00  0.00000000e+00  3.46961800e-02  6.09747125e-01  1.16160545e-02 -4.20814857e-14 
 1.58543980e-01  1.58543980e-01  3.41161558e+00  0.00000000e+00  3.46178484e-02  6.09491478e-01  1.15381581e-02 -4.19952235e-14 
 1.59043980e-01  1.59043980e-01  3.39255170e+00  0.00000000e+00  3.45400128e-02  6.09236102e-01  1.14607112e-02 -4.19094837e-14 
 1.59543980e-01  1.59543980e-01  3.37359664e+00  0.00000000e+00  3.44625784e-02  6.08981051e-01  1.13837112e-02 -4.18241623e-14 
 1.60043980e-01  1.60043980e-01  3.35474981e+00  0.00000000e+00  3.43856355e-02  6.08726264e-01  1.13071557e-02 -4.17393589e-14 
 1.60543980e-01  1.60543980e-01  3.33601057e+00  0.00000000e+00  3.43090882e-02  6.08471796e-01  1.12310420e-02 -4.16549684e-14 
 1.61043980e-01  1.61043980e-01  3.31737831e+00  0.00000000e+00  3.42330277e-02  6.08217582e-01  1.11553677e-02 -4.15710915e-14 
 1.61543980e-01  1.61543980e-01  3.29885242e+00  0.00000000e+00  3.41573575e-02  6.07963680e-01  1.10801301e-02 -4.14876221e-14 
 1.62043980e-01  1.62043980e-01  3.28043229e+00  0.00000000e+00  3.40821695e-02  6.07710025e-01  1.10053270e-02 -4.14046620e-14 
 1.62543980e-01  1.62543980e-01  3.26211732e+00  0.00000000e+00  3.40073662e-02  6.07456674e-01  1.09309556e-02 -4.13221040e-14 
 1.63043980e-01  1.63043980e-01  3.24390691e+00  0.00000000e+00  3.39330409e-02  6.07203562e-01  1.08570138e-02 -4.12400512e-14 
