 2.04560000e-04  2.04560000e-04  2.04560000e-04  1.91903744e-02  2.04560000e-04  2.34867605e-02  2.04560000e-04  3.30055383e-01 
 2.06560000e-04  2.06560000e-04  2.06560000e-04  1.92596424e-02  2.06560000e-04  2.35542902e-02  2.06560000e-04  3.31349792e-01 
 2.08560000e-04  2.08560000e-04  2.08560000e-04  1.93258691e-02  2.08560000e-04  2.36187726e-02  2.08560000e-04  3.32586379e-01 
 2.10560000e-04  2.10560000e-04  2.10560000e-04  1.93890440e-02  2.10560000e-04  2.36801975e-02  2.10560000e-04  3.33764950e-01 
 2.12560000e-04  2.12560000e-04  2.12560000e-04  1.94491572e-02  2.12560000e-04  2.37385552e-02  2.12560000e-04  3.34885317e-01 
 2.14560000e-04  2.14560000e-04  2.14560000e-04  1.95061991e-02  2.14560000e-04  2.37938365e-02  2.14560000e-04  3.35947306e-01 
 2.16560000e-04  2.16560000e-04  2.16560000e-04  1.95601607e-02  2.16560000e-04  2.38460327e-02  2.16560000e-04  3.36950746e-01 
 2.18560000e-04  2.18560000e-04  2.18560000e-04  1.96110336e-02  2.18560000e-04  2.38951355e-02  2.18560000e-04  3.37895482e-01 
 2.20560000e-04  2.20560000e-04  2.20560000e-04  1.96588097e-02  2.20560000e-04  2.39411371e-02  2.20560000e-04  3.38781363e-01 
 2.22560000e-04  2.22560000e-04  2.22560000e-04  1.97034814e-02  2.22560000e-04  2.39840304e-02  2.22560000e-04  3.39608249e-01 
 2.24560000e-04  2.24560000e-04  2.24560000e-04  1.97450418e-02  2.24560000e-04  2.40238085e-02  2.24560000e-04  3.40376009e-01 
 2.26560000e-04  2.26560000e-04  2.26560000e-04  1.97834841e-02  2.26560000e-04  2.40604651e-02  2.26560000e-04  3.41084524e-01 
 2.28560000e-04  2.28560000e-04  2.28560000e-04  1.98188024e-02  2.28560000e-04  2.40939946e-02  2.28560000e-04  3.41733680e-01 
 2.30560000e-04  2.30560000e-04  2.30560000e-04  1.98509911e-02  2.30560000e-04  2.41243915e-02  2.30560000e-04  3.42323376e-01 
 2.32560000e-04  2.32560000e-04  2.32560000e-04  1.98800451e-02  2.32560000e-04  2.41516511e-02  2.32560000e-04  3.42853518e-01 
 2.34560000e-04  2.34560000e-04  2.34560000e-04  1.99059598e-02  2.34560000e-04  2.41757691e-02  2.34560000e-04  3.43324023e-01 
 2.36560000e-04  2.36560000e-04  2.36560000e-04  1.99287311e-02  2.36560000e-04  2.41967416e-02  2.36560000e-04  3.43734816e-01 
 2.38560000e-04  2.38560000e-04  2.38560000e-04  1.99483554e-02  2.38560000e-04  2.42145654e-02  2.38560000e-04  3.44085832e-01 
 2.40560000e-04  2.40560000e-04  2.40560000e-04  1.99648297e-02  2.40560000e-04  2.42292376e-02  2.40560000e-04  3.44377017e-01 
 2.42560000e-04  2.42560000e-04  2.42560000e-04  1.99781513e-02  2.42560000e-04  2.42407560e-02  2.42560000e-04  3.44608324e-01 
 2.44560000e-04  2.44560000e-04  2.44560000e-04  1.99883181e-02  2.44560000e-04  2.42491187e-02  2.44560000e-04  3.44779716e-01 
 2.46560000e-04  2.46560000e-04  2.46560000e-04  1.99953285e-02  2.46560000e-04  2.42543244e-02  2.46560000e-04  3.44891167e-01 
 2.48560000e-04  2.48560000e-04  2.48560000e-04  1.99991814e-02  2.48560000e-04  2.42563723e-02  2.48560000e-04  3.44942660e-01 
 2.50560000e-04  2.50560000e-04  2.50560000e-04  1.99998762e-02  2.50560000e-04  2.42552621e-02  2.50560000e-04  3.44934185e-01 
 2.52560000e-04  2.52560000e-04  2.52560000e-04  1.99974128e-02  2.52560000e-04  2.42509938e-02  2.52560000e-04  3.44865745e-01 
 2.54560000e-04  2.54560000e-04  2.54560000e-04  1.99917916e-02  2.54560000e-04  2.42435683e-02  2.54560000e-04  3.44737350e-01 
 2.56560000e-04  2.56560000e-04  2.56560000e-04  1.99830134e-02  2.56560000e-04  2.42329867e-02  2.56560000e-04  3.44549021e-01 
 2.58560000e-04  2.58560000e-04  2.58560000e-04  1.99710797e-02  2.58560000e-04  2.42192506e-02  2.58560000e-04  3.44300787e-01 
 2.60560000e-04  2.60560000e-04  2.60560000e-04  1.99559923e-02  2.60560000e-04  2.42023623e-02  2.60560000e-04  3.43992687e-01 
 2.62560000e-04  2.62560000e-04  2.62560000e-04  1.99377537e-02  2.62560000e-04  2.41823244e-02  2.62560000e-04  3.43624772e-01 
 2.64560000e-04  2.64560000e-04  2.64560000e-04  1.99163666e-02  2.64560000e-04  2.41591400e-02  2.64560000e-04  3.43197097e-01 
 2.66560000e-04  2.66560000e-04  2.66560000e-04  1.98918346e-02  2.66560000e-04  2.41328129e-02  2.66560000e-04  3.42709732e-01 
 2.68560000e-04  2.68560000e-04  2.68560000e-04  1.98641613e-02  2.68560000e-04  2.41033471e-02  2.68560000e-04  3.42162752e-01 
 2.70560000e-04  2.70560000e-04  2.70560000e-04  1.98333513e-02  2.70560000e-04  2.40707474e-02  2.70560000e-04  3.41556245e-01 
 2.72560000e-04  2.72560000e-04  2.72560000e-04  1.97994094e-02  2.72560000e-04  2.40350189e-02  2.72560000e-04  3.40890307e-01 
