 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 6.72800000e-03  6.72800000e-03  5.00000000e+00 -8.84646086e-03  1.51728702e+00  8.73870078e-01  3.07684476e+00 -9.50129405e-03 
 6.82800000e-03  6.82800000e-03  5.00000000e+00 -9.12177343e-03  1.51739839e+00  8.73943507e-01  3.07429062e+00 -1.20228211e-02 
 6.92800000e-03  6.92800000e-03  5.00000000e+00 -9.36108653e-03  1.51752072e+00  8.74028505e-01  3.07177460e+00 -1.44986587e-02 
 7.02800000e-03  7.02800000e-03  5.00000000e+00 -9.56345569e-03  1.51765352e+00  8.74124745e-01  3.06930681e+00 -1.69188379e-02 
 7.12800000e-03  7.12800000e-03  5.00000000e+00 -9.72808227e-03  1.51779627e+00  8.74231853e-01  3.06689725e+00 -1.92735620e-02 
 7.22800000e-03  7.22800000e-03  5.00000000e+00 -9.85431655e-03  1.51794843e+00  8.74349415e-01  3.06455559e+00 -2.15533648e-02 
 7.32800000e-03  7.32800000e-03  5.00000000e+00 -9.94166034e-03  1.51810939e+00  8.74476970e-01  3.06229129e+00 -2.37490298e-02 
 7.42800000e-03  7.42800000e-03  5.00000000e+00 -9.98976894e-03  1.51827854e+00  8.74614019e-01  3.06011342e+00 -2.58517458e-02 
 7.52800000e-03  7.52800000e-03  5.00000000e+00 -9.99845249e-03  1.51845520e+00  8.74760026e-01  3.05803077e+00 -2.78530233e-02 
 7.62800000e-03  7.62800000e-03  5.00000000e+00 -9.96767671e-03  1.51863868e+00  8.74914416e-01  3.05605168e+00 -2.97448476e-02 
 7.72800000e-03  7.72800000e-03  5.00000000e+00 -9.89756307e-03  1.51882827e+00  8.75076582e-01  3.05418411e+00 -3.15195917e-02 
 7.82800000e-03  7.82800000e-03  5.00000000e+00 -9.78838826e-03  1.51902322e+00  8.75245886e-01  3.05243552e+00 -3.31701655e-02 
 7.92800000e-03  7.92800000e-03  5.00000000e+00 -9.64058316e-03  1.51922277e+00  8.75421660e-01  3.05081294e+00 -3.46899258e-02 
 8.02800000e-03  8.02800000e-03  5.00000000e+00 -9.45473108e-03  1.51942613e+00  8.75603212e-01  3.04932237e+00 -3.60732766e-02 
 8.12800000e-03  8.12800000e-03  5.00000000e+00 -9.23156550e-03  1.51963250e+00  8.75789824e-01  3.04797135e+00 -3.73131066e-02 
