 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 2.19828000e-03  2.19828000e-03  6.24149274e-25  9.00000000e+00  2.77664992e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04681653e-11  6.10178574e-13  1.34692257e-26 
 2.19928000e-03  2.19928000e-03 -1.90116477e-24  9.00000000e+00  2.60080698e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02938500e-11  5.95967720e-13  1.34692257e-26 
 2.20028000e-03  2.20028000e-03  1.34667405e-24  9.00000000e+00  2.59989776e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02944183e-11  5.95967720e-13  1.34692257e-26 
 2.20128000e-03  2.20128000e-03  5.18701876e-25  9.00000000e+00  2.77386112e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04699083e-11  6.10178574e-13  1.34692257e-26 
 2.20228000e-03  2.20228000e-03 -1.88061599e-24  9.00000000e+00  2.59801915e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02955924e-11  5.95967720e-13  1.34692257e-26 
 2.20328000e-03  2.20328000e-03  1.40337158e-24  9.00000000e+00  2.77198317e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04710820e-11  6.10178574e-13  1.34692257e-26 
 2.20428000e-03  2.20428000e-03  4.22317091e-25  9.00000000e+00  2.77101411e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04716877e-11  6.10178574e-13  1.34692257e-26 
 2.20528000e-03  2.20528000e-03 -1.83109587e-24  9.00000000e+00  2.59517314e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02973712e-11  5.95967720e-13  1.34692257e-26 
 2.20628000e-03  2.20628000e-03  1.47881185e-24  9.00000000e+00  2.76913815e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04728601e-11  6.10178574e-13  1.34692257e-26 
 2.20728000e-03  2.20728000e-03  3.16302753e-25  9.00000000e+00  2.59329784e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02985432e-11  5.95967720e-13  1.34692257e-26 
 2.20828000e-03  2.20828000e-03 -1.81025581e-24  9.00000000e+00  2.59239125e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.02991099e-11  5.95967720e-13  1.34692257e-26 
 2.20928000e-03  2.20928000e-03  1.53535973e-24  9.00000000e+00  2.76635723e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04745982e-11  6.10178574e-13  1.34692257e-26 
 2.21028000e-03  2.21028000e-03  2.19994856e-25  9.00000000e+00  2.59051789e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03002807e-11  5.95967720e-13  1.34692257e-26 
 2.21128000e-03  2.21128000e-03 -1.76077518e-24  9.00000000e+00  2.76448452e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04757687e-11  6.10178574e-13  1.34692257e-26 
 2.21228000e-03  2.21228000e-03  1.61082029e-24  9.00000000e+00  2.76351809e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04763727e-11  6.10178574e-13  1.34692257e-26 
 2.21328000e-03  2.21328000e-03  1.13970091e-25  9.00000000e+00  2.58767974e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03020546e-11  5.95967720e-13  1.34692257e-26 
 2.21428000e-03  2.21428000e-03 -1.73992977e-24  9.00000000e+00  2.76164737e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04775419e-11  6.10178574e-13  1.34692257e-26 
 2.21528000e-03  2.21528000e-03  1.66736541e-24  9.00000000e+00  2.58580967e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03032233e-11  5.95967720e-13  1.34692257e-26 
 2.21628000e-03  2.21628000e-03  1.76636080e-26  9.00000000e+00  2.58490570e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03037883e-11  5.95967720e-13  1.34692257e-26 
 2.21728000e-03  2.21728000e-03 -1.69044987e-24  9.00000000e+00  2.75887430e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04792750e-11  6.10178574e-13  1.34692257e-26 
 2.21828000e-03  2.21828000e-03  1.74282635e-24  9.00000000e+00  2.58303757e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03049559e-11  5.95967720e-13  1.34692257e-26 
 2.21928000e-03  2.21928000e-03 -8.83613491e-26  9.00000000e+00  2.75700683e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04804422e-11  6.10178574e-13  1.34692257e-26 
 2.22028000e-03  2.22028000e-03 -1.66960435e-24  9.00000000e+00  2.75604301e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04810446e-11  6.10178574e-13  1.34692257e-26 
 2.22128000e-03  2.22128000e-03  1.79937142e-24  9.00000000e+00  2.58020727e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03067249e-11  5.95967720e-13  1.34692257e-26 
 2.22228000e-03  2.22228000e-03 -1.84667806e-25  9.00000000e+00  2.75417751e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04822105e-11  6.10178574e-13  1.34692257e-26 
 2.22328000e-03  2.22328000e-03 -1.62012447e-24  9.00000000e+00  2.57834242e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03078904e-11  5.95967720e-13  1.34692257e-26 
 2.22428000e-03  2.22428000e-03  1.87483236e-24  9.00000000e+00  2.57744106e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03084537e-11  5.95967720e-13  1.34692257e-26 
 2.22528000e-03  2.22528000e-03 -2.90692767e-25  9.00000000e+00  2.75141227e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04839388e-11  6.10178574e-13  1.34692257e-26 
 2.22628000e-03  2.22628000e-03 -1.59927895e-24  9.00000000e+00  2.57557815e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03096180e-11  5.95967720e-13  1.34692257e-26 
 2.22728000e-03  2.22728000e-03  1.93137744e-24  9.00000000e+00  2.74955001e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04851027e-11  6.10178574e-13  1.34692257e-26 
 2.22828000e-03  2.22828000e-03 -3.86999223e-25  9.00000000e+00  2.74858880e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04857035e-11  6.10178574e-13  1.34692257e-26 
 2.22928000e-03  2.22928000e-03 -1.54979907e-24  9.00000000e+00  2.57275567e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03113821e-11  5.95967720e-13  1.34692257e-26 
 2.23028000e-03  2.23028000e-03  2.00683838e-24  9.00000000e+00  2.74672852e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04868662e-11  6.10178574e-13  1.34692257e-26 
 2.23128000e-03  2.23128000e-03 -4.93024184e-25  9.00000000e+00  2.57089603e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03125444e-11  5.95967720e-13  1.34692257e-26 
 2.23228000e-03  2.23228000e-03 -1.52895355e-24  9.00000000e+00  2.56999728e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03131061e-11  5.95967720e-13  1.34692257e-26 
 2.23328000e-03  2.23328000e-03  2.06338346e-24  9.00000000e+00  2.74397109e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04885896e-11  6.10178574e-13  1.34692257e-26 
 2.23428000e-03  2.23428000e-03 -5.89330640e-25  9.00000000e+00  2.56813957e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03142672e-11  5.95967720e-13  1.34692257e-26 
 2.23528000e-03  2.23528000e-03 -1.47947367e-24  9.00000000e+00  2.74211403e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04897502e-11  6.10178574e-13  1.34692257e-26 
 2.23628000e-03  2.23628000e-03  2.10521690e-24  9.00000000e+00  2.74115542e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04903494e-11  6.10178574e-13  1.34692257e-26 
 2.23728000e-03  2.23728000e-03 -6.78078623e-25  9.00000000e+00  2.56532488e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03160263e-11  5.95967720e-13  1.34692257e-26 
 2.23828000e-03  2.23828000e-03 -1.40024965e-24  9.00000000e+00  2.73930033e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04915088e-11  6.10178574e-13  1.34692257e-26 
 2.23928000e-03  2.23928000e-03  2.13176854e-24  9.00000000e+00  2.56347045e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03171854e-11  5.95967720e-13  1.34692257e-26 
 2.24028000e-03  2.24028000e-03 -7.92602686e-25  9.00000000e+00  2.56257428e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03177455e-11  5.95967720e-13  1.34692257e-26 
 2.24128000e-03  2.24128000e-03 -1.34141000e-24  9.00000000e+00  2.73655069e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04932273e-11  6.10178574e-13  1.34692257e-26 
 2.24228000e-03  2.24228000e-03  2.16879317e-24  9.00000000e+00  2.56072177e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03189033e-11  5.95967720e-13  1.34692257e-26 
 2.24328000e-03  2.24328000e-03 -8.78880019e-25  9.00000000e+00  2.73469882e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04943847e-11  6.10178574e-13  1.34692257e-26 
 2.24428000e-03  2.24428000e-03 -1.26345534e-24  9.00000000e+00  2.73374280e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04949822e-11  6.10178574e-13  1.34692257e-26 
 2.24528000e-03  2.24528000e-03  2.16236948e-24  9.00000000e+00  2.55791486e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03206576e-11  5.95967720e-13  1.34692257e-26 
 2.24628000e-03  2.24628000e-03 -9.42834675e-25  9.00000000e+00  2.73189289e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04961384e-11  6.10178574e-13  1.34692257e-26 
 2.24728000e-03  2.24728000e-03 -1.16334203e-24  9.00000000e+00  2.55606560e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03218134e-11  5.95967720e-13  1.34692257e-26 
 2.24828000e-03  2.24828000e-03  2.14456122e-24  9.00000000e+00  2.55517202e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03223719e-11  5.95967720e-13  1.34692257e-26 
 2.24928000e-03  2.24928000e-03 -1.06819521e-24  9.00000000e+00  2.72915102e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04978521e-11  6.10178574e-13  1.34692257e-26 
 2.25028000e-03  2.25028000e-03 -1.06530738e-24  9.00000000e+00  2.55332468e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03235265e-11  5.95967720e-13  1.34692257e-26 
 2.25128000e-03  2.25128000e-03  2.16144843e-24  9.00000000e+00  2.72730432e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04990063e-11  6.10178574e-13  1.34692257e-26 
 2.25228000e-03  2.25228000e-03 -1.14412643e-24  9.00000000e+00  2.72635089e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.04996022e-11  6.10178574e-13  1.34692257e-26 
 2.25328000e-03  2.25328000e-03 -9.59040800e-25  9.00000000e+00  2.55052553e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03252759e-11  5.95967720e-13  1.34692257e-26 
 2.25428000e-03  2.25428000e-03  2.10685128e-24  9.00000000e+00  2.72450615e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05007551e-11  6.10178574e-13  1.34692257e-26 
 2.25528000e-03  2.25528000e-03 -1.21695824e-24  9.00000000e+00  2.54868143e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03264285e-11  5.95967720e-13  1.34692257e-26 
 2.25628000e-03  2.25628000e-03 -8.54366619e-25  9.00000000e+00  2.54779044e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03269854e-11  5.95967720e-13  1.34692257e-26 
 2.25728000e-03  2.25728000e-03  2.08669976e-24  9.00000000e+00  2.72177202e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05024640e-11  6.10178574e-13  1.34692257e-26 
 2.25828000e-03  2.25828000e-03 -1.27385988e-24  9.00000000e+00  2.54594826e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03281367e-11  5.95967720e-13  1.34692257e-26 
 2.25928000e-03  2.25928000e-03 -7.57876971e-25  9.00000000e+00  2.71993048e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05036149e-11  6.10178574e-13  1.34692257e-26 
 2.26028000e-03  2.26028000e-03  2.03712576e-24  9.00000000e+00  2.71897962e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05042092e-11  6.10178574e-13  1.34692257e-26 
 2.26128000e-03  2.26128000e-03 -1.34927246e-24  9.00000000e+00  2.54315684e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03298814e-11  5.95967720e-13  1.34692257e-26 
 2.26228000e-03  2.26228000e-03 -6.51876855e-25  9.00000000e+00  2.71714003e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05053590e-11  6.10178574e-13  1.34692257e-26 
 2.26328000e-03  2.26328000e-03  2.01629300e-24  9.00000000e+00  2.54131790e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03310307e-11  5.95967720e-13  1.34692257e-26 
 2.26428000e-03  2.26428000e-03 -1.40582410e-24  9.00000000e+00  2.54042948e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03315860e-11  5.95967720e-13  1.34692257e-26 
 2.26528000e-03  2.26528000e-03 -5.55567029e-25  9.00000000e+00  2.71441363e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05070630e-11  6.10178574e-13  1.34692257e-26 
 2.26628000e-03  2.26628000e-03  1.96681139e-24  9.00000000e+00  2.53859244e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03327341e-11  5.95967720e-13  1.34692257e-26 
 2.26728000e-03  2.26728000e-03 -1.48128415e-24  9.00000000e+00  2.71257723e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05082107e-11  6.10178574e-13  1.34692257e-26 
 2.26828000e-03  2.26828000e-03 -4.49542525e-25  9.00000000e+00  2.71162895e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05088034e-11  6.10178574e-13  1.34692257e-26 
 2.26928000e-03  2.26928000e-03  1.94596611e-24  9.00000000e+00  2.53580873e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03344739e-11  5.95967720e-13  1.34692257e-26 
 2.27028000e-03  2.27028000e-03 -1.53782934e-24  9.00000000e+00  2.70979450e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05099499e-11  6.10178574e-13  1.34692257e-26 
 2.27128000e-03  2.27128000e-03 -3.53236007e-25  9.00000000e+00  2.53397493e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03356201e-11  5.95967720e-13  1.34692257e-26 
 2.27228000e-03  2.27228000e-03  1.89648619e-24  9.00000000e+00  2.53308908e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03361737e-11  5.95967720e-13  1.34692257e-26 
 2.27328000e-03  2.27328000e-03 -1.61329027e-24  9.00000000e+00  2.70707579e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05116491e-11  6.10178574e-13  1.34692257e-26 
 2.27428000e-03  2.27428000e-03 -2.47211054e-25  9.00000000e+00  2.53125717e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03373187e-11  5.95967720e-13  1.34692257e-26 
 2.27528000e-03  2.27528000e-03  1.87564068e-24  9.00000000e+00  2.70524453e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05127937e-11  6.10178574e-13  1.34692257e-26 
 2.27628000e-03  2.27628000e-03 -1.66983535e-24  9.00000000e+00  2.70429880e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05133847e-11  6.10178574e-13  1.34692257e-26 
 2.27728000e-03  2.27728000e-03 -1.50904597e-25  9.00000000e+00  2.52848115e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03390537e-11  5.95967720e-13  1.34692257e-26 
 2.27828000e-03  2.27828000e-03  1.82616079e-24  9.00000000e+00  2.70246948e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05145281e-11  6.10178574e-13  1.34692257e-26 
 2.27928000e-03  2.27928000e-03 -1.74529629e-24  9.00000000e+00  2.52665247e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03401966e-11  5.95967720e-13  1.34692257e-26 
 2.28028000e-03  2.28028000e-03 -1.12521413e-26  9.00000000e+00  2.52576918e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03407487e-11  5.95967720e-13  1.34692257e-26 
 2.28128000e-03  2.28128000e-03  1.75441080e-24  9.00000000e+00  2.69975845e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05162225e-11  6.10178574e-13  1.34692257e-26 
 2.28228000e-03  2.28228000e-03 -1.80931539e-24  9.00000000e+00  2.52394239e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03418904e-11  5.95967720e-13  1.34692257e-26 
 2.28328000e-03  2.28328000e-03  1.22521783e-25  9.00000000e+00  2.69793230e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05173638e-11  6.10178574e-13  1.34692257e-26 
 2.28428000e-03  2.28428000e-03  1.68568106e-24  9.00000000e+00  2.69698913e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05179533e-11  6.10178574e-13  1.34692257e-26 
 2.28528000e-03  2.28528000e-03 -1.87488623e-24  9.00000000e+00  2.52117404e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03436206e-11  5.95967720e-13  1.34692257e-26 
 2.28628000e-03  2.28628000e-03  2.23465452e-25  9.00000000e+00  2.69516492e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05190934e-11  6.10178574e-13  1.34692257e-26 
 2.28728000e-03  2.28728000e-03  1.66744618e-24  9.00000000e+00  2.51935047e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03447604e-11  5.95967720e-13  1.34692257e-26 
 2.28828000e-03  2.28828000e-03 -1.93277259e-24  9.00000000e+00  2.51846973e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03453108e-11  5.95967720e-13  1.34692257e-26 
 2.28928000e-03  2.28928000e-03  3.20461027e-25  9.00000000e+00  2.69246155e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05207830e-11  6.10178574e-13  1.34692257e-26 
 2.29028000e-03  2.29028000e-03  1.61761225e-24  9.00000000e+00  2.51664804e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03464494e-11  5.95967720e-13  1.34692257e-26 
 2.29128000e-03  2.29128000e-03 -2.00805163e-24  9.00000000e+00  2.69064050e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05219212e-11  6.10178574e-13  1.34692257e-26 
 2.29228000e-03  2.29228000e-03  4.60020025e-25  9.00000000e+00  2.68969989e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05225091e-11  6.10178574e-13  1.34692257e-26 
 2.29328000e-03  2.29328000e-03  1.54591027e-24  9.00000000e+00  2.51388734e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03481748e-11  5.95967720e-13  1.34692257e-26 
 2.29428000e-03  2.29428000e-03 -2.07209540e-24  9.00000000e+00  2.68788077e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05236460e-11  6.10178574e-13  1.34692257e-26 
 2.29528000e-03  2.29528000e-03  5.93806624e-25  9.00000000e+00  2.51206886e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03493114e-11  5.95967720e-13  1.34692257e-26 
 2.29628000e-03  2.29628000e-03  1.47717402e-24  9.00000000e+00  2.51119067e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03498602e-11  5.95967720e-13  1.34692257e-26 
 2.29728000e-03  2.29728000e-03 -2.10403540e-24  9.00000000e+00  2.68518504e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05253308e-11  6.10178574e-13  1.34692257e-26 
 2.29828000e-03  2.29828000e-03  6.77471596e-25  9.00000000e+00  2.50937407e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03509956e-11  5.95967720e-13  1.34692257e-26 
 2.29928000e-03  2.29928000e-03  1.40056152e-24  9.00000000e+00  2.68336907e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05264658e-11  6.10178574e-13  1.34692257e-26 
 2.30028000e-03  2.30028000e-03 -2.13192878e-24  9.00000000e+00  2.68243100e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05270521e-11  6.10178574e-13  1.34692257e-26 
 2.30128000e-03  2.30128000e-03  7.92685010e-25  9.00000000e+00  2.50662099e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03527163e-11  5.95967720e-13  1.34692257e-26 
 2.30228000e-03  2.30228000e-03  1.34136771e-24  9.00000000e+00  2.68061696e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05281859e-11  6.10178574e-13  1.34692257e-26 
 2.30328000e-03  2.30328000e-03 -2.16877144e-24  9.00000000e+00  2.50480759e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03538496e-11  5.95967720e-13  1.34692257e-26 
 2.30428000e-03  2.30428000e-03  8.78868854e-25  9.00000000e+00  2.50393194e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03543969e-11  5.95967720e-13  1.34692257e-26 
 2.30528000e-03  2.30528000e-03  1.26346108e-24  9.00000000e+00  2.67792884e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05298660e-11  6.10178574e-13  1.34692257e-26 
 2.30628000e-03  2.30628000e-03 -2.16237243e-24  9.00000000e+00  2.50212041e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03555291e-11  5.95967720e-13  1.34692257e-26 
 2.30728000e-03  2.30728000e-03  9.42836189e-25  9.00000000e+00  2.67611795e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05309978e-11  6.10178574e-13  1.34692257e-26 
 2.30828000e-03  2.30828000e-03  1.16334125e-24  9.00000000e+00  2.67518241e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05315825e-11  6.10178574e-13  1.34692257e-26 
 2.30928000e-03  2.30928000e-03 -2.14456082e-24  9.00000000e+00  2.49937494e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03572451e-11  5.95967720e-13  1.34692257e-26 
 2.31028000e-03  2.31028000e-03  1.06819500e-24  9.00000000e+00  2.67337344e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05327131e-11  6.10178574e-13  1.34692257e-26 
 2.31128000e-03  2.31128000e-03  1.06530748e-24  9.00000000e+00  2.49756660e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03583753e-11  5.95967720e-13  1.34692257e-26 
 2.31228000e-03  2.31228000e-03 -2.16144848e-24  9.00000000e+00  2.49669348e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03589210e-11  5.95967720e-13  1.34692257e-26 
 2.31328000e-03  2.31328000e-03  1.14412646e-24  9.00000000e+00  2.67069292e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05343884e-11  6.10178574e-13  1.34692257e-26 
 2.31428000e-03  2.31428000e-03  9.59040786e-25  9.00000000e+00  2.49488702e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03600500e-11  5.95967720e-13  1.34692257e-26 
 2.31528000e-03  2.31528000e-03 -2.10685127e-24  9.00000000e+00  2.66888709e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05355171e-11  6.10178574e-13  1.34692257e-26 
 2.31628000e-03  2.31628000e-03  1.21695824e-24  9.00000000e+00  2.66795408e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05361002e-11  6.10178574e-13  1.34692257e-26 
 2.31728000e-03  2.31728000e-03  8.54366621e-25  9.00000000e+00  2.49214913e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03617612e-11  5.95967720e-13  1.34692257e-26 
 2.31828000e-03  2.31828000e-03 -2.08669976e-24  9.00000000e+00  2.66615016e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05372276e-11  6.10178574e-13  1.34692257e-26 
 2.31928000e-03  2.31928000e-03  1.27385988e-24  9.00000000e+00  2.49034585e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03628882e-11  5.95967720e-13  1.34692257e-26 
 2.32028000e-03  2.32028000e-03  7.57876971e-25  9.00000000e+00  2.48947525e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.03634324e-11  5.95967720e-13  1.34692257e-26 
 2.32128000e-03  2.32128000e-03 -2.03712576e-24  9.00000000e+00  2.66347721e-12 -9.71445147e-15  6.60106380e-01  1.28178949e+00  8.99999914e+00  1.05388982e-11  6.10178574e-13  1.34692257e-26 
