time,v(N001),v(N002),v(N003),v(N004),v(N005)
0.228626421,2.37820344,5.0,4.33637206,1.68261789,1.00745693
0.229126421,2.39076749,5.0,4.33613912,1.68957171,1.01416771
0.229626421,2.40326477,5.0,4.33590988,1.69647484,1.02083155
0.230126421,2.41569563,5.0,4.33568327,1.70335662,1.02747674
0.230626421,2.42806043,5.0,4.33546022,1.71018807,1.0340752
0.231126421,2.44035951,5.0,4.33523968,1.71699849,1.04065518
0.231626421,2.45259324,5.0,4.33502255,1.72375892,1.04718867
0.232126421,2.46476194,5.0,4.33480781,1.73049865,1.05370387
0.232626421,2.47686598,5.0,4.33459637,1.73718874,1.06017281
0.233126421,2.4889057,5.0,4.3343872,1.74385843,1.06662365
0.233626421,2.50088143,5.0,4.3341812,1.75047884,1.07302846
0.234126421,2.51279353,5.0,4.33397739,1.75707916,1.07941539
0.234626421,2.52464232,5.0,4.33377662,1.76363056,1.08575652
0.235126421,2.53642814,5.0,4.33357794,1.77016217,1.09207998
0.235626421,2.54815134,5.0,4.3333822,1.77664521,1.09835789
0.236126421,2.55981223,5.0,4.33318846,1.78310877,1.10461833
0.236626421,2.57141116,5.0,4.33299755,1.78952411,1.11083347
0.237126421,2.58294846,5.0,4.33280855,1.79592026,1.11703137
0.237626421,2.59442444,5.0,4.3326223,1.80226856,1.12318421
0.238126421,2.60583945,5.0,4.33243787,1.80859796,1.12932003
0.238626421,2.61719379,5.0,4.3322561,1.81487986,1.13541105
0.239126421,2.6284878,5.0,4.33207607,1.82114316,1.14148526
0.239626421,2.6397218,5.0,4.33189861,1.8273593,1.14751494
0.240126421,2.6508961,5.0,4.33172283,1.83355714,1.15352804
0.240626421,2.66201102,5.0,4.33154953,1.83970816,1.15949686
0.241126421,2.67306688,5.0,4.33137784,1.84584119,1.16544932
0.241626421,2.68406399,5.0,4.33120854,1.85192774,1.17135777
0.242126421,2.69500267,5.0,4.3310408,1.85799658,1.1772501
0.242626421,2.70588322,5.0,4.33087538,1.86401929,1.18309868
0.243126421,2.71670596,5.0,4.33071145,1.87002458,1.18893135
0.243626421,2.72747119,5.0,4.33054976,1.87598407,1.19472055
0.244126421,2.73817922,5.0,4.33038951,1.88192643,1.20049408
0.244626421,2.74883035,5.0,4.33023144,1.88782334,1.20622439
0.245126421,2.75942489,5.0,4.33007474,1.8937034,1.21193927
0.245626421,2.76996313,5.0,4.32992017,1.89953835,1.2176112
0.246126421,2.78044537,5.0,4.32976691,1.90535673,1.22326793
0.246626421,2.79087192,5.0,4.32961571,1.91113032,1.22888198
0.247126421,2.80124307,5.0,4.32946578,1.91688763,1.23448105
0.247626421,2.81155911,5.0,4.32931784,1.92260049,1.24003772
0.248126421,2.82182034,5.0,4.32917113,1.92829734,1.24557965
0.248626421,2.83202704,5.0,4.32902636,1.93395007,1.25107945
0.249126421,2.84217952,5.0,4.32888277,1.93958708,1.25656472
0.249626421,2.85227805,5.0,4.32874106,1.94518028,1.26200815
0.250126421,2.86232292,5.0,4.32860049,1.95075803,1.26743728
0.25056321,2.87105422,5.0,4.32847932,1.95559341,1.27214452
0.251,2.87974498,5.0,4.32835881,1.9604205,1.27684414
0.25105,2.88061147,4.75,4.07821369,1.95311519,1.26929719
0.25115,2.88209259,4.25,3.57790856,1.93915303,1.25483559
0.25135,2.88354514,3.25,2.57733212,1.91017793,1.2248938
0.251675,2.88153561,1.625,0.961791718,1.49834433,0.822008767
0.252,2.87395201,6.48370246e-14,0.0407245452,0.609986689,0.017655701
0.252044814,2.8725156,0.0,0.0407117926,0.609955907,0.0176447391
0.252134443,2.86964425,0.0,0.0406897627,0.60990114,0.0176227738
0.2523137,2.86391038,0.0,0.04064575,0.609791708,0.0175789112
0.252672215,2.85247785,0.0,0.0405580206,0.609573143,0.0174914583
0.253172215,2.83661166,0.0,0.0404362567,0.609268744,0.0173700984
0.253672215,2.82083597,0.0,0.0403152128,0.608964538,0.017249443
0.254172215,2.80515029,0.0,0.0401948514,0.608660841,0.0171294854
0.254672215,2.78955408,0.0,0.0400752002,0.608357625,0.0170102219
0.255172215,2.77404685,0.0,0.0399562235,0.608054908,0.0168916483
0.255672215,2.75862808,0.0,0.0398379492,0.607752659,0.016773761
