time,v(N001),v(N002),v(N004),@dled12_1[id]
0.038428,-2.37013369,5.0,0.702803114,0.00631940719
0.038528,-2.23067667,5.0,0.702803114,0.00631940719
0.038628,-2.08901823,5.0,0.702803114,0.00631940719
0.038728,-1.94529819,5.0,0.702803114,0.00631940719
0.038828,-1.79965837,5.0,0.702803114,0.00631940719
0.038928,-1.65224251,5.0,0.702803114,0.00631940719
0.039028,-1.50319608,5.0,0.702803114,0.00631940719
0.039128,-1.35266618,5.0,0.702803114,0.00631940719
0.039228,-1.20080137,5.0,0.702803114,0.00631940719
0.039328,-1.0477515,5.0,0.702803114,0.00631940719
0.039428,-0.893667633,5.0,0.702803114,0.00631940719
0.039528,-0.738701822,5.0,0.702803114,0.00631940719
0.039628,-0.583007002,5.0,0.702803114,0.00631940719
0.039728,-0.426736825,5.0,0.702803114,0.00631940719
0.039828,-0.270045509,5.0,0.702803114,0.00631940719
0.039914,-0.13507205,5.0,0.702803114,0.00631940719
0.04,-2.4492936e-15,5.0,0.702803114,0.00631940719
