 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)        
 2.84116727e-03  2.84116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.17058510e-02 -1.19544783e-02 -1.93191593e-01 -1.60594307e-02  4.16988808e-03 -1.93350172e-01 -1.68075083e-02 
 2.85116727e-03  2.85116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.10168717e-02 -1.12676070e-02 -1.85628209e-01 -1.53776149e-02  4.16917078e-03 -1.85801760e-01 -1.60936873e-02 
 2.86116727e-03  2.86116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.02675100e-02 -1.05202872e-02 -1.77400261e-01 -1.46350899e-02  4.16848611e-03 -1.77588111e-01 -1.53163519e-02 
 2.87116727e-03  2.87116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.46072306e-03 -9.71547257e-03 -1.68540239e-01 -1.38347858e-02  4.16783674e-03 -1.68741635e-01 -1.44785698e-02 
 2.88116727e-03  2.88116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.59969483e-03 -8.85633456e-03 -1.59083086e-01 -1.29798613e-02  4.16722522e-03 -1.59297244e-01 -1.35836475e-02 
 2.89116727e-03  2.89116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.68782296e-03 -7.94626818e-03 -1.49066144e-01 -1.20736902e-02  4.16665394e-03 -1.49292207e-01 -1.26351167e-02 
 2.90116727e-03  2.90116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.72870627e-03 -6.98886029e-03 -1.38528921e-01 -1.11198491e-02  4.16612512e-03 -1.38766010e-01 -1.16367208e-02 
 2.91116727e-03  2.91116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.72612947e-03 -5.98789367e-03 -1.27513021e-01 -1.01221019e-02  4.16564084e-03 -1.27760188e-01 -1.05924001e-02 
 2.92116727e-03  2.92116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.68404936e-03 -4.94731398e-03 -1.16061896e-01 -9.08438671e-03  4.16520297e-03 -1.16318178e-01 -9.50627611e-03 
 2.93116727e-03  2.93116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.60657807e-03 -3.87123217e-03 -1.04220757e-01 -8.01079857e-03  4.16481323e-03 -1.04485130e-01 -8.38263515e-03 
 2.94116727e-03  2.94116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.49796796e-03 -2.76389042e-03 -9.20363126e-02 -6.90557475e-03  4.16447313e-03 -9.23077447e-02 -7.22591175e-03 
 2.95116727e-03  2.95116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.36259374e-03 -1.62966310e-03 -7.95566662e-02 -5.77307679e-03  4.16418399e-03 -7.98340755e-02 -6.04067099e-03 
 2.96116727e-03  2.96116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.04936290e-04 -4.73021923e-04 -6.68310476e-02 -4.61777443e-03  4.16394693e-03 -6.71133502e-02 -4.83159045e-03 
 2.97116727e-03  2.97116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.70436125e-04  7.01464249e-04 -5.39096959e-02 -3.44422686e-03  4.16376285e-03 -5.41957670e-02 -3.60344184e-03 
 2.98116727e-03  2.98116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.15888477e-03  1.88916475e-03 -4.08435841e-02 -2.25706582e-03  4.16363247e-03 -4.11323054e-02 -2.36107209e-03 
 2.99116727e-03  2.99116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.35571986e-03  3.08538820e-03 -2.76842950e-02 -1.06097621e-03  4.16355628e-03 -2.79745164e-02 -1.10938426e-03 
 3.00116727e-03  3.00116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.55621795e-03  4.28541809e-03 -1.44837407e-02  1.39321248e-04  4.16353454e-03 -1.47743276e-02  1.46681800e-04 
 3.01116727e-03  3.01116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.75564170e-03  5.48451444e-03 -1.29403433e-03  1.33908980e-03  4.16356733e-03 -1.58382942e-03  1.40216897e-03 
 3.02116727e-03  3.02116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.94925745e-03  6.67794934e-03  1.18327915e-02  2.53359423e-03  4.16365450e-03  1.15449215e-02  2.65212242e-03 
 3.03116727e-03  3.03116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.13235503e-03  7.86100891e-03  2.48449152e-02  3.71812064e-03  4.16379567e-03  2.45601166e-02  3.89160916e-03 
 3.04116727e-03  3.04116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.30026521e-03  9.02902845e-03  3.76910045e-02  4.88799395e-03  4.16399027e-03  3.74103910e-02  5.11573750e-03 
 3.05116727e-03  3.05116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.04483793e-02  1.01773945e-02  5.03203460e-02  6.03859748e-03  4.16423750e-03  5.00450351e-02  6.31967635e-03 
 3.06116727e-03  3.06116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.15721660e-02  1.13015791e-02  6.26831180e-02  7.16539003e-03  4.16453637e-03  6.24141862e-02  7.49867433e-03 
 3.07116727e-03  3.07116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.26671909e-02  1.23971419e-02  7.47305148e-02  8.26392495e-03  4.16488567e-03  7.44690333e-02  8.64807847e-03 
 3.08116727e-03  3.08116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.37291322e-02  1.34597633e-02  8.64150108e-02  9.32986652e-03  4.16528400e-03  8.61620017e-02  9.76335259e-03 
 3.09116727e-03  3.09116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.47537995e-02  1.44852460e-02  9.76904778e-02  1.03590082e-02  4.16572978e-03  9.74469492e-02  1.08400952e-02 
 3.10116727e-03  3.10116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.57371488e-02  1.54695470e-02  1.08512436e-01  1.13472882e-02  4.16622120e-03  1.08279340e-01  1.18740569e-02 
 3.11116727e-03  3.11116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.66752997e-02  1.64087779e-02  1.18838162e-01  1.22908065e-02  4.16675633e-03  1.18616427e-01  1.28611572e-02 
 3.12116727e-03  3.12116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.75645497e-02  1.72992360e-02  1.28626924e-01  1.31858392e-02  4.16733301e-03  1.28417415e-01  1.37975003e-02 
 3.13116727e-03  3.13116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.84013898e-02  1.81374037e-02  1.37840075e-01  1.40288542e-02  4.16794895e-03  1.37643630e-01  1.46793910e-02 
 3.14116727e-03  3.14116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.91825172e-02  1.89199769e-02  1.46441275e-01  1.48165243e-02  4.16860169e-03  1.46258659e-01  1.55033489e-02 
 3.15116727e-03  3.15116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.99048498e-02  1.96438636e-02  1.54396564e-01  1.55457411e-02  4.16928865e-03  1.54228507e-01  1.62661221e-02 
 3.16116727e-03  3.16116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.05655368e-02  2.03062110e-02  1.61674566e-01  1.62136265e-02  4.17000707e-03  1.61521722e-01  1.69647004e-02 
 3.17116727e-03  3.17116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.11619710e-02  2.09044015e-02  1.68246544e-01  1.68175449e-02  4.17075411e-03  1.68109525e-01  1.75963267e-02 
 3.18116727e-03  3.18116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.16917988e-02  2.14360782e-02  1.74086579e-01  1.73551126e-02  4.17152680e-03  1.73965917e-01  1.81585084e-02 
 3.19116727e-03  3.19116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.21529294e-02  2.18991394e-02  1.79171610e-01  1.78242085e-02  4.17232206e-03  1.79067790e-01  1.86490268e-02 
 3.20116727e-03  3.20116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.25435430e-02  2.22917615e-02  1.83481587e-01  1.82229808e-02  4.17313673e-03  1.83395009e-01  1.90659459e-02 
 3.21116727e-03  3.21116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.28620985e-02  2.26123914e-02  1.86999487e-01  1.85498560e-02  4.17396757e-03  1.86930503e-01  1.94076205e-02 
 3.22116727e-03  3.22116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.31073386e-02  2.28597677e-02  1.89711445e-01  1.88035440e-02  4.17481128e-03  1.89660317e-01  1.96727021e-02 
 3.23116727e-03  3.23116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32782959e-02  2.30329106e-02  1.91606744e-01  1.89830436e-02  4.17566451e-03  1.91573684e-01  1.98601445e-02 
 3.24116727e-03  3.24116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33742957e-02  2.31311406e-02  1.92677923e-01  1.90876464e-02  4.17652388e-03  1.92663052e-01  1.99692080e-02 
 3.25116727e-03  3.25116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33949595e-02  2.31540667e-02  1.92920742e-01  1.91169396e-02  4.17738595e-03  1.92924126e-01  1.99994621e-02 
 3.26116727e-03  3.26116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33402057e-02  2.31016022e-02  1.92334258e-01  1.90708074e-02  4.17824731e-03  1.92355877e-01  1.99507875e-02 
 3.27116727e-03  3.27116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32102510e-02  2.29739507e-02  1.90920775e-01  1.89494322e-02  4.17910455e-03  1.90960551e-01  1.98233763e-02 
 3.28116727e-03  3.28116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.30056080e-02  2.27716197e-02  1.88685888e-01  1.87532926e-02  4.17995424e-03  1.88743656e-01  1.96177312e-02 
 3.29116727e-03  3.29116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.27270849e-02  2.24954046e-02  1.85638405e-01  1.84831630e-02  4.18079302e-03  1.85713945e-01  1.93346639e-02 
 3.30116727e-03  3.30116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.23757808e-02  2.21463989e-02  1.81790370e-01  1.81401092e-02  4.18161755e-03  1.81883376e-01  1.89752916e-02 
 3.31116727e-03  3.31116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.19530827e-02  2.17259769e-02  1.77156957e-01  1.77254854e-02  4.18242456e-03  1.77267069e-01  1.85410324e-02 
 3.32116727e-03  3.32116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.14606586e-02  2.12358013e-02  1.71756469e-01  1.72409275e-02  4.18321083e-03  1.71883245e-01  1.80336003e-02 
 3.33116727e-03  3.33116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.09004523e-02  2.06778036e-02  1.65610207e-01  1.66883483e-02  4.18397325e-03  1.65753155e-01  1.74549977e-02 
 3.34116727e-03  3.34116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.02746748e-02  2.00541893e-02  1.58742444e-01  1.60699281e-02  4.18470878e-03  1.58900991e-01  1.68075083e-02 
 3.35116727e-03  3.35116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.95857960e-02  1.93674165e-02  1.51180273e-01  1.53881078e-02  4.18541450e-03  1.51353802e-01  1.60936873e-02 
 3.36116727e-03  3.36116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.88365347e-02  1.86201991e-02  1.42953554e-01  1.46455781e-02  4.18608759e-03  1.43141372e-01  1.53163519e-02 
 3.37116727e-03  3.37116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.80298483e-02  1.78154829e-02  1.34094743e-01  1.38452696e-02  4.18672538e-03  1.34296116e-01  1.44785698e-02 
 3.38116727e-03  3.38116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.71689203e-02  1.69564471e-02  1.24638818e-01  1.29903405e-02  4.18732534e-03  1.24852944e-01  1.35836475e-02 
 3.39116727e-03  3.39116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.62571489e-02  1.60464791e-02  1.14623085e-01  1.20841650e-02  4.18788506e-03  1.14849127e-01  1.26351167e-02 
 3.40116727e-03  3.40116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.52981323e-02  1.50891734e-02  1.04087089e-01  1.11303191e-02  4.18840232e-03  1.04324146e-01  1.16367208e-02 
 3.41116727e-03  3.41116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.42956559e-02  1.40883050e-02  9.30723984e-02  1.01325675e-02  4.18887505e-03  9.33195434e-02  1.05924001e-02 
 3.42116727e-03  3.42116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.32536758e-02  1.30478274e-02  8.16224993e-02  9.09484765e-03  4.18930136e-03  8.18787492e-02  9.50627611e-03 
 3.43116727e-03  3.43116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.21763048e-02  1.19718438e-02  6.97825685e-02  8.02125510e-03  4.18967956e-03  7.00469191e-02  8.38263515e-03 
 3.44116727e-03  3.44116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.10677947e-02  1.08646040e-02  5.75993480e-02  6.91602660e-03  4.19000812e-03  5.78707489e-02  7.22591175e-03 
 3.45116727e-03  3.45116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.93252066e-03  9.73047484e-03  4.51209091e-02  5.78352423e-03  4.19028573e-03  4.53982962e-02  6.04067099e-03 
 3.46116727e-03  3.46116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.77496309e-03  8.57393547e-03  3.23965135e-02  4.62821720e-03  4.19051127e-03  3.26787850e-02  4.83159045e-03 
 3.47116727e-03  3.47116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.59969078e-03  7.39954741e-03  1.94763684e-02  3.45466522e-03  4.19068382e-03  1.97624171e-02  3.60344184e-03 
 3.48116727e-03  3.48116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.41134192e-03  6.21194861e-03  6.41147846e-03  2.26749951e-03  4.19080269e-03  6.70016866e-03  2.36107209e-03 
 3.49116727e-03  3.49116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.21460685e-03  5.01582321e-03 -6.74660507e-03  1.07140550e-03  4.19086737e-03 -6.45640599e-03  1.10938426e-03 
 3.50116727e-03  3.50116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.01420847e-03  3.81589490e-03 -1.99459387e-02 -1.28896627e-04  4.19087760e-03 -1.96553828e-02 -1.46681800e-04 
 3.51116727e-03  3.51116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.81488465e-03  2.61689655e-03 -3.31344404e-02 -1.32866958e-03  4.19083330e-03 -3.28446677e-02 -1.40216897e-03 
 3.52116727e-03  3.52116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.62136852e-03  1.42356311e-03 -4.62600468e-02 -2.52317867e-03  4.19073464e-03 -4.59722077e-02 -2.65212242e-03 
 3.53116727e-03  3.53116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.38370782e-04  2.40601480e-04 -5.92709667e-02 -3.70770947e-03  4.19058198e-03 -5.89861905e-02 -3.89160916e-03 
 3.54116727e-03  3.54116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.29439867e-04 -9.27316711e-04 -7.21158377e-02 -4.87758744e-03  4.19037590e-03 -7.18352550e-02 -5.11573750e-03 
 3.55116727e-03  3.55116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.87745416e-03 -2.07558484e-03 -8.47439764e-02 -6.02819536e-03  4.19011718e-03 -8.44686881e-02 -6.31967635e-03 
 3.56116727e-03  3.56116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.00114147e-03 -3.19966823e-03 -9.71055313e-02 -7.15499257e-03  4.18980684e-03 -9.68366302e-02 -7.49867433e-03 
 3.57116727e-03  3.57116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.09606668e-03 -4.29513321e-03 -1.09151726e-01 -8.25353187e-03  4.18944606e-03 -1.08890267e-01 -8.64807847e-03 
 3.58116727e-03  3.58116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.15790866e-03 -5.35765355e-03 -1.20835006e-01 -9.31947810e-03  4.18903626e-03 -1.20582028e-01 -9.76335259e-03 
 3.59116727e-03  3.59116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.18247637e-03 -6.38303849e-03 -1.32109272e-01 -1.03486242e-02  4.18857903e-03 -1.31865766e-01 -1.08400952e-02 
 3.60116727e-03  3.60116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.16572636e-03 -7.36723840e-03 -1.42930016e-01 -1.13369089e-02  4.18807614e-03 -1.42696950e-01 -1.18740569e-02 
 3.61116727e-03  3.61116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.10377776e-03 -8.30637160e-03 -1.53254542e-01 -1.22804315e-02  4.18752957e-03 -1.53032829e-01 -1.28611572e-02 
 3.62116727e-03  3.62116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.99292855e-03 -9.19672889e-03 -1.63042090e-01 -1.31754688e-02  4.18694144e-03 -1.62832612e-01 -1.37975003e-02 
 3.63116727e-03  3.63116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.82966922e-03 -1.00347989e-02 -1.72254042e-01 -1.40184882e-02  4.18631406e-03 -1.72057619e-01 -1.46793910e-02 
 3.64116727e-03  3.64116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.06106976e-02 -1.08172713e-02 -1.80854029e-01 -1.48061629e-02  4.18564988e-03 -1.80671444e-01 -1.55033489e-02 
 3.65116727e-03  3.65116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.13329309e-02 -1.15410605e-02 -1.88808121e-01 -1.55353841e-02  4.18495149e-03 -1.88640086e-01 -1.62661221e-02 
 3.66116727e-03  3.66116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.19935188e-02 -1.22033071e-02 -1.96084911e-01 -1.62032741e-02  4.18422164e-03 -1.95932097e-01 -1.69647004e-02 
 3.67116727e-03  3.67116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.25898538e-02 -1.28014001e-02 -2.02655692e-01 -1.68071969e-02  4.18346318e-03 -2.02518695e-01 -1.75963267e-02 
 3.68116727e-03  3.68116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.31195826e-02 -1.33329763e-02 -2.08494517e-01 -1.73447693e-02  4.18267907e-03 -2.08373885e-01 -1.81585084e-02 
 3.69116727e-03  3.69116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.35806141e-02 -1.37959401e-02 -2.13578351e-01 -1.78138695e-02  4.18187240e-03 -2.13474554e-01 -1.86490268e-02 
 3.70116727e-03  3.70116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.39711289e-02 -1.41884616e-02 -2.17887120e-01 -1.82126464e-02  4.18104633e-03 -2.17800572e-01 -1.90659459e-02 
 3.71116727e-03  3.71116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.42895853e-02 -1.45089942e-02 -2.21403824e-01 -1.85395260e-02  4.18020409e-03 -2.21334863e-01 -1.94076205e-02 
 3.72116727e-03  3.72116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45347266e-02 -1.47562701e-02 -2.24114574e-01 -1.87932186e-02  4.17934898e-03 -2.24063477e-01 -1.96727021e-02 
 3.73116727e-03  3.73116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47055850e-02 -1.49293157e-02 -2.26008679e-01 -1.89727226e-02  4.17848435e-03 -2.25975642e-01 -1.98601445e-02 
 3.74116727e-03  3.74116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48014861e-02 -1.50274455e-02 -2.27078652e-01 -1.90773299e-02  4.17761361e-03 -2.27063810e-01 -1.99692080e-02 
 3.75116727e-03  3.75116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.48220510e-02 -1.50502744e-02 -2.27320277e-01 -1.91066275e-02  4.17674015e-03 -2.27323684e-01 -1.99994621e-02 
 3.76116727e-03  3.76116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47671987e-02 -1.49977096e-02 -2.26732588e-01 -1.90605000e-02  4.17586741e-03 -2.26754236e-01 -1.99507875e-02 
 3.77116727e-03  3.77116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46371451e-02 -1.48699610e-02 -2.25317912e-01 -1.89391291e-02  4.17499881e-03 -2.25357711e-01 -1.98233763e-02 
 3.78116727e-03  3.78116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.44324036e-02 -1.46675300e-02 -2.23081821e-01 -1.87429941e-02  4.17413775e-03 -2.23139618e-01 -1.96177312e-02 
 3.79116727e-03  3.79116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.41537818e-02 -1.43912177e-02 -2.20033146e-01 -1.84728689e-02  4.17328761e-03 -2.20108709e-01 -1.93346639e-02 
 3.80116727e-03  3.80116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.38023793e-02 -1.40421121e-02 -2.16183908e-01 -1.81298197e-02  4.17245172e-03 -2.16276943e-01 -1.89752916e-02 
 3.81116727e-03  3.81116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.33795825e-02 -1.36215931e-02 -2.11549304e-01 -1.77152002e-02  4.17163336e-03 -2.11659439e-01 -1.85410324e-02 
 3.82116727e-03  3.82116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.28870601e-02 -1.31313177e-02 -2.06147614e-01 -1.72306470e-02  4.17083574e-03 -2.06274420e-01 -1.80336003e-02 
 3.83116727e-03  3.83116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.23267553e-02 -1.25732229e-02 -2.00000162e-01 -1.66780720e-02  4.17006198e-03 -2.00143133e-01 -1.74549977e-02 
 3.84116727e-03  3.84116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.17008795e-02 -1.19495089e-02 -1.93131199e-01 -1.60596564e-02  4.16931511e-03 -1.93289775e-01 -1.68075083e-02 
 3.85116727e-03  3.85116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.10119023e-02 -1.12626392e-02 -1.85567838e-01 -1.53778405e-02  4.16859806e-03 -1.85741391e-01 -1.60936873e-02 
 3.86116727e-03  3.86116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.02625428e-02 -1.05153222e-02 -1.77339920e-01 -1.46353154e-02  4.16791364e-03 -1.77527767e-01 -1.53163519e-02 
 3.87116727e-03  3.87116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.45575801e-03 -9.71050911e-03 -1.68479921e-01 -1.38350112e-02  4.16726453e-03 -1.68681317e-01 -1.44785698e-02 
 3.88116727e-03  3.88116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.59473194e-03 -8.85137386e-03 -1.59022797e-01 -1.29800867e-02  4.16665326e-03 -1.59236953e-01 -1.35836475e-02 
 3.89116727e-03  3.89116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.68286223e-03 -7.94130904e-03 -1.49005878e-01 -1.20739155e-02  4.16608223e-03 -1.49231943e-01 -1.26351167e-02 
 3.90116727e-03  3.90116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.72374769e-03 -6.98390390e-03 -1.38468684e-01 -1.11200742e-02  4.16555367e-03 -1.38705771e-01 -1.16367208e-02 
 3.91116727e-03  3.91116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.72117306e-03 -5.98293884e-03 -1.27452807e-01 -1.01223270e-02  4.16506963e-03 -1.27699976e-01 -1.05924001e-02 
 3.92116727e-03  3.92116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.67909509e-03 -4.94236188e-03 -1.16001712e-01 -9.08461167e-03  4.16463202e-03 -1.16257991e-01 -9.50627611e-03 
 3.93116727e-03  3.93116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.60162596e-03 -3.86628165e-03 -1.04160596e-01 -8.01102344e-03  4.16424253e-03 -1.04424970e-01 -8.38263515e-03 
 3.94116727e-03  3.94116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.49301800e-03 -2.75894263e-03 -9.19761806e-02 -6.90579952e-03  4.16390268e-03 -9.22476106e-02 -7.22591175e-03 
 3.95116727e-03  3.95116727e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.35764594e-03 -1.62471689e-03 -7.94965576e-02 -5.77330147e-03  4.16361379e-03 -7.97739679e-02 -6.04067099e-03 
