 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 3.57294840e-05  3.57294840e-05  3.02233684e-17  9.00000000e+00  1.36137500e-02  1.88812801e-06  6.60110156e-01  1.28286544e+00  8.99999914e+00  1.37528095e-02  1.11307016e-03 -2.61809714e-18 
 3.67294840e-05  3.67294840e-05  3.16308313e-17  9.00000000e+00  1.39856070e-02  1.98959174e-06  6.60110359e-01  1.28289361e+00  8.99999914e+00  1.41325073e-02  1.14367559e-03 -2.75878625e-18 
 3.77294840e-05  3.77294840e-05  3.20725911e-17  9.00000000e+00  1.43567785e-02  2.09341752e-06  6.60110567e-01  1.28292163e+00  8.99999914e+00  1.45117306e-02  1.17423586e-03 -2.90275041e-18 
 3.87294840e-05  3.87294840e-05  3.23814092e-17  9.00000000e+00  1.47272498e-02  2.19958116e-06  6.60110779e-01  1.28294951e+00  8.99999914e+00  1.48904644e-02  1.20474977e-03 -3.04995607e-18 
 3.97294840e-05  3.97294840e-05  3.37701352e-17  9.00000000e+00  1.50970063e-02  2.30805836e-06  6.60110996e-01  1.28297725e+00  8.99999914e+00  1.52686937e-02  1.23521613e-03 -3.20036951e-18 
 4.07294840e-05  4.07294840e-05  3.41596200e-17  9.00000000e+00  1.54660334e-02  2.41882468e-06  6.60111218e-01  1.28300484e+00  8.99999914e+00  1.56464035e-02  1.26563372e-03 -3.35395684e-18 
 4.17294840e-05  4.17294840e-05  3.44733244e-17  9.00000000e+00  1.58343167e-02  2.53185553e-06  6.60111444e-01  1.28303229e+00  8.99999914e+00  1.60235790e-02  1.29600135e-03 -3.51068396e-18 
 4.27294840e-05  4.27294840e-05  3.58413765e-17  9.00000000e+00  1.62018417e-02  2.64712621e-06  6.60111674e-01  1.28305958e+00  8.99999914e+00  1.64002051e-02  1.32631781e-03 -3.67051661e-18 
 4.37294840e-05  4.37294840e-05  3.61789350e-17  9.00000000e+00  1.65685938e-02  2.76461191e-06  6.60111909e-01  1.28308672e+00  8.99999914e+00  1.67762670e-02  1.35658191e-03 -3.83342035e-18 
 4.47294840e-05  4.47294840e-05  3.64980380e-17  9.00000000e+00  1.69345587e-02  2.88428767e-06  6.60112148e-01  1.28311371e+00  8.99999914e+00  1.71517499e-02  1.38679245e-03 -3.99936059e-18 
 4.57294840e-05  4.57294840e-05  3.78434948e-17  9.00000000e+00  1.72997220e-02  3.00612842e-06  6.60112392e-01  1.28314054e+00  8.99999914e+00  1.75266388e-02  1.41694825e-03 -4.16830255e-18 
 4.67294840e-05  4.67294840e-05  3.81295634e-17  9.00000000e+00  1.76640692e-02  3.13010899e-06  6.60112640e-01  1.28316721e+00  8.99999914e+00  1.79009189e-02  1.44704811e-03 -4.34021130e-18 
 4.77294840e-05  4.77294840e-05  3.84545330e-17  9.00000000e+00  1.80275861e-02  3.25620406e-06  6.60112892e-01  1.28319372e+00  8.99999914e+00  1.82745755e-02  1.47709084e-03 -4.51505175e-18 
 4.87294840e-05  4.87294840e-05  3.97754929e-17  9.00000000e+00  1.83902584e-02  3.38438823e-06  6.60113149e-01  1.28322006e+00  8.99999914e+00  1.86475937e-02  1.50707526e-03 -4.69278864e-18 
 4.97294840e-05  4.97294840e-05  4.00105934e-17  9.00000000e+00  1.87520717e-02  3.51463597e-06  6.60113409e-01  1.28324624e+00  8.99999914e+00  1.90199588e-02  1.53700018e-03 -4.87338659e-18 
 5.07294840e-05  5.07294840e-05  4.03418508e-17  9.00000000e+00  1.91130118e-02  3.64692167e-06  6.60113674e-01  1.28327225e+00  8.99999914e+00  1.93916561e-02  1.56686442e-03 -5.05681004e-18 
 5.17294840e-05  5.17294840e-05  4.16364355e-17  9.00000000e+00  1.94730646e-02  3.78121957e-06  6.60113942e-01  1.28329809e+00  8.99999914e+00  1.97626708e-02  1.59666681e-03 -5.24302329e-18 
 5.27294840e-05  5.27294840e-05  4.18211735e-17  9.00000000e+00  1.98322159e-02  3.91750385e-06  6.60114215e-01  1.28332375e+00  8.99999914e+00  2.01329883e-02  1.62640616e-03 -5.43199051e-18 
