 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         @dled12_1[id]  
 3.07807194e-02  3.07807194e-02  4.55819606e+00  4.77603027e+00  9.00000000e+00  6.77909630e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.07857194e-02  3.07857194e-02  4.56928667e+00  4.77631043e+00  9.00000000e+00  6.78464167e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.07907194e-02  3.07907194e-02  4.58034958e+00  4.77659053e+00  9.00000000e+00  6.79017307e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.07957194e-02  3.07957194e-02  4.59138487e+00  4.77687055e+00  9.00000000e+00  6.79569079e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08007194e-02  3.08007194e-02  4.60239261e+00  4.77715050e+00  9.00000000e+00  6.80119459e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08057194e-02  3.08057194e-02  4.61337286e+00  4.77743039e+00  9.00000000e+00  6.80668479e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08107194e-02  3.08107194e-02  4.62432570e+00  4.77771020e+00  9.00000000e+00  6.81216114e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08157194e-02  3.08157194e-02  4.63525118e+00  4.77798994e+00  9.00000000e+00  6.81762396e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08207194e-02  3.08207194e-02  4.64614939e+00  4.77826962e+00  9.00000000e+00  6.82307300e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08257194e-02  3.08257194e-02  4.65702039e+00  4.77854922e+00  9.00000000e+00  6.82850857e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08307194e-02  3.08307194e-02  4.66786424e+00  4.77882875e+00  9.00000000e+00  6.83393043e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08357194e-02  3.08357194e-02  4.67868102e+00  4.77910822e+00  9.00000000e+00  6.83933890e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08407194e-02  3.08407194e-02  4.68947079e+00  4.77938761e+00  9.00000000e+00  6.84473372e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08457194e-02  3.08457194e-02  4.70023362e+00  4.77966693e+00  9.00000000e+00  6.85011520e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08507194e-02  3.08507194e-02  4.71096957e+00  4.77994619e+00  9.00000000e+00  6.85548312e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08557194e-02  3.08557194e-02  4.72167872e+00  4.78022537e+00  9.00000000e+00  6.86083776e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08607194e-02  3.08607194e-02  4.73236113e+00  4.78050448e+00  9.00000000e+00  6.86617890e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08657194e-02  3.08657194e-02  4.74301686e+00  4.78078353e+00  9.00000000e+00  6.87150685e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08707194e-02  3.08707194e-02  4.75364599e+00  4.78106250e+00  9.00000000e+00  6.87682135e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08757194e-02  3.08757194e-02  4.76424859e+00  4.78134140e+00  9.00000000e+00  6.88212272e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08807194e-02  3.08807194e-02  4.77482470e+00  4.78162024e+00  9.00000000e+00  6.88741071e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08857194e-02  3.08857194e-02  4.78537441e+00  4.78189900e+00  9.00000000e+00  6.89268564e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.08907194e-02  3.08907194e-02  4.79589778e+00  4.78217770e+00  9.00000000e+00  6.89794726e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.08957194e-02  3.08957194e-02  4.80639488e+00  4.78245633e+00  9.00000000e+00  6.90319588e+00  8.52024330e+00  7.08287252e-01  7.81195605e-03 
 3.09007194e-02  3.09007194e-02  4.81686577e+00  4.78273489e+00  9.00000000e+00  6.90843126e+00  8.52025658e+00  7.08287295e-01  7.81196929e-03 
 3.09021228e-02  3.09021228e-02  4.81502386e+00  4.78281306e+00  9.00000000e+00  9.84684475e-02  2.32254068e-03  2.32254068e-03  3.26204088e-15 
 3.09027193e-02  3.09027193e-02  4.81221061e+00  4.78284628e+00  9.00000000e+00  9.58565965e-02 -2.30884738e-03 -2.30884738e-03 -3.16282116e-15 
 3.09031237e-02  3.09031237e-02  4.81030389e+00  4.78286880e+00  9.00000000e+00  9.84119978e-02  2.29702449e-03  2.29702449e-03  3.22573800e-15 
 3.09032100e-02  3.09032100e-02  4.80989749e+00  4.78287361e+00  9.00000000e+00  9.59161827e-02 -2.22456231e-03 -2.22456231e-03 -3.04868366e-15 
 3.09032204e-02  3.09032204e-02  4.80984829e+00  4.78287419e+00  9.00000000e+00  9.79195058e-02  1.74528496e-03  1.74528495e-03  2.44334064e-15 
 3.09032258e-02  3.09032258e-02  4.80982293e+00  4.78287449e+00  9.00000000e+00  9.68381542e-02 -1.14772024e-03 -1.14772024e-03 -1.58175546e-15 
 3.09032283e-02  3.09032283e-02  4.80981111e+00  4.78287463e+00  9.00000000e+00  9.70440259e-02  5.89300105e-04  5.89300104e-04  8.19753044e-16 
 3.09032297e-02  3.09032297e-02  4.80980447e+00  4.78287471e+00  9.00000000e+00  9.72443779e-02 -3.25308714e-04 -3.25308713e-04 -4.50293272e-16 
 3.09032310e-02  3.09032310e-02  4.80979849e+00  4.78287478e+00  9.00000000e+00  9.70661919e-02  2.09688724e-04  2.09688724e-04  2.91088949e-16 
 3.09032322e-02  3.09032322e-02  4.80979286e+00  4.78287484e+00  9.00000000e+00  9.71702686e-02 -1.24795817e-04 -1.24795816e-04 -1.72928674e-16 
 3.09032346e-02  3.09032346e-02  4.80978159e+00  4.78287498e+00  9.00000000e+00  9.70980040e-02  9.76750622e-05  9.76750620e-05  1.35509988e-16 
 3.09032393e-02  3.09032393e-02  4.80975904e+00  4.78287524e+00  9.00000000e+00  9.71576156e-02 -8.64032926e-05 -8.64032925e-05 -1.19753152e-16 
 3.09032489e-02  3.09032489e-02  4.80971395e+00  4.78287578e+00  9.00000000e+00  9.71026758e-02  8.12746823e-05  8.12746822e-05  1.12746853e-16 
 3.09032627e-02  3.09032627e-02  4.80964881e+00  4.78287655e+00  9.00000000e+00  9.71541744e-02 -7.79086009e-05 -7.79086008e-05 -1.07984623e-16 
 3.09032771e-02  3.09032771e-02  4.80958116e+00  4.78287735e+00  9.00000000e+00  9.71037640e-02  7.48031816e-05  7.48031815e-05  1.03765754e-16 
 3.09032925e-02  3.09032925e-02  4.80950854e+00  4.78287820e+00  9.00000000e+00  9.71513380e-02 -7.20243663e-05 -7.20243662e-05 -9.98319863e-17 
 3.09033065e-02  3.09033065e-02  4.80944255e+00  4.78287898e+00  9.00000000e+00  9.71045744e-02  6.90877629e-05  6.90877628e-05  9.58344619e-17 
 3.09033211e-02  3.09033211e-02  4.80937358e+00  4.78287980e+00  9.00000000e+00  9.71486180e-02 -6.63941106e-05 -6.63941105e-05 -9.20307549e-17 
 3.09033352e-02  3.09033352e-02  4.80930741e+00  4.78288058e+00  9.00000000e+00  9.71053080e-02  6.37010555e-05  6.37010554e-05  8.83597707e-17 
 3.09033498e-02  3.09033498e-02  4.80923836e+00  4.78288140e+00  9.00000000e+00  9.71460395e-02 -6.12263952e-05 -6.12263951e-05 -8.48699993e-17 
 3.09033640e-02  3.09033640e-02  4.80917151e+00  4.78288219e+00  9.00000000e+00  9.71058939e-02  5.87742928e-05  5.87742927e-05  8.15236878e-17 
 3.09033786e-02  3.09033786e-02  4.80910286e+00  4.78288300e+00  9.00000000e+00  9.71435905e-02 -5.64846829e-05 -5.64846828e-05 -7.82991936e-17 
 3.09033928e-02  3.09033928e-02  4.80903581e+00  4.78288379e+00  9.00000000e+00  9.71063614e-02  5.42360461e-05  5.42360461e-05  7.52270083e-17 
 3.09034073e-02  3.09034073e-02  4.80896742e+00  4.78288460e+00  9.00000000e+00  9.71412587e-02 -5.21216696e-05 -5.21216696e-05 -7.22528721e-17 
 3.09034216e-02  3.09034216e-02  4.80890015e+00  4.78288539e+00  9.00000000e+00  9.71067176e-02  5.00600649e-05  5.00600648e-05  6.94332336e-17 
 3.09034361e-02  3.09034361e-02  4.80883194e+00  4.78288620e+00  9.00000000e+00  9.71390350e-02 -4.81103722e-05 -4.81103722e-05 -6.66937126e-17 
 3.09034529e-02  3.09034529e-02  4.80875264e+00  4.78288714e+00  9.00000000e+00  9.71067989e-02  4.64968072e-05  4.64968072e-05  6.44897608e-17 
 3.09034720e-02  3.09034720e-02  4.80866289e+00  4.78288820e+00  9.00000000e+00  9.71368937e-02 -4.51184460e-05 -4.51184459e-05 -6.25471184e-17 
 3.09034945e-02  3.09034945e-02  4.80855665e+00  4.78288945e+00  9.00000000e+00  9.71062057e-02  4.39875104e-05  4.39875103e-05  6.10086109e-17 
 3.09035207e-02  3.09035207e-02  4.80843350e+00  4.78289091e+00  9.00000000e+00  9.71346117e-02 -4.30357819e-05 -4.30357818e-05 -5.96606172e-17 
 3.09035528e-02  3.09035528e-02  4.80828199e+00  4.78289270e+00  9.00000000e+00  9.71048036e-02  4.22782508e-05  4.22782508e-05  5.86374075e-17 
 3.09035926e-02  3.09035926e-02  4.80809443e+00  4.78289492e+00  9.00000000e+00  9.71317824e-02 -4.16765187e-05 -4.16765186e-05 -5.77766900e-17 
 3.09036457e-02  3.09036457e-02  4.80784443e+00  4.78289787e+00  9.00000000e+00  9.71020397e-02  4.12311536e-05  4.12311536e-05  5.71848233e-17 
 3.09037195e-02  3.09037195e-02  4.80749666e+00  4.78290199e+00  9.00000000e+00  9.71273115e-02 -4.09140021e-05 -4.09140021e-05 -5.67198365e-17 
 3.09038360e-02  3.09038360e-02  4.80694789e+00  4.78290847e+00  9.00000000e+00  9.70958606e-02  4.07144808e-05  4.07144807e-05  5.64680755e-17 
 3.09040497e-02  3.09040497e-02  4.80594187e+00  4.78292037e+00  9.00000000e+00  9.71162138e-02 -4.06059805e-05 -4.06059804e-05 -5.62929138e-17 
 3.09044769e-02  3.09044769e-02  4.80393047e+00  4.78294417e+00  9.00000000e+00  9.70745642e-02  4.05519609e-05  4.05519609e-05  5.62426228e-17 
 3.09053314e-02  3.09053314e-02  4.79991024e+00  4.78299175e+00  9.00000000e+00  9.70735149e-02 -4.05248613e-05 -4.05248612e-05 -5.61804811e-17 
 3.09070404e-02  3.09070404e-02  4.79187999e+00  4.78308692e+00  9.00000000e+00  9.69893219e-02  4.05114526e-05  4.05114525e-05  5.61864284e-17 
 3.09099632e-02  3.09099632e-02  4.77817747e+00  4.78324967e+00  9.00000000e+00  9.69197529e-02 -4.05032435e-05 -4.05032434e-05 -5.61505184e-17 
 3.09128405e-02  3.09128405e-02  4.76472730e+00  4.78340986e+00  9.00000000e+00  9.67972282e-02  4.04955291e-05  4.04955291e-05  5.61643389e-17 
 3.09178405e-02  3.09178405e-02  4.74144558e+00  4.78368818e+00  9.00000000e+00  9.66598830e-02 -4.04908364e-05 -4.04908364e-05 -5.61333220e-17 
 3.09228405e-02  3.09228405e-02  4.71827917e+00  4.78396642e+00  9.00000000e+00  9.64686324e-02  4.04863052e-05  4.04863052e-05  5.61515432e-17 
 3.09278405e-02  3.09278405e-02  4.69522748e+00  4.78424460e+00  9.00000000e+00  9.63329155e-02 -4.04816135e-05 -4.04816135e-05 -5.61205389e-17 
 3.09328405e-02  3.09328405e-02  4.67228994e+00  4.78452270e+00  9.00000000e+00  9.61432974e-02  4.04770835e-05  4.04770835e-05  5.61387506e-17 
 3.09378405e-02  3.09378405e-02  4.64946600e+00  4.78480074e+00  9.00000000e+00  9.60091913e-02 -4.04723929e-05 -4.04723928e-05 -5.61077588e-17 
 3.09428405e-02  3.09428405e-02  4.62675510e+00  4.78507871e+00  9.00000000e+00  9.58211895e-02  4.04678640e-05  4.04678640e-05  5.61259611e-17 
 3.09478405e-02  3.09478405e-02  4.60415666e+00  4.78535661e+00  9.00000000e+00  9.56886780e-02 -4.04631744e-05 -4.04631743e-05 -5.60949819e-17 
 3.09528405e-02  3.09528405e-02  4.58167014e+00  4.78563443e+00  9.00000000e+00  9.55022765e-02  4.04586468e-05  4.04586467e-05  5.61131746e-17 
 3.09578405e-02  3.09578405e-02  4.55929498e+00  4.78591219e+00  9.00000000e+00  9.53713437e-02 -4.04539582e-05 -4.04539581e-05 -5.60822080e-17 
 3.09628405e-02  3.09628405e-02  4.53703062e+00  4.78618988e+00  9.00000000e+00  9.51865265e-02  4.04494317e-05  4.04494317e-05  5.61003912e-17 
 3.09678405e-02  3.09678405e-02  4.51487653e+00  4.78646750e+00  9.00000000e+00  9.50571566e-02 -4.04447441e-05 -4.04447441e-05 -5.60694372e-17 
 3.09728405e-02  3.09728405e-02  4.49283215e+00  4.78674505e+00  9.00000000e+00  9.48739082e-02  4.04402189e-05  4.04402188e-05  5.60876109e-17 
 3.09778405e-02  3.09778405e-02  4.47089694e+00  4.78702253e+00  9.00000000e+00  9.47460856e-02 -4.04355323e-05 -4.04355323e-05 -5.60566694e-17 
 3.09828405e-02  3.09828405e-02  4.44907036e+00  4.78729994e+00  9.00000000e+00  9.45643903e-02  4.04310083e-05  4.04310082e-05  5.60748337e-17 
 3.09878405e-02  3.09878405e-02  4.42735187e+00  4.78757728e+00  9.00000000e+00  9.44380996e-02 -4.04263227e-05 -4.04263227e-05 -5.60439047e-17 
 3.09928405e-02  3.09928405e-02  4.40574094e+00  4.78785456e+00  9.00000000e+00  9.42579420e-02  4.04217999e-05  4.04217998e-05  5.60620595e-17 
 3.09978405e-02  3.09978405e-02  4.38423704e+00  4.78813176e+00  9.00000000e+00  9.41331678e-02 -4.04171153e-05 -4.04171153e-05 -5.60311431e-17 
 3.10028405e-02  3.10028405e-02  4.36283963e+00  4.78840889e+00  9.00000000e+00  9.39545328e-02  4.04125937e-05  4.04125936e-05  5.60492885e-17 
 3.10078405e-02  3.10078405e-02  4.34154820e+00  4.78868596e+00  9.00000000e+00  9.38312600e-02 -4.04079102e-05 -4.04079101e-05 -5.60183846e-17 
 3.10128405e-02  3.10128405e-02  4.32036220e+00  4.78896295e+00  9.00000000e+00  9.36541324e-02  4.04033897e-05  4.04033897e-05  5.60365204e-17 
 3.10178405e-02  3.10178405e-02  4.29928113e+00  4.78923988e+00  9.00000000e+00  9.35323460e-02 -4.03987072e-05 -4.03987072e-05 -5.60056291e-17 
 3.10228405e-02  3.10228405e-02  4.27830446e+00  4.78951673e+00  9.00000000e+00  9.33567108e-02  4.03941880e-05  4.03941879e-05  5.60237555e-17 
 3.10278405e-02  3.10278405e-02  4.25743168e+00  4.78979352e+00  9.00000000e+00  9.32363961e-02 -4.03895065e-05 -4.03895064e-05 -5.59928767e-17 
 3.10328405e-02  3.10328405e-02  4.23666226e+00  4.79007024e+00  9.00000000e+00  9.30622385e-02  4.03849884e-05  4.03849884e-05  5.60109936e-17 
 3.10378405e-02  3.10378405e-02  4.21599571e+00  4.79034689e+00  9.00000000e+00  9.29433806e-02 -4.03803080e-05 -4.03803079e-05 -5.59801273e-17 
 3.10428405e-02  3.10428405e-02  4.19543150e+00  4.79062347e+00  9.00000000e+00  9.27706861e-02  4.03757911e-05  4.03757910e-05  5.59982349e-17 
 3.10478405e-02  3.10478405e-02  4.17496914e+00  4.79089998e+00  9.00000000e+00  9.26532705e-02 -4.03711117e-05 -4.03711116e-05 -5.59673810e-17 
 3.10528405e-02  3.10528405e-02  4.15460811e+00  4.79117642e+00  9.00000000e+00  9.24820245e-02  4.03665960e-05  4.03665959e-05  5.59854791e-17 
 3.10578405e-02  3.10578405e-02  4.13434792e+00  4.79145279e+00  9.00000000e+00  9.23660368e-02 -4.03619176e-05 -4.03619175e-05 -5.59546378e-17 
 3.10628405e-02  3.10628405e-02  4.11418806e+00  4.79172909e+00  9.00000000e+00  9.21962249e-02  4.03574031e-05  4.03574030e-05  5.59727265e-17 
 3.10678405e-02  3.10678405e-02  4.09412805e+00  4.79200532e+00  9.00000000e+00  9.20816509e-02 -4.03527257e-05 -4.03527256e-05 -5.59418977e-17 
 3.10728405e-02  3.10728405e-02  4.07416737e+00  4.79228149e+00  9.00000000e+00  9.19132589e-02  4.03482124e-05  4.03482123e-05  5.59599769e-17 
 3.10778405e-02  3.10778405e-02  4.05430555e+00  4.79255758e+00  9.00000000e+00  9.18000843e-02 -4.03435360e-05 -4.03435359e-05 -5.59291606e-17 
 3.10828405e-02  3.10828405e-02  4.03454209e+00  4.79283361e+00  9.00000000e+00  9.16330982e-02  4.03390239e-05  4.03390238e-05  5.59472304e-17 
 3.10878405e-02  3.10878405e-02  4.01487651e+00  4.79310957e+00  9.00000000e+00  9.15213092e-02 -4.03343485e-05 -4.03343485e-05 -5.59164266e-17 
 3.10928405e-02  3.10928405e-02  3.99530831e+00  4.79338546e+00  9.00000000e+00  9.13557150e-02  4.03298376e-05  4.03298376e-05  5.59344869e-17 
 3.10978405e-02  3.10978405e-02  3.97583703e+00  4.79366127e+00  9.00000000e+00  9.12452977e-02 -4.03251633e-05 -4.03251632e-05 -5.59036956e-17 
 3.11028405e-02  3.11028405e-02  3.95646217e+00  4.79393703e+00  9.00000000e+00  9.10810817e-02  4.03206536e-05  4.03206535e-05  5.59217465e-17 
 3.11078405e-02  3.11078405e-02  3.93718326e+00  4.79421271e+00  9.00000000e+00  9.09720223e-02 -4.03159802e-05 -4.03159802e-05 -5.58909677e-17 
 3.11128405e-02  3.11128405e-02  3.91799983e+00  4.79448832e+00  9.00000000e+00  9.08091707e-02  4.03114717e-05  4.03114717e-05  5.59090092e-17 
 3.11178405e-02  3.11178405e-02  3.89891140e+00  4.79476386e+00  9.00000000e+00  9.07014558e-02 -4.03067994e-05 -4.03067993e-05 -5.58782429e-17 
 3.11228405e-02  3.11228405e-02  3.87991751e+00  4.79503934e+00  9.00000000e+00  9.05399552e-02  4.03022921e-05  4.03022920e-05  5.58962750e-17 
 3.11278405e-02  3.11278405e-02  3.86101768e+00  4.79531474e+00  9.00000000e+00  9.04335713e-02 -4.02976208e-05 -4.02976207e-05 -5.58655211e-17 
 3.11328405e-02  3.11328405e-02  3.84221144e+00  4.79559008e+00  9.00000000e+00  9.02734083e-02  4.02931146e-05  4.02931146e-05  5.58835438e-17 
 3.11378405e-02  3.11378405e-02  3.82349835e+00  4.79586535e+00  9.00000000e+00  9.01683421e-02 -4.02884443e-05 -4.02884443e-05 -5.58528024e-17 
 3.11428405e-02  3.11428405e-02  3.80487792e+00  4.79614055e+00  9.00000000e+00  9.00095035e-02  4.02839394e-05  4.02839393e-05  5.58708157e-17 
 3.11478405e-02  3.11478405e-02  3.78634971e+00  4.79641568e+00  9.00000000e+00  8.99057418e-02 -4.02792701e-05 -4.02792701e-05 -5.58400867e-17 
 3.11528405e-02  3.11528405e-02  3.76791326e+00  4.79669074e+00  9.00000000e+00  8.97482144e-02  4.02747664e-05  4.02747663e-05  5.58580906e-17 
 3.11578405e-02  3.11578405e-02  3.74956811e+00  4.79696573e+00  9.00000000e+00  8.96457442e-02 -4.02700981e-05 -4.02700981e-05 -5.58273741e-17 
 3.11628405e-02  3.11628405e-02  3.73131382e+00  4.79724065e+00  9.00000000e+00  8.94895151e-02  4.02655956e-05  4.02655955e-05  5.58453686e-17 
 3.11678405e-02  3.11678405e-02  3.71314992e+00  4.79751551e+00  9.00000000e+00  8.93883235e-02 -4.02609283e-05 -4.02609283e-05 -5.58146645e-17 
 3.11728405e-02  3.11728405e-02  3.69507598e+00  4.79779030e+00  9.00000000e+00  8.92333798e-02  4.02564270e-05  4.02564269e-05  5.58326497e-17 
 3.11778405e-02  3.11778405e-02  3.67709155e+00  4.79806502e+00  9.00000000e+00  8.91334541e-02 -4.02517607e-05 -4.02517607e-05 -5.58019580e-17 
 3.11828405e-02  3.11828405e-02  3.65919618e+00  4.79833966e+00  9.00000000e+00  8.89797831e-02  4.02472606e-05  4.02472605e-05  5.58199338e-17 
 3.11878405e-02  3.11878405e-02  3.64138944e+00  4.79861425e+00  9.00000000e+00  8.88811106e-02 -4.02425954e-05 -4.02425953e-05 -5.57892546e-17 
 3.11928405e-02  3.11928405e-02  3.62367088e+00  4.79888876e+00  9.00000000e+00  8.87286997e-02  4.02380964e-05  4.02380963e-05  5.58072210e-17 
 3.11978405e-02  3.11978405e-02  3.60604007e+00  4.79916320e+00  9.00000000e+00  8.86312679e-02 -4.02334322e-05 -4.02334321e-05 -5.57765542e-17 
 3.12028405e-02  3.12028405e-02  3.58849658e+00  4.79943758e+00  9.00000000e+00  8.84801046e-02  4.02289344e-05  4.02289343e-05  5.57945112e-17 
 3.12078405e-02  3.12078405e-02  3.57103996e+00  4.79971188e+00  9.00000000e+00  8.83839011e-02 -4.02242712e-05 -4.02242711e-05 -5.57638569e-17 
 3.12128405e-02  3.12128405e-02  3.55366980e+00  4.79998612e+00  9.00000000e+00  8.82339731e-02  4.02197746e-05  4.02197745e-05  5.57818045e-17 
 3.12178405e-02  3.12178405e-02  3.53638566e+00  4.80026029e+00  9.00000000e+00  8.81389856e-02 -4.02151124e-05 -4.02151124e-05 -5.57511626e-17 
 3.12228405e-02  3.12228405e-02  3.51918712e+00  4.80053439e+00  9.00000000e+00  8.79902806e-02  4.02106170e-05  4.02106169e-05  5.57691009e-17 
 3.12278405e-02  3.12278405e-02  3.50207375e+00  4.80080842e+00  9.00000000e+00  8.78964971e-02 -4.02059558e-05 -4.02059558e-05 -5.57384714e-17 
 3.12328405e-02  3.12328405e-02  3.48504513e+00  4.80108239e+00  9.00000000e+00  8.77490031e-02  4.02014616e-05  4.02014616e-05  5.57564003e-17 
 3.12378405e-02  3.12378405e-02  3.46810085e+00  4.80135628e+00  9.00000000e+00  8.76564114e-02 -4.01968015e-05 -4.01968014e-05 -5.57257832e-17 
 3.12428405e-02  3.12428405e-02  3.45124048e+00  4.80163011e+00  9.00000000e+00  8.75101164e-02  4.01923084e-05  4.01923084e-05  5.57437028e-17 
 3.12478405e-02  3.12478405e-02  3.43446360e+00  4.80190387e+00  9.00000000e+00  8.74187047e-02 -4.01876493e-05 -4.01876493e-05 -5.57130981e-17 
 3.12528405e-02  3.12528405e-02  3.41776981e+00  4.80217756e+00  9.00000000e+00  8.72735968e-02  4.01831575e-05  4.01831574e-05  5.57310083e-17 
 3.12578405e-02  3.12578405e-02  3.40115870e+00  4.80245118e+00  9.00000000e+00  8.71833533e-02 -4.01784994e-05 -4.01784993e-05 -5.57004160e-17 
 3.12628405e-02  3.12628405e-02  3.38462985e+00  4.80272473e+00  9.00000000e+00  8.70394208e-02  4.01740087e-05  4.01740086e-05  5.57183169e-17 
 3.12678405e-02  3.12678405e-02  3.36818285e+00  4.80299822e+00  9.00000000e+00  8.69503338e-02 -4.01693516e-05 -4.01693515e-05 -5.56877370e-17 
 3.12728405e-02  3.12728405e-02  3.35181731e+00  4.80327164e+00  9.00000000e+00  8.68075650e-02  4.01648621e-05  4.01648621e-05  5.57056286e-17 
 3.12778405e-02  3.12778405e-02  3.33553282e+00  4.80354498e+00  9.00000000e+00  8.67196231e-02 -4.01602060e-05 -4.01602060e-05 -5.56750611e-17 
 3.12828405e-02  3.12828405e-02  3.31932897e+00  4.80381826e+00  9.00000000e+00  8.65780065e-02  4.01557177e-05  4.01557177e-05  5.56929433e-17 
 3.12878405e-02  3.12878405e-02  3.30320537e+00  4.80409148e+00  9.00000000e+00  8.64911982e-02 -4.01510627e-05 -4.01510626e-05 -5.56623881e-17 
 3.12928405e-02  3.12928405e-02  3.28716162e+00  4.80436462e+00  9.00000000e+00  8.63507225e-02  4.01465756e-05  4.01465755e-05  5.56802610e-17 
 3.12978405e-02  3.12978405e-02  3.27119732e+00  4.80463770e+00  9.00000000e+00  8.62650363e-02 -4.01419215e-05 -4.01419215e-05 -5.56497183e-17 
 3.13028405e-02  3.13028405e-02  3.25531209e+00  4.80491070e+00  9.00000000e+00  8.61256902e-02  4.01374356e-05  4.01374355e-05  5.56675818e-17 
 3.13078405e-02  3.13078405e-02  3.23950552e+00  4.80518364e+00  9.00000000e+00  8.60411151e-02 -4.01327825e-05 -4.01327825e-05 -5.56370514e-17 
 3.13128405e-02  3.13128405e-02  3.22377723e+00  4.80545651e+00  9.00000000e+00  8.59028874e-02  4.01282978e-05  4.01282978e-05  5.56549057e-17 
 3.13178405e-02  3.13178405e-02  3.20812684e+00  4.80572932e+00  9.00000000e+00  8.58194122e-02 -4.01236458e-05 -4.01236457e-05 -5.56243877e-17 
 3.13228405e-02  3.13228405e-02  3.19255395e+00  4.80600205e+00  9.00000000e+00  8.56822919e-02  4.01191622e-05  4.01191622e-05  5.56422326e-17 
 3.13278405e-02  3.13278405e-02  3.17705819e+00  4.80627472e+00  9.00000000e+00  8.55999057e-02 -4.01145112e-05 -4.01145112e-05 -5.56117269e-17 
 3.13328405e-02  3.13328405e-02  3.16163916e+00  4.80654732e+00  9.00000000e+00  8.54638817e-02  4.01100289e-05  4.01100288e-05  5.56295625e-17 
 3.13378405e-02  3.13378405e-02  3.14629650e+00  4.80681985e+00  9.00000000e+00  8.53825737e-02 -4.01053789e-05 -4.01053788e-05 -5.55990692e-17 
 3.13428405e-02  3.13428405e-02  3.13102982e+00  4.80709231e+00  9.00000000e+00  8.52476353e-02  4.01008977e-05  4.01008976e-05  5.56168955e-17 
 3.13478405e-02  3.13478405e-02  3.11583874e+00  4.80736471e+00  9.00000000e+00  8.51673945e-02 -4.00962487e-05 -4.00962486e-05 -5.55864146e-17 
 3.13528405e-02  3.13528405e-02  3.10072290e+00  4.80763703e+00  9.00000000e+00  8.50335310e-02  4.00917687e-05  4.00917686e-05  5.56042316e-17 
 3.13578405e-02  3.13578405e-02  3.08568192e+00  4.80790929e+00  9.00000000e+00  8.49543469e-02 -4.00871207e-05 -4.00871207e-05 -5.55737630e-17 
 3.13628405e-02  3.13628405e-02  3.07071542e+00  4.80818148e+00  9.00000000e+00  8.48215476e-02  4.00826419e-05  4.00826419e-05  5.55915707e-17 
 3.13678405e-02  3.13678405e-02  3.05582304e+00  4.80845361e+00  9.00000000e+00  8.47434096e-02 -4.00779949e-05 -4.00779949e-05 -5.55611144e-17 
 3.13728405e-02  3.13728405e-02  3.04100442e+00  4.80872566e+00  9.00000000e+00  8.46116641e-02  4.00735173e-05  4.00735173e-05  5.55789129e-17 
 3.13778405e-02  3.13778405e-02  3.02625918e+00  4.80899765e+00  9.00000000e+00  8.45345618e-02 -4.00688714e-05 -4.00688713e-05 -5.55484689e-17 
 3.13828405e-02  3.13828405e-02  3.01158697e+00  4.80926957e+00  9.00000000e+00  8.44038595e-02  4.00643949e-05  4.00643949e-05  5.55662581e-17 
 3.13878405e-02  3.13878405e-02  2.99698741e+00  4.80954142e+00  9.00000000e+00  8.43277825e-02 -4.00597500e-05 -4.00597499e-05 -5.55358265e-17 
 3.13928405e-02  3.13928405e-02  2.98246016e+00  4.80981320e+00  9.00000000e+00  8.41981132e-02  4.00552747e-05  4.00552747e-05  5.55536063e-17 
 3.13978405e-02  3.13978405e-02  2.96800485e+00  4.81008492e+00  9.00000000e+00  8.41230513e-02 -4.00506308e-05 -4.00506307e-05 -5.55231870e-17 
 3.14028405e-02  3.14028405e-02  2.95362113e+00  4.81035657e+00  9.00000000e+00  8.39944049e-02  4.00461567e-05  4.00461567e-05  5.55409576e-17 
 3.14078405e-02  3.14078405e-02  2.93930864e+00  4.81062815e+00  9.00000000e+00  8.39203479e-02 -4.00415138e-05 -4.00415137e-05 -5.55105506e-17 
