time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.0948832619,5.0,4.33742178,4.27403503,-0.960378134,3.97901999,0.753027466,0.0962483578,0.00133433636,0.0154733389
0.0958832619,5.0,4.34399444,4.27397178,-0.913256548,4.0752738,0.824571975,0.0859539056,0.00103491487,0.0155112236
0.0968832619,5.0,4.34062257,4.27404063,-0.845193259,4.02476815,0.751033414,0.097158174,0.00117902027,0.0154699899
0.0978832619,5.0,4.34781224,4.27397689,-0.799257103,4.11796447,0.822728466,0.0867865328,0.000892895121,0.0155081595
0.0988832619,5.0,4.34372916,4.27404573,-0.732295745,4.06458986,0.749299197,0.0979860513,0.00104558418,0.0154669426
0.0998832619,5.0,4.35159656,4.27398149,-0.68752424,4.1551592,0.821130303,0.0875359795,0.000771362244,0.0155054015
0.100883262,5.0,4.34673337,4.27405033,-0.621639959,4.09930645,0.747788795,0.0987338014,0.000930927114,0.0154641902
0.101883262,5.0,4.35533921,4.2739856,-0.578012275,4.18761879,0.819743875,0.0882045495,0.00066744602,0.0155029412
0.102883262,5.0,4.34962767,4.27405446,-0.513179875,4.12962282,0.746471101,0.0994045136,0.000832372839,0.0154617214
0.103883262,5.0,4.35903099,4.27398923,-0.470675194,4.21599597,0.818540082,0.088795765,0.000578665873,0.0155007657
0.104883262,5.0,4.35240552,4.27405814,-0.406869399,4.15614385,0.745319287,0.100002237,0.000747610437,0.0154595213
0.105883262,5.0,4.36492183,4.27399196,-0.365552423,4.24100838,0.817568577,0.0892281877,0.000460803352,0.0154991251
0.106883262,5.0,4.35442073,4.27406153,-0.302641437,4.17949085,0.744276281,0.100552185,0.000691573226,0.015457498
0.107883262,5.0,4.36890038,4.27399466,-0.262437873,4.26295302,0.816671581,0.0896673466,0.000395104793,0.0154975086
0.108883262,5.0,4.35675982,4.27406446,-0.200482796,4.20000852,0.743376451,0.101028053,0.000631775623,0.0154557468
0.109883262,5.0,4.37286797,4.27399696,-0.16136328,4.28227224,0.815894435,0.0900419194,0.000338916724,0.0154961298
0.110883262,5.0,4.3612178,4.2740667,-0.100406388,4.21824464,0.742663949,0.101377125,0.00053175229,0.0154544058
0.111883262,5.0,4.37695025,4.27399891,-0.062282357,4.29948564,0.815219468,0.0903585486,0.000289432952,0.0154949643
0.112883262,5.0,4.36388791,4.27406887,-0.00224343768,4.23439891,0.741978532,0.101729572,0.000479596393,0.0154531085
0.113883262,5.0,4.38094864,4.27400054,0.0348496264,4.31476045,0.814630183,0.0906243954,0.000247977003,0.0154939857
0.114883262,5.0,4.36615937,4.27407081,0.0940024962,4.24872416,0.741358911,0.102044467,0.000439274675,0.0154519494
0.115883262,5.0,4.38490087,4.27400188,0.130073197,4.32833838,0.814117436,0.0908427943,0.000212838465,0.0154931818
0.116883262,5.0,4.36845824,4.27407246,0.188359236,4.26147772,0.740812993,0.102312767,0.000401916716,0.0154509618
