time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
0.000127195313,-6.1767069e-16,9.0,-5.30416837,0.00179198181,0.663689964,0.805356776,8.99999909,-5.50738049,-0.441124286,-2.46134973e-15
0.000128195313,2.87143779e-15,9.0,-5.33554456,0.00180289931,0.663711799,0.802125359,8.99999909,-5.54177932,-0.443824733,-2.47620484e-15
0.000129195313,7.52872231e-15,9.0,-5.36667764,0.00181374564,0.663733491,0.798909578,8.99999909,-5.57595281,-0.446506316,-2.49096145e-15
0.000130195313,-8.11766596e-16,9.0,-5.3975659,0.00182452037,0.663755041,0.795709599,8.99999909,-5.6098991,-0.449168889,-2.50561902e-15
0.000131195313,3.03507507e-15,9.0,-5.42820766,0.00183522306,0.663776446,0.792525593,8.99999909,-5.64361636,-0.451812307,-2.52017701e-15
0.000132195313,7.35622782e-15,9.0,-5.45860121,0.00184585331,0.663797707,0.789357725,8.99999909,-5.67710275,-0.454436425,-2.53463486e-15
0.000133195313,-9.97688231e-16,9.0,-5.48874488,0.00185641068,0.663818821,0.786206164,8.99999909,-5.71035646,-0.457041101,-2.54899205e-15
0.000134195313,3.19800364e-15,9.0,-5.51863701,0.00186689476,0.66383979,0.783071073,8.99999909,-5.74337568,-0.459626191,-2.56324804e-15
0.000135195313,7.17305142e-15,9.0,-5.54827592,0.00187730515,0.66386061,0.77995262,8.99999909,-5.77615861,-0.462191553,-2.5774023e-15
0.000136195313,-1.17513743e-15,9.0,-5.57765998,0.00188764142,0.663881283,0.77685097,8.99999909,-5.80870345,-0.464737047,-2.5914543e-15
0.000137195313,3.35971929e-15,9.0,-5.60678755,0.00189790317,0.663901806,0.773766285,8.99999909,-5.84100841,-0.467262532,-2.60540353e-15
0.000138195313,6.97948355e-15,9.0,-5.635657,0.00190808999,0.66392218,0.77069873,8.99999909,-5.87307174,-0.469767868,-2.61924945e-15
0.000139195313,-1.34383764e-15,9.0,-5.66426672,0.00191820149,0.663942403,0.767648467,8.99999909,-5.90489167,-0.472252918,-2.63299157e-15
0.000140195313,3.51971844e-15,9.0,-5.69261511,0.00192823725,0.663962475,0.764615659,8.99999909,-5.93646644,-0.474717544,-2.64662937e-15
0.000141195313,6.77583639e-15,9.0,-5.72070057,0.0019381969,0.663982394,0.761600467,8.99999909,-5.96779432,-0.477161609,-2.66016233e-15
0.000142195313,-1.50353449e-15,9.0,-5.74852152,0.00194808003,0.66400216,0.758603052,8.99999909,-5.99887358,-0.479584976,-2.67358997e-15
0.000143195313,3.67749944e-15,9.0,-5.7760764,0.00195788625,0.664021772,0.755623572,8.99999909,-6.02970249,-0.481987512,-2.68691179e-15
0.000144195313,6.56244328e-15,9.0,-5.80336365,0.00196761518,0.66404123,0.752662189,8.99999909,-6.06027935,-0.484369082,-2.70012728e-15
