 time            time            v(H1_GATE)      v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)         @ddiode7_1[id]  @ddiode7_3[id]  @ddiode7_4[id]  @ddiode7_5[id] 
 4.67512524e-03  4.67512524e-03  1.35031365e+01  1.41347015e+01  1.34484853e+01  2.11028097e+01  1.29738193e+01  1.38345358e+01  1.32592644e+00  7.23751990e-01  1.20009728e+01  1.20000000e+01  0.00000000e+00  1.99534557e+00  1.58237958e-02  5.29317218e-03  3.30391670e-01  1.29131884e-04 
 4.77512524e-03  4.77512524e-03  1.35096956e+01  1.41412621e+01  1.34545621e+01  2.11602853e+01  1.29803674e+01  1.38416060e+01  1.32647701e+00  7.24027272e-01  1.20009794e+01  1.20000000e+01  0.00000000e+00  1.99624082e+00  1.59772442e-02  5.29328244e-03  3.32675422e-01  1.30513582e-04 
 4.87512524e-03  4.87512524e-03  1.35138497e+01  1.41454162e+01  1.34583992e+01  2.11968781e+01  1.29845159e+01  1.38460902e+01  1.32682523e+00  7.24201383e-01  1.20009835e+01  1.20000000e+01  0.00000000e+00  1.99680745e+00  1.60750579e-02  5.29333811e-03  3.34130163e-01  1.31395105e-04 
 4.97512524e-03  4.97512524e-03  1.35156224e+01  1.41471895e+01  1.34600433e+01  2.12125523e+01  1.29862866e+01  1.38480031e+01  1.32697369e+00  7.24275615e-01  1.20009853e+01  1.20000000e+01  0.00000000e+00  1.99704915e+00  1.61168875e-02  5.29335754e-03  3.34752846e-01  1.31772751e-04 
 5.07512524e-03  5.07512524e-03  1.35150244e+01  1.41465910e+01  1.34594809e+01  2.12072922e+01  1.29856895e+01  1.38473623e+01  1.32692354e+00  7.24250538e-01  1.20009847e+01  1.20000000e+01  0.00000000e+00  1.99696756e+00  1.61027192e-02  5.29334904e-03  3.34542317e-01  1.31645052e-04 
 5.17512524e-03  5.17512524e-03  1.35120517e+01  1.41436184e+01  1.34567295e+01  2.11811030e+01  1.29827208e+01  1.38441575e+01  1.32667436e+00  7.24125947e-01  1.20009817e+01  1.20000000e+01  0.00000000e+00  1.99656208e+00  1.60325629e-02  5.29330943e-03  3.33499201e-01  1.31012448e-04 
 5.27512524e-03  5.27512524e-03  1.35066875e+01  1.41382531e+01  1.34517544e+01  2.11340107e+01  1.29773650e+01  1.38383784e+01  1.32622431e+00  7.23900922e-01  1.20009764e+01  1.20000000e+01  0.00000000e+00  1.99583009e+00  1.59065373e-02  5.29322562e-03  3.31624992e-01  1.29877580e-04 
 5.37512524e-03  5.37512524e-03  1.34988999e+01  1.41304643e+01  1.34445448e+01  2.10660617e+01  1.29695927e+01  1.38299888e+01  1.32556995e+00  7.23573743e-01  1.20009686e+01  1.20000000e+01  0.00000000e+00  1.99476666e+00  1.57249772e-02  5.29307221e-03  3.28923842e-01  1.28245035e-04 
 5.47512524e-03  5.47512524e-03  1.34886422e+01  1.41202039e+01  1.34350417e+01  2.09773230e+01  1.29593610e+01  1.38189491e+01  1.32470626e+00  7.23141897e-01  1.20009584e+01  1.20000000e+01  0.00000000e+00  1.99336458e+00  1.54881739e-02  5.29281143e-03  3.25400118e-01  1.26121606e-04 
 5.57512524e-03  5.57512524e-03  1.34758502e+01  1.41074083e+01  1.34232025e+01  2.08678822e+01  1.29466113e+01  1.38051933e+01  1.32362639e+00  7.22601964e-01  1.20009457e+01  1.20000000e+01  0.00000000e+00  1.99161403e+00  1.51967812e-02  5.29238947e-03  3.21061539e-01  1.23516097e-04 
 5.67512524e-03  5.67512524e-03  1.34604414e+01  1.40919932e+01  1.34089378e+01  2.07378473e+01  1.29312680e+01  1.37886471e+01  1.32232159e+00  7.21949565e-01  1.20009303e+01  1.20000000e+01  0.00000000e+00  1.98950242e+00  1.48513127e-02  5.29173423e-03  3.15915682e-01  1.20439574e-04 
 5.77512524e-03  5.77512524e-03  1.34423107e+01  1.40738535e+01  1.33921658e+01  2.05873467e+01  1.29132358e+01  1.37692070e+01  1.32078085e+00  7.21179192e-01  1.20009123e+01  1.20000000e+01  0.00000000e+00  1.98701389e+00  1.44527659e-02  5.29074917e-03  3.09974084e-01  1.16905239e-04 
 5.87512524e-03  5.87512524e-03  1.34213276e+01  1.40528568e+01  1.33727551e+01  2.04165289e+01  1.28923968e+01  1.37467545e+01  1.31899063e+00  7.20284083e-01  1.20008915e+01  1.20000000e+01  0.00000000e+00  1.98412892e+00  1.40019477e-02  5.28930748e-03  3.03248040e-01  1.12928694e-04 
 5.97512524e-03  5.97512524e-03  1.33973305e+01  1.40288407e+01  1.33505704e+01  2.02255624e+01  1.28686065e+01  1.37211352e+01  1.31693441e+00  7.19255974e-01  1.20008677e+01  1.20000000e+01  0.00000000e+00  1.98082361e+00  1.35002659e-02  5.28724089e-03  2.95753418e-01  1.08527915e-04 
 6.07512524e-03  6.07512524e-03  1.33701210e+01  1.40016038e+01  1.33254188e+01  2.00146357e+01  1.28416884e+01  1.36921698e+01  1.31459219e+00  7.18084865e-01  1.20008408e+01  1.20000000e+01  0.00000000e+00  1.97706899e+00  1.29489345e-02  5.28432645e-03  2.87506012e-01  1.03723583e-04 
