 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 4.27754200e-01  4.27754200e-01  5.00000000e+00  4.27390820e+00  4.28603285e+00  8.68664788e-01  7.55729946e-02 -3.06243587e+00  1.66405759e+00  1.55493995e-02  9.73039142e-03 
 4.28754200e-01  4.28754200e-01  5.00000000e+00  4.27388557e+00  4.28833571e+00  9.02041015e-01  7.18735369e-02 -2.98851948e+00  1.89504098e+00  1.55630135e-02  8.90150176e-03 
 4.29754200e-01  4.29754200e-01  5.00000000e+00  4.27391473e+00  4.28987615e+00  8.53255470e-01  7.66394835e-02 -2.90688986e+00  2.02961083e+00  1.55454738e-02  8.38683132e-03 
 4.30754200e-01  4.30754200e-01  5.00000000e+00  4.27389263e+00  4.29223423e+00  8.87737511e-01  7.30285922e-02 -2.83438241e+00  2.23423717e+00  1.55587614e-02  7.65603069e-03 
 4.31754200e-01  4.31754200e-01  5.00000000e+00  4.27392188e+00  4.29370728e+00  8.39910224e-01  7.78064421e-02 -2.75422446e+00  2.34430580e+00  1.55411782e-02  7.23218932e-03 
 4.32754200e-01  4.32754200e-01  5.00000000e+00  4.27390025e+00  4.29612933e+00  8.75354478e-01  7.42728502e-02 -2.68310943e+00  2.52629216e+00  1.55541810e-02  6.58569438e-03 
 4.33754200e-01  4.33754200e-01  5.00000000e+00  4.27392952e+00  4.29752457e+00  8.28353090e-01  7.90535600e-02 -2.60440458e+00  2.61530559e+00  1.55365876e-02  6.23985242e-03 
 4.34754200e-01  4.34754200e-01  5.00000000e+00  4.27390829e+00  4.30002060e+00  8.64634955e-01  7.55855312e-02 -2.53466626e+00  2.77784416e+00  1.55493488e-02  5.66583308e-03 
 4.35754200e-01  4.35754200e-01  5.00000000e+00  4.27393753e+00  4.30132606e+00  8.18345092e-01  8.03602849e-02 -2.45739605e+00  2.84876235e+00  1.55317775e-02  5.38696242e-03 
 4.36754200e-01  4.36754200e-01  5.00000000e+00  4.27391662e+00  4.30390755e+00  8.55356364e-01  7.69458224e-02 -2.38901934e+00  2.99459460e+00  1.55443414e-02  4.87526723e-03 
 4.37754200e-01  4.37754200e-01  5.00000000e+00  4.27394578e+00  4.30510956e+00  8.09679135e-01  8.17061943e-02 -2.31316524e+00  3.04996003e+00  1.55268232e-02  4.65388587e-03 
 4.38754200e-01  4.38754200e-01  5.00000000e+00  4.27392512e+00  4.30778960e+00  8.47325801e-01  7.83332725e-02 -2.24613535e+00  3.18144037e+00  1.55392340e-02  4.19580606e-03 
 4.39754200e-01  4.39754200e-01  5.00000000e+00  4.27395416e+00  4.30887254e+00  8.02175652e-01  8.30714015e-02 -2.17167860e+00  3.22343698e+00  1.55217978e-02  4.02375857e-03 
 4.40754200e-01  4.40754200e-01  5.00000000e+00  4.27393367e+00  4.31166603e+00  8.40376013e-01  7.97282061e-02 -2.10598088e+00  3.34258746e+00  1.55340992e-02  3.61182530e-03 
 4.41754200e-01  4.41754200e-01  5.00000000e+00  4.27396253e+00  4.31261216e+00  7.95678885e-01  8.44369737e-02 -2.03290228e+00  3.37309126e+00  1.55167710e-02  3.48209423e-03 
 4.42754200e-01  4.42754200e-01  5.00000000e+00  4.27394215e+00  4.31553598e+00  8.34361958e-01  8.11121340e-02 -1.96852197e+00  3.48164857e+00  1.55290049e-02  3.10990461e-03 
 4.43754200e-01  4.43754200e-01  5.00000000e+00  4.27397081e+00  4.31632516e+00  7.90053694e-01  8.57853339e-02 -1.89680177e+00  3.50227103e+00  1.55118076e-02  3.01644834e-03 
 4.44754200e-01  4.44754200e-01  5.00000000e+00  4.27395046e+00  4.31939836e+00  8.29157842e-01  8.24681352e-02 -1.83372377e+00  3.60172685e+00  1.55240134e-02  2.67851615e-03 
 4.45754200e-01  4.45754200e-01  5.00000000e+00  4.27397888e+00  4.32000792e+00  7.85182822e-01  8.71006243e-02 -1.76334146e+00  3.61385220e+00  1.55069659e-02  2.61612957e-03 
 4.46754200e-01  4.46754200e-01  5.00000000e+00  4.27395852e+00  4.32325189e+00  8.24654576e-01  8.37811869e-02 -1.70155020e+00  3.70548785e+00  1.55191801e-02  2.30775711e-03 
 4.47754200e-01  4.47754200e-01  5.00000000e+00  4.27398667e+00  4.32365634e+00  7.80964532e-01  8.83690078e-02 -1.63248447e+00  3.71030511e+00  1.55022968e-02  2.27195188e-03 
 4.48754200e-01  4.48754200e-01  5.00000000e+00  4.27396623e+00  4.32709500e+00  8.20757575e-01  8.50384239e-02 -1.57196376e+00  3.79522128e+00  1.55145523e-02  1.98911997e-03 
 4.49754200e-01  4.49754200e-01  5.00000000e+00  4.27399410e+00  4.32726588e+00  7.77310569e-01  8.95788892e-02 -1.50419237e+00  3.79375173e+00  1.54978431e-02  1.97602165e-03 
 4.50754200e-01  4.50754200e-01  5.00000000e+00  4.27397354e+00  4.33092578e+00  8.17384849e-01  8.62293117e-02 -1.44492533e+00  3.87289401e+00  1.55101687e-02  1.71529526e-03 
 4.51754200e-01  4.51754200e-01  5.00000000e+00  4.27400112e+00  4.33083156e+00  7.74144393e-01  9.07210429e-02 -1.37842514e+00  3.86601481e+00  1.54936387e-02  1.72155491e-03 
 4.52754200e-01  4.52754200e-01  5.00000000e+00  4.27398040e+00  4.33474193e+00  8.14465347e-01  8.73457239e-02 -1.32039418e+00  3.94019561e+00  1.55060593e-02  1.48000208e-03 
 4.53754200e-01  4.53754200e-01  5.00000000e+00  4.27400768e+00  4.33434792e+00  7.71399642e-01  9.17886434e-02 -1.25514114e+00  3.92866003e+00  1.54897088e-02  1.50272035e-03 
 4.54754200e-01  4.54754200e-01  5.00000000e+00  4.27398676e+00  4.33854072e+00  8.11937526e-01  8.83819246e-02 -1.19832799e+00  3.99857739e+00  1.55022452e-02  1.27784248e-03 
 4.55754200e-01  4.55754200e-01  5.00000000e+00  4.27401376e+00  4.33780909e+00  7.69018806e-01  9.27771986e-02 -1.13429721e+00  3.98303220e+00  1.54860698e-02  1.31450454e-03 
 4.56754200e-01  4.56754200e-01  5.00000000e+00  4.27399261e+00  4.34231890e+00  8.09748088e-01  8.93344592e-02 -1.07868298e+00  4.04928591e+00  1.54987391e-02  1.10417638e-03 
 4.57754200e-01  4.57754200e-01  5.00000000e+00  4.27401934e+00  4.34120885e+00  7.66952062e-01  9.36843969e-02 -1.01584886e+00  4.03028640e+00  1.54827303e-02  1.15259622e-03 
 4.58754200e-01  4.58754200e-01  5.00000000e+00  4.27399794e+00  4.34607265e+00  8.07850902e-01  9.02019689e-02 -9.61414152e-01  4.09339182e+00  1.54955459e-02  9.55014069e-04 
 4.59754200e-01  4.59754200e-01  5.00000000e+00  4.27402442e+00  4.34454070e+00  7.65156273e-01  9.45098847e-02 -8.99750522e-01  4.07141457e+00  1.54796916e-02  1.01328693e-03 
 4.60754200e-01  4.60754200e-01  5.00000000e+00  4.27400275e+00  4.34979754e+00  8.06206042e-01  9.09849452e-02 -8.46475527e-01  4.13181458e+00  1.54926640e-02  8.26923801e-04 
 4.61754200e-01  4.61754200e-01  5.00000000e+00  4.27402900e+00  4.34779803e+00  7.63594105e-01  9.52549924e-02 -7.85955825e-01  4.10726855e+00  1.54769487e-02  8.93385805e-04 
 4.62754200e-01  4.62754200e-01  5.00000000e+00  4.27400705e+00  4.35348854e+00  8.04778971e-01  9.16854461e-02 -7.33820455e-01  4.16534365e+00  1.54900856e-02  7.16952486e-04 
 4.63754200e-01  4.63754200e-01  5.00000000e+00  4.27403311e+00  4.35097425e+00  7.62233272e-01  9.59224319e-02 -6.74417921e-01  4.13857966e+00  1.54744918e-02  7.90146549e-04 
 4.64754200e-01  4.64754200e-01  5.00000000e+00  4.27401087e+00  4.35713998e+00  8.03539817e-01  9.23067939e-02 -6.23401932e-01  4.19465680e+00  1.54877986e-02  6.22557575e-04 
 4.65754200e-01  4.65754200e-01  5.00000000e+00  4.27403676e+00  4.35406299e+00  7.61045877e-01  9.65159862e-02 -5.65089796e-01  4.16597573e+00  1.54723069e-02  7.01204868e-04 
 4.66754200e-01  4.66754200e-01  5.00000000e+00  4.27401423e+00  4.36074563e+00  8.02462752e-01  9.28532735e-02 -5.15172900e-01  4.22033575e+00  1.54857872e-02  5.41548711e-04 
 4.67754200e-01  4.67754200e-01  5.00000000e+00  4.27403998e+00  4.35705837e+00  7.60007830e-01  9.70402085e-02 -4.57924579e-01  4.18999559e+00  1.54703772e-02  6.24525039e-04 
 4.68754200e-01  4.68754200e-01  5.00000000e+00  4.27401716e+00  4.36429880e+00  8.01525447e-01  9.33298479e-02 -4.09086528e-01  4.24287971e+00  1.54840331e-02  4.72037833e-04 
 4.69754200e-01  4.69754200e-01  5.00000000e+00  4.27404281e+00  4.35995518e+00  7.59098360e-01  9.75001468e-02 -3.52875807e-01  4.21110167e+00  1.54686842e-02  5.58354310e-04 
 4.70754200e-01  4.70754200e-01  5.00000000e+00  4.27401970e+00  4.36779246e+00  8.00708610e-01  9.37419006e-02 -3.05096467e-01  4.26271700e+00  1.54825165e-02  4.12396619e-04 
 4.71754200e-01  4.71754200e-01  5.00000000e+00  4.27404528e+00  4.36274912e+00  7.58299575e-01  9.79011020e-02 -2.49897657e-01  4.22969071e+00  1.54672082e-02  5.01184041e-04 
 4.72754200e-01  4.72754200e-01  5.00000000e+00  4.27402187e+00  4.37121950e+00  7.99995575e-01  9.40950137e-02 -2.03157056e-01  4.28021503e+00  1.54812169e-02  3.61220299e-04 
 4.73754200e-01  4.73754200e-01  5.00000000e+00  4.27404742e+00  4.36543696e+00  7.57596087e-01  9.82484271e-02 -1.48945136e-01  4.24610311e+00  1.54659297e-02  4.51716604e-04 
 4.74754200e-01  4.74754200e-01  5.00000000e+00  4.27402371e+00  4.37457289e+00  7.99371955e-01  9.43947829e-02 -1.03223494e-01  4.29568897e+00  1.54801136e-02  3.17296941e-04 
 4.75754200e-01  4.75754200e-01  5.00000000e+00  4.27404906e+00  4.36859110e+00  7.56978692e-01  9.85125179e-02 -5.00089062e-02  4.26065657e+00  1.54649502e-02  3.99857594e-04 
 4.76754200e-01  4.76754200e-01  5.00000000e+00  4.27402481e+00  4.37969803e+00  7.98886719e-01  9.45714434e-02 -5.32649901e-03  4.30958006e+00  1.54794569e-02  2.60261669e-04 
 4.77754200e-01  4.77754200e-01  5.00000000e+00  4.27405064e+00  4.37120633e+00  7.56426540e-01  9.87686369e-02  4.70249417e-02  4.27372354e+00  1.54640074e-02  3.61404342e-04 
 4.78754200e-01  4.78754200e-01  5.00000000e+00  4.27402606e+00  4.38318913e+00  7.98411471e-01  9.47749142e-02  9.07210384e-02  4.32196182e+00  1.54787079e-02  2.27400599e-04 
 4.79754200e-01  4.79754200e-01  5.00000000e+00  4.27405233e+00  4.37237103e+00  7.55899095e-01  9.90459491e-02  1.42221542e-01  4.28529285e+00  1.54629946e-02  3.45491174e-04 
 4.80754200e-01  4.80754200e-01  5.00000000e+00  4.27402707e+00  4.38655753e+00  7.97995930e-01  9.49386735e-02  1.84888400e-01  4.33293351e+00  1.54781052e-02  1.99633456e-04 
 4.81754200e-01  4.81754200e-01  5.00000000e+00  4.27405349e+00  4.37454652e+00  7.55454827e-01  9.92346591e-02  2.35507407e-01  4.29561523e+00  1.54623000e-02  3.17620517e-04 
 4.82754200e-01  4.82754200e-01  5.00000000e+00  4.27402786e+00  4.38986866e+00  7.97631174e-01  9.50680687e-02  2.77217392e-01  4.34275778e+00  1.54776289e-02  1.75645321e-04 
 4.83754200e-01  4.83754200e-01  5.00000000e+00  4.27405447e+00  4.37660629e+00  7.55055541e-01  9.93936404e-02  3.26977209e-01  4.30486505e+00  1.54617150e-02  2.93307532e-04 
 4.84754200e-01  4.84754200e-01  5.00000000e+00  4.27402848e+00  4.39309437e+00  7.97309240e-01  9.51681092e-02  3.67748170e-01  4.35158105e+00  1.54772606e-02  1.55050842e-04 
 4.85754200e-01  4.85754200e-01  5.00000000e+00  4.27405477e+00  4.38069454e+00  7.54762285e-01  9.94401343e-02  4.16583311e-01  4.31332243e+00  1.54615357e-02  2.50425167e-04 
 4.86754200e-01  4.86754200e-01  5.00000000e+00  4.27402895e+00  4.39635183e+00  7.97021563e-01  9.52448978e-02  4.56521895e-01  4.35967806e+00  1.54769780e-02  1.36703152e-04 
 4.87754200e-01  4.87754200e-01  5.00000000e+00  4.27405602e+00  4.38043052e+00  7.54357154e-01  9.96459414e-02  5.04630855e-01  4.32080058e+00  1.54607866e-02  2.52994568e-04 
 4.88754200e-01  4.88754200e-01  5.00000000e+00  4.27402949e+00  4.39928622e+00  7.96725499e-01  9.53327840e-02  5.43603893e-01  4.36675597e+00  1.54766545e-02  1.22041473e-04 
 4.89754200e-01  4.89754200e-01  5.00000000e+00  4.27406531e+00  4.38392084e+00  7.52384213e-01  1.01152071e-01  5.92269938e-01  4.32439971e+00  1.54552349e-02  2.21057678e-04 
 4.90754200e-01  4.90754200e-01  5.00000000e+00  4.27403533e+00  4.40010933e+00  7.95440392e-01  9.62811868e-02  6.29818576e-01  4.36839452e+00  1.54731635e-02  1.18218843e-04 
 4.90879200e-01  4.90879200e-01  5.00000000e+00  4.27406915e+00  4.39012858e+00  7.70771116e-01  1.01775292e-01  6.40574086e-01  4.34317855e+00  1.54529402e-02  1.73889049e-04 
 4.91129200e-01  4.91129200e-01  5.00000000e+00  4.27409361e+00  4.38833185e+00  7.67400393e-01  1.05743243e-01  6.55042067e-01  4.33800445e+00  1.54383347e-02  1.86397835e-04 
 4.91174420e-01  4.91174420e-01  5.00000000e+00  4.27410215e+00  4.38779751e+00  7.66350940e-01  1.07128618e-01  6.58320589e-01  4.33642059e+00  1.54332358e-02  1.90288667e-04 
 4.91175586e-01  4.91175586e-01  5.00000000e+00  4.27423025e+00  4.38431106e+00  7.55486683e-01  1.27842450e-01  6.79082830e-01  4.32552133e+00  1.53569923e-02  2.17747670e-04 
 4.91175622e-01  4.91175622e-01  5.00000000e+00  4.27424021e+00  4.38394902e+00  7.54298473e-01  1.29448882e-01  6.80690773e-01  4.32433195e+00  1.53510795e-02  2.20816968e-04 
 4.91175632e-01  4.91175632e-01  5.00000000e+00  4.27424315e+00  4.38383634e+00  7.53922508e-01  1.29922795e-01  6.81165064e-01  4.32395568e+00  1.53493347e-02  2.21781033e-04 
 4.91175650e-01  4.91175650e-01  5.00000000e+00  4.27424981e+00  4.38358508e+00  7.53089915e-01  1.30997298e-01  6.82240322e-01  4.32312248e+00  1.53453802e-02  2.23946043e-04 
 4.91175686e-01  4.91175686e-01  5.00000000e+00  4.27427251e+00  4.38265931e+00  7.49960380e-01  1.34654230e-01  6.85898761e-01  4.31999160e+00  1.53319197e-02  2.32106784e-04 
 4.91175720e-01  4.91175720e-01  5.00000000e+00  4.27562645e+00  4.27433349e+00 -3.42556433e+00  3.47129216e-01  8.98370673e-01  1.44462864e-01  1.45499898e-02  1.52958172e-02 
 4.91175744e-01  4.91175744e-01  5.00000000e+00  4.27614651e+00  4.27408574e+00 -3.46555909e+00  4.25848627e-01  9.77082709e-01  1.04466126e-01  1.42603625e-02  1.54430357e-02 
 4.91175767e-01  4.91175767e-01  5.00000000e+00  4.27564083e+00  4.27409489e+00 -3.46407166e+00  3.49326852e-01  9.00554109e-01  1.05951748e-01  1.45419058e-02  1.54375691e-02 
 4.91175794e-01  4.91175794e-01  5.00000000e+00  4.27615201e+00  4.27397690e+00 -3.48324561e+00  4.26673529e-01  9.77892515e-01  8.67755654e-02  1.42573286e-02  1.55081540e-02 
 4.91175848e-01  4.91175848e-01  5.00000000e+00  4.27565363e+00  4.27399657e+00 -3.48003825e+00  3.51282640e-01  9.02485062e-01  8.99785089e-02  1.45347074e-02  1.54963632e-02 
 4.91175933e-01  4.91175933e-01  5.00000000e+00  4.27616429e+00  4.27388857e+00 -3.49764603e+00  4.28513566e-01  9.79689827e-01  7.23636898e-02  1.42505585e-02  1.55612038e-02 
 4.91176104e-01  4.91176104e-01  5.00000000e+00  4.27566774e+00  4.27392862e+00 -3.49109240e+00  3.53436893e-01  9.04560822e-01  7.89032984e-02  1.45267811e-02  1.55371310e-02 
 4.91176320e-01  4.91176320e-01  5.00000000e+00  4.27617376e+00  4.27385011e+00 -3.50390516e+00  4.29930654e-01  9.80988380e-01  6.60727412e-02  1.42453451e-02  1.55843606e-02 
 4.91176613e-01  4.91176613e-01  5.00000000e+00  4.27566738e+00  4.27391619e+00 -3.49306518e+00  3.54122600e-01  9.05090652e-01  7.68886559e-02  1.45269879e-02  1.55445972e-02 
 4.91176990e-01  4.91176990e-01  5.00000000e+00  4.27617068e+00  4.27384735e+00 -3.50428755e+00  4.30207830e-01  9.81060682e-01  6.56353367e-02  1.42470395e-02  1.55860255e-02 
 4.91177675e-01  4.91177675e-01  5.00000000e+00  4.27566975e+00  4.27391590e+00 -3.49302508e+00  3.54469079e-01  9.05112323e-01  7.68415264e-02  1.45256547e-02  1.55447746e-02 
 4.91179045e-01  4.91179045e-01  5.00000000e+00  4.27617458e+00  4.27384742e+00 -3.50410744e+00  4.30795687e-01  9.81019771e-01  6.56465685e-02  1.42448929e-02  1.55859836e-02 
 4.91181784e-01  4.91181784e-01  5.00000000e+00  4.27567779e+00  4.27391588e+00 -3.49268983e+00  3.55684413e-01  9.05070282e-01  7.68390284e-02  1.45211384e-02  1.55447836e-02 
 4.91187263e-01  4.91187263e-01  5.00000000e+00  4.27619053e+00  4.27384745e+00 -3.50342761e+00  4.33206352e-01  9.80916333e-01  6.56509242e-02  1.42361093e-02  1.55859675e-02 
 4.91198221e-01  4.91198221e-01  5.00000000e+00  4.27570976e+00  4.27391591e+00 -3.49133455e+00  3.60512809e-01  9.04873061e-01  7.68434533e-02  1.45032041e-02  1.55447673e-02 
 4.91220138e-01  4.91220138e-01  5.00000000e+00  4.27625441e+00  4.27384751e+00 -3.50071529e+00  4.42848421e-01  9.80517511e-01  6.56619006e-02  1.42009931e-02  1.55859270e-02 
 4.91263971e-01  4.91263971e-01  5.00000000e+00  4.27583746e+00  4.27391604e+00 -3.48591233e+00  3.79759620e-01  9.04079380e-01  7.68644257e-02  1.44317731e-02  1.55446902e-02 
 4.91351637e-01  4.91351637e-01  5.00000000e+00  4.27650956e+00  4.27384777e+00 -3.48987590e+00  4.81182608e-01  9.78935262e-01  6.57045310e-02  1.40615968e-02  1.55857699e-02 
 4.91526968e-01  4.91526968e-01  5.00000000e+00  4.27634663e+00  4.27391656e+00 -3.46425604e+00  4.55800353e-01  9.00940563e-01  7.69501519e-02  1.41504510e-02  1.55443751e-02 
 4.91877632e-01  4.91877632e-01  5.00000000e+00  4.27752381e+00  4.27384884e+00 -3.44665225e+00  6.30787669e-01  9.72756023e-01  6.58786996e-02  1.35208658e-02  1.55851279e-02 
 4.92578958e-01  4.92578958e-01  5.00000000e+00  4.27835751e+00  4.27391876e+00 -3.37816316e+00  7.45395227e-01  8.88966665e-01  7.73093417e-02  1.30919946e-02  1.55430547e-02 
 4.93578958e-01  4.93578958e-01  5.00000000e+00  4.28077404e+00  4.27385260e+00 -3.30829042e+00  1.07619113e+00  9.54295875e-01  6.64932159e-02  1.19242265e-02  1.55828634e-02 
 4.94578958e-01  4.94578958e-01  5.00000000e+00  4.28217258e+00  4.27392382e+00 -3.21673862e+00  1.23671429e+00  8.68560510e-01  7.81367624e-02  1.12965962e-02  1.55400111e-02 
 4.95578958e-01  4.95578958e-01  5.00000000e+00  4.28469339e+00  4.27385796e+00 -3.14837061e+00  1.53187542e+00  9.35263177e-01  6.73697940e-02  1.02475717e-02  1.55796362e-02 
 4.96578958e-01  4.96578958e-01  5.00000000e+00  4.28600489e+00  4.27392991e+00 -3.05824206e+00  1.65945578e+00  8.50890534e-01  7.91298335e-02  9.74091349e-03  1.55363568e-02 
 4.97578958e-01  4.97578958e-01  5.00000000e+00  4.28861527e+00  4.27386411e+00 -2.99138518e+00  1.92400224e+00  9.18779717e-01  6.83772779e-02  8.80580674e-03  1.55759275e-02 
 4.98578958e-01  4.98578958e-01  5.00000000e+00  4.28982315e+00  4.27393672e+00 -2.90266340e+00  2.02328661e+00  8.35591678e-01  8.02419764e-02  8.40403408e-03  1.55322641e-02 
 4.99578958e-01  4.99578958e-01  5.00000000e+00  4.29253697e+00  4.27387094e+00 -2.83729880e+00  2.26152738e+00  9.04504402e-01  6.94945587e-02  7.56694072e-03  1.55718147e-02 
 5.00578958e-01  5.00578958e-01  5.00000000e+00  4.29362514e+00  4.27394414e+00 -2.74996679e+00  2.33650579e+00  8.22346123e-01  8.14529578e-02  7.25519397e-03  1.55278074e-02 
 5.01578958e-01  5.01578958e-01  5.00000000e+00  4.29645849e+00  4.27387832e+00 -2.68607584e+00  2.55214238e+00  8.92142084e-01  7.07015228e-02  6.50241399e-03  1.55673718e-02 
 5.02578958e-01  5.02578958e-01  5.00000000e+00  4.29740850e+00  4.27395205e+00 -2.60011746e+00  2.60624100e+00  8.10878851e-01  8.27421611e-02  6.26791620e-03  1.55230628e-02 
 5.03578958e-01  5.03578958e-01  5.00000000e+00  4.30037979e+00  4.27388613e+00 -2.53768177e+00  2.80245325e+00  8.81437287e-01  7.19776441e-02  5.58769490e-03  1.55626745e-02 
 5.04578958e-01  5.04578958e-01  5.00000000e+00  4.30117049e+00  4.27396031e+00 -2.45308146e+00  2.83861396e+00  8.00951694e-01  8.40887912e-02  5.41946065e-03  1.55181066e-02 
 5.05578958e-01  5.05578958e-01  5.00000000e+00  4.30430074e+00  4.27389424e+00 -2.39208279e+00  3.01813370e+00  8.72168701e-01  7.33023207e-02  4.80171607e-03  1.55577985e-02 
 5.06578958e-01  5.06578958e-01  5.00000000e+00  4.30490798e+00  4.27396880e+00 -2.30882531e+00  3.03888247e+00  7.92358261e-01  8.54722553e-02  4.69029645e-03  1.55130147e-02 
 5.07578958e-01  5.07578958e-01  5.00000000e+00  4.30822113e+00  4.27390252e+00 -2.24924543e+00  3.20405679e+00  8.64144501e-01  7.46552663e-02  4.12638521e-03  1.55528186e-02 
 5.08578958e-01  5.08578958e-01  5.00000000e+00  4.30861739e+00  4.27397739e+00 -2.16731556e+00  3.21156238e+00  7.84919612e-01  8.68725734e-02  4.06364851e-03  1.55078607e-02 
 5.09578958e-01  5.09578958e-01  5.00000000e+00  4.31214057e+00  4.27391085e+00 -2.10913613e+00  3.36440798e+00  8.57198336e-01  7.60169249e-02  3.54616494e-03  1.55478066e-02 
 5.10578958e-01  5.10578958e-01  5.00000000e+00  4.31229461e+00  4.27398598e+00 -2.02851838e+00  3.36053240e+00  7.78480552e-01  8.82707958e-02  3.52510799e-03  1.55027143e-02 
 5.11578958e-01  5.11578958e-01  5.00000000e+00  4.31605847e+00  4.27391913e+00 -1.97172087e+00  3.50278221e+00  8.51185911e-01  7.73688829e-02  3.04771179e-03  1.55428305e-02 
 5.12578958e-01  5.12578958e-01  5.00000000e+00  4.31593498e+00  4.27399444e+00 -1.89239917e+00  3.48912402e+00  7.72906462e-01  8.96494014e-02  3.06229763e-03  1.54976401e-02 
 5.13578958e-01  5.13578958e-01  5.00000000e+00  4.31997397e+00  4.27392725e+00 -1.83696473e+00  3.62226727e+00  8.45982041e-01  7.86942565e-02  2.61956598e-03  1.55379523e-02 
 5.14578958e-01  5.14578958e-01  5.00000000e+00  4.31953324e+00  4.27400270e+00 -1.75892222e+00  3.60019878e+00  7.68080559e-01  9.09926539e-02  2.66458418e-03  1.54926958e-02 
 5.15578958e-01  5.15578958e-01  5.00000000e+00  4.32388580e+00  4.27393512e+00 -1.70483164e+00  3.72551536e+00  8.41478126e-01  7.99780273e-02  2.25188488e-03  1.55332273e-02 
 5.16578958e-01  5.16578958e-01  5.00000000e+00  4.32308349e+00  4.27401065e+00 -1.62805045e+00  3.69621457e+00  7.63901546e-01  9.22868931e-02  2.32283140e-03  1.54879319e-02 
 5.17578958e-01  5.17578958e-01  5.00000000e+00  4.32779226e+00  4.27394265e+00 -1.57528411e+00  3.81480459e+00  8.37579962e-01  8.12073095e-02  1.93621389e-03  1.55287030e-02 
 5.18578958e-01  5.18578958e-01  5.00000000e+00  4.32657917e+00  4.27401824e+00 -1.49974521e+00  3.77928258e+00  7.60281576e-01  9.35207448e-02  2.02918764e-03  1.54833903e-02 
 5.19578958e-01  5.19578958e-01  5.00000000e+00  4.33169102e+00  4.27394979e+00 -1.44828306e+00  3.89209164e+00  8.34205851e-01  8.23715292e-02  1.66528940e-03  1.55244182e-02 
 5.20578958e-01  5.20578958e-01  5.00000000e+00  4.33001308e+00  4.27402540e+00 -1.37396624e+00  3.85121611e+00  7.57144481e-01  9.46852367e-02  1.77690337e-03  1.54791039e-02 
 5.21578958e-01  5.21578958e-01  5.00000000e+00  4.33557904e+00  4.27395648e+00 -1.32378782e+00  3.95905709e+00  8.31284957e-01  8.34625105e-02  1.43286926e-03  1.55204030e-02 
 5.22578958e-01  5.22578958e-01  5.00000000e+00  4.33337746e+00  4.27403209e+00 -1.25067161e+00  3.91357254e+00  7.54424248e-01  9.57738148e-02  1.56017415e-03  1.54750969e-02 
 5.23578958e-01  5.23578958e-01  5.00000000e+00  4.33945238e+00  4.27396269e+00 -1.20175611e+00  4.01714424e+00  8.28755880e-01  8.44744639e-02  1.23358683e-03  1.55166788e-02 
 5.24578958e-01  5.24578958e-01  5.00000000e+00  4.33666403e+00  4.27403830e+00 -1.12981790e+00  3.96768936e+00  7.52063686e-01  9.67822642e-02  1.37400578e-03  1.54713849e-02 
 5.25578958e-01  5.25578958e-01  5.00000000e+00  4.34330614e+00  4.27396839e+00 -1.08214423e+00  4.06759251e+00  8.26565410e-01  8.54038839e-02  1.06282531e-03  1.55132584e-02 
 5.26578958e-01  5.26578958e-01  5.00000000e+00  4.33986427e+00  4.27404400e+00 -1.01136036e+00  4.01471504e+00  7.50013274e-01  9.77085431e-02  1.21409824e-03  1.54679753e-02 
 5.27578958e-01  5.27578958e-01  5.00000000e+00  4.34713426e+00  4.27397358e+00 -9.64907205e-01  4.11146603e+00  8.24667445e-01  8.62493692e-02  9.16609597e-04  1.55101470e-02 
 5.28578958e-01  5.28578958e-01  5.00000000e+00  4.34296955e+00  4.27404920e+00 -8.95253179e-01  4.05563562e+00  7.48230162e-01  9.85525461e-02  1.07674632e-03  1.54648686e-02 
 5.29578958e-01  5.29578958e-01  5.00000000e+00  4.35092955e+00  4.27397825e+00 -8.49999108e-01  4.14967830e+00  8.23022052e-01  8.70113812e-02  7.91513267e-04  1.55073429e-02 
 5.30578958e-01  5.30578958e-01  5.00000000e+00  4.34597154e+00  4.27405389e+00 -7.81449776e-01  4.09129752e+00  7.46677304e-01  9.93158186e-02  9.58754428e-04  1.54620591e-02 
 5.31578958e-01  5.31578958e-01  5.00000000e+00  4.35468365e+00  4.27398243e+00 -7.37373316e-01  4.18301329e+00  8.21594644e-01  8.76919627e-02  6.84578894e-04  1.55048386e-02 
 5.32578958e-01  5.32578958e-01  5.00000000e+00  4.34886252e+00  4.27405811e+00 -6.69903147e-01  4.12242716e+00  7.45322703e-01  1.00001243e-01  8.57364198e-04  1.54595362e-02 
 5.33578958e-01  5.33578958e-01  5.00000000e+00  4.36034200e+00  4.27398573e+00 -6.27064058e-01  4.21227033e+00  8.20409882e-01  8.82128196e-02  5.50066043e-04  1.55028626e-02 
 5.34578958e-01  5.34578958e-01  5.00000000e+00  4.35113376e+00  4.27406198e+00 -5.60549681e-01  4.14974164e+00  7.44111926e-01  1.00628507e-01  7.85288670e-04  1.54572283e-02 
 5.35578958e-01  5.35578958e-01  5.00000000e+00  4.36436723e+00  4.27398891e+00 -5.18871548e-01  4.23789320e+00  8.19345205e-01  8.87310905e-02  4.70790599e-04  1.55009549e-02 
