time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006)
0.31856,2.13938978e-09,11.9998951,1.25849669,2.2932416e-09,2.12527484e-09,12.0
0.32056,2.27765984e-09,11.9998951,1.25849669,2.42596943e-09,2.22285879e-09,12.0
0.32256,2.3764879e-09,11.9998951,1.25849669,2.5186222e-09,2.28019204e-09,12.0
0.32456,2.50454324e-09,11.9998951,1.25849669,2.6398741e-09,2.36606668e-09,12.0
0.32656,2.59283439e-09,11.9998951,1.25849669,2.72074074e-09,2.41161313e-09,12.0
0.32856,2.70865264e-09,11.9998951,1.25849669,2.82852319e-09,2.48425613e-09,12.0
0.33056,2.78448775e-09,11.9998951,1.25849669,2.89572366e-09,2.51661603e-09,12.0
0.33256,2.88620128e-09,11.9998951,1.25849669,2.98821834e-09,2.57469668e-09,12.0
0.33456,2.94765323e-09,11.9998951,1.25849669,3.03988368e-09,2.59249711e-09,12.0
0.33656,3.03340375e-09,11.9998951,1.25849669,3.11529891e-09,2.63472733e-09,12.0
0.33856,3.07861048e-09,11.9998951,1.25849669,3.14964388e-09,2.63669198e-09,12.0
0.34056,3.14661097e-09,11.9998951,1.25849669,3.2062788e-09,2.66188427e-09,12.0
0.34256,3.17396931e-09,11.9998951,1.25849669,3.2217935e-09,2.64701949e-09,12.0
0.34456,3.2227121e-09,11.9998951,1.25849669,3.25824367e-09,2.65428479e-09,12.0
0.34656,3.23070259e-09,11.9998951,1.25849669,3.25352256e-09,2.62169708e-09,12.0
0.34856,3.25881677e-09,11.9998951,1.25849669,3.26853877e-09,2.6102942e-09,12.0
0.35056,3.24618132e-09,11.9998951,1.25849669,3.24245364e-09,2.55935784e-09,12.0
0.35256,3.25251204e-09,11.9998951,1.25849669,3.23501936e-09,2.52876586e-09,12.0
0.35456,3.2182057e-09,11.9998951,1.25849669,3.18667159e-09,2.45906873e-09,12.0
0.35656,3.2018328e-09,11.9998951,1.25849669,3.15602078e-09,2.40899567e-09,12.0
0.35856,3.14504289e-09,11.9998951,1.25849669,3.08475911e-09,2.32034769e-09,12.0
0.36056,3.10530646e-09,11.9998951,1.25849669,3.03040126e-09,2.25075025e-09,12.0
0.36256,3.02538394e-09,11.9998951,1.25849669,2.93575297e-09,2.14311058e-09,12.0
0.36456,2.96175373e-09,11.9998951,1.25849669,2.85733948e-09,2.05405604e-09,12.0
0.36656,2.85850832e-09,11.9998951,1.25849669,2.73930145e-09,1.92781702e-09,12.0
0.36856,2.77091283e-09,11.9998951,1.25849669,2.63695377e-09,1.81979898e-09,12.0
0.37056,2.64434963e-09,11.9998951,1.25849669,2.4957294e-09,1.67551306e-09,12.0
0.37256,2.5331246e-09,11.9998951,1.25849669,2.36998532e-09,1.54939195e-09,12.0
0.37456,2.38366482e-09,11.9998951,1.25849669,2.20620122e-09,1.38797884e-09,12.0
0.37656,2.24920083e-09,11.9998951,1.25849669,2.05766115e-09,1.24461974e-09,12.0
0.37856,2.07747375e-09,11.9998951,1.25849669,1.87215887e-09,1.0671577e-09,12.0
0.38056,1.92081773e-09,11.9998951,1.25849669,1.70208225e-09,9.08024989e-10,12.0
0.38256,1.7278845e-09,11.9998951,1.25849669,1.49613655e-09,7.15959514e-10,12.0
0.38456,1.55004365e-09,11.9998951,1.25849669,1.30574596e-09,5.42413003e-10,12.0
0.38656,1.33738665e-09,11.9998951,1.25849669,1.08105436e-09,3.37541772e-10,12.0
0.38856,1.1402046e-09,11.9998951,1.25849669,8.72406147e-10,1.51697543e-10,12.0
0.39056,9.09397002e-10,11.9998951,1.25849669,6.30753449e-10,-6.41731113e-11,12.0
0.39256,6.94577507e-10,11.9998951,1.25849669,4.05761202e-10,-2.60416133e-10,12.0
0.39456,4.47727411e-10,11.9998951,1.25849669,1.49461998e-10,-4.85026019e-10,12.0
0.39656,2.17553975e-10,11.9998951,1.25849669,-8.93873864e-11,-6.89279078e-10,12.0
0.39856,-4.28577174e-11,11.9998951,1.25849669,-3.57653906e-10,-9.20089338e-10,12.0
0.40056,-2.85848012e-10,11.9998951,1.25849669,-6.07631945e-10,-1.12980514e-09,12.0
0.40256,-5.57236035e-10,11.9998951,1.25849669,-8.85096219e-10,-1.36427003e-09,12.0
0.40456,-8.1009377e-10,11.9998951,1.25849669,-1.14307563e-09,-1.57658953e-09,12.0
0.40656,-1.08947207e-09,11.9998951,1.25849669,-1.42657997e-09,-1.81186399e-09,12.0
0.40856,-1.34925759e-09,11.9998951,1.25849669,-1.68945857e-09,-2.02403916e-09,12.0
0.41056,-1.63334724e-09,11.9998951,1.25849669,-1.97557348e-09,-2.25708852e-09,12.0
0.41256,-1.89644811e-09,11.9998951,1.25849669,-2.23959784e-09,-2.46580623e-09,12.0
0.41456,-2.18174523e-09,11.9998951,1.25849668,-2.52468646e-09,-2.69348099e-09,12.0
0.41656,-2.44486342e-09,11.9998951,1.25849668,-2.78643797e-09,-2.89584934e-09,12.0
0.41856,-2.72763589e-09,11.9998951,1.25849668,-3.06666248e-09,-3.11487591e-09,12.0
0.42056,-2.98682079e-09,11.9998951,1.25849668,-3.32209682e-09,-3.30745809e-09,12.0
