 time            time            v(N001)         v(N002)         v(N004)        
 1.46280000e-02  1.46280000e-02 -4.96589396e+00  5.00000000e+00  7.02803114e-01 
 1.47280000e-02  1.47280000e-02 -4.98175628e+00  5.00000000e+00  7.02803114e-01 
 1.48280000e-02  1.48280000e-02 -4.99270222e+00  5.00000000e+00  7.02803114e-01 
 1.49280000e-02  1.49280000e-02 -4.99872095e+00  5.00000000e+00  7.02803114e-01 
 1.50280000e-02  1.50280000e-02 -4.99980656e+00  5.00000000e+00  7.02803114e-01 
 1.51280000e-02  1.51280000e-02 -4.99595795e+00  5.00000000e+00  7.02803114e-01 
 1.52280000e-02  1.52280000e-02 -4.98717895e+00  5.00000000e+00  7.02803114e-01 
 1.53280000e-02  1.53280000e-02 -4.97347819e+00  5.00000000e+00  7.02803114e-01 
 1.54280000e-02  1.54280000e-02 -4.95486922e+00  5.00000000e+00  7.02803114e-01 
 1.55280000e-02  1.55280000e-02 -4.93137038e+00  5.00000000e+00  7.02803114e-01 
 1.56280000e-02  1.56280000e-02 -4.90300488e+00  5.00000000e+00  7.02803114e-01 
 1.57280000e-02  1.57280000e-02 -4.86980071e+00  5.00000000e+00  7.02803114e-01 
 1.58280000e-02  1.58280000e-02 -4.83179063e+00  5.00000000e+00  7.02803114e-01 
 1.59280000e-02  1.59280000e-02 -4.78901215e+00  5.00000000e+00  7.02803114e-01 
 1.60280000e-02  1.60280000e-02 -4.74150750e+00  5.00000000e+00  7.02803114e-01 
 1.61280000e-02  1.61280000e-02 -4.68932356e+00  5.00000000e+00  7.02803114e-01 
 1.62280000e-02  1.62280000e-02 -4.63251182e+00  5.00000000e+00  7.02803114e-01 
 1.63280000e-02  1.63280000e-02 -4.57112834e+00  5.00000000e+00  7.02803114e-01 
 1.64280000e-02  1.64280000e-02 -4.50523372e+00  5.00000000e+00  7.02803114e-01 
 1.65280000e-02  1.65280000e-02 -4.43489297e+00  5.00000000e+00  7.02803114e-01 
 1.66280000e-02  1.66280000e-02 -4.36017552e+00  5.00000000e+00  7.02803114e-01 
 1.67280000e-02  1.67280000e-02 -4.28115511e+00  5.00000000e+00  7.02803114e-01 
 1.68280000e-02  1.68280000e-02 -4.19790971e+00  5.00000000e+00  7.02803114e-01 
 1.69280000e-02  1.69280000e-02 -4.11052148e+00  5.00000000e+00  7.02803114e-01 
 1.70280000e-02  1.70280000e-02 -4.01907666e+00  5.00000000e+00  7.02803114e-01 
 1.71280000e-02  1.71280000e-02 -3.92366550e+00  5.00000000e+00  7.02803114e-01 
 1.72280000e-02  1.72280000e-02 -3.82438215e+00  5.00000000e+00  7.02803114e-01 
 1.73280000e-02  1.73280000e-02 -3.72132460e+00  5.00000000e+00  7.02803114e-01 
 1.74280000e-02  1.74280000e-02 -3.61459456e+00  5.00000000e+00  7.02803114e-01 
 1.75280000e-02  1.75280000e-02 -3.50429734e+00  5.00000000e+00  7.02803114e-01 
 1.76280000e-02  1.76280000e-02 -3.39054181e+00  5.00000000e+00  7.02803114e-01 
 1.77280000e-02  1.77280000e-02 -3.27344022e+00  5.00000000e+00  7.02803114e-01 
 1.78280000e-02  1.78280000e-02 -3.15310814e+00  5.00000000e+00  7.02803114e-01 
 1.79280000e-02  1.79280000e-02 -3.02966432e+00  5.00000000e+00  7.02803114e-01 
 1.80280000e-02  1.80280000e-02 -2.90323059e+00  5.00000000e+00  7.02803114e-01 
 1.81280000e-02  1.81280000e-02 -2.77393172e+00  5.00000000e+00  7.02803114e-01 
 1.82280000e-02  1.82280000e-02 -2.64189532e+00  5.00000000e+00  7.02803114e-01 
 1.83280000e-02  1.83280000e-02 -2.50725168e+00  5.00000000e+00  7.02803114e-01 
 1.84280000e-02  1.84280000e-02 -2.37013369e+00  5.00000000e+00  7.02803114e-01 
 1.85280000e-02  1.85280000e-02 -2.23067667e+00  5.00000000e+00  7.02803114e-01 
 1.86280000e-02  1.86280000e-02 -2.08901823e+00  5.00000000e+00  7.02803114e-01 
 1.87280000e-02  1.87280000e-02 -1.94529819e+00  5.00000000e+00  7.02803114e-01 
 1.88280000e-02  1.88280000e-02 -1.79965837e+00  5.00000000e+00  7.02803114e-01 
 1.89280000e-02  1.89280000e-02 -1.65224251e+00  5.00000000e+00  7.02803114e-01 
 1.90280000e-02  1.90280000e-02 -1.50319608e+00  5.00000000e+00  7.02803114e-01 
 1.91280000e-02  1.91280000e-02 -1.35266618e+00  5.00000000e+00  7.02803114e-01 
 1.92280000e-02  1.92280000e-02 -1.20080137e+00  5.00000000e+00  7.02803114e-01 
 1.93280000e-02  1.93280000e-02 -1.04775150e+00  5.00000000e+00  7.02803114e-01 
 1.94280000e-02  1.94280000e-02 -8.93667633e-01  5.00000000e+00  7.02803114e-01 
 1.95280000e-02  1.95280000e-02 -7.38701822e-01  5.00000000e+00  7.02803114e-01 
 1.96280000e-02  1.96280000e-02 -5.83007002e-01  5.00000000e+00  7.02803114e-01 
 1.97280000e-02  1.97280000e-02 -4.26736825e-01  5.00000000e+00  7.02803114e-01 
 1.98280000e-02  1.98280000e-02 -2.70045509e-01  5.00000000e+00  7.02803114e-01 
 1.99280000e-02  1.99280000e-02 -1.13087692e-01  5.00000000e+00  7.02803114e-01 
 2.00280000e-02  2.00280000e-02  4.39817299e-02  5.00000000e+00  7.02803114e-01 
 2.01280000e-02  2.01280000e-02  2.01007747e-01  5.00000000e+00  7.02803114e-01 
 2.02280000e-02  2.02280000e-02  3.57835393e-01  5.00000000e+00  7.02803114e-01 
 2.03280000e-02  2.03280000e-02  5.14309899e-01  5.00000000e+00  7.02803114e-01 
 2.04280000e-02  2.04280000e-02  6.70276844e-01  5.00000000e+00  7.02803114e-01 
 2.05280000e-02  2.05280000e-02  8.25582306e-01  5.00000000e+00  7.02803114e-01 
 2.06280000e-02  2.06280000e-02  9.80073018e-01  5.00000000e+00  7.02803114e-01 
 2.07280000e-02  2.07280000e-02  1.13359652e+00  5.00000000e+00  7.02803114e-01 
 2.08280000e-02  2.08280000e-02  1.28600129e+00  5.00000000e+00  7.02803114e-01 
 2.09280000e-02  2.09280000e-02  1.43713694e+00  5.00000000e+00  7.02803114e-01 
 2.10280000e-02  2.10280000e-02  1.58685431e+00  5.00000000e+00  7.02803114e-01 
 2.11280000e-02  2.11280000e-02  1.73500564e+00  5.00000000e+00  7.02803114e-01 
 2.12280000e-02  2.12280000e-02  1.88144473e+00  5.00000000e+00  7.02803114e-01 
 2.13280000e-02  2.13280000e-02  2.02602706e+00  5.00000000e+00  7.02803114e-01 
