epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
83,1206.88,0.88426,0.46768,1.02745,0.86471,0.91971,0.942,0.64794,1.32101,0.51963,1.28655,5.23196e-05,5.23196e-05,5.23196e-05
84,1248.09,0.87763,0.46926,1.03461,0.87955,0.92197,0.94457,0.64811,1.30942,0.51385,1.28953,4.95674e-05,4.95674e-05,4.95674e-05
85,1289.7,0.89092,0.46842,1.02965,0.90111,0.93015,0.95067,0.65745,1.31598,0.52095,1.28851,4.68152e-05,4.68152e-05,4.68152e-05
86,1330.92,0.87002,0.46221,1.02367,0.93985,0.88036,0.95058,0.65682,1.31167,0.51758,1.29062,4.4063e-05,4.4063e-05,4.4063e-05
87,1372.51,0.87148,0.45671,1.01919,0.9289,0.89305,0.95246,0.65932,1.30896,0.51846,1.28578,4.13108e-05,4.13108e-05,4.13108e-05
88,1413.76,0.86292,0.45814,1.01387,0.93186,0.89385,0.95117,0.66018,1.30399,0.51334,1.28804,3.85586e-05,3.85586e-05,3.85586e-05
89,1455.03,0.84229,0.44515,1.01544,0.8946,0.9305,0.95218,0.65501,1.3137,0.51749,1.29528,3.58064e-05,3.58064e-05,3.58064e-05
90,1496.25,0.85828,0.45839,1.02197,0.94705,0.8661,0.94701,0.65046,1.31305,0.51591,1.29763,3.30542e-05,3.30542e-05,3.30542e-05
91,1537.7,0.83006,0.3972,1.01545,0.88553,0.90996,0.94132,0.64434,1.3152,0.51795,1.2958,3.0302e-05,3.0302e-05,3.0302e-05
92,1579.16,0.80864,0.39252,0.99959,0.88933,0.90767,0.94454,0.64882,1.313,0.51508,1.29465,2.75498e-05,2.75498e-05,2.75498e-05
93,1619.99,0.81171,0.39351,1.0003,0.89451,0.90828,0.9444,0.65012,1.3194,0.51698,1.29876,2.47976e-05,2.47976e-05,2.47976e-05
94,1660.95,0.7942,0.38064,0.99497,0.89185,0.90552,0.94595,0.65219,1.31777,0.52115,1.30117,2.20454e-05,2.20454e-05,2.20454e-05
95,1701.83,0.79663,0.38626,0.99452,0.8809,0.90574,0.94607,0.65411,1.31159,0.51716,1.29955,1.92932e-05,1.92932e-05,1.92932e-05
96,1742.76,0.79091,0.38181,0.99896,0.88858,0.90147,0.9451,0.65321,1.31454,0.51543,1.3021,1.6541e-05,1.6541e-05,1.6541e-05
97,1783.75,0.78342,0.37479,0.99506,0.84676,0.94599,0.94309,0.65526,1.3123,0.51339,1.30118,1.37888e-05,1.37888e-05,1.37888e-05
98,1824.65,0.78129,0.38088,1.00116,0.87629,0.89524,0.9429,0.65591,1.31332,0.51675,1.30177,1.10366e-05,1.10366e-05,1.10366e-05
99,1865.66,0.78263,0.3766,0.99926,0.88973,0.90553,0.94308,0.65692,1.31695,0.51797,1.3054,8.2844e-06,8.2844e-06,8.2844e-06
100,69.4436,0.8196,0.44915,1.00367,0.90091,0.92553,0.94841,0.65897,1.31487,0.52048,1.30342,5.5322e-06,5.5322e-06,5.5322e-06
