 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 2.27635356e-03  2.27635356e-03 -1.98275819e-15  9.00000000e+00 -7.27196020e-02  4.93161106e-03  6.60458468e-01  1.21602689e+00  8.99999913e+00 -3.43996620e-01 -1.94723186e-02 -6.66754167e-15 
 2.27735356e-03  2.27735356e-03 -9.51871215e-15  9.00000000e+00 -5.38411102e-02  4.92633551e-03  6.60445991e-01  1.21753652e+00  8.99999913e+00 -3.25154083e-01 -1.79402389e-02 -6.66058035e-15 
 2.27835356e-03  2.27835356e-03  7.04147755e-15  9.00000000e+00 -3.49642407e-02  4.92086547e-03  6.60433498e-01  1.21904840e+00  8.99999913e+00 -3.06302443e-01 -1.64077547e-02 -6.65336205e-15 
 2.27935356e-03  2.27935356e-03 -2.61009345e-15  9.00000000e+00 -1.60897097e-02  4.91520116e-03  6.60420989e-01  1.22056246e+00  8.99999913e+00 -2.87442416e-01 -1.48749242e-02 -6.64588699e-15 
 2.28035356e-03  2.28035356e-03 -9.42379897e-15  9.00000000e+00  2.77807205e-03  4.90934281e-03  6.60408465e-01  1.22207835e+00  8.99999913e+00 -2.68578416e-01 -1.33421060e-02 -6.63815544e-15 
 2.28135356e-03  2.28135356e-03  7.05851904e-15  9.00000000e+00  2.16493121e-02  4.90329064e-03  6.60395926e-01  1.22359689e+00  8.99999913e+00 -2.49700236e-01 -1.18084708e-02 -6.63016767e-15 
 2.28235356e-03  2.28235356e-03 -3.23469588e-15  9.00000000e+00  4.05129818e-02  4.89704491e-03  6.60383372e-01  1.22511720e+00  8.99999913e+00 -2.30818907e-01 -1.02749146e-02 -6.62192394e-15 
 2.28335356e-03  2.28335356e-03 -9.31067378e-15  9.00000000e+00  5.93705602e-02  4.89060584e-03  6.60370805e-01  1.22663938e+00  8.99999913e+00 -2.11932952e-01 -8.74131760e-03 -6.61342452e-15 
 2.28435356e-03  2.28435356e-03  7.05571671e-15  9.00000000e+00  7.82230504e-02  4.88397370e-03  6.60358225e-01  1.22816353e+00  8.99999913e+00 -1.93041373e-01 -7.20759831e-03 -6.60466973e-15 
 2.28535356e-03  2.28535356e-03 -3.85560585e-15  9.00000000e+00  9.70681306e-02  4.87714876e-03  6.60345631e-01  1.22968946e+00  8.99999913e+00 -1.74146494e-01 -5.67394561e-03 -6.59565984e-15 
 2.28635356e-03  2.28635356e-03 -9.17986196e-15  9.00000000e+00  1.15906593e-01  4.87013127e-03  6.60333025e-01  1.23121722e+00  8.99999913e+00 -1.55247527e-01 -4.14029532e-03 -6.58639517e-15 
 2.28735356e-03  2.28735356e-03  7.03280805e-15  9.00000000e+00  1.34736316e-01  4.86292151e-03  6.60320407e-01  1.23274665e+00  8.99999913e+00 -1.36346599e-01 -2.60682007e-03 -6.57687603e-15 
 2.28835356e-03  2.28835356e-03 -4.47165913e-15  9.00000000e+00  1.53557907e-01  4.85551978e-03  6.60307778e-01  1.23427779e+00  8.99999913e+00 -1.17443106e-01 -1.07347069e-03 -6.56710275e-15 
 2.28935356e-03  2.28935356e-03 -9.03206957e-15  9.00000000e+00  1.72369421e-01  4.84792636e-03  6.60295137e-01  1.23581048e+00  8.99999913e+00 -9.85389997e-02  4.59594406e-04 -6.55707566e-15 
 2.29035356e-03  2.29035356e-03  6.98951133e-15  9.00000000e+00  1.91171303e-01  4.84014155e-03  6.60282486e-01  1.23734477e+00  8.99999913e+00 -7.96338389e-02  1.99241127e-03 -6.54679510e-15 
 2.29135356e-03  2.29135356e-03 -5.08177394e-15  9.00000000e+00  2.09961761e-01  4.83216566e-03  6.60269825e-01  1.23888051e+00  8.99999913e+00 -6.07294223e-02  3.52483392e-03 -6.53626142e-15 
 2.29235356e-03  2.29235356e-03 -8.86796973e-15  9.00000000e+00  2.28741102e-01  4.82399900e-03  6.60257154e-01  1.24041771e+00  8.99999913e+00 -4.18254497e-02  5.05688695e-03 -6.52547498e-15 
 2.29335356e-03  2.29335356e-03  6.92559303e-15  9.00000000e+00  2.47507668e-01  4.81564190e-03  6.60244473e-01  1.24195624e+00  8.99999913e+00 -2.29235859e-02  6.58843533e-03 -6.51443615e-15 
 2.29435356e-03  2.29435356e-03 -5.68488074e-15  9.00000000e+00  2.66261642e-01  4.80709469e-03  6.60231785e-01  1.24349613e+00  8.99999913e+00 -4.02365444e-03  8.11949360e-03 -6.50314530e-15 
 2.29535356e-03  2.29535356e-03 -8.68827156e-15  9.00000000e+00  2.85001486e-01  4.79835770e-03  6.60219087e-01  1.24503723e+00  8.99999913e+00  1.48727980e-02  9.64993633e-03 -6.49160282e-15 
 2.29635356e-03  2.29635356e-03  6.84086852e-15  9.00000000e+00  3.03727275e-01  4.78943128e-03  6.60206382e-01  1.24657956e+00  8.99999913e+00  3.37658393e-02  1.11797693e-02 -6.47980911e-15 
 2.29735356e-03  2.29735356e-03 -6.27992456e-15  9.00000000e+00  3.22437574e-01  4.78031579e-03  6.60193670e-01  1.24812300e+00  8.99999913e+00  5.26540264e-02  1.27088755e-02 -6.46776456e-15 
 2.29835356e-03  2.29835356e-03 -8.49371850e-15  9.00000000e+00  3.41132366e-01  4.77101157e-03  6.60180951e-01  1.24966755e+00  8.99999913e+00  7.15373326e-02  1.42372531e-02 -6.45546958e-15 
 2.29935356e-03  2.29935356e-03  6.73520258e-15  9.00000000e+00  3.59810308e-01  4.76151900e-03  6.60168226e-01  1.25121309e+00  8.99999914e+00  9.04144058e-02  1.57647924e-02 -6.44292461e-15 
 2.30035356e-03  2.30035356e-03 -6.86586734e-15  9.00000000e+00  3.78471299e-01  4.75183846e-03  6.60155494e-01  1.25275961e+00  8.99999914e+00  1.09285136e-01  1.72914849e-02 -6.43013005e-15 
 2.30135356e-03  2.30135356e-03 -8.28508642e-15  9.00000000e+00  3.97114079e-01  4.74197032e-03  6.60142758e-01  1.25430702e+00  8.99999914e+00  1.28148252e-01  1.88172276e-02 -6.41708636e-15 
 2.30235356e-03  2.30235356e-03  6.60850981e-15  9.00000000e+00  4.15738474e-01  4.73191498e-03  6.60130016e-01  1.25585530e+00  8.99999914e+00  1.47003572e-01  2.03420059e-02 -6.40379398e-15 
 2.30335356e-03  2.30335356e-03 -7.44169019e-15  9.00000000e+00  4.34343295e-01  4.72167283e-03  6.60117270e-01  1.25740434e+00  8.99999914e+00  1.65849894e-01  2.18657227e-02 -6.39025335e-15 
 2.30435356e-03  2.30435356e-03 -8.06318180e-15  9.00000000e+00  4.52928308e-01  4.71124427e-03  6.60104520e-01  1.25895412e+00  8.99999914e+00  1.84686972e-01  2.33883582e-02 -6.37646495e-15 
 2.30535356e-03  2.30535356e-03  6.46075495e-15  9.00000000e+00  4.71492384e-01  4.70062972e-03  6.60091766e-01  1.26050457e+00  8.99999914e+00  2.03513668e-01  2.49098204e-02 -6.36242924e-15 
 2.30635356e-03  2.30635356e-03 -8.00639563e-15  9.00000000e+00  4.90035236e-01  4.68982961e-03  6.60079010e-01  1.26205563e+00  8.99999914e+00  2.22329681e-01  2.64300852e-02 -6.34814670e-15 
 2.30735356e-03  2.30735356e-03 -7.82883972e-15  9.00000000e+00  5.08555791e-01  4.67884434e-03  6.60066250e-01  1.26360724e+00  8.99999914e+00  2.41133927e-01  2.79490648e-02 -6.33361783e-15 
 2.30835356e-03  2.30835356e-03  6.29195306e-15  9.00000000e+00  5.27053714e-01  4.66767436e-03  6.60053489e-01  1.26515936e+00  8.99999914e+00  2.59926056e-01  2.94667314e-02 -6.31884312e-15 
 2.30935356e-03  2.30935356e-03 -8.55900977e-15  9.00000000e+00  5.45527980e-01  4.65632011e-03  6.60040726e-01  1.26671190e+00  8.99999914e+00  2.78705034e-01  3.09830011e-02 -6.30382307e-15 
 2.31035356e-03  2.31035356e-03 -7.58292187e-15  9.00000000e+00  5.63978214e-01  4.64478204e-03  6.60027962e-01  1.26826483e+00  8.99999914e+00  2.97470468e-01  3.24978426e-02 -6.28855820e-15 
 2.31135356e-03  2.31135356e-03  6.10216958e-15  9.00000000e+00  5.82403436e-01  4.63306059e-03  6.60015198e-01  1.26981807e+00  8.99999914e+00  3.16221366e-01  3.40111757e-02 -6.27304904e-15 
 2.31235356e-03  2.31235356e-03 -9.09858445e-15  9.00000000e+00  6.00803233e-01  4.62115625e-03  6.60002433e-01  1.27137158e+00  8.99999914e+00  3.34957302e-01  3.55229661e-02 -6.25729610e-15 
 2.31335356e-03  2.31335356e-03 -7.32631442e-15  9.00000000e+00  6.19176663e-01  4.60906946e-03  6.59989668e-01  1.27292528e+00  8.99999914e+00  3.53677318e-01  3.70331366e-02 -6.24129994e-15 
 2.31435356e-03  2.31435356e-03  5.89152032e-15  9.00000000e+00  6.37523285e-01  4.59680072e-03  6.59976905e-01  1.27447914e+00  8.99999914e+00  3.72380956e-01  3.85416505e-02 -6.22506110e-15 
 2.31535356e-03  2.31535356e-03 -9.62419931e-15  9.00000000e+00  6.55842190e-01  4.58435051e-03  6.59964142e-01  1.27603308e+00  8.99999914e+00  3.91067294e-01  4.00484331e-02 -6.20858013e-15 
 2.31635356e-03  2.31635356e-03 -7.05992592e-15  9.00000000e+00  6.74132908e-01  4.57171931e-03  6.59951382e-01  1.27758705e+00  8.99999914e+00  4.09735847e-01  4.15534457e-02 -6.19185761e-15 
 2.31735356e-03  2.31735356e-03  5.66017125e-15  9.00000000e+00  6.92394564e-01  4.55890763e-03  6.59938623e-01  1.27914099e+00  8.99999914e+00  4.28385720e-01  4.30566161e-02 -6.17489410e-15 
 2.31835356e-03  2.31835356e-03 -1.01349638e-14  9.00000000e+00  7.10626663e-01  4.54591597e-03  6.59925868e-01  1.28069484e+00  8.99999914e+00  4.47016405e-01  4.45579035e-02 -6.15769019e-15 
 2.31935356e-03  2.31935356e-03 -6.78468507e-15  9.00000000e+00  7.28828356e-01  4.53274485e-03  6.59913115e-01  1.28224855e+00  8.99999914e+00  4.65627034e-01  4.60572379e-02 -6.14024646e-15 
 2.32035356e-03  2.32035356e-03  5.40833830e-15  9.00000000e+00  7.46999132e-01  4.51939478e-03  6.59900367e-01  1.28380205e+00  8.99999914e+00  4.84217079e-01  4.75545768e-02 -6.12256352e-15 
 2.32135356e-03  2.32135356e-03 -1.06300190e-14  9.00000000e+00  7.65138163e-01  4.50586629e-03  6.59887622e-01  1.28535529e+00  8.99999914e+00  5.02785695e-01  4.90498523e-02 -6.10464197e-15 
 2.32235356e-03  2.32235356e-03 -6.50153852e-15  9.00000000e+00  7.83244921e-01  4.49215992e-03  6.59874882e-01  1.28690821e+00  8.99999914e+00  5.21332335e-01  5.05430205e-02 -6.08648244e-15 
 2.32335356e-03  2.32335356e-03  5.13628689e-15  9.00000000e+00  8.01318603e-01  4.47827621e-03  6.59862147e-01  1.28846075e+00  8.99999914e+00  5.39856176e-01  5.20340151e-02 -6.06808553e-15 
 2.32435356e-03  2.32435356e-03 -1.11085398e-14  9.00000000e+00  8.19358664e-01  4.46421570e-03  6.59849418e-01  1.29001286e+00  8.99999914e+00  5.58356657e-01  5.35227911e-02 -6.04945189e-15 
 2.32535356e-03  2.32535356e-03 -6.21144853e-15  9.00000000e+00  8.37364319e-01  4.44997895e-03  6.59836695e-01  1.29156448e+00  8.99999914e+00  5.76832972e-01  5.50092836e-02 -6.03058216e-15 
 2.32635356e-03  2.32635356e-03  4.84433146e-15  9.00000000e+00  8.55335015e-01  4.43556653e-03  6.59823979e-01  1.29311554e+00  8.99999914e+00  5.95284548e-01  5.64934466e-02 -6.01147698e-15 
 2.32735356e-03  2.32735356e-03 -1.15697365e-14  9.00000000e+00  8.73269982e-01  4.42097900e-03  6.59811269e-01  1.29466599e+00  8.99999914e+00  6.13710597e-01  5.79752168e-02 -5.99213701e-15 
 2.32835356e-03  2.32835356e-03 -5.91539073e-15  9.00000000e+00  8.91168657e-01  4.40621693e-03  6.59798568e-01  1.29621578e+00  8.99999914e+00  6.32110532e-01  5.94545471e-02 -5.97256291e-15 
 2.32935356e-03  2.32935356e-03  4.53283486e-15  9.00000000e+00  9.09030287e-01  4.39128091e-03  6.59785874e-01  1.29776484e+00  8.99999914e+00  6.50483582e-01  6.09313756e-02 -5.95275537e-15 
 2.33035356e-03  2.33035356e-03 -1.20128562e-14  9.00000000e+00  9.26854298e-01  4.37617154e-03  6.59773189e-01  1.29931312e+00  8.99999914e+00  6.68829152e-01  6.24056544e-02 -5.93271507e-15 
 2.33135356e-03  2.33135356e-03 -5.61435171e-15  9.00000000e+00  9.44639954e-01  4.36088940e-03  6.59760512e-01  1.30086056e+00  8.99999914e+00  6.87146483e-01  6.38773227e-02 -5.91244268e-15 
 2.33235356e-03  2.33235356e-03  4.20220762e-15  9.00000000e+00  9.62386674e-01  4.34543510e-03  6.59747846e-01  1.30240710e+00  8.99999914e+00  7.05434972e-01  6.53463322e-02 -5.89193892e-15 
 2.33335356e-03  2.33335356e-03 -1.24371851e-14  9.00000000e+00  9.80093735e-01  4.32980925e-03  6.59735189e-01  1.30395269e+00  8.99999914e+00  7.23693873e-01  6.68126229e-02 -5.87120449e-15 
 2.33435356e-03  2.33435356e-03 -5.30932668e-15  9.00000000e+00  9.97760549e-01  4.31401246e-03  6.59722543e-01  1.30549727e+00  8.99999914e+00  7.41922578e-01  6.82761461e-02 -5.85024011e-15 
 2.33535356e-03  2.33535356e-03  3.85290708e-15  9.00000000e+00  1.01538641e+00  4.29804537e-03  6.59709907e-01  1.30704077e+00  8.99999914e+00  7.60120351e-01  6.97368428e-02 -5.82904649e-15 
 2.33635356e-03  2.33635356e-03 -1.28420495e-14  9.00000000e+00  1.03297071e+00  4.28190859e-03  6.59697283e-01  1.30858315e+00  8.99999914e+00  7.78286579e-01  7.11946638e-02 -5.80762438e-15 
 2.33735356e-03  2.33735356e-03 -5.00131707e-15  9.00000000e+00  1.05051277e+00  4.26560278e-03  6.59684671e-01  1.31012434e+00  8.99999914e+00  7.96420537e-01  7.26495510e-02 -5.78597450e-15 
 2.33835356e-03  2.33835356e-03  3.48543647e-15  9.00000000e+00  1.06801199e+00  4.24912856e-03  6.59672072e-01  1.31166430e+00  8.99999914e+00  8.14521606e-01  7.41014550e-02 -5.76409761e-15 
 2.33935356e-03  2.33935356e-03 -1.32268175e-14  9.00000000e+00  1.08546767e+00  4.23248660e-03  6.59659485e-01  1.31320295e+00  8.99999914e+00  8.32589073e-01  7.55503184e-02 -5.74199447e-15 
 2.34035356e-03  2.34035356e-03 -4.69132815e-15  9.00000000e+00  1.10287922e+00  4.21567755e-03  6.59646912e-01  1.31474025e+00  8.99999914e+00  8.50622315e-01  7.69960915e-02 -5.71966583e-15 
 2.34135356e-03  2.34135356e-03  3.10034385e-15  9.00000000e+00  1.12024597e+00  4.19870206e-03  6.59634352e-01  1.31627614e+00  8.99999914e+00  8.68620626e-01  7.84387178e-02 -5.69711247e-15 
 2.34235356e-03  2.34235356e-03 -1.35909003e-14  9.00000000e+00  1.13756730e+00  4.18156082e-03  6.59621807e-01  1.31781056e+00  8.99999914e+00  8.86583384e-01  7.98781473e-02 -5.67433518e-15 
 2.34335356e-03  2.34335356e-03 -4.38036658e-15  9.00000000e+00  1.15484255e+00  4.16425450e-03  6.59609277e-01  1.31934345e+00  8.99999914e+00  9.04509889e-01  8.13143242e-02 -5.65133473e-15 
 2.34435356e-03  2.34435356e-03  2.69822094e-15  9.00000000e+00  1.17207112e+00  4.14678378e-03  6.59596761e-01  1.32087476e+00  8.99999914e+00  9.22399517e-01  8.27471985e-02 -5.62811194e-15 
 2.34535356e-03  2.34535356e-03 -1.39337532e-14  9.00000000e+00  1.18925236e+00  4.12914936e-03  6.59584262e-01  1.32240444e+00  8.99999914e+00  9.40251578e-01  8.41767150e-02 -5.60466759e-15 
 2.34635356e-03  2.34635356e-03 -4.06943803e-15  9.00000000e+00  1.20638564e+00  4.11135192e-03  6.59571779e-01  1.32393241e+00  8.99999914e+00  9.58065445e-01  8.56028236e-02 -5.58100251e-15 
 2.34735356e-03  2.34735356e-03  2.27970188e-15  9.00000000e+00  1.22347033e+00  4.09339217e-03  6.59559313e-01  1.32545863e+00  8.99999914e+00  9.75840436e-01  8.70254697e-02 -5.55711751e-15 
 2.34835356e-03  2.34835356e-03 -1.42548773e-14  9.00000000e+00  1.24050583e+00  4.07527083e-03  6.59546864e-01  1.32698305e+00  8.99999914e+00  9.93575924e-01  8.84446033e-02 -5.53301343e-15 
 2.34935356e-03  2.34935356e-03 -3.75954474e-15  9.00000000e+00  1.25749148e+00  4.05698859e-03  6.59534433e-01  1.32850560e+00  8.99999914e+00  1.01127123e+00  8.98601703e-02 -5.50869109e-15 
 2.35035356e-03  2.35035356e-03  1.84546185e-15  9.00000000e+00  1.27442669e+00  4.03854620e-03  6.59522020e-01  1.33002623e+00  8.99999914e+00  1.02892573e+00  9.12721207e-02 -5.48415135e-15 
 2.35135356e-03  2.35135356e-03 -1.45538201e-14  9.00000000e+00  1.29131081e+00  4.01994437e-03  6.59509625e-01  1.33154488e+00  8.99999914e+00  1.04653876e+00  9.26804010e-02 -5.45939506e-15 
 2.35235356e-03  2.35235356e-03 -3.45168314e-15  9.00000000e+00  1.30814326e+00  4.00118384e-03  6.59497250e-01  1.33306150e+00  8.99999914e+00  1.06410969e+00  9.40849612e-02 -5.43442308e-15 
 2.35335356e-03  2.35335356e-03  1.39621563e-15  9.00000000e+00  1.32492339e+00  3.98226535e-03  6.59484894e-01  1.33457603e+00  8.99999914e+00  1.08163785e+00  9.54857484e-02 -5.40923627e-15 
 2.35435356e-03  2.35435356e-03 -1.48301765e-14  9.00000000e+00  1.34165061e+00  3.96318965e-03  6.59472559e-01  1.33608842e+00  8.99999914e+00  1.09912262e+00  9.68827127e-02 -5.38383552e-15 
 2.35535356e-03  2.35535356e-03 -3.14684146e-15  9.00000000e+00  1.35832430e+00  3.94395748e-03  6.59460244e-01  1.33759860e+00  8.99999914e+00  1.11656335e+00  9.82758018e-02 -5.35822171e-15 
 2.35635356e-03  2.35635356e-03  9.32716053e-16  9.00000000e+00  1.37494386e+00  3.92456962e-03  6.59447950e-01  1.33910653e+00  8.99999914e+00  1.13395940e+00  9.96649658e-02 -5.33239572e-15 
 2.35735356e-03  2.35735356e-03 -1.50835897e-14  9.00000000e+00  1.39150867e+00  3.90502682e-03  6.59435678e-01  1.34061215e+00  8.99999914e+00  1.15131014e+00  1.01050153e-01 -5.30635847e-15 
 2.35835356e-03  2.35835356e-03 -2.84599737e-15  9.00000000e+00  1.40801814e+00  3.88532986e-03  6.59423428e-01  1.34211539e+00  8.99999914e+00  1.16861493e+00  1.02431313e-01 -5.28011085e-15 
 2.35935356e-03  2.35935356e-03  4.55752378e-16  9.00000000e+00  1.42447165e+00  3.86547951e-03  6.59411200e-01  1.34361622e+00  8.99999914e+00  1.18587313e+00  1.03808396e-01 -5.25365378e-15 
 2.36035356e-03  2.36035356e-03 -1.53137521e-14  9.00000000e+00  1.44086863e+00  3.84547656e-03  6.59398995e-01  1.34511457e+00  8.99999914e+00  1.20308412e+00  1.05181351e-01 -5.22698819e-15 
 2.36135356e-03  2.36135356e-03 -2.55011559e-15  9.00000000e+00  1.45720845e+00  3.82532179e-03  6.59386814e-01  1.34661038e+00  8.99999914e+00  1.22024726e+00  1.06550127e-01 -5.20011501e-15 
 2.36235356e-03  2.36235356e-03 -3.38514394e-17  9.00000000e+00  1.47349054e+00  3.80501601e-03  6.59374657e-01  1.34810361e+00  8.99999914e+00  1.23736194e+00  1.07914676e-01 -5.17303518e-15 
 2.36335356e-03  2.36335356e-03 -1.55204056e-14  9.00000000e+00  1.48971429e+00  3.78456001e-03  6.59362524e-01  1.34959420e+00  8.99999914e+00  1.25442751e+00  1.09274947e-01 -5.14574963e-15 
 2.36435356e-03  2.36435356e-03 -2.26014564e-15  9.00000000e+00  1.50587912e+00  3.76395461e-03  6.59350416e-01  1.35108208e+00  8.99999915e+00  1.27144336e+00  1.10630891e-01 -5.11825934e-15 
 2.36535356e-03  2.36535356e-03 -5.35238541e-16  9.00000000e+00  1.52198444e+00  3.74320061e-03  6.59338334e-01  1.35256722e+00  8.99999915e+00  1.28840887e+00  1.11982457e-01 -5.09056525e-15 
 2.36635356e-03  2.36635356e-03 -1.57033423e-14  9.00000000e+00  1.53802967e+00  3.72229884e-03  6.59326277e-01  1.35404955e+00  8.99999915e+00  1.30532341e+00  1.13329598e-01 -5.06266835e-15 
 2.36735356e-03  2.36735356e-03 -1.97701953e-15  9.00000000e+00  1.55401421e+00  3.70125011e-03  6.59314247e-01  1.35552901e+00  8.99999915e+00  1.32218638e+00  1.14672263e-01 -5.03456959e-15 
 2.36835356e-03  2.36835356e-03 -1.04752104e-15  9.00000000e+00  1.56993749e+00  3.68005527e-03  6.59302244e-01  1.35700556e+00  8.99999915e+00  1.33899714e+00  1.16010404e-01 -5.00626998e-15 
 2.36935356e-03  2.36935356e-03 -1.58624047e-14  9.00000000e+00  1.58579893e+00  3.65871514e-03  6.59290268e-01  1.35847914e+00  8.99999915e+00  1.35575510e+00  1.17343971e-01 -4.97777051e-15 
 2.37035356e-03  2.37035356e-03 -1.70164952e-15  9.00000000e+00  1.60159795e+00  3.63723058e-03  6.59278319e-01  1.35994970e+00  8.99999915e+00  1.37245963e+00  1.18672918e-01 -4.94907216e-15 
 2.37135356e-03  2.37135356e-03 -1.56978196e-15  9.00000000e+00  1.61733398e+00  3.61560242e-03  6.59266399e-01  1.36141718e+00  8.99999915e+00  1.38911013e+00  1.19997194e-01 -4.92017596e-15 
 2.37235356e-03  2.37235356e-03 -1.59974862e-14  9.00000000e+00  1.63300646e+00  3.59383152e-03  6.59254508e-01  1.36288152e+00  8.99999915e+00  1.40570600e+00  1.21316752e-01 -4.89108291e-15 
 2.37335356e-03  2.37335356e-03 -1.43492595e-15  9.00000000e+00  1.64861479e+00  3.57191875e-03  6.59242646e-01  1.36434269e+00  8.99999915e+00  1.42224661e+00  1.22631543e-01 -4.86179404e-15 
 2.37435356e-03  2.37435356e-03 -2.10107727e-15  9.00000000e+00  1.66415844e+00  3.54986496e-03  6.59230813e-01  1.36580061e+00  8.99999915e+00  1.43873139e+00  1.23941520e-01 -4.83231037e-15 
 2.37535356e-03  2.37535356e-03 -1.61085312e-14  9.00000000e+00  1.67963682e+00  3.52767103e-03  6.59219011e-01  1.36725523e+00  8.99999915e+00  1.45515971e+00  1.25246636e-01 -4.80263295e-15 
 2.37635356e-03  2.37635356e-03 -1.17771509e-15  9.00000000e+00  1.69504937e+00  3.50533784e-03  6.59207239e-01  1.36870652e+00  8.99999915e+00  1.47153098e+00  1.26546842e-01 -4.77276283e-15 
 2.37735356e-03  2.37735356e-03 -2.64043795e-15  9.00000000e+00  1.71039555e+00  3.48286626e-03  6.59195498e-01  1.37015440e+00  8.99999915e+00  1.48784461e+00  1.27842091e-01 -4.74270104e-15 
 2.37835356e-03  2.37835356e-03 -1.61955349e-14  9.00000000e+00  1.72567478e+00  3.46025718e-03  6.59183789e-01  1.37159883e+00  8.99999915e+00  1.50410000e+00  1.29132337e-01 -4.71244866e-15 
 2.37935356e-03  2.37935356e-03 -9.30857071e-16  9.00000000e+00  1.74088652e+00  3.43751150e-03  6.59172112e-01  1.37303975e+00  8.99999915e+00  1.52029656e+00  1.30417532e-01 -4.68200674e-15 
 2.38035356e-03  2.38035356e-03 -3.18687212e-15  9.00000000e+00  1.75603022e+00  3.41463011e-03  6.59160467e-01  1.37447712e+00  8.99999915e+00  1.53643370e+00  1.31697630e-01 -4.65137637e-15 
 2.38135356e-03  2.38135356e-03 -1.62585435e-14  9.00000000e+00  1.77110532e+00  3.39161391e-03  6.59148855e-01  1.37591088e+00  8.99999915e+00  1.55251083e+00  1.32972583e-01 -4.62055862e-15 
 2.38235356e-03  2.38235356e-03 -6.95163847e-16  9.00000000e+00  1.78611129e+00  3.36846382e-03  6.59137277e-01  1.37734097e+00  8.99999915e+00  1.56852737e+00  1.34242346e-01 -4.58955459e-15 
 2.38335356e-03  2.38335356e-03 -3.73936725e-15  9.00000000e+00  1.80104757e+00  3.34518075e-03  6.59125732e-01  1.37876735e+00  8.99999915e+00  1.58448273e+00  1.35506873e-01 -4.55836537e-15 
 2.38435356e-03  2.38435356e-03 -1.62976539e-14  9.00000000e+00  1.81591362e+00  3.32176562e-03  6.59114222e-01  1.38018995e+00  8.99999915e+00  1.60037633e+00  1.36766117e-01 -4.52699206e-15 
 2.38535356e-03  2.38535356e-03 -4.71417255e-16  9.00000000e+00  1.83070891e+00  3.29821935e-03  6.59102747e-01  1.38160874e+00  8.99999915e+00  1.61620759e+00  1.38020033e-01 -4.49543577e-15 
 2.38635356e-03  2.38635356e-03 -4.29689237e-15  9.00000000e+00  1.84543290e+00  3.27454287e-03  6.59091306e-01  1.38302366e+00  8.99999915e+00  1.63197594e+00  1.39268575e-01 -4.46369763e-15 
 2.38735356e-03  2.38735356e-03 -1.63130135e-14  9.00000000e+00  1.86008506e+00  3.25073712e-03  6.59079902e-01  1.38443465e+00  8.99999915e+00  1.64768080e+00  1.40511698e-01 -4.43177875e-15 
 2.38835356e-03  2.38835356e-03 -2.60367127e-16  9.00000000e+00  1.87466485e+00  3.22680304e-03  6.59068534e-01  1.38584166e+00  8.99999915e+00  1.66332161e+00  1.41749357e-01 -4.39968027e-15 
 2.38935356e-03  2.38935356e-03 -4.85840040e-15  9.00000000e+00  1.88917176e+00  3.20274157e-03  6.59057202e-01  1.38724465e+00  8.99999915e+00  1.67889778e+00  1.42981506e-01 -4.36740333e-15 
 2.39035356e-03  2.39035356e-03 -1.63048196e-14  9.00000000e+00  1.90360524e+00  3.17855365e-03  6.59045908e-01  1.38864356e+00  8.99999915e+00  1.69440876e+00  1.44208102e-01 -4.33494907e-15 
 2.39135356e-03  2.39135356e-03 -6.27294821e-17  9.00000000e+00  1.91796479e+00  3.15424026e-03  6.59034651e-01  1.39003834e+00  8.99999915e+00  1.70985398e+00  1.45429099e-01 -4.30231865e-15 
 2.39235356e-03  2.39235356e-03 -5.42283041e-15  9.00000000e+00  1.93224988e+00  3.12980234e-03  6.59023432e-01  1.39142894e+00  8.99999915e+00  1.72523288e+00  1.46644453e-01 -4.26951323e-15 
 2.39335356e-03  2.39335356e-03 -1.62733187e-14  9.00000000e+00  1.94645999e+00  3.10524086e-03  6.59012251e-01  1.39281530e+00  8.99999915e+00  1.74054490e+00  1.47854120e-01 -4.23653397e-15 
 2.39435356e-03  2.39435356e-03  1.20815205e-16  9.00000000e+00  1.96059461e+00  3.08055679e-03  6.59001109e-01  1.39419739e+00  8.99999915e+00  1.75578948e+00  1.49058055e-01 -4.20338205e-15 
 2.39535356e-03  2.39535356e-03 -5.98911004e-15  9.00000000e+00  1.97465323e+00  3.05575111e-03  6.58990007e-01  1.39557514e+00  8.99999915e+00  1.77096606e+00  1.50256217e-01 -4.17005865e-15 
 2.39635356e-03  2.39635356e-03 -1.62188065e-14  9.00000000e+00  1.98863534e+00  3.03082479e-03  6.58978945e-01  1.39694850e+00  8.99999915e+00  1.78607411e+00  1.51448560e-01 -4.13656496e-15 
 2.39735356e-03  2.39735356e-03  2.89623651e-16  9.00000000e+00  2.00254043e+00  3.00577881e-03  6.58967923e-01  1.39831743e+00  8.99999915e+00  1.80111305e+00  1.52635041e-01 -4.10290217e-15 
 2.39835356e-03  2.39835356e-03 -6.55615782e-15  9.00000000e+00  2.01636800e+00  2.98061418e-03  6.58956941e-01  1.39968188e+00  8.99999915e+00  1.81608236e+00  1.53815618e-01 -4.06907148e-15 
 2.39935356e-03  2.39935356e-03 -1.61416264e-14  9.00000000e+00  2.03011755e+00  2.95533188e-03  6.58946001e-01  1.40104179e+00  8.99999915e+00  1.83098148e+00  1.54990247e-01 -4.03507411e-15 
