time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
0.00138235356,2.68784811e-15,9.0,1.763902,0.00336846382,0.659142515,1.37741342,8.99999915,1.55648488,0.132946182,-4.58955459e-15
0.00138335356,-1.09608981e-14,9.0,1.77886404,0.00334518075,0.659130966,1.37883971,8.99999915,1.57245339,0.134212171,-4.55836537e-15
0.00138435356,-1.22601768e-14,9.0,1.79375581,0.00332176562,0.659119453,1.38026222,8.99999915,1.5883601,0.135472874,-4.52699206e-15
0.00138535356,2.60140102e-15,9.0,1.80857678,0.00329821935,0.659107973,1.38168092,8.99999915,1.60420446,0.136728248,-4.49543577e-15
0.00138635356,-1.14918462e-14,9.0,1.82332641,0.00327454287,0.65909653,1.38309574,8.99999915,1.61998588,0.137978244,-4.46369763e-15
0.00138735356,-1.19926519e-14,9.0,1.83800417,0.00325073712,0.659085121,1.38450663,8.99999915,1.6357038,0.13922282,-4.43177875e-15
0.00138835356,2.49519601e-15,9.0,1.85260952,0.00322680304,0.65907375,1.38591355,8.99999915,1.65135762,0.140461929,-4.39968027e-15
0.00138935356,-1.20102429e-14,9.0,1.86714196,0.00320274157,0.659062414,1.38731645,8.99999915,1.6669468,0.141695526,-4.36740333e-15
0.00139035356,-1.17115019e-14,9.0,1.88160093,0.00317855365,0.659051116,1.38871526,8.99999915,1.68247076,0.142923567,-4.33494907e-15
0.00139135356,2.36924614e-15,9.0,1.89598593,0.00315424026,0.659039855,1.39010994,8.99999915,1.69792894,0.144146007,-4.30231865e-15
0.00139235356,-1.25151264e-14,9.0,1.91029643,0.00312980234,0.659028633,1.39150044,8.99999915,1.71332076,0.145362802,-4.26951323e-15
0.00139335356,-1.14176006e-14,9.0,1.92453192,0.00310524086,0.659017448,1.39288671,8.99999915,1.72864569,0.146573907,-4.23653397e-15
0.00139435356,2.22361453e-15,9.0,1.93869187,0.00308055679,0.659006303,1.39426869,8.99999915,1.74390316,0.147779279,-4.20338205e-15
0.00139535356,-1.30055611e-14,9.0,1.95277579,0.00305575111,0.658995197,1.39564634,8.99999915,1.75909261,0.148978874,-4.17005865e-15
0.00139635356,-1.11118465e-14,9.0,1.96678316,0.00303082479,0.658984131,1.39701961,8.99999915,1.77421349,0.150172648,-4.13656496e-15
0.00139735356,2.05841437e-15,9.0,1.98071348,0.00300577881,0.658973105,1.39838844,8.99999915,1.78926526,0.151360559,-4.10290217e-15
0.00139835356,-1.34806399e-14,9.0,1.99456624,0.00298061418,0.65896212,1.39975278,8.99999915,1.80424735,0.152542563,-4.06907148e-15
0.00139935356,-1.07951606e-14,9.0,2.00834094,0.00295533188,0.658951176,1.40111259,8.99999915,1.81915925,0.153718617,-4.03507411e-15
0.00140035356,1.8738087e-15,9.0,2.02203709,0.0029299329,0.658940274,1.40246782,8.99999915,1.83400038,0.154888678,-4.00091127e-15
0.00140135356,-1.39394861e-14,9.0,2.03565418,0.00290441826,0.658929414,1.40381841,8.99999915,1.84877023,0.156052705,-3.96658418e-15
0.00140235356,-1.04684838e-14,9.0,2.04919173,0.00287878895,0.658918596,1.40516432,8.99999915,1.86346825,0.157210654,-3.93209407e-15
0.00140335356,1.67001008e-15,9.0,2.06264926,0.00285304599,0.658907821,1.40650549,8.99999915,1.87809391,0.158362485,-3.89744217e-15
0.00140435356,-1.4381255e-14,9.0,2.07602626,0.00282719041,0.658897089,1.40784188,8.99999915,1.89264668,0.159508154,-3.86262973e-15
0.00140535356,-1.01327752e-14,9.0,2.08932226,0.0028012232,0.658886402,1.40917344,8.99999915,1.90712602,0.160647622,-3.827658e-15
0.00140635356,1.44728029e-15,9.0,2.10253679,0.00277514542,0.658875758,1.41050013,8.99999915,1.92153141,0.161780845,-3.79252823e-15
0.00140735356,-1.48051365e-14,9.0,2.11566935,0.00274895807,0.65886516,1.41182188,8.99999915,1.93586233,0.162907784,-3.75724168e-15
0.00140835356,-9.78900945e-15,9.0,2.12871948,0.0027226622,0.658854606,1.41313865,8.99999915,1.95011825,0.164028396,-3.72179963e-15
0.00140935356,1.20592967e-15,9.0,2.14168671,0.00269625884,0.658844098,1.4144504,8.99999915,1.96429866,0.165142643,-3.68620335e-15
0.00141035356,-1.52103561e-14,9.0,2.15457056,0.00266974904,0.658833636,1.41575708,8.99999915,1.97840304,0.166250482,-3.65045411e-15
0.00141135356,-9.43817453e-15,9.0,2.16737058,0.00264313384,0.658823221,1.41705863,8.99999915,1.99243088,0.167351875,-3.61455321e-15
0.00141235356,9.46316601e-16,9.0,2.18008629,0.0026164143,0.658812852,1.41835501,8.99999915,2.00638167,0.16844678,-3.57850195e-15
0.00141335356,-1.55961772e-14,9.0,2.19271724,0.00258959146,0.658802531,1.41964618,8.99999915,2.02025489,0.169535159,-3.54230161e-15
0.00141435356,-9.08126944e-15,9.0,2.20526298,0.00256266639,0.658792257,1.42093209,8.99999915,2.03405005,0.170616971,-3.50595352e-15
0.00141535356,6.68846682e-16,9.0,2.21772304,0.00253564016,0.658782032,1.42221268,8.99999915,2.04776665,0.171692177,-3.46945898e-15
0.00141635356,-1.59619024e-14,9.0,2.23009698,0.00250851382,0.658771855,1.42348791,8.99999915,2.06140417,0.172760739,-3.43281932e-15
0.00141735356,-8.7193018e-15,9.0,2.24238435,0.00248128844,0.658761727,1.42475774,8.99999915,2.07496213,0.173822617,-3.39603585e-15
0.00141835356,3.73971902e-16,9.0,2.2545847,0.00245396511,0.658751649,1.42602212,8.99999915,2.08844003,0.174877773,-3.35910992e-15
0.00141935356,-1.6306875e-14,9.0,2.2666976,0.0024265449,0.65874162,1.42728099,8.99999915,2.10183738,0.175926169,-3.32204286e-15
0.00142035356,-8.35328547e-15,9.0,2.2787226,0.0023990289,0.658731642,1.42853433,8.99999915,2.1151537,0.176967766,-3.28483601e-15
0.00142135356,6.21896655e-17,9.0,2.29065927,0.00237141819,0.658721715,1.42978207,8.99999915,2.12838849,0.178002527,-3.24749073e-15
0.00142235356,-1.66304807e-14,9.0,2.30250718,0.00234371385,0.658711838,1.43102418,8.99999915,2.14154127,0.179030413,-3.21000838e-15
0.00142335356,-7.98423814e-15,9.0,2.3142659,0.002315917,0.658702013,1.4322606,8.99999915,2.15461158,0.180051388,-3.17239031e-15
0.00142435356,-2.65958279e-16,9.0,2.32593499,0.00228802871,0.65869224,1.4334913,8.99999915,2.16759891,0.181065414,-3.1346379e-15
0.00142535356,-1.69321488e-14,9.0,2.33751405,0.00226005009,0.658682519,1.43471622,8.99999915,2.18050281,0.182072455,-3.09675251e-15
0.00142635356,-7.61317894e-15,9.0,2.34900264,0.00223198226,0.658672852,1.43593532,8.99999915,2.1933228,0.183072473,-3.05873554e-15
0.00142735356,-6.09887014e-16,9.0,2.36040036,0.0022038263,0.658663237,1.43714857,8.99999915,2.20605842,0.184065432,-3.02058837e-15
0.00142835356,-1.72113533e-14,9.0,2.37170679,0.00217558335,0.658653676,1.4383559,8.99999915,2.21870919,0.185051297,-2.98231238e-15
0.00142935356,-7.24112601e-15,9.0,2.38292151,0.0021472545,0.658644168,1.43955728,8.99999915,2.23127466,0.18603003,-2.94390899e-15
0.00143035356,-9.68969736e-16,9.0,2.39404412,0.00211884089,0.658634716,1.44075267,8.99999915,2.24375437,0.187001597,-2.90537959e-15
0.00143135356,-1.74676142e-14,9.0,2.40507422,0.00209034363,0.658625317,1.44194201,8.99999915,2.25614785,0.187965962,-2.86672559e-15
0.00143235356,-6.86909411e-15,9.0,2.41601141,0.00206176384,0.658615975,1.44312528,8.99999915,2.26845466,0.18892309,-2.82794841e-15
0.00143335356,-1.34253912e-15,9.0,2.42685528,0.00203310266,0.658606687,1.44430241,8.99999915,2.28067435,0.189872945,-2.78904947e-15
0.00143435356,-1.77004987e-14,9.0,2.43760544,0.00200436122,0.658597456,1.44547337,8.99999915,2.29280647,0.190815493,-2.7500302e-15
0.00143535356,-6.49809223e-15,9.0,2.44826151,0.00197554065,0.658588281,1.44663812,8.99999915,2.30485056,0.1917507,-2.71089204e-15
0.00143635356,-1.72988881e-15,9.0,2.45882309,0.00194664208,0.658579163,1.44779661,8.99999915,2.3168062,0.192678532,-2.67163641e-15
0.00143735356,-1.79096217e-14,9.0,2.4692898,0.00191766667,0.658570101,1.44894879,8.99999915,2.32867294,0.193598954,-2.63226476e-15
0.00143835356,-6.12912117e-15,9.0,2.47966126,0.00188861555,0.658561098,1.45009464,8.99999915,2.34045035,0.194511932,-2.59277854e-15
0.00143935356,-2.13027495e-15,9.0,2.48993709,0.00185948987,0.658552152,1.4512341,8.99999916,2.352138,0.195417434,-2.55317922e-15
0.00144035356,-1.80946469e-14,9.0,2.5001169,0.00183029078,0.658543265,1.45236713,8.99999916,2.36373545,0.196315426,-2.51346824e-15
0.00144135356,-5.76317125e-15,9.0,2.51020035,0.00180101944,0.658534436,1.45349369,8.99999916,2.37524227,0.197205875,-2.47364707e-15
0.00144235356,-2.54291786e-15,9.0,2.52018704,0.00177167699,0.658525666,1.45461374,8.99999916,2.38665806,0.198088748,-2.43371718e-15
0.00144335356,-1.82552877e-14,9.0,2.53007663,0.0017422646,0.658516956,1.45572724,8.99999916,2.39798238,0.198964013,-2.39368006e-15
0.00144435356,-5.40121988e-15,9.0,2.53986874,0.00171278343,0.658508306,1.45683414,8.99999916,2.40921481,0.199831639,-2.35353717e-15
0.00144535356,-2.96700377e-15,9.0,2.54956302,0.00168323464,0.658499716,1.45793441,8.99999916,2.42035495,0.200691592,-2.31329001e-15
0.00144635356,-1.83913074e-14,9.0,2.55915911,0.0016536194,0.658491186,1.459028,8.99999916,2.43140239,0.201543841,-2.27294008e-15
0.00144735356,-5.04422936e-15,9.0,2.56865666,0.00162393888,0.658482717,1.46011487,8.99999916,2.44235671,0.202388356,-2.23248885e-15
0.00144835356,-3.40168659e-15,9.0,2.57805533,0.00159419425,0.65847431,1.46119499,8.99999916,2.45321751,0.203225104,-2.19193785e-15
0.00144935356,-1.85025199e-14,9.0,2.58735476,0.00156438668,0.658465964,1.46226831,8.99999916,2.46398439,0.204054056,-2.15128857e-15
0.00145035356,-4.69314454e-15,9.0,2.59655462,0.00153451735,0.65845768,1.46333479,8.99999916,2.47465695,0.204875179,-2.11054253e-15
0.00145135356,-3.84608988e-15,9.0,2.60565457,0.00150458745,0.658449459,1.46439439,8.99999916,2.48523479,0.205688445,-2.06970124e-15
0.00145235356,-1.858879e-14,9.0,2.61465427,0.00147459814,0.6584413,1.46544708,8.99999916,2.49571754,0.206493823,-2.02876623e-15
0.00145335356,-4.34889061e-15,9.0,2.62355339,0.00144455062,0.658433205,1.46649281,8.99999916,2.50610478,0.207291283,-1.98773902e-15
0.00145435356,-4.29930874e-15,9.0,2.6323516,0.00141444607,0.658425172,1.46753155,8.99999916,2.51639615,0.208080795,-1.94662114e-15
0.00145535356,-1.86500339e-14,9.0,2.64104858,0.00138428568,0.658417204,1.46856325,8.99999916,2.52659126,0.208862331,-1.90541414e-15
0.00145635356,-4.01237096e-15,9.0,2.64964401,0.00135407064,0.6584093,1.46958788,8.99999916,2.53668972,0.209635861,-1.86411954e-15
0.00145735356,-4.76041186e-15,9.0,2.65813757,0.00132380215,0.65840146,1.4706054,8.99999916,2.54669117,0.210401357,-1.8227389e-15
0.00145835356,-1.86862188e-14,9.0,2.66652893,0.00129348139,0.658393685,1.47161577,8.99999916,2.55659523,0.211158791,-1.78127377e-15
0.00145935356,-3.68446501e-15,9.0,2.67481781,0.00126310957,0.658385976,1.47261895,8.99999916,2.56640153,0.211908133,-1.7397257e-15
0.00146035356,-5.22844364e-15,9.0,2.68300387,0.00123268789,0.658378332,1.47361491,8.99999916,2.5761097,0.212649356,-1.69809625e-15
0.00146135356,-1.86973637e-14,9.0,2.69108683,0.00120221754,0.658370753,1.4746036,8.99999916,2.58571939,0.213382433,-1.65638699e-15
0.00146235356,-3.36602617e-15,9.0,2.69906638,0.00117169972,0.658363241,1.475585,8.99999916,2.59523023,0.214107336,-1.61459948e-15
0.00146335356,-5.7024263e-15,9.0,2.70694222,0.00114113566,0.658355796,1.47655906,8.99999916,2.60464187,0.214824038,-1.5727353e-15
0.00146435356,-1.86835386e-14,9.0,2.71471406,0.00111052654,0.658348417,1.47752575,8.99999916,2.61395396,0.215532512,-1.53079602e-15
0.00146535356,-3.0578798e-15,9.0,2.72238161,0.00107987358,0.658341106,1.47848503,8.99999916,2.62316614,0.216232732,-1.48878323e-15
0.00146635356,-6.18136209e-15,9.0,2.72994459,0.00104917798,0.658333862,1.47943686,8.99999916,2.63227807,0.216924672,-1.4466985e-15
0.00146735356,-1.86448647e-14,9.0,2.7374027,0.00101844097,0.658326686,1.48038121,8.99999916,2.6412894,0.217608305,-1.40454344e-15
0.00146835356,-2.76082134e-15,9.0,2.74475567,0.000987663755,0.658319578,1.48131805,8.99999916,2.65019981,0.218283605,-1.36231963e-15
0.00146935356,-6.66423559e-15,9.0,2.75200323,0.000956847546,0.658312538,1.48224733,8.99999916,2.65900894,0.218950548,-1.32002867e-15
0.00147035356,-1.85815138e-14,9.0,2.7591451,0.000925993562,0.658305568,1.48316903,8.99999916,2.66771648,0.219609108,-1.27767217e-15
0.00147135356,-2.47561434e-15,9.0,2.76618101,0.000895103022,0.658298666,1.4840831,8.99999916,2.67632208,0.220259261,-1.23525173e-15
0.00147235356,-7.15001592e-15,9.0,2.77311069,0.000864177144,0.658291834,1.48498952,8.99999916,2.68482543,0.220900981,-1.19276896e-15
0.00147335356,-1.84937083e-14,9.0,2.77993389,0.00083321715,0.658285071,1.48588824,8.99999916,2.6932262,0.221534244,-1.15022548e-15
0.00147435356,-2.20298877e-15,9.0,2.78665035,0.000802224262,0.658278379,1.48677924,8.99999916,2.70152407,0.222159027,-1.1076229e-15
0.00147535356,-7.63765914e-15,9.0,2.79325981,0.000771199704,0.658271757,1.48766248,8.99999916,2.70971874,0.222775306,-1.06496284e-15
0.00147635356,-1.83817201e-14,9.0,2.79976202,0.0007401447,0.658265206,1.48853793,8.99999916,2.71780987,0.223383057,-1.02224693e-15
0.00147735356,-1.94363923e-15,9.0,2.80615673,0.000709060476,0.658258725,1.48940555,8.99999916,2.72579717,0.223982257,-9.79476808e-16
0.00147835356,-8.12611059e-15,9.0,2.8124437,0.00067794826,0.658252316,1.49026531,8.99999916,2.73368034,0.224572883,-9.36654094e-16
0.00147935356,-1.82458705e-14,9.0,2.81862269,0.00064680928,0.658245978,1.49111717,8.99999916,2.74145906,0.225154912,-8.9378043e-16
0.00148035356,-1.69822337e-15,9.0,2.82469347,0.000615644765,0.658239712,1.49196111,8.99999916,2.74913305,0.225728323,-8.50857454e-16
0.00148135356,-8.61430727e-15,9.0,2.83065579,0.000584455945,0.658233518,1.4927971,8.99999916,2.75670201,0.226293094,-8.07886811e-16
0.00148235356,-1.80865289e-14,9.0,2.83650943,0.000553244052,0.658227397,1.49362509,8.99999916,2.76416564,0.226849201,-7.64870147e-16
0.00148335356,-1.46736031e-15,9.0,2.84225416,0.000522010317,0.658221348,1.49444506,8.99999916,2.77152365,0.227396625,-7.21809112e-16
0.00148435356,-9.10118026e-15,9.0,2.84788976,0.000490755975,0.658215372,1.49525698,8.99999916,2.77877578,0.227935344,-6.78705361e-16
0.00148535356,-1.79041123e-14,9.0,2.85341602,0.000459482259,0.65820947,1.49606081,8.99999916,2.78592172,0.228465337,-6.3556055e-16
0.00148635356,-1.2516292e-15,9.0,2.85883272,0.000428190402,0.658203641,1.49685653,8.99999916,2.79296122,0.228986583,-5.92376339e-16
0.00148735356,-9.58565716e-15,9.0,2.86413964,0.000396881642,0.658197885,1.4976441,8.99999916,2.79989398,0.229499063,-5.49154391e-16
0.00148835356,-1.76990841e-14,9.0,2.86933658,0.000365557213,0.658192204,1.49842349,8.99999916,2.80671975,0.230002756,-5.05896373e-16
0.00148935356,-1.05156788e-15,9.0,2.87442334,0.000334218353,0.658186597,1.49919468,8.99999916,2.81343826,0.230497642,-4.62603954e-16
0.00149035356,-1.00666645e-14,9.0,2.87939971,0.000302866299,0.658181064,1.49995763,8.99999916,2.82004924,0.230983703,-4.19278807e-16
0.00149135356,-1.74719533e-14,9.0,2.8842655,0.000271502288,0.658175606,1.50071231,8.99999916,2.82655243,0.231460919,-3.75922607e-16
0.00149235356,-8.67671595e-16,9.0,2.88902051,0.000240127558,0.658170224,1.5014587,8.99999916,2.83294759,0.23192927,-3.32537032e-16
0.00149335356,-1.05431302e-14,9.0,2.89366457,0.000208743349,0.658164916,1.50219676,8.99999916,2.83923445,0.23238874,-2.89123763e-16
0.00149435356,-1.72232729e-14,9.0,2.89819747,0.000177350898,0.658159685,1.50292647,8.99999916,2.84541277,0.232839309,-2.45684485e-16
0.00149535356,-7.00391849e-16,9.0,2.90261905,0.000145951446,0.658154529,1.50364779,8.99999916,2.8514823,0.23328096,-2.02220883e-16
0.00149635356,-1.10139861e-14,9.0,2.90692911,0.000114546233,0.658149449,1.5043607,8.99999916,2.85744281,0.233713675,-1.58734646e-16
0.00149735356,-1.69536388e-14,9.0,2.9111275,8.3136497e-05,0.658144445,1.50506517,8.99999916,2.86329405,0.234137437,-1.15227468e-16
0.00149835356,-5.50135337e-16,9.0,2.91521403,5.17234791e-05,0.658139518,1.50576118,8.99999916,2.86903579,0.234552228,-7.17010404e-17
0.00149935356,-1.14781701e-14,9.0,2.91918854,2.03084193e-05,0.658134668,1.50644869,8.99999916,2.87466781,0.234958032,-2.81570618e-17
0.00150035356,-1.66636885e-14,9.0,2.92305088,-1.11074422e-05,0.658129894,1.50712768,8.99999916,2.88018987,0.235354833,1.54027692e-17
0.00150135356,-4.17262999e-16,9.0,2.92680087,-4.25228653e-05,0.658125198,1.50779812,8.99999916,2.88560175,0.235742615,5.89767511e-17
0.00150235356,-1.1934629e-14,9.0,2.93043836,-7.39366096e-05,0.65812058,1.50845998,8.99999916,2.89090323,0.23612136,1.0256318e-16
0.00150335356,-1.63540996e-14,9.0,2.93396321,-0.000105347435,0.658116039,1.50911324,8.99999916,2.8960941,0.236491055,1.4616035e-16
0.00150435356,-3.02089173e-16,9.0,2.93737526,-0.000136754102,0.658111576,1.50975788,8.99999916,2.90117415,0.236851684,1.89766553e-16
0.00150535356,-1.23823205e-14,9.0,2.94067437,-0.000168155369,0.658107191,1.51039386,8.99999916,2.90614316,0.237203232,2.33380079e-16
0.00150635356,-1.60255881e-14,9.0,2.9438604,-0.000199549998,0.658102884,1.51102116,8.99999916,2.91100093,0.237545684,2.76999214e-16
0.00150735356,-2.04880864e-16,9.0,2.94693322,-0.00023093675,0.658098656,1.51163976,8.99999916,2.91574727,0.237879027,3.20622246e-16
0.00150835356,-1.28202161e-14,9.0,2.94989269,-0.000262314384,0.658094507,1.51224963,8.99999916,2.92038197,0.238203245,3.64247458e-16
0.00150935356,-1.56789068e-14,9.0,2.95273868,-0.000293681663,0.658090436,1.51285074,8.99999916,2.92490485,0.238518326,4.07873132e-16
0.00151035356,-1.25857111e-16,9.0,2.95547107,-0.000325037347,0.658086445,1.51344307,8.99999916,2.92931571,0.238824256,4.51497547e-16
0.00151135356,-1.32473028e-14,9.0,2.95808973,-0.0003563802,0.658082533,1.51402661,8.99999916,2.93361436,0.239121022,4.95118983e-16
0.00151235356,-1.53148435e-14,9.0,2.96059456,-0.000387708983,0.658078701,1.51460131,8.99999916,2.93780063,0.239408611,5.38735716e-16
0.00151335356,-6.51884863e-17,9.0,2.96298543,-0.00041902246,0.658074948,1.51516717,8.99999916,2.94187434,0.239687011,5.82346021e-16
0.00151435356,-1.36625859e-14,9.0,2.96526224,-0.000450319395,0.658071276,1.51572416,8.99999916,2.94583531,0.23995621,6.25948172e-16
0.00151535356,-1.49342194e-14,9.0,2.96742488,-0.000481598553,0.658067683,1.51627225,8.99999916,2.94968337,0.240216196,6.69540441e-16
0.00151635356,-2.29966899e-17,9.0,2.96947324,-0.000512858697,0.658064171,1.51681142,8.99999916,2.95341835,0.240466957,7.13121099e-16
0.00151735356,-1.40650911e-14,9.0,2.97140724,-0.000544098595,0.658060739,1.51734165,8.99999916,2.9570401,0.240708482,7.56688416e-16
0.00151835356,-1.4537887e-14,9.0,2.97322678,-0.000575317012,0.658057387,1.51786291,8.99999916,2.96054846,0.24094076,8.00240659e-16
0.00151935356,6.45728389e-19,9.0,2.97493176,-0.000606512717,0.658054117,1.5183752,8.99999916,2.96394326,0.24116378,8.43776096e-16
0.00152035356,-1.44538667e-14,9.0,2.97652211,-0.000637684478,0.658050927,1.51887848,8.99999916,2.96722436,0.241377534,8.87292992e-16
0.00152135356,-1.41267283e-14,9.0,2.97799773,-0.000668831065,0.658047819,1.51937273,8.99999916,2.9703916,0.241582009,9.30789613e-16
0.00152235356,5.71553807e-18,9.0,2.97935855,-0.000699951247,0.658044792,1.51985793,8.99999916,2.97344486,0.241777197,9.74264221e-16
0.00152335356,-1.48279862e-14,9.0,2.9806045,-0.000731043796,0.658041846,1.52033407,8.99999916,2.97638397,0.241963089,1.01771508e-15
0.00152435356,-1.37016525e-14,9.0,2.9817355,-0.000762107484,0.658038982,1.52080111,8.99999916,2.97920882,0.242139675,1.06114045e-15
0.00152535356,-7.76112167e-18,9.0,2.98275149,-0.000793141086,0.6580362,1.52125905,8.99999916,2.98191927,0.242306947,1.1045386e-15
0.00152635356,-1.51865496e-14,9.0,2.9836524,-0.000824143377,0.6580335,1.52170787,8.99999916,2.98451518,0.242464897,1.14790778e-15
0.00152735356,-1.32635942e-14,9.0,2.98443818,-0.000855113131,0.658030881,1.52214753,8.99999916,2.98699644,0.242613515,1.19124625e-15
0.00152835356,-3.97088066e-17,9.0,2.98510877,-0.000886049127,0.658028345,1.52257803,8.99999916,2.98936292,0.242752795,1.23455228e-15
0.00152935356,-1.55286863e-14,9.0,2.98566412,-0.000916950143,0.658025892,1.52299935,8.99999916,2.99161451,0.242882729,1.27782413e-15
0.00153035356,-1.28135111e-14,9.0,2.98610418,-0.00094781496,0.65802352,1.52341146,8.99999916,2.9937511,0.243003311,1.32106004e-15
0.00153135356,-9.00029481e-17,9.0,2.98642891,-0.000978642359,0.658021231,1.52381435,8.99999916,2.99577257,0.243114532,1.36425828e-15
0.00153235356,-1.58535567e-14,9.0,2.98663827,-0.00100943112,0.658019025,1.52420801,8.99999916,2.99767883,0.243216387,1.4074171e-15
0.00153335356,-1.23523821e-14,9.0,2.98673222,-0.00104018003,0.658016902,1.5245924,8.99999916,2.99946976,0.24330887,1.45053478e-15
0.00153435356,-1.5847015e-16,9.0,2.98671074,-0.00107088788,0.658014862,1.52496753,8.99999916,3.00114528,0.243391974,1.49360955e-15
0.00153535356,-1.61603541e-14,9.0,2.98657379,-0.00110155345,0.658012905,1.52533337,8.99999916,3.00270529,0.243465695,1.53663968e-15
0.00153635356,-1.18812045e-14,9.0,2.98632136,-0.00113217554,0.658011031,1.52568989,8.99999916,3.0041497,0.243530027,1.57962342e-15
0.00153735356,-2.44888598e-16,9.0,2.98595341,-0.00116275293,0.65800924,1.5260371,8.99999916,3.00547842,0.243584965,1.62255904e-15
0.00153835356,-1.64483069e-14,9.0,2.98546995,-0.00119328441,0.658007533,1.52637497,8.99999916,3.00669138,0.243630505,1.66544478e-15
0.00153935356,-1.14009921e-14,9.0,2.98487095,-0.00122376879,0.658005909,1.52670349,8.99999916,3.0077885,0.243666642,1.70827892e-15
0.00154035356,-3.48988587e-16,9.0,2.98415641,-0.00125420485,0.658004369,1.52702263,8.99999916,3.00876971,0.243693373,1.7510597e-15
0.00154135356,-1.671668e-14,9.0,2.98332632,-0.0012845914,0.658002912,1.5273324,8.99999916,3.00963493,0.243710694,1.79378538e-15
0.00154235356,-1.09127731e-14,9.0,2.98238069,-0.00131492723,0.65800154,1.52763276,8.99999916,3.0103841,0.243718602,1.83645422e-15
0.00154335356,-4.70453157e-16,9.0,2.98131952,-0.00134521116,0.658000251,1.52792371,8.99999916,3.01101716,0.243717093,1.87906448e-15
0.00154435356,-1.69647768e-14,9.0,2.98014281,-0.00137544198,0.657999046,1.52820524,8.99999916,3.01153405,0.243706166,1.92161443e-15
0.00154535356,-1.04175872e-14,9.0,2.97885059,-0.00140561849,0.657997925,1.52847733,8.99999916,3.01193473,0.243685817,1.96410231e-15
0.00154635356,-6.08918842e-16,9.0,2.97744286,-0.00143573952,0.657996889,1.52873996,8.99999916,3.01221913,0.243656046,2.0065264e-15
0.00154735356,-1.71919405e-14,9.0,2.97591965,-0.00146580387,0.657995936,1.52899313,8.99999916,3.01238722,0.24361685,2.04888495e-15
0.00154835356,-9.91648364e-15,9.0,2.97428099,-0.00149581035,0.657995068,1.52923682,8.99999916,3.01243895,0.243568228,2.09117623e-15
0.00154935356,-7.63976528e-16,9.0,2.97252689,-0.00152575777,0.657994284,1.52947102,8.99999916,3.01237429,0.24351018,2.13339849e-15
0.00155035356,-1.73975561e-14,9.0,2.9706574,-0.00155564496,0.657993584,1.52969571,8.99999916,3.0121932,0.243442704,2.17555001e-15
0.00155135356,-9.41051871e-15,9.0,2.96867254,-0.00158547074,0.657992969,1.52991089,8.99999916,3.01189565,0.2433658,2.21762905e-15
0.00155235356,-9.35172422e-16,9.0,2.96657237,-0.00161523393,0.657992439,1.53011655,8.99999916,3.01148163,0.243279468,2.25963388e-15
0.00155335356,-1.75810513e-14,9.0,2.96435693,-0.00164493335,0.657991993,1.53031267,8.99999916,3.01095111,0.243183709,2.30156277e-15
0.00155435356,-8.90075331e-15,9.0,2.96202625,-0.00167456783,0.657991631,1.53049924,8.99999916,3.01030407,0.243078524,2.34341397e-15
0.00155535356,-1.12200912e-15,9.0,2.95958041,-0.0017041362,0.657991354,1.53067625,8.99999916,3.0095405,0.242963913,2.38518578e-15
0.00155635356,-1.77418984e-14,9.0,2.95701945,-0.0017336373,0.657991162,1.5308437,8.99999916,3.00866039,0.242839877,2.42687645e-15
0.00155735356,-8.38825058e-15,9.0,2.95434343,-0.00176306995,0.657991055,1.53100157,8.99999916,3.00766373,0.242706419,2.46848427e-15
0.00155835356,-1.32394677e-15,9.0,2.95155242,-0.001792433,0.657991032,1.53114985,8.99999916,3.00655054,0.24256354,2.5100075e-15
0.00155935356,-1.7879615e-14,9.0,2.9486465,-0.00182172529,0.657991094,1.53128854,8.99999916,3.0053208,0.242411243,2.55144443e-15
0.00156035356,-7.87407346e-15,9.0,2.94562572,-0.00185094566,0.657991241,1.53141763,8.99999916,3.00397454,0.242249531,2.59279334e-15
0.00156135356,-1.54040438e-15,9.0,2.94249017,-0.00188009296,0.657991473,1.5315371,8.99999916,3.00251175,0.242078405,2.6340525e-15
0.00156235356,-1.79937657e-14,9.0,2.93923994,-0.00190916603,0.65799179,1.53164695,8.99999916,3.00093246,0.241897871,2.6752202e-15
0.00156335356,-7.35928234e-15,9.0,2.9358751,-0.00193816374,0.657992191,1.53174717,8.99999916,2.99923669,0.241707931,2.71629472e-15
0.00156435356,-1.77076116e-15,9.0,2.93239574,-0.00196708493,0.657992677,1.53183776,8.99999916,2.99742446,0.24150859,2.75727436e-15
0.00156535356,-1.80839625e-14,9.0,2.92880197,-0.00199592846,0.657993249,1.53191871,8.99999916,2.99549579,0.241299851,2.79815739e-15
0.00156635356,-6.84493258e-15,9.0,2.92509387,-0.0020246932,0.657993905,1.53199001,8.99999916,2.99345073,0.24108172,2.83894212e-15
0.00156735356,-2.01435797e-15,9.0,2.92127155,-0.002053378,0.657994646,1.53205165,8.99999916,2.99128931,0.240854202,2.87962684e-15
0.00156835356,-1.81498664e-14,9.0,2.91733511,-0.00208198174,0.657995472,1.53210363,8.99999916,2.98901157,0.240617301,2.92020984e-15
0.00156935356,-6.33207221e-15,9.0,2.91328467,-0.00211050329,0.657996382,1.53214595,8.99999916,2.98661756,0.240371024,2.96068942e-15
