time,v(N001),v(N002),v(N003),v(N004),v(N005)
0.02975,2.53601819,10.0,11.8367684,2.53601216,5.00000007
0.03025,2.57324502,10.0,11.8669492,2.57324038,5.00000005
0.03075,2.61028618,10.0,11.8969269,2.61028017,5.00000007
0.03125,2.6471426,10.0,11.9267078,2.64713797,5.00000005
0.03175,2.68381519,10.0,11.9562876,2.6838092,5.00000007
0.03225,2.72030488,10.0,11.985673,2.72030026,5.00000005
0.03275,2.75661258,10.0,12.0148596,2.75660659,5.00000007
0.03325,2.79273918,10.0,12.0438537,2.79273458,5.00000005
0.03375,2.82868561,10.0,12.0726511,2.82867964,5.00000007
0.03425,2.86445275,10.0,12.1012586,2.86444816,5.00000005
0.03475,2.90004151,10.0,12.1296712,2.90003555,5.00000007
0.03525,2.93545276,10.0,12.1578954,2.93544818,5.00000005
0.03575,2.9706874,10.0,12.1859269,2.97068146,5.00000007
0.03625,3.0057463,10.0,12.2137721,3.00574174,5.00000005
0.03675,3.04063035,10.0,12.2414264,3.04062442,5.00000007
0.03725,3.07534041,10.0,12.2688964,3.07533585,5.00000005
0.03775,3.10987735,10.0,12.2961776,3.10987144,5.00000007
0.03825,3.14424204,10.0,12.3232769,3.1442375,5.00000005
0.03875,3.17843534,10.0,12.3501897,3.17842944,5.00000007
0.03925,3.21245809,10.0,12.3769221,3.21245356,5.00000005
0.03975,3.24631116,10.0,12.4034697,3.24630527,5.00000007
0.04025,3.27999538,10.0,12.4298388,3.27999086,5.00000005
0.04075,3.3135116,10.0,12.4560247,3.31350573,5.00000007
0.04125,3.34686066,10.0,12.4820344,3.34685615,5.00000005
