epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,385.188,0.93345,0.4305,1.02912,0.92164,0.87723,0.91387,0.62832,1.32712,0.55372,1.28729,3.0302e-05,3.0302e-05,3.0302e-05
92,413.407,0.9161,0.42274,1.02331,0.93088,0.87852,0.91805,0.63571,1.31907,0.54983,1.28062,2.75498e-05,2.75498e-05,2.75498e-05
93,441.617,0.91477,0.41692,1.01195,0.92778,0.88599,0.91935,0.63687,1.31382,0.54247,1.28085,2.47976e-05,2.47976e-05,2.47976e-05
94,470.029,0.90126,0.41111,1.01051,0.93987,0.87574,0.92134,0.6394,1.32085,0.54103,1.28673,2.20454e-05,2.20454e-05,2.20454e-05
95,498.728,0.90141,0.41821,1.00576,0.93476,0.87666,0.92045,0.63783,1.31512,0.54327,1.28843,1.92932e-05,1.92932e-05,1.92932e-05
96,527.459,0.88957,0.40877,0.99913,0.93813,0.87514,0.92203,0.64027,1.31663,0.54325,1.28626,1.6541e-05,1.6541e-05,1.6541e-05
97,556.795,0.89556,0.41125,1.00542,0.92762,0.88269,0.91877,0.63435,1.31646,0.54326,1.2881,1.37888e-05,1.37888e-05,1.37888e-05
98,584.837,0.89081,0.40693,1.00413,0.93191,0.87813,0.91828,0.63571,1.31298,0.54293,1.28715,1.10366e-05,1.10366e-05,1.10366e-05
99,614.731,0.88203,0.40681,1.00278,0.93091,0.87672,0.91707,0.63595,1.31666,0.54536,1.28783,8.2844e-06,8.2844e-06,8.2844e-06
100,642.967,0.87779,0.40294,0.99703,0.92784,0.8794,0.91677,0.63524,1.31539,0.54406,1.28969,5.5322e-06,5.5322e-06,5.5322e-06
