epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
73,2156.56,1.06196,0.50794,1.07172,0.89028,0.86454,0.91547,0.63243,1.30498,0.53365,1.27053,7.98416e-05,7.98416e-05,7.98416e-05
74,2185.7,1.03062,0.49271,1.06367,0.90385,0.87017,0.9207,0.63668,1.30353,0.5375,1.27104,7.70894e-05,7.70894e-05,7.70894e-05
75,2215.33,1.02203,0.49418,1.05588,0.89669,0.87527,0.91592,0.63522,1.30656,0.5366,1.26914,7.43372e-05,7.43372e-05,7.43372e-05
76,2244.07,1.03264,0.50295,1.05647,0.88895,0.87049,0.91279,0.62684,1.30991,0.53164,1.26853,7.1585e-05,7.1585e-05,7.1585e-05
77,2273.18,1.02253,0.50348,1.06307,0.92103,0.85718,0.92571,0.64488,1.30079,0.52776,1.26691,6.88328e-05,6.88328e-05,6.88328e-05
78,2303.88,1.01681,0.50022,1.05594,0.9387,0.85711,0.93004,0.64921,1.31083,0.5311,1.27095,6.60806e-05,6.60806e-05,6.60806e-05
79,2334.37,1.03642,0.49,1.05526,0.92648,0.85697,0.9139,0.63509,1.30932,0.53336,1.27349,6.33284e-05,6.33284e-05,6.33284e-05
80,2363.48,1.02021,0.48909,1.04377,0.92587,0.86835,0.91768,0.63883,1.31126,0.53388,1.27065,6.05762e-05,6.05762e-05,6.05762e-05
81,2392.58,1.00393,0.48087,1.04044,0.93041,0.85888,0.91411,0.6361,1.31196,0.53259,1.2714,5.7824e-05,5.7824e-05,5.7824e-05
82,2422.04,1.01002,0.48159,1.04472,0.91992,0.86142,0.91553,0.63562,1.31554,0.53131,1.27472,5.50718e-05,5.50718e-05,5.50718e-05
83,2452.59,1.00275,0.48318,1.04328,0.94309,0.84633,0.92078,0.63792,1.32246,0.53272,1.28004,5.23196e-05,5.23196e-05,5.23196e-05
84,2481.62,1.00247,0.49009,1.04251,0.93188,0.85562,0.92164,0.63625,1.3158,0.52773,1.27772,4.95674e-05,4.95674e-05,4.95674e-05
85,2510.49,1.01048,0.49133,1.05067,0.92442,0.85782,0.91033,0.62918,1.32135,0.53187,1.28634,4.68152e-05,4.68152e-05,4.68152e-05
86,2539.02,1.00469,0.48455,1.04346,0.93762,0.85339,0.91374,0.63274,1.31712,0.53154,1.28108,4.4063e-05,4.4063e-05,4.4063e-05
87,2568.22,0.99881,0.48398,1.04486,0.94051,0.85075,0.91578,0.63683,1.31424,0.53377,1.27662,4.13108e-05,4.13108e-05,4.13108e-05
88,2595.96,0.98722,0.47349,1.02942,0.94899,0.85053,0.90963,0.63114,1.32054,0.53269,1.281,3.85586e-05,3.85586e-05,3.85586e-05
89,2624.07,0.99197,0.48011,1.03813,0.94563,0.85311,0.9128,0.63216,1.31396,0.53186,1.2757,3.58064e-05,3.58064e-05,3.58064e-05
90,2652.27,0.97375,0.47299,1.03673,0.93403,0.85348,0.91413,0.63333,1.31038,0.52756,1.27314,3.30542e-05,3.30542e-05,3.30542e-05
91,2682.31,0.93846,0.42821,1.03271,0.92626,0.84971,0.92483,0.64375,1.32353,0.52984,1.28163,3.0302e-05,3.0302e-05,3.0302e-05
92,2710.99,0.92505,0.41793,1.02477,0.93149,0.8546,0.92771,0.64334,1.32657,0.52906,1.28163,2.75498e-05,2.75498e-05,2.75498e-05
93,2739.95,0.91895,0.4149,1.015,0.9253,0.8605,0.92187,0.64057,1.32392,0.52924,1.28345,2.47976e-05,2.47976e-05,2.47976e-05
94,2768.57,0.90554,0.41223,1.01673,0.91977,0.85745,0.91835,0.63735,1.31968,0.53105,1.28267,2.20454e-05,2.20454e-05,2.20454e-05
95,2796.99,0.89585,0.41307,1.0121,0.93052,0.84973,0.91248,0.63167,1.32017,0.53066,1.28247,1.92932e-05,1.92932e-05,1.92932e-05
96,2825.16,0.89674,0.40648,1.0058,0.92303,0.85226,0.91817,0.6328,1.32214,0.53099,1.28736,1.6541e-05,1.6541e-05,1.6541e-05
97,2854.53,0.89254,0.40754,1.00168,0.92081,0.85354,0.91595,0.63291,1.3183,0.52868,1.28658,1.37888e-05,1.37888e-05,1.37888e-05
98,2883.34,0.89153,0.40818,1.01287,0.92116,0.85528,0.91963,0.63674,1.32374,0.5288,1.29163,1.10366e-05,1.10366e-05,1.10366e-05
99,2911.54,0.89328,0.41496,1.00984,0.91864,0.85581,0.91733,0.63577,1.32459,0.52978,1.29038,8.2844e-06,8.2844e-06,8.2844e-06
100,2939.71,0.88917,0.40576,0.99802,0.91234,0.85574,0.91431,0.63303,1.32141,0.5307,1.28929,5.5322e-06,5.5322e-06,5.5322e-06
