 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 5.95515480e-03  5.95515480e-03  1.80000000e+01  8.94438848e+00  8.94447629e+00  2.56018902e+00 -5.56113944e-02  3.40470942e-02  9.10022018e+00 -6.14448430e+00  1.07355145e-02 
 5.96515480e-03  5.96515480e-03  1.80000000e+01  8.95656114e+00  8.95662459e+00  3.67479552e+00 -4.34387881e-02  4.61054255e-02  9.13067856e+00 -5.01603988e+00  1.18118472e-02 
 5.97515480e-03  5.97515480e-03  1.80000000e+01  8.96890521e+00  8.96895123e+00  4.86536783e+00 -3.10947488e-02  5.83349520e-02  9.15091379e+00 -3.81454945e+00  1.22099984e-02 
 5.98515480e-03  5.98515480e-03  1.80000000e+01  8.98137200e+00  8.98140258e+00  6.09085251e+00 -1.86279928e-02  7.06859684e-02  9.16725995e+00 -2.58119340e+00  1.24522770e-02 
 5.99515480e-03  5.99515480e-03  1.80000000e+01  8.99391228e+00  8.99392910e+00  7.33413707e+00 -6.08772054e-03  8.31105380e-02  9.18184279e+00 -1.33314072e+00  1.25076687e-02 
 6.00515480e-03  6.00515480e-03  1.80000000e+01  9.00647658e+00  9.00648034e+00  8.58615952e+00  6.47657715e-03  9.55590083e-02  9.19532929e+00 -7.94778633e-02  1.25644528e-02 
 6.01515480e-03  6.01515480e-03  1.80000000e+01  9.01901530e+00  9.01900616e+00  9.84054053e+00  1.90153147e-02  1.07981784e-01  9.20791220e+00  1.17341044e+00  1.24947082e-02 
 6.02515480e-03  6.02515480e-03  1.80000000e+01  9.03147897e+00  9.03145651e+00  1.10918084e+01  3.14790076e-02  1.20329273e-01  9.21962355e+00  2.42006176e+00  1.24394239e-02 
 6.03515480e-03  6.03515480e-03  1.80000000e+01  9.04381839e+00  9.04378151e+00  1.23348045e+01  4.38184672e-02  1.32552035e-01  9.23044272e+00  3.65534014e+00  1.22695414e-02 
 6.04515480e-03  6.04515480e-03  1.80000000e+01  9.05598487e+00  9.05593145e+00  1.35644853e+01  5.59849953e-02  1.44600752e-01  9.24033108e+00  4.87423697e+00  1.21115551e-02 
 6.05515480e-03  6.05515480e-03  1.80000000e+01  9.06793039e+00  9.06785633e+00  1.47758371e+01  6.79305762e-02  1.56425855e-01  9.24923987e+00  6.07178651e+00  1.18447713e-02 
 6.06515480e-03  6.06515480e-03  1.80000000e+01  9.07960781e+00  9.07950420e+00  1.59637644e+01  7.96080661e-02  1.67975810e-01  9.25709777e+00  7.24295325e+00  1.15837833e-02 
 6.07515480e-03  6.07515480e-03  1.80000000e+01  9.09097103e+00  9.08414380e+00  1.68287875e+01  9.09713794e-02  1.72538071e-01  9.19007775e+00  8.08872658e+00  5.45427353e-03 
 6.08515480e-03  6.08515480e-03  1.80000000e+01  9.10197523e+00  9.07528810e+00  1.68326157e+01  1.01975670e-01  1.63668086e-01  9.02173004e+00  8.07235390e+00 -5.56141338e-03 
 6.09515480e-03  6.09515480e-03  1.80000000e+01  9.11257696e+00  9.07977692e+00  1.68311894e+01  1.12577510e-01  1.68164095e-01  9.10697086e+00  8.05077697e+00  4.92024184e-03 
 6.10515480e-03  6.10515480e-03  1.80000000e+01  9.12273439e+00  9.07755055e+00  1.68342412e+01  1.22735057e-01  1.65933940e-01  9.06427350e+00  8.03372384e+00 -5.06166645e-03 
 6.11515480e-03  6.11515480e-03  1.80000000e+01  9.13240743e+00  9.07864974e+00  1.68332889e+01  1.32408225e-01  1.67034951e-01  9.08525464e+00  8.01271653e+00  4.45126167e-03 
 6.12515480e-03  6.12515480e-03  1.80000000e+01  9.14155791e+00  9.07815397e+00  1.68360118e+01  1.41558839e-01  1.66538138e-01  9.07538095e+00  7.99543004e+00 -4.61565315e-03 
 6.13515480e-03  6.13515480e-03  1.80000000e+01  9.15014971e+00  9.07837183e+00  1.68352967e+01  1.50150784e-01  1.66756410e-01  9.07963366e+00  7.97475516e+00  4.02925733e-03 
 6.14515480e-03  6.14515480e-03  1.80000000e+01  9.15814892e+00  9.07832256e+00  1.68378191e+01  1.58150153e-01  1.66706813e-01  9.07824920e+00  7.95736333e+00 -4.21226349e-03 
 6.15515480e-03  6.15515480e-03  1.80000000e+01  9.16552398e+00  9.07831626e+00  1.68372686e+01  1.65525375e-01  1.66700556e-01  9.07822847e+00  7.93694780e+00  3.64677230e-03 
 6.16515480e-03  6.16515480e-03  1.80000000e+01  9.17224578e+00  9.07837735e+00  1.68396343e+01  1.72247345e-01  1.66761521e-01  9.07896173e+00  7.91949395e+00 -3.84599402e-03 
 6.17515480e-03  6.17515480e-03  1.80000000e+01  9.17828779e+00  9.07831861e+00  1.68392199e+01  1.78289533e-01  1.66702732e-01  9.07792387e+00  7.89930871e+00  3.29938172e-03 
 6.18515480e-03  6.18515480e-03  1.80000000e+01  9.18362617e+00  9.07840254e+00  1.68414495e+01  1.83628093e-01  1.66786569e-01  9.07911362e+00  7.88181303e+00 -3.51304686e-03 
 6.19515480e-03  6.19515480e-03  1.80000000e+01  9.18823985e+00  9.07833582e+00  1.68411548e+01  1.88241958e-01  1.66719778e-01  9.07790328e+00  7.86184141e+00  2.98368004e-03 
 6.20515480e-03  6.20515480e-03  1.80000000e+01  9.19211062e+00  9.07842016e+00  1.68432622e+01  1.92112917e-01  1.66804044e-01  9.07912278e+00  7.84431719e+00 -3.21028517e-03 
 6.21515480e-03  6.21515480e-03  1.80000000e+01  9.19522321e+00  9.07835660e+00  1.68430751e+01  1.95225694e-01  1.66740404e-01  9.07795293e+00  7.82454659e+00  2.69673281e-03 
 6.22515480e-03  6.22515480e-03  1.80000000e+01  9.19756532e+00  9.07843598e+00  1.68450713e+01  1.97568005e-01  1.66819713e-01  9.07909843e+00  7.80700457e+00 -2.93493980e-03 
 6.23515480e-03  6.23515480e-03  1.80000000e+01  9.19912772e+00  9.07837801e+00  1.68449814e+01  1.99130605e-01  1.66761669e-01  9.07801714e+00  7.78742415e+00  2.43591444e-03 
 6.24515480e-03  6.24515480e-03  1.80000000e+01  9.19990424e+00  9.07845148e+00  1.68468764e+01  1.99907328e-01  1.66835067e-01  9.07906886e+00  7.76987371e+00 -2.68451473e-03 
 6.25515480e-03  6.25515480e-03  1.80000000e+01  9.19989182e+00  9.07839932e+00  1.68468745e+01  1.99895107e-01  1.66782825e-01  9.07808166e+00  7.75047378e+00  2.19884880e-03 
 6.26515480e-03  6.26515480e-03  1.80000000e+01  9.19909051e+00  9.07846704e+00  1.68486769e+01  1.99093992e-01  1.66850477e-01  9.07904114e+00  7.73292331e+00 -2.45674620e-03 
 6.27515480e-03  6.27515480e-03  1.80000000e+01  9.19750346e+00  9.07842033e+00  1.68487546e+01  1.97507144e-01  1.66803695e-01  9.07814305e+00  7.71369505e+00  1.98337841e-03 
 6.28515480e-03  6.28515480e-03  1.80000000e+01  9.19513695e+00  9.07848273e+00  1.68504727e+01  1.95140826e-01  1.66866023e-01  9.07901684e+00  7.69615214e+00 -2.24957745e-03 
 6.29515480e-03  6.29515480e-03  1.80000000e+01  9.19200030e+00  9.07844104e+00  1.68506223e+01  1.92004376e-01  1.66824250e-01  9.07820070e+00  7.67708751e+00  1.78754237e-03 
 6.30515480e-03  6.30515480e-03  1.80000000e+01  9.18810591e+00  9.07849856e+00  1.68522632e+01  1.88110172e-01  1.66881709e-01  9.07899611e+00  7.65955900e+00 -2.06113879e-03 
 6.31515480e-03  6.31515480e-03  1.80000000e+01  9.18346914e+00  9.07846143e+00  1.68524779e+01  1.83473583e-01  1.66844500e-01  9.07825472e+00  7.64065066e+00  1.60955798e-03 
 6.32515480e-03  6.32515480e-03  1.80000000e+01  9.17810828e+00  9.07851452e+00  1.68540483e+01  1.78112908e-01  1.66897521e-01  9.07897872e+00  7.62314275e+00 -1.88973037e-03 
 6.33515480e-03  6.33515480e-03  1.80000000e+01  9.17204450e+00  9.07848154e+00  1.68543217e+01  1.72049303e-01  1.66864462e-01  9.07830536e+00  7.60438399e+00  1.44780443e-03 
 6.34515480e-03  6.34515480e-03  1.80000000e+01  9.16530173e+00  9.07853059e+00  1.68558277e+01  1.65306698e-01  1.66913441e-01  9.07896440e+00  7.58690227e+00 -1.73380665e-03 
 6.35515480e-03  6.35515480e-03  1.80000000e+01  9.15790657e+00  9.07850137e+00  1.68561542e+01  1.57911702e-01  1.66884152e-01  9.07835290e+00  7.56828695e+00  1.30080804e-03 
 6.36515480e-03  6.36515480e-03  1.80000000e+01  9.14988822e+00  9.07854675e+00  1.68576011e+01  1.49893502e-01  1.66929454e-01  9.07895287e+00  7.55083646e+00 -1.59196240e-03 
 6.37515480e-03  6.37515480e-03  1.80000000e+01  9.14127831e+00  9.07852096e+00  1.68579755e+01  1.41283740e-01  1.66903590e-01  9.07839762e+00  7.53235898e+00  1.16722890e-03 
 6.38515480e-03  6.38515480e-03  1.80000000e+01  9.13211083e+00  9.07856298e+00  1.68593685e+01  1.32116396e-01  1.66945543e-01  9.07894388e+00  7.51494428e+00 -1.46291992e-03 
 6.39515480e-03  6.39515480e-03  1.80000000e+01  9.12242195e+00  9.07854030e+00  1.68597860e+01  1.22427648e-01  1.66922789e-01  9.07843977e+00  7.49659949e+00  1.04584875e-03 
 6.40515480e-03  6.40515480e-03  1.80000000e+01  9.11224992e+00  9.07857927e+00  1.68611295e+01  1.12255735e-01  1.66961695e-01  9.07893718e+00  7.47922469e+00 -1.34551753e-03 
 6.41515480e-03  6.41515480e-03  1.80000000e+01  9.10163488e+00  9.07855942e+00  1.68615860e+01  1.01640800e-01  1.66941765e-01  9.07847957e+00  7.46100788e+00  9.35559893e-04 
 6.42515480e-03  6.42515480e-03  1.80000000e+01  9.09061872e+00  9.07859562e+00  1.68628841e+01  9.06247346e-02  1.66977896e-01  9.07893256e+00  7.44367667e+00 -1.23869896e-03 
 6.43515480e-03  6.43515480e-03  1.80000000e+01  9.07924491e+00  9.07857832e+00  1.68633755e+01  7.92510150e-02  1.66960530e-01  9.07851722e+00  7.42558353e+00  8.35355199e-04 
 6.43531105e-03  6.43531105e-03  1.80000000e+01  9.07906460e+00  9.07857927e+00  1.68633866e+01  7.90707004e-02  1.66961471e-01  9.07853305e+00  7.42530454e+00  2.17114423e-04 
 6.43562355e-03  6.43562355e-03  1.80000000e+01  9.07870374e+00  9.07836515e+00  1.68596638e+01  7.87098427e-02  1.66747382e-01  9.07514571e+00  7.42100202e+00 -1.72668939e-03 
 6.43624855e-03  6.43624855e-03  1.80000000e+01  9.07798111e+00  9.07770245e+00  1.68462477e+01  7.79872183e-02  1.66084953e-01  9.06500078e+00  7.40642896e+00 -2.64335576e-03 
 6.43749855e-03  6.43749855e-03  1.80000000e+01  9.07653225e+00  9.07630003e+00  1.68084665e+01  7.65383728e-02  1.64684026e-01  9.04521293e+00  7.36634337e+00 -3.61489286e-03 
 6.43999855e-03  6.43999855e-03  1.80000000e+01  9.07362047e+00  9.07343526e+00  1.66972017e+01  7.36266076e-02  1.61825648e-01  9.01089432e+00  7.25052225e+00 -5.49998896e-03 
 6.44499855e-03  6.44499855e-03  1.80000000e+01  9.06774313e+00  9.06760328e+00  1.63660316e+01  6.77493014e-02  1.56016897e-01  8.95976648e+00  6.91053520e+00 -7.99951215e-03 
 6.45499855e-03  6.45499855e-03  1.80000000e+01  9.05579374e+00  9.05570586e+00  1.54406776e+01  5.57999740e-02  1.44191321e-01  8.90017706e+00  5.96917540e+00 -1.07722296e-02 
 6.46499855e-03  6.46499855e-03  1.80000000e+01  9.04362414e+00  9.04356048e+00  1.43269998e+01  4.36304295e-02  1.32135822e-01  8.86960770e+00  4.84209611e+00 -1.17498045e-02 
 6.47499855e-03  6.47499855e-03  1.80000000e+01  9.03128237e+00  9.03123625e+00  1.31369099e+01  3.12886958e-02  1.19908660e-01  8.84933167e+00  3.64152173e+00 -1.22516463e-02 
 6.48499855e-03  6.48499855e-03  1.80000000e+01  9.01881713e+00  9.01878644e+00  1.19117085e+01  1.88234798e-02  1.07559153e-01  8.83296385e+00  2.40888060e+00 -1.23982443e-02 
 6.49499855e-03  6.49499855e-03  1.80000000e+01  9.00627762e+00  9.00626069e+00  1.06685877e+01  6.28397614e-03  9.51353479e-02  8.81836645e+00  1.16142165e+00 -1.25479409e-02 
 6.50499855e-03  6.50499855e-03  1.80000000e+01  8.99371331e+00  8.99370914e+00  9.41662405e+00 -6.28032749e-03  8.26865632e-02  8.80486359e+00 -9.17537895e-02 -1.25162026e-02 
 6.51499855e-03  6.51499855e-03  1.80000000e+01  8.98117381e+00  8.98118285e+00  8.16223488e+00 -1.88198455e-02  7.02633155e-02  8.79227320e+00 -1.34422275e+00 -1.25328437e-02 
 6.52499855e-03  6.52499855e-03  1.80000000e+01  8.96870859e+00  8.96873094e+00  6.91088480e+00 -3.12850903e-02  5.79142698e-02  8.78054700e+00 -2.59052975e+00 -1.23960325e-02 
 6.53499855e-03  6.53499855e-03  1.80000000e+01  8.95636685e+00  8.95640361e+00  5.66772316e+00 -4.36268670e-02  4.56891913e-02  8.76971337e+00 -3.82554778e+00 -1.23061262e-02 
 6.54499855e-03  6.54499855e-03  1.80000000e+01  8.94419730e+00  8.94425058e+00  4.43779807e+00 -5.57964685e-02  3.36373981e-02  8.75981016e+00 -5.04426371e+00 -1.20728577e-02 
 6.55499855e-03  6.55499855e-03  1.80000000e+01  8.93224796e+00  8.93232184e+00  3.22612445e+00 -6.77458667e-02  2.18084611e-02  8.75088590e+00 -6.24171009e+00 -1.18799286e-02 
 6.56499855e-03  6.56499855e-03  1.80000000e+01  8.92056600e+00  8.92068113e+00  2.03831788e+00 -7.94279030e-02  1.02656689e-02  8.74314200e+00 -7.41233201e+00 -1.15393220e-02 
 6.57499855e-03  6.57499855e-03  1.80000000e+01  8.90919751e+00  8.91582455e+00  1.16393660e+00 -9.07964737e-02  5.48700609e-03  8.80772941e+00 -8.26702804e+00 -5.67194608e-03 
 6.58499855e-03  6.58499855e-03  1.80000000e+01  8.89818737e+00  8.92486107e+00  1.16003688e+00 -1.01806712e-01  1.45380978e-02  8.97951327e+00 -8.25028165e+00  5.77787735e-03 
 6.59499855e-03  6.59499855e-03  1.80000000e+01  8.88757902e+00  8.92028138e+00  1.16152877e+00 -1.12415166e-01  9.95106615e-03  8.89254021e+00 -8.22819497e+00 -5.11822164e-03 
 6.60499855e-03  6.60499855e-03  1.80000000e+01  8.87741434e+00  8.92255166e+00  1.15837685e+00 -1.22579969e-01  1.22252221e-02  8.93608706e+00 -8.21079884e+00  5.25860758e-03 
 6.61499855e-03  6.61499855e-03  1.80000000e+01  8.86773343e+00  8.92143185e+00  1.15938161e+00 -1.32261004e-01  1.11035558e-02  8.91470617e+00 -8.18929710e+00 -4.63078489e-03 
 6.62499855e-03  6.62499855e-03  1.80000000e+01  8.85857450e+00  8.92193578e+00  1.15656867e+00 -1.41420066e-01  1.16085428e-02  8.92475033e+00 -8.17165966e+00  4.79501753e-03 
 6.63499855e-03  6.63499855e-03  1.80000000e+01  8.84997371e+00  8.92171542e+00  1.15732820e+00 -1.50021007e-01  1.13877647e-02  8.92044239e+00 -8.15050045e+00 -4.19209102e-03 
 6.64499855e-03  6.64499855e-03  1.80000000e+01  8.84196499e+00  8.92176376e+00  1.15472284e+00 -1.58029884e-01  1.14364322e-02  8.92182396e+00 -8.13275267e+00  4.37569095e-03 
 6.65499855e-03  6.65499855e-03  1.80000000e+01  8.83457994e+00  8.92177204e+00  1.15531154e+00 -1.65415089e-01  1.14446659e-02  8.92187530e+00 -8.11186111e+00 -3.79445672e-03 
 6.66499855e-03  6.66499855e-03  1.80000000e+01  8.82784772e+00  8.92170789e+00  1.15286880e+00 -1.72147476e-01  1.13806497e-02  8.92109800e+00 -8.09404746e+00  3.99494158e-03 
 6.67499855e-03  6.67499855e-03  1.80000000e+01  8.82179490e+00  8.92176952e+00  1.15331614e+00 -1.78200476e-01  1.14423399e-02  8.92218487e+00 -8.07339362e+00 -3.43329993e-03 
 6.68499855e-03  6.68499855e-03  1.80000000e+01  8.81644536e+00  8.92168223e+00  1.15101471e+00 -1.83550200e-01  1.13551356e-02  8.92094420e+00 -8.05553497e+00  3.64883036e-03 
 6.69499855e-03  6.69499855e-03  1.80000000e+01  8.81182021e+00  8.92175186e+00  1.15133749e+00 -1.88175536e-01  1.14248407e-02  8.92220465e+00 -8.03510162e+00 -3.10508495e-03 
 6.70499855e-03  6.70499855e-03  1.80000000e+01  8.80793770e+00  8.92166429e+00  1.14916312e+00 -1.92058228e-01  1.13373460e-02  8.92093599e+00 -8.01721174e+00  3.33409868e-03 
 6.71499855e-03  6.71499855e-03  1.80000000e+01  8.80481317e+00  8.92173056e+00  1.14937396e+00 -1.95182954e-01  1.14036957e-02  8.92215284e+00 -7.99698579e+00 -2.80676240e-03 
 6.72499855e-03  6.72499855e-03  1.80000000e+01  8.80245894e+00  8.92164819e+00  1.14731502e+00 -1.97537383e-01  1.13213933e-02  8.92096187e+00 -7.97907586e+00  3.04786840e-03 
 6.73499855e-03  6.73499855e-03  1.80000000e+01  8.80088430e+00  8.92170862e+00  1.14742472e+00 -1.99112221e-01  1.13819036e-02  8.92208627e+00 -7.95904607e+00 -2.53560308e-03 
 6.74499855e-03  6.74499855e-03  1.80000000e+01  8.80009547e+00  8.92163240e+00  1.14547100e+00 -1.99901255e-01  1.13057562e-02  8.92099300e+00 -7.94112583e+00  2.78754485e-03 
 6.75499855e-03  6.75499855e-03  1.80000000e+01  8.80009555e+00  8.92168679e+00  1.14548920e+00 -1.99901369e-01  1.13602287e-02  8.92201947e+00 -7.92128211e+00 -2.28913688e-03 
 6.76499855e-03  6.76499855e-03  1.80000000e+01  8.80088455e+00  8.92161655e+00  1.14363151e+00 -1.99112565e-01  1.12900564e-02  8.92102214e+00 -7.90336031e+00  2.55077469e-03 
 6.77499855e-03  6.77499855e-03  1.80000000e+01  8.80245936e+00  8.92166526e+00  1.14356691e+00 -1.97537954e-01  1.13388508e-02  8.92195595e+00 -7.88369352e+00 -2.06512092e-03 
 6.78499855e-03  6.78499855e-03  1.80000000e+01  8.80481376e+00  8.92160056e+00  1.14179691e+00 -1.95183751e-01  1.12742135e-02  8.92104772e+00 -7.86577804e+00  2.33541975e-03 
 6.79499855e-03  6.79499855e-03  1.80000000e+01  8.80793846e+00  8.92164406e+00  1.14165742e+00 -1.92059246e-01  1.13177988e-02  8.92189632e+00 -7.84627982e+00 -1.86151668e-03 
 6.80499855e-03  6.80499855e-03  1.80000000e+01  8.81182113e+00  8.92158441e+00  1.13996752e+00 -1.88176772e-01  1.12582236e-02  8.92106958e+00 -7.82837778e+00  2.13953633e-03 
 6.81499855e-03  6.81499855e-03  1.80000000e+01  8.81644643e+00  8.92162317e+00  1.13976033e+00 -1.83551650e-01  1.12970631e-02  8.92184047e+00 -7.80904052e+00 -1.67647089e-03 
 6.82499855e-03  6.82499855e-03  1.80000000e+01  8.82179613e+00  8.92156814e+00  1.13814365e+00 -1.78202133e-01  1.12421010e-02  8.92108796e+00 -7.79115837e+00  1.96135728e-03 
 6.83499855e-03  6.83499855e-03  1.80000000e+01  8.82784911e+00  8.92160259e+00  1.13787528e+00 -1.72149335e-01  1.12766258e-02  8.92178814e+00 -7.77197509e+00 -1.50829856e-03 
 6.84499855e-03  6.84499855e-03  1.80000000e+01  8.83458147e+00  8.92155176e+00  1.13632556e+00 -1.65417141e-01  1.12258638e-02  8.92110315e+00 -7.75411865e+00  1.79927587e-03 
 6.85499855e-03  6.85499855e-03  1.80000000e+01  8.84196665e+00  8.92158228e+00  1.13600194e+00 -1.58032121e-01  1.12564684e-02  8.92173901e+00 -7.73508299e+00 -1.35546768e-03 
 6.86499855e-03  6.86499855e-03  1.80000000e+01  8.84997550e+00  8.92153527e+00  1.13451348e+00 -1.50023421e-01  1.12095293e-02  8.92111544e+00 -7.71725751e+00  1.65183125e-03 
 6.87499855e-03  6.87499855e-03  1.80000000e+01  8.85857642e+00  8.92156224e+00  1.13414001e+00 -1.41422647e-01  1.12365731e-02  8.92169282e+00 -7.69836363e+00 -1.21658530e-03 
 6.88499855e-03  6.88499855e-03  1.80000000e+01  8.86773546e+00  8.92151871e+00  1.13270761e+00 -1.32263742e-01  1.11931138e-02  8.92112510e+00 -7.68057386e+00  1.51769514e-03 
 6.89499855e-03  6.89499855e-03  1.80000000e+01  8.87741648e+00  8.92154244e+00  1.13228919e+00 -1.22582853e-01  1.12169236e-02  8.92164931e+00 -7.66181642e+00 -1.09038491e-03 
 6.90499855e-03  6.90499855e-03  1.80000000e+01  8.88758127e+00  8.92150208e+00  1.13090816e+00 -1.12418185e-01  1.11766319e-02  8.92113236e+00 -7.64406663e+00  1.39565985e-03 
 6.91499855e-03  6.91499855e-03  1.80000000e+01  8.89818970e+00  8.92152288e+00  1.13044924e+00 -1.01809854e-01  1.11975050e-02  8.92160824e+00 -7.62544076e+00 -9.75714987e-04 
 6.92499855e-03  6.92499855e-03  1.80000000e+01  8.90919993e+00  8.92148540e+00  1.12911528e+00 -9.07997262e-02  1.11600971e-02  8.92113746e+00 -7.60773480e+00  1.28462732e-03 
 6.93499855e-03  6.93499855e-03  1.80000000e+01  8.92056849e+00  8.92150353e+00  1.12861991e+00 -7.94312532e-02  1.11783038e-02  8.92156939e+00 -7.58923602e+00 -8.71528512e-04 
 6.93515480e-03  6.93515480e-03  1.80000000e+01  8.92074873e+00  8.92149587e+00  1.12849266e+00 -7.92510150e-02  1.11706438e-02  8.92144714e+00 -7.58906679e+00 -2.74066516e-04 
 6.93546730e-03  6.93546730e-03  1.80000000e+01  8.92110943e+00  8.92152471e+00  1.12898459e+00 -7.88903095e-02  1.11994771e-02  8.92190502e+00 -7.58798203e+00  4.83481965e-04 
 6.93609230e-03  6.93609230e-03  1.80000000e+01  8.92183176e+00  8.92212593e+00  1.14029735e+00 -7.81679876e-02  1.18005342e-02  8.93126247e+00 -7.57548564e+00  2.78035984e-03 
 6.93734230e-03  6.93734230e-03  1.80000000e+01  8.92328002e+00  8.92351823e+00  1.17552712e+00 -7.67197385e-02  1.31915797e-02  8.95131559e+00 -7.53789813e+00  3.17112120e-03 
 6.93984230e-03  6.93984230e-03  1.80000000e+01  8.92619065e+00  8.92637804e+00  1.28258870e+00 -7.38091326e-02  1.60454053e-02  8.98629286e+00 -7.42617121e+00  5.57474212e-03 
 6.94484230e-03  6.94484230e-03  1.80000000e+01  8.93206580e+00  8.93220710e+00  1.60780302e+00 -6.79340096e-02  2.18518077e-02  9.03843152e+00 -7.09191630e+00  7.71004248e-03 
 6.95484230e-03  6.95484230e-03  1.80000000e+01  8.94401138e+00  8.94409951e+00  2.52693879e+00 -5.59884998e-02  3.36729748e-02  9.09903931e+00 -6.15631348e+00  1.09374654e-02 
 6.96484230e-03  6.96484230e-03  1.80000000e+01  8.95617790e+00  8.95624218e+00  3.63830642e+00 -4.38220289e-02  4.57259877e-02  9.12997100e+00 -5.03107408e+00  1.15549725e-02 
 6.97484230e-03  6.97484230e-03  1.80000000e+01  8.96851735e+00  8.96856380e+00  4.82744809e+00 -3.14826125e-02  5.79506269e-02  9.15036732e+00 -3.83097477e+00  1.24295227e-02 
 6.98484230e-03  6.98484230e-03  1.80000000e+01  8.98098104e+00  8.98101207e+00  6.05220549e+00 -1.90189486e-02  7.02986303e-02  9.16678538e+00 -2.59830406e+00  1.22279234e-02 
 6.99484230e-03  6.99484230e-03  1.80000000e+01  8.99351977e+00  8.99353700e+00  7.29510704e+00 -6.48022568e-03  8.27216391e-02  9.18140658e+00 -1.35059111e+00  1.27165627e-02 
 7.00484230e-03  7.00484230e-03  1.80000000e+01  9.00608407e+00  9.00608823e+00  8.54696493e+00  6.08407179e-03  9.51701149e-02  9.19492234e+00 -9.70490571e-02  1.23613821e-02 
 7.01484230e-03  7.01484230e-03  1.80000000e+01  9.01862435e+00  9.01861560e+00  9.80135912e+00  1.86243582e-02  1.07594443e-01  9.20753227e+00  1.15589631e+00  1.26909342e-02 
 7.02484230e-03  7.02484230e-03  1.80000000e+01  9.03109111e+00  9.03106906e+00  1.10528037e+01  3.10911428e-02  1.19945035e-01  9.21927094e+00  2.40276784e+00  1.22552110e-02 
 7.03484230e-03  7.03484230e-03  1.80000000e+01  9.04343515e+00  9.04339874e+00  1.22961351e+01  4.34352248e-02  1.32172439e-01  9.23011846e+00  3.63842424e+00  1.24539423e-02 
 7.04484230e-03  7.04484230e-03  1.80000000e+01  9.05560776e+00  9.05555489e+00  1.35263077e+01  5.56078879e-02  1.44227341e-01  9.24003658e+00  4.85785448e+00  1.19448445e-02 
 7.05484230e-03  7.05484230e-03  1.80000000e+01  9.06756091e+00  9.06748757e+00  1.47383082e+01  6.75610920e-02  1.56060187e-01  9.24897681e+00  6.05609273e+00  1.20184484e-02 
 7.06484230e-03  7.06484230e-03  1.80000000e+01  9.07924741e+00  9.07914493e+00  1.59270469e+01  7.92476634e-02  1.67619567e-01  9.25686913e+00  7.22810885e+00  1.14335715e-02 
 7.07484230e-03  7.07484230e-03  1.80000000e+01  9.09062114e+00  9.08457868e+00  1.68275488e+01  9.06214804e-02  1.72973757e-01  9.19853301e+00  8.10935030e+00  6.29404789e-03 
 7.08484230e-03  7.08484230e-03  1.80000000e+01  9.10163722e+00  9.07505439e+00  1.68317498e+01  1.01637656e-01  1.63434096e-01  9.01746033e+00  8.09329837e+00 -6.36196617e-03 
 7.09484230e-03  7.09484230e-03  1.80000000e+01  9.11225217e+00  9.07987656e+00  1.68299996e+01  1.12252714e-01  1.68264012e-01  9.10907041e+00  8.07134571e+00  5.68203305e-03 
 7.10484230e-03  7.10484230e-03  1.80000000e+01  9.12242410e+00  9.07748818e+00  1.68333515e+01  1.22424762e-01  1.65871559e-01  9.06325195e+00  8.05454078e+00 -5.78871670e-03 
 7.11484230e-03  7.11484230e-03  1.80000000e+01  9.13211286e+00  9.07866212e+00  1.68321248e+01  1.32113655e-01  1.67047458e-01  9.08569732e+00  8.03320765e+00  5.14341156e-03 
 7.12484230e-03  7.12484230e-03  1.80000000e+01  9.14128023e+00  9.07813599e+00  1.68351105e+01  1.41281156e-01  1.66520211e-01  9.07520178e+00  8.01613233e+00 -5.27651945e-03 
 7.13484230e-03  7.13484230e-03  1.80000000e+01  9.14989001e+00  9.07836192e+00  1.68341514e+01  1.49891085e-01  1.66746590e-01  9.07965094e+00  7.99516224e+00  4.65841887e-03 
 7.14484230e-03  7.14484230e-03  1.80000000e+01  9.15790824e+00  9.07831571e+00  1.68369103e+01  1.57909462e-01  1.66700044e-01  9.07828228e+00  7.97795549e+00 -4.81312296e-03 
 7.15484230e-03  7.15484230e-03  1.80000000e+01  9.16530325e+00  9.07830104e+00  1.68361396e+01  1.65304643e-01  1.66685428e-01  9.07814253e+00  7.95726873e+00  4.21875018e-03 
 7.16484230e-03  7.16484230e-03  1.80000000e+01  9.17204588e+00  9.07837298e+00  1.68387198e+01  1.72047442e-01  1.66757226e-01  9.07904259e+00  7.93997825e+00 -4.39233795e-03 
 7.17484230e-03  7.17484230e-03  1.80000000e+01  9.17810952e+00  9.07830251e+00  1.68381056e+01  1.78111248e-01  1.66686711e-01  9.07781846e+00  7.91954256e+00  3.81938966e-03 
 7.18484230e-03  7.18484230e-03  1.80000000e+01  9.18347022e+00  9.07839840e+00  1.68405304e+01  1.83472130e-01  1.66782515e-01  9.07919984e+00  7.90219106e+00 -4.00983524e-03 
 7.19484230e-03  7.19484230e-03  1.80000000e+01  9.18810683e+00  9.07831994e+00  1.68400544e+01  1.88108932e-01  1.66703983e-01  9.07779966e+00  7.88198766e+00  3.45644165e-03 
 7.20484230e-03  7.20484230e-03  1.80000000e+01  9.19200106e+00  9.07841571e+00  1.68423393e+01  1.92003354e-01  1.66799684e-01  9.07920389e+00  7.86459032e+00 -3.66201915e-03 
