 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 6.92800000e-03  6.92800000e-03  5.00000000e+00 -4.68054326e-02  1.50683128e+00  8.62595891e-01  3.02119155e+00 -7.26412351e-02 
 7.02800000e-03  7.02800000e-03  5.00000000e+00 -4.78172785e-02  1.50749321e+00  8.63078122e-01  3.00869811e+00 -8.48959842e-02 
 7.12800000e-03  7.12800000e-03  5.00000000e+00 -4.86404113e-02  1.50820479e+00  8.63615421e-01  2.99650243e+00 -9.68163350e-02 
 7.22800000e-03  7.22800000e-03  5.00000000e+00 -4.92715827e-02  1.50896328e+00  8.64205662e-01  2.98465480e+00 -1.08353108e-01 
 7.32800000e-03  7.32800000e-03  5.00000000e+00 -4.97083017e-02  1.50976577e+00  8.64846500e-01  2.97320362e+00 -1.19459114e-01 
 7.42800000e-03  7.42800000e-03  5.00000000e+00 -4.99488447e-02  1.51060914e+00  8.65535379e-01  2.96219646e+00 -1.30088171e-01 
 7.52800000e-03  7.52800000e-03  5.00000000e+00 -4.99922624e-02  1.51149012e+00  8.66269548e-01  2.95167831e+00 -1.40196802e-01 
 7.62800000e-03  7.62800000e-03  5.00000000e+00 -4.98383835e-02  1.51240530e+00  8.67046066e-01  2.94169272e+00 -1.49743085e-01 
 7.72800000e-03  7.72800000e-03  5.00000000e+00 -4.94878153e-02  1.51335111e+00  8.67861817e-01  2.93228024e+00 -1.58688253e-01 
 7.82800000e-03  7.82800000e-03  5.00000000e+00 -4.89419413e-02  1.51432386e+00  8.68713527e-01  2.92347955e+00 -1.66995475e-01 
 7.92800000e-03  7.92800000e-03  5.00000000e+00 -4.82029158e-02  1.51531977e+00  8.69597774e-01  2.91532600e+00 -1.74631409e-01 
 8.02800000e-03  8.02800000e-03  5.00000000e+00 -4.72736554e-02  1.51633492e+00  8.70511028e-01  2.90784231e+00 -1.81575396e-01 
 8.12800000e-03  8.12800000e-03  5.00000000e+00 -4.61578275e-02  1.51736538e+00  8.71449584e-01  2.90109394e+00 -1.87764158e-01 
 8.22800000e-03  8.22800000e-03  5.00000000e+00 -4.48598358e-02  1.51840710e+00  8.72409651e-01  2.89506545e+00 -1.93215411e-01 
 8.32800000e-03  8.32800000e-03  5.00000000e+00 -4.33848027e-02  1.51945599e+00  8.73387412e-01  2.88979833e+00 -1.97889949e-01 
 8.42800000e-03  8.42800000e-03  5.00000000e+00 -4.17385497e-02  1.52050793e+00  8.74378943e-01  2.88531287e+00 -2.01769858e-01 
 8.52800000e-03  8.52800000e-03  5.00000000e+00 -3.99275737e-02  1.52155879e+00  8.75380265e-01  2.88162548e+00 -2.04841171e-01 
 8.62800000e-03  8.62800000e-03  5.00000000e+00 -3.79590217e-02  1.52260442e+00  8.76387371e-01  2.87875014e+00 -2.07092372e-01 
