time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),@dled12_1[id]
0.00171978559,0.869653211,1.47619522,9.0,0.0693001553,4.8669168e-07,4.86691679e-07,6.74860177e-19
0.00172478559,0.865661369,1.47749303,9.0,0.0692729345,-4.86434446e-07,-4.86434446e-07,-6.74499952e-19
0.00172978559,0.861689297,1.47879037,9.0,0.0692440014,4.86691759e-07,4.86691758e-07,6.74860286e-19
0.00173478559,0.857736896,1.48008723,9.0,0.0692170589,-4.86434525e-07,-4.86434525e-07,-6.74500061e-19
0.00173978559,0.853804068,1.48138362,9.0,0.0691884027,4.86691837e-07,4.86691837e-07,6.74860395e-19
0.00174478559,0.849890718,1.48267954,9.0,0.0691617357,-4.86434604e-07,-4.86434603e-07,-6.74500171e-19
0.00174978559,0.845996748,1.48397499,9.0,0.0691333537,4.86691916e-07,4.86691915e-07,6.74860505e-19
0.00175478559,0.842122063,1.48526996,9.0,0.0691069595,-4.86434683e-07,-4.86434682e-07,-6.7450028e-19
0.00175978559,0.838266567,1.48656446,9.0,0.0690788489,4.86691995e-07,4.86691994e-07,6.74860614e-19
0.00176100628,0.840235075,1.48688042,9.0,4.83465983,8.50862516,0.708248883,0.00780037627
0.00176122949,0.841145402,1.48693819,9.0,5.00345869,8.53166408,0.708324913,0.00782333917
0.0017613581,0.841670303,1.48697148,9.0,4.84221302,8.50909014,0.70825042,0.00780083972
0.0017614051,0.841861779,1.48698365,9.0,4.98892863,8.53062312,0.708321483,0.00782230164
0.0017614159,0.841905993,1.48698644,9.0,4.88555766,8.5125217,0.708261758,0.00780425995
0.00176141957,0.841920894,1.48698739,9.0,4.92213867,8.52362078,0.708298395,0.00781532242
0.00176142002,0.841922735,1.48698751,9.0,4.92189615,8.5216199,0.708291796,0.00781332869
0.00176142029,0.841923837,1.48698758,9.0,4.92177605,8.52111432,0.708290126,0.0078128242
0.00176142067,0.841925411,1.48698768,9.0,4.92162937,8.52072716,0.708288848,0.00781243832
0.00176142125,0.841927776,1.48698783,9.0,4.92145398,8.52046508,0.708287983,0.0078121771
0.00176142187,0.841930295,1.48698799,9.0,4.92131509,8.52036215,0.708287644,0.00781207451
0.00176142259,0.841933238,1.48698817,9.0,4.92119994,8.52030337,0.70828745,0.00781201592
0.00176142337,0.841936399,1.48698837,9.0,4.92111723,8.52027847,0.708287368,0.00781199111
0.00176142432,0.841940299,1.48698862,9.0,4.92105408,8.52025941,0.708287305,0.00781197211
0.00176142542,0.841944783,1.48698891,9.0,4.92101428,8.52025544,0.708287292,0.00781196814
0.00176142684,0.841950548,1.48698927,9.0,4.92099072,8.52024928,0.708287271,0.00781196201
0.00176142859,0.841957693,1.48698972,9.0,4.92098144,8.52025166,0.708287279,0.00781196439
0.00176143105,0.84196775,1.48699036,9.0,4.92098139,8.52024834,0.708287268,0.00781196107
0.0017614346,0.841982201,1.48699128,9.0,4.92098765,8.52025154,0.708287279,0.00781196426
0.0017614408,0.842007513,1.48699289,9.0,4.92100035,8.52024835,0.708287268,0.00781196108
0.00176145321,0.842058137,1.4869961,9.0,4.92102564,8.52025154,0.708287279,0.00781196426
0.00176147803,0.842159383,1.48700252,9.0,4.92107629,8.52024835,0.708287268,0.00781196108
0.00176152768,0.842361872,1.48701537,9.0,4.92117751,8.52025154,0.708287279,0.00781196426
0.00176162697,0.842766836,1.48704107,9.0,4.92138001,8.52024835,0.708287268,0.00781196108
0.00176182554,0.843576702,1.48709246,9.0,4.92178493,8.52025154,0.708287279,0.00781196426
0.00176222269,0.845196194,1.48719525,9.0,4.92259469,8.52024835,0.708287268,0.00781196108
0.00176301287,0.848417422,1.48739975,9.0,4.92420529,8.52025154,0.708287279,0.00781196426
0.00176443613,0.854216239,1.48776806,9.0,4.92710472,8.52024835,0.708287268,0.00781196108
0.00176646117,0.862459835,1.48829203,9.0,4.9312265,8.52025154,0.708287279,0.00781196426
0.00176983561,0.876178035,1.48916498,9.0,4.93808563,8.52024835,0.708287268,0.00781196108
0.00177483561,0.896462157,1.49045806,9.0,4.94822768,8.52025154,0.708287279,0.00781196426
0.00177983561,0.916695628,1.49175067,9.0,4.95834444,8.52024835,0.708287268,0.00781196108
0.00178483561,0.936878578,1.4930428,9.0,4.96843591,8.52025154,0.708287279,0.00781196426
0.00178983561,0.957011133,1.49433447,9.0,4.97850222,8.52024835,0.708287268,0.00781196108
0.00179483561,0.977093421,1.49562566,9.0,4.98854335,8.52025154,0.708287279,0.00781196426
0.00179983561,0.997125567,1.49691638,9.0,4.99855945,8.52024835,0.708287268,0.00781196108
0.00180483561,1.01710769,1.49820663,9.0,5.00855051,8.52025154,0.708287279,0.00781196426
0.00180983561,1.03703993,1.49949641,9.0,5.01851666,8.52024835,0.708287268,0.00781196108
0.00181483561,1.0569224,1.50078572,9.0,5.02845788,8.52025154,0.708287279,0.00781196426
0.00181983561,1.07675522,1.50207456,9.0,5.03837432,8.52024835,0.708287268,0.00781196108
0.00182483561,1.09653853,1.50336293,9.0,5.04826597,8.52025154,0.708287279,0.00781196426
0.00182983561,1.11627244,1.50465083,9.0,5.05813295,8.52024835,0.708287268,0.00781196108
0.00183483561,1.13595708,1.50593826,9.0,5.06797526,8.52025154,0.708287279,0.00781196426
0.00183983561,1.15559257,1.50722522,9.0,5.07779304,8.52024835,0.708287268,0.00781196108
0.00184483561,1.17517904,1.50851171,9.0,5.08758626,8.52025154,0.708287279,0.00781196426
0.00184983561,1.1947166,1.50979773,9.0,5.09735507,8.52024835,0.708287268,0.00781196108
0.00185483561,1.21420538,1.51108329,9.0,5.10709945,8.52025154,0.708287279,0.00781196426
0.00185983561,1.23364551,1.51236838,9.0,5.11681954,8.52024835,0.708287268,0.00781196108
0.00186483561,1.25303709,1.513653,9.0,5.12651533,8.52025154,0.708287279,0.00781196426
0.00186983561,1.27238025,1.51493715,9.0,5.13618694,8.52024835,0.708287268,0.00781196108
0.00187483561,1.29167512,1.51622083,9.0,5.14583436,8.52025154,0.708287279,0.00781196426
0.00187983561,1.31092181,1.51750405,9.0,5.15545774,8.52024835,0.708287268,0.00781196108
0.00188483561,1.33012045,1.5187868,9.0,5.16505705,8.52025154,0.708287279,0.00781196426
0.00188983561,1.34927115,1.52006908,9.0,5.17463242,8.52024835,0.708287268,0.00781196108
0.00189483561,1.36837403,1.5213509,9.0,5.18418386,8.52025154,0.708287279,0.00781196426
0.00189983561,1.38742922,1.52263225,9.0,5.19371148,8.52024835,0.708287268,0.00781196108
0.00190476743,1.40617795,1.52389567,9.0,5.20308583,8.52025154,0.708287279,0.00781196426
0.00190976743,1.42513874,1.52517609,9.0,5.21256626,8.52024835,0.708287268,0.00781196108
0.00191476743,1.44405218,1.52645605,9.0,5.22202297,8.52025154,0.708287279,0.00781196426
0.00191976743,1.46291841,1.52773554,9.0,5.23145611,8.52024835,0.708287268,0.00781196108
0.00192476743,1.48173752,1.52901457,9.0,5.24086566,8.52025154,0.708287279,0.00781196426
0.00192976743,1.50050964,1.53029313,9.0,5.25025175,8.52024835,0.708287268,0.00781196108
0.00193476743,1.51923489,1.53157123,9.0,5.25961436,8.52025154,0.708287279,0.00781196426
0.00193976743,1.53791339,1.53284886,9.0,5.26895364,8.52024835,0.708287268,0.00781196108
0.00194476743,1.55654524,1.53412603,9.0,5.27826956,8.52025154,0.708287279,0.00781196426
0.00194976743,1.57513058,1.53540274,9.0,5.28756225,8.52024835,0.708287268,0.00781196108
0.00195476743,1.59366951,1.53667898,9.0,5.29683171,8.52025154,0.708287279,0.00781196426
0.00195976743,1.61216215,1.53795475,9.0,5.30607805,8.52024835,0.708287268,0.00781196108
0.00196476743,1.63060861,1.53923007,9.0,5.31530128,8.52025154,0.708287279,0.00781196426
0.00196976743,1.64900902,1.54050492,9.0,5.32450151,8.52024835,0.708287268,0.00781196108
0.00197476743,1.66736348,1.54177931,9.0,5.33367873,8.52025154,0.708287279,0.00781196426
0.00197976743,1.68567212,1.54305323,9.0,5.34283307,8.52024835,0.708287268,0.00781196108
0.00198392646,1.70086651,1.54411254,9.0,5.35043026,8.52025154,0.708287279,0.00781196426
0.00198832514,1.71690211,1.54523254,9.0,5.35844809,8.52024835,0.708287268,0.00781196108
0.00199001842,1.72306562,1.54566359,9.0,5.36152983,8.52025154,0.708287279,0.00781196426
0.00199097195,1.72653417,1.54590631,9.0,5.36326412,8.52024835,0.708287268,0.00781196108
0.00199194277,1.73006392,1.5461534,9.0,5.36502898,8.52025154,0.708287279,0.00781196426
0.0019923468,1.7315324,1.54625624,9.0,5.36576324,8.52024835,0.708287268,0.00781196108
0.00199261315,1.73250032,1.54632402,9.0,5.36624718,8.52025154,0.708287279,0.00781196426
0.0019929089,1.73357491,1.54639929,9.0,5.36678449,8.52024835,0.708287268,0.00781196108
0.00199331704,1.73505763,1.54650316,9.0,5.36752584,8.52025154,0.708287279,0.00781196426
0.00199413333,1.73802216,1.54671089,9.0,5.36900812,8.52024835,0.708287268,0.00781196108
0.00199432276,1.73820938,1.5467591,9.0,0.0839228891,0.0171886157,0.0171886157,2.66248366e-14
0.00199434155,1.73817814,1.54676388,9.0,0.0689096032,-0.0148457599,-0.0148457598,-1.92129283e-14
0.00199435423,1.73815705,1.54676711,9.0,0.079795716,0.012352419,0.012352419,1.8474009e-14
0.00199435745,1.73815171,1.54676792,9.0,0.0756094998,-0.0063820912,-0.0063820912,-8.56870788e-15
0.00199435806,1.73815069,1.54676808,9.0,0.0737595288,0.000615087364,0.000615087363,8.55745126e-16
0.00199435827,1.73815034,1.54676813,9.0,0.0746397007,-0.000431833565,-0.000431833564,-5.97404811e-16
0.00199435858,1.73814983,1.54676821,9.0,0.0749134172,-0.000521988832,-0.000521988831,-7.21779485e-16
0.0019943589,1.73814929,1.54676829,9.0,0.0750661885,-0.000364353058,-0.000364353057,-5.04233184e-16
0.00199435918,1.73814883,1.54676836,9.0,0.0751587593,-0.000270802425,-0.000270802424,-3.74954982e-16
0.00199435956,1.7381482,1.54676846,9.0,0.0752500707,-0.000178437752,-0.000178437752,-2.47188662e-16
0.00199435993,1.73814757,1.54676856,9.0,0.0753096015,-0.000118404699,-0.000118404699,-1.64078186e-16
0.00199436042,1.73814677,1.54676868,9.0,0.0753579909,-6.93594279e-05,-6.93594278e-05,-9.61395307e-17
0.00199436091,1.73814595,1.54676881,9.0,0.0753868816,-4.03042337e-05,-4.03042337e-05,-5.58746868e-17
0.00199436156,1.73814488,1.54676897,9.0,0.0754073467,-1.94700409e-05,-1.94700408e-05,-2.69947951e-17
0.00199436226,1.73814371,1.54676915,9.0,0.0754179899,-8.85378945e-06,-8.85378943e-06,-1.22762919e-17
0.00199436321,1.73814212,1.54676939,9.0,0.0754238392,-2.78445739e-06,-2.78445739e-06,-3.86093775e-18
0.00199436435,1.73814024,1.54676968,9.0,0.0754260029,-7.32071677e-07,-7.32071676e-07,-1.01510422e-18
0.00199436603,1.73813743,1.54677011,9.0,0.0754265729,1.13872008e-08,1.13872008e-08,1.5789768e-20
0.00199436836,1.73813357,1.5467707,9.0,0.0754266403,-4.04966665e-08,-4.04966664e-08,-5.6153641e-20
0.00199437277,1.73812623,1.54677182,9.0,0.075426525,4.29356894e-08,4.29356894e-08,5.9535675e-20
0.00199438158,1.73811158,1.54677407,9.0,0.0754264824,-4.31981716e-08,-4.31981715e-08,-5.98996114e-20
0.00199439599,1.73808762,1.54677773,9.0,0.0754262533,4.3676876e-08,4.36768759e-08,6.05634226e-20
0.00199441202,1.73806097,1.54678181,9.0,0.0754261249,-4.35743836e-08,-4.35743836e-08,-6.04212758e-20
0.00199442677,1.73803646,1.54678556,9.0,0.0754258925,4.39633213e-08,4.39633213e-08,6.09606148e-20
0.00199444104,1.73801272,1.5467892,9.0,0.0754257843,-4.38106245e-08,-4.38106245e-08,-6.07488529e-20
0.00199445517,1.73798923,1.54679279,9.0,0.0754255595,4.4148564e-08,4.41485639e-08,6.12174768e-20
0.00199446961,1.73796523,1.54679647,9.0,0.075425449,-4.39514821e-08,-4.39514821e-08,-6.09441694e-20
0.00199448397,1.73794134,1.54680012,9.0,0.0754252217,4.42549145e-08,4.42549144e-08,6.1364945e-20
0.00199449842,1.73791732,1.5468038,9.0,0.0754251109,-4.40325392e-08,-4.40325392e-08,-6.1056565e-20
0.00199451276,1.73789348,1.54680745,9.0,0.075424884,4.4316454e-08,4.4316454e-08,6.14502773e-20
0.00199452718,1.73786952,1.54681112,9.0,0.0754247735,-4.40791295e-08,-4.40791295e-08,-6.11211683e-20
0.00199454153,1.73784565,1.54681477,9.0,0.0754245465,4.43513958e-08,4.43513958e-08,6.14987285e-20
0.00199455594,1.7378217,1.54681844,9.0,0.0754244361,-4.41051744e-08,-4.41051744e-08,-6.11572828e-20
0.00199457031,1.73779782,1.54682209,9.0,0.075424209,4.43705689e-08,4.43705688e-08,6.15253143e-20
0.00199458471,1.73777388,1.54682576,9.0,0.0754240986,-4.41190988e-08,-4.41190987e-08,-6.11765906e-20
0.00199459908,1.73774999,1.54682941,9.0,0.0754238715,4.43804512e-08,4.43804511e-08,6.15390173e-20
0.00199461348,1.73772605,1.54683308,9.0,0.0754237612,-4.41258962e-08,-4.41258962e-08,-6.11860161e-20
0.00199462785,1.73770216,1.54683673,9.0,0.075423534,4.43848846e-08,4.43848846e-08,6.15451649e-20
0.00199464225,1.73767823,1.5468404,9.0,0.0754234237,-4.41285316e-08,-4.41285315e-08,-6.11896703e-20
0.00199465663,1.73765433,1.54684405,9.0,0.0754231966,4.43861512e-08,4.43861511e-08,6.15469212e-20
0.00199467102,1.73763041,1.54684772,9.0,0.0754230863,-4.41287637e-08,-4.41287636e-08,-6.11899921e-20
0.0019946854,1.73760651,1.54685138,9.0,0.0754228591,4.43856039e-08,4.43856038e-08,6.15461622e-20
0.00199469979,1.73758259,1.54685504,9.0,0.0754227489,-4.41276346e-08,-4.41276345e-08,-6.11884265e-20
0.00199471417,1.73755869,1.5468587,9.0,0.0754225217,4.43840441e-08,4.4384044e-08,6.15439993e-20
0.00199472856,1.73753477,1.54686236,9.0,0.0754224114,-4.41257602e-08,-4.41257602e-08,-6.11858275e-20
0.00199474402,1.73750908,1.54686629,9.0,0.0754221716,4.43820231e-08,4.4382023e-08,6.1541197e-20
0.00199476212,1.73747898,1.5468709,9.0,0.0754220178,-4.41238271e-08,-4.41238271e-08,-6.1183147e-20
0.00199478281,1.73744461,1.54687616,9.0,0.0754217167,4.43802824e-08,4.43802823e-08,6.15387833e-20
0.00199480731,1.73740387,1.5468824,9.0,0.0754214878,-4.41222921e-08,-4.4122292e-08,-6.11810185e-20
0.00199483625,1.73735578,1.54688976,9.0,0.0754210898,4.43789658e-08,4.43789658e-08,6.15369578e-20
0.00199487233,1.73729582,1.54689894,9.0,0.0754207253,-4.4121195e-08,-4.41211949e-08,-6.11794972e-20
0.00199491825,1.73721951,1.54691063,9.0,0.0754201283,4.43780895e-08,4.43780895e-08,6.15357426e-20
0.00199498127,1.73711479,1.54692666,9.0,0.0754194479,-4.41205267e-08,-4.41205266e-08,-6.11785705e-20
0.0019950737,1.73696121,1.54695018,9.0,0.0754183056,4.43776151e-08,4.4377615e-08,6.15350848e-20
0.00199523132,1.73669934,1.54699029,9.0,0.0754165164,-4.41202213e-08,-4.41202212e-08,-6.11781471e-20
0.00199554655,1.73617573,1.5470705,9.0,0.0754127631,4.43774457e-08,4.43774457e-08,6.15348499e-20
0.00199617702,1.735129,1.54723092,9.0,0.0754054356,-4.41201366e-08,-4.41201366e-08,-6.11780297e-20
0.00199743795,1.73303751,1.54755172,9.0,0.0753906189,4.43774034e-08,4.43774033e-08,6.15347912e-20
0.00199995982,1.72886238,1.54819326,9.0,0.0753612166,-4.41201154e-08,-4.41201154e-08,-6.11780003e-20
0.0020008479,1.72739459,1.54841915,9.0,0.075350801,4.43773763e-08,4.43773762e-08,6.15347536e-20
0.00200262407,1.72446288,1.54887088,9.0,0.0753301727,-4.41200854e-08,-4.41200853e-08,-6.11779586e-20
0.00200318397,1.72353979,1.54901327,9.0,0.0753236006,4.43773345e-08,4.43773344e-08,6.15346957e-20
0.00200330928,1.72333327,1.54904514,9.0,0.075322202,-4.41199117e-08,-4.41199117e-08,-6.11777178e-20
0.00200339004,1.72320018,1.54906567,9.0,0.0753212042,4.43769723e-08,4.43769723e-08,6.15341935e-20
0.0020034221,1.72314735,1.54907383,9.0,0.07532089,-4.41191368e-08,-4.41191368e-08,-6.11766433e-20
0.00200344779,1.72310502,1.54908036,9.0,0.0753205328,4.43757264e-08,4.43757264e-08,6.15324659e-20
0.0020034764,1.72305788,1.54908763,9.0,0.0753202587,-4.41178266e-08,-4.41178266e-08,-6.11748266e-20
0.00200350282,1.72301435,1.54909435,9.0,0.075319893,4.43744403e-08,4.43744402e-08,6.15306825e-20
0.00200355566,1.72292727,1.54910779,9.0,0.0753193371,-4.41168272e-08,-4.41168271e-08,-6.11734407e-20
0.00200366136,1.72275314,1.54913467,9.0,0.0753180499,4.43739423e-08,4.43739422e-08,6.1529992e-20
0.00200387274,1.72240494,1.54918842,9.0,0.0753156514,-4.41165786e-08,-4.41165786e-08,-6.11730961e-20
0.00200429552,1.72170874,1.54929593,9.0,0.0753106803,4.43738181e-08,4.43738181e-08,6.15298198e-20
0.00200514106,1.72031723,1.54951093,9.0,0.0753009201,-4.41165166e-08,-4.41165165e-08,-6.117301e-20
0.00200683214,1.7175377,1.54994089,9.0,0.0752812487,4.43737871e-08,4.43737871e-08,6.15297768e-20
0.00201021432,1.71199264,1.55080066,9.0,0.0752421802,-4.41165011e-08,-4.4116501e-08,-6.11729885e-20
0.00201492735,1.70429661,1.5519984,9.0,0.0751878174,4.43737782e-08,4.43737782e-08,6.15297645e-20
0.00201992735,1.69617126,1.55326861,9.0,0.0751305431,-4.41164939e-08,-4.41164938e-08,-6.11729786e-20
0.00202492735,1.68808615,1.55453837,9.0,0.0750734358,4.43737712e-08,4.43737712e-08,6.15297548e-20
0.00202992735,1.68004109,1.55580766,9.0,0.0750167283,-4.41164869e-08,-4.41164868e-08,-6.11729689e-20
0.00203492735,1.67203586,1.55707649,9.0,0.0749601854,4.43737642e-08,4.43737642e-08,6.15297451e-20
0.00203992735,1.66407028,1.55834487,9.0,0.0749040398,-4.41164799e-08,-4.41164798e-08,-6.11729592e-20
0.00204492735,1.65614415,1.55961278,9.0,0.0748480557,4.43737573e-08,4.43737572e-08,6.15297354e-20
0.00204992735,1.64825728,1.56088023,9.0,0.0747924662,-4.41164729e-08,-4.41164729e-08,-6.11729495e-20
0.00205492735,1.64040946,1.56214723,9.0,0.0747370354,4.43737503e-08,4.43737502e-08,6.15297257e-20
0.00205992735,1.63260051,1.56341376,9.0,0.0746819964,-4.41164659e-08,-4.41164659e-08,-6.11729398e-20
0.00206492735,1.62483023,1.56467984,9.0,0.0746271135,4.43737433e-08,4.43737432e-08,6.1529716e-20
0.00206992735,1.61709843,1.56594546,9.0,0.0745726196,-4.41164589e-08,-4.41164589e-08,-6.11729301e-20
0.00207492735,1.60940493,1.56721062,9.0,0.0745182791,4.43737363e-08,4.43737362e-08,6.15297063e-20
0.00207992735,1.60174952,1.56847532,9.0,0.0744643249,-4.4116452e-08,-4.41164519e-08,-6.11729204e-20
0.00208492735,1.59413203,1.56973956,9.0,0.0744105214,4.43737293e-08,4.43737292e-08,6.15296966e-20
0.00208992735,1.58655226,1.57100334,9.0,0.0743571016,-4.4116445e-08,-4.41164449e-08,-6.11729107e-20
0.00209492735,1.57901003,1.57226667,9.0,0.0743038298,4.43737223e-08,4.43737222e-08,6.15296869e-20
0.00209992735,1.57150515,1.57352954,9.0,0.074250939,-4.4116438e-08,-4.41164379e-08,-6.1172901e-20
0.00210492735,1.56403744,1.57479195,9.0,0.0741981937,4.43737153e-08,4.43737153e-08,6.15296773e-20
0.00210992735,1.55660672,1.57605391,9.0,0.0741458267,-4.4116431e-08,-4.41164309e-08,-6.11728914e-20
0.00211492735,1.54921279,1.57731541,9.0,0.0740936026,4.43737083e-08,4.43737083e-08,6.15296676e-20
0.00211992735,1.54185548,1.57857645,9.0,0.0740417543,-4.4116424e-08,-4.4116424e-08,-6.11728817e-20
0.00212492735,1.53453461,1.57983703,9.0,0.0739900462,4.43737013e-08,4.43737013e-08,6.15296579e-20
0.00212992735,1.52724999,1.58109716,9.0,0.0739387114,-4.4116417e-08,-4.4116417e-08,-6.1172872e-20
0.00213492735,1.52000145,1.58235684,9.0,0.0738875143,4.43736944e-08,4.43736943e-08,6.15296482e-20
0.00213992735,1.5127888,1.58361605,9.0,0.0738366879,-4.411641e-08,-4.411641e-08,-6.11728623e-20
0.00214492735,1.50561188,1.58487482,9.0,0.0737859966,4.43736874e-08,4.43736873e-08,6.15296385e-20
0.00214992735,1.4984705,1.58613312,9.0,0.0737356736,-4.41164031e-08,-4.4116403e-08,-6.11728526e-20
0.00215492735,1.49136448,1.58739097,9.0,0.0736854832,4.43736804e-08,4.43736803e-08,6.15296288e-20
0.00215992735,1.48429366,1.58864837,9.0,0.0736356586,-4.41163961e-08,-4.4116396e-08,-6.11728429e-20
0.00216492735,1.47725785,1.58990531,9.0,0.0735859641,4.43736734e-08,4.43736733e-08,6.15296191e-20
0.00216992735,1.47025689,1.5911618,9.0,0.0735366329,-4.41163891e-08,-4.4116389e-08,-6.11728333e-20
0.00217492735,1.4632906,1.59241784,9.0,0.0734874295,4.43736664e-08,4.43736663e-08,6.15296094e-20
0.00217992735,1.45635881,1.59367342,9.0,0.0734385869,-4.41163821e-08,-4.41163821e-08,-6.11728236e-20
0.00218492735,1.44946135,1.59492854,9.0,0.0733898695,4.43736594e-08,4.43736594e-08,6.15295997e-20
0.00218992735,1.44259805,1.59618321,9.0,0.0733415107,-4.41163751e-08,-4.41163751e-08,-6.11728139e-20
0.00219492735,1.43576874,1.59743743,9.0,0.0732932747,4.43736524e-08,4.43736524e-08,6.15295901e-20
0.00219992735,1.42897324,1.5986912,9.0,0.0732453947,-4.41163682e-08,-4.41163681e-08,-6.11728042e-20
0.00220492735,1.42221141,1.59994451,9.0,0.0731976353,4.43736454e-08,4.43736454e-08,6.15295804e-20
0.00220992735,1.41548306,1.60119737,9.0,0.0731502295,-4.41163612e-08,-4.41163611e-08,-6.11727945e-20
0.00221492735,1.40878803,1.60244978,9.0,0.0731029419,4.43736385e-08,4.43736384e-08,6.15295707e-20
0.00221992735,1.40212616,1.60370174,9.0,0.0730560057,-4.41163542e-08,-4.41163541e-08,-6.11727848e-20
0.00222492735,1.39549728,1.60495324,9.0,0.0730091853,4.43736315e-08,4.43736314e-08,6.1529561e-20
0.00222992735,1.38890123,1.60620429,9.0,0.0729627139,-4.41163472e-08,-4.41163471e-08,-6.11727752e-20
0.00223492735,1.38233784,1.60745489,9.0,0.072916356,4.43736245e-08,4.43736244e-08,6.15295513e-20
0.00223992735,1.37580697,1.60870504,9.0,0.0728703448,-4.41163402e-08,-4.41163402e-08,-6.11727655e-20
0.00224492735,1.36930843,1.60995474,9.0,0.0728244449,4.43736175e-08,4.43736174e-08,6.15295416e-20
0.00224992735,1.36284208,1.61120399,9.0,0.0727788895,-4.41163332e-08,-4.41163332e-08,-6.11727558e-20
0.00225492735,1.35640775,1.61245278,9.0,0.072733443,4.43736105e-08,4.43736105e-08,6.15295319e-20
0.00225992735,1.35000529,1.61370113,9.0,0.0726883387,-4.41163263e-08,-4.41163262e-08,-6.11727461e-20
0.00226492735,1.34363453,1.61494903,9.0,0.0726433412,4.43736035e-08,4.43736035e-08,6.15295223e-20
0.00226992735,1.33729533,1.61619647,9.0,0.0725986836,-4.41163193e-08,-4.41163192e-08,-6.11727365e-20
0.00227492735,1.33098752,1.61744347,9.0,0.0725541305,4.43735966e-08,4.43735965e-08,6.15295126e-20
0.00227992735,1.32471095,1.61869001,9.0,0.0725099153,-4.41163123e-08,-4.41163122e-08,-6.11727268e-20
0.00228492735,1.31846547,1.61993611,9.0,0.0724658023,4.43735896e-08,4.43735895e-08,6.15295029e-20
0.00228992735,1.31225091,1.62118176,9.0,0.0724220249,-4.41163053e-08,-4.41163053e-08,-6.11727171e-20
0.00229492735,1.30606713,1.62242696,9.0,0.0723783477,4.43735826e-08,4.43735825e-08,6.15294932e-20
0.00229992735,1.29991398,1.62367171,9.0,0.0723350039,-4.41162983e-08,-4.41162983e-08,-6.11727074e-20
0.00230492735,1.2937913,1.62491601,9.0,0.0722917581,4.43735756e-08,4.43735755e-08,6.15294835e-20
0.00230992735,1.28769894,1.62615986,9.0,0.0722488436,-4.41162914e-08,-4.41162913e-08,-6.11726977e-20
0.00231492735,1.28163675,1.62740326,9.0,0.0722060249,4.43735686e-08,4.43735686e-08,6.15294738e-20
0.00231992735,1.27560459,1.62864622,9.0,0.0721635355,-4.41162844e-08,-4.41162843e-08,-6.11726881e-20
0.00232492735,1.2696023,1.62988873,9.0,0.0721211397,4.43735616e-08,4.43735616e-08,6.15294642e-20
0.00232992735,1.26362973,1.63113079,9.0,0.0720790711,-4.41162774e-08,-4.41162773e-08,-6.11726784e-20
0.00233492735,1.25768675,1.63237241,9.0,0.0720370941,4.43735547e-08,4.43735546e-08,6.15294545e-20
0.00233992735,1.2517732,1.63361357,9.0,0.0719954421,-4.41162704e-08,-4.41162704e-08,-6.11726687e-20
0.00234492735,1.24588893,1.63485429,9.0,0.0719538796,4.43735477e-08,4.43735476e-08,6.15294448e-20
0.00234992735,1.24003381,1.63609457,9.0,0.0719126402,-4.41162635e-08,-4.41162634e-08,-6.1172659e-20
0.00235492735,1.23420768,1.6373344,9.0,0.0718714882,4.43735407e-08,4.43735406e-08,6.15294351e-20
0.00235992735,1.2284104,1.63857378,9.0,0.0718306572,-4.41162565e-08,-4.41162564e-08,-6.11726494e-20
0.00236492735,1.22264184,1.63981271,9.0,0.0717899117,4.43735337e-08,4.43735337e-08,6.15294254e-20
0.00236992735,1.21690185,1.6410512,9.0,0.0717494851,-4.41162495e-08,-4.41162494e-08,-6.11726397e-20
0.00237492735,1.21119028,1.64228925,9.0,0.071709142,4.43735267e-08,4.43735267e-08,6.15294158e-20
0.00237992735,1.205507,1.64352684,9.0,0.0716691158,-4.41162425e-08,-4.41162425e-08,-6.117263e-20
0.00238492735,1.19985186,1.644764,9.0,0.0716291711,4.43735198e-08,4.43735197e-08,6.15294061e-20
0.00238992735,1.19422474,1.64600071,9.0,0.0715895413,-4.41162355e-08,-4.41162355e-08,-6.11726203e-20
0.00239492735,1.18862548,1.64723697,9.0,0.0715499911,4.43735128e-08,4.43735127e-08,6.15293964e-20
0.00239992735,1.18305395,1.64847279,9.0,0.0715107538,-4.41162286e-08,-4.41162285e-08,-6.11726107e-20
0.00240492735,1.17751001,1.64970816,9.0,0.0714715942,4.43735058e-08,4.43735057e-08,6.15293867e-20
0.00240992735,1.17199353,1.65094309,9.0,0.0714327455,-4.41162216e-08,-4.41162215e-08,-6.1172601e-20
0.00241492735,1.16650437,1.65217758,9.0,0.0713939726,4.43734988e-08,4.43734988e-08,6.1529377e-20
0.00241992735,1.16104239,1.65341163,9.0,0.0713555087,-4.41162146e-08,-4.41162145e-08,-6.11725913e-20
0.00242492735,1.15560747,1.65464523,9.0,0.0713171186,4.43734918e-08,4.43734918e-08,6.15293674e-20
0.00242992735,1.15019946,1.65587838,9.0,0.0712790357,-4.41162076e-08,-4.41162076e-08,-6.11725816e-20
0.00243492735,1.14481823,1.6571111,9.0,0.0712410247,4.43734849e-08,4.43734848e-08,6.15293577e-20
0.00243992735,1.13946365,1.65834337,9.0,0.071203319,-4.41162007e-08,-4.41162006e-08,-6.1172572e-20
0.00244492735,1.13413559,1.65957519,9.0,0.0711656833,4.43734779e-08,4.43734778e-08,6.1529348e-20
0.00244992735,1.12883392,1.66080658,9.0,0.0711283511,-4.41161937e-08,-4.41161936e-08,-6.11725623e-20
