 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 9.17916622e-03  9.17916622e-03  1.80000000e+01  9.04512875e+00  9.04507667e+00  1.33788793e+01  4.51292032e-02  1.33747084e-01  9.06804875e+00  4.45425883e+00  1.38815051e-03 
 9.18916622e-03  9.18916622e-03  1.80000000e+01  9.04639126e+00  9.04633699e+00  1.35198617e+01  4.63917598e-02  1.34995599e-01  9.06667089e+00  4.58393049e+00  1.20886823e-03 
 9.19916622e-03  9.19916622e-03  1.80000000e+01  9.04747068e+00  9.04741445e+00  1.36429732e+01  4.74712294e-02  1.36062708e-01  9.06503018e+00  4.69543162e+00  1.02483509e-03 
 9.20916622e-03  9.20916622e-03  1.80000000e+01  9.04836276e+00  9.04830481e+00  1.37477298e+01  4.83633517e-02  1.36944219e-01  9.06313314e+00  4.78832425e+00  8.36778625e-04 
 9.21916622e-03  9.21916622e-03  1.80000000e+01  9.04906396e+00  9.04900458e+00  1.38337201e+01  4.90646059e-02  1.37636673e-01  9.06098727e+00  4.86224391e+00  6.45441363e-04 
 9.22916622e-03  9.22916622e-03  1.80000000e+01  9.04957153e+00  9.04951101e+00  1.39006066e+01  4.95722246e-02  1.38137356e-01  9.05860107e+00  4.91690099e+00  4.51577535e-04 
 9.23916622e-03  9.23916622e-03  1.80000000e+01  9.04988346e+00  9.04982212e+00  1.39481271e+01  4.98842043e-02  1.38444308e-01  9.05598394e+00  4.95208175e+00  2.55950181e-04 
 9.24916622e-03  9.24916622e-03  1.80000000e+01  9.04999852e+00  9.04993670e+00  1.39760956e+01  4.99993139e-02  1.38556330e-01  9.05314616e+00  4.96764903e+00  5.93279833e-05 
 9.25916622e-03  9.25916622e-03  1.80000000e+01  9.04991626e+00  9.04985430e+00  1.39844029e+01  4.99170990e-02  1.38472987e-01  9.05009889e+00  4.96354272e+00 -1.37517460e-04 
 9.26916622e-03  9.26916622e-03  1.80000000e+01  9.04963699e+00  9.04957524e+00  1.39730168e+01  4.96378841e-02  1.38194611e-01  9.04685407e+00  4.93977982e+00 -3.33814495e-04 
 9.27916622e-03  9.27916622e-03  1.80000000e+01  9.04916183e+00  9.04910064e+00  1.39419824e+01  4.91627712e-02  1.37722297e-01  9.04342443e+00  4.89645442e+00 -5.28793909e-04 
 9.28916622e-03  9.28916622e-03  1.80000000e+01  9.04849265e+00  9.04843234e+00  1.38914217e+01  4.84936353e-02  1.37057900e-01  9.03982342e+00  4.83373725e+00 -7.21691579e-04 
 9.29916622e-03  9.29916622e-03  1.80000000e+01  9.04763208e+00  9.04757298e+00  1.38215334e+01  4.76331171e-02  1.36204028e-01  9.03606514e+00  4.75187506e+00 -9.11750979e-04 
 9.30916622e-03  9.30916622e-03  1.80000000e+01  9.04658353e+00  9.04652593e+00  1.37325918e+01  4.65846128e-02  1.35164036e-01  9.03216437e+00  4.65118975e+00 -1.09822581e-03 
 9.31916622e-03  9.31916622e-03  1.80000000e+01  9.04535113e+00  9.04529531e+00  1.36249464e+01  4.53522604e-02  1.33942008e-01  9.02813644e+00  4.53207716e+00 -1.28038273e-03 
 9.32916622e-03  9.32916622e-03  1.80000000e+01  9.04393975e+00  9.04388594e+00  1.34990201e+01  4.39409232e-02  1.32542748e-01  9.02399719e+00  4.39500570e+00 -1.45750415e-03 
 9.33916622e-03  9.33916622e-03  1.80000000e+01  9.04235495e+00  9.04230337e+00  1.33553079e+01  4.23561714e-02  1.30971757e-01  9.01976294e+00  4.24051455e+00 -1.62889117e-03 
 9.34916622e-03  9.34916622e-03  1.80000000e+01  9.04060300e+00  9.04055384e+00  1.31943751e+01  4.06042590e-02  1.29235218e-01  9.01545039e+00  4.06921169e+00 -1.79386647e-03 
 9.35916622e-03  9.35916622e-03  1.80000000e+01  9.03869080e+00  9.03864422e+00  1.30168550e+01  3.86921002e-02  1.27339968e-01  9.01107657e+00  3.88177159e+00 -1.95177719e-03 
 9.36916622e-03  9.36916622e-03  1.80000000e+01  9.03662591e+00  9.03658204e+00  1.28234467e+01  3.66272414e-02  1.25293472e-01  9.00665876e+00  3.67893262e+00 -2.10199783e-03 
 9.37916622e-03  9.37916622e-03  1.80000000e+01  9.03441646e+00  9.03437543e+00  1.26149120e+01  3.44178316e-02  1.23103796e-01  9.00221443e+00  3.46149416e+00 -2.24393282e-03 
 9.38916622e-03  9.38916622e-03  1.80000000e+01  9.03207119e+00  9.03203309e+00  1.23920730e+01  3.20725903e-02  1.20779574e-01  8.99776114e+00  3.23031347e+00 -2.37701923e-03 
 9.39916622e-03  9.39916622e-03  1.80000000e+01  9.02959934e+00  9.02956425e+00  1.21558082e+01  2.96007731e-02  1.18329974e-01  8.99331651e+00  2.98630235e+00 -2.50072896e-03 
 9.40916622e-03  9.40916622e-03  1.80000000e+01  9.02701067e+00  9.02697866e+00  1.19070497e+01  2.70121353e-02  1.15764659e-01  8.98889812e+00  2.73042350e+00 -2.61457114e-03 
 9.41916622e-03  9.41916622e-03  1.80000000e+01  9.02431540e+00  9.02428652e+00  1.16467789e+01  2.43168928e-02  1.13093753e-01  8.98452345e+00  2.46368672e+00 -2.71809397e-03 
 9.42916622e-03  9.42916622e-03  1.80000000e+01  9.02152417e+00  9.02149846e+00  1.13760230e+01  2.15256827e-02  1.10327800e-01  8.98020979e+00  2.18714490e+00 -2.81088665e-03 
 9.43916622e-03  9.43916622e-03  1.80000000e+01  9.01864799e+00  9.01862548e+00  1.10958507e+01  1.86495206e-02  1.07477719e-01  8.97597420e+00  1.90188982e+00 -2.89258097e-03 
 9.44916622e-03  9.44916622e-03  1.80000000e+01  9.01569821e+00  9.01567893e+00  1.08073681e+01  1.56997573e-02  1.04554763e-01  8.97183343e+00  1.60904786e+00 -2.96285283e-03 
 9.45916622e-03  9.45916622e-03  1.80000000e+01  9.01268647e+00  9.01267044e+00  1.05117144e+01  1.26880343e-02  1.01570475e-01  8.96780385e+00  1.30977548e+00 -3.02142341e-03 
 9.46916622e-03  9.46916622e-03  1.80000000e+01  9.00962466e+00  9.00961190e+00  1.02100569e+01  9.62623737e-03  9.85366403e-02  8.96390140e+00  1.00525465e+00 -3.06806040e-03 
 9.47916622e-03  9.47916622e-03  1.80000000e+01  9.00652487e+00  9.00651538e+00  9.90358697e+00  6.52645009e-03  9.54652403e-02  8.96014149e+00  6.96688176e-01 -3.10257873e-03 
 9.48916622e-03  9.48916622e-03  1.80000000e+01  9.00339932e+00  9.00339311e+00  9.59351504e+00  3.40090590e-03  9.23684061e-02  8.95653900e+00  3.85294905e-01 -3.12484145e-03 
 9.49916622e-03  9.49916622e-03  1.80000000e+01  9.00026035e+00  9.00025743e+00  9.28106574e+00  2.61939880e-04  8.92583695e-02  8.95310814e+00  7.23049075e-02 -3.13476011e-03 
 9.50916622e-03  9.50916622e-03  1.80000000e+01  8.99712035e+00  8.99712073e+00  8.96747318e+00 -2.87805989e-03  8.61474146e-02  8.94986249e+00 -2.41045396e-01 -3.13229526e-03 
 9.51916622e-03  9.51916622e-03  1.80000000e+01  8.99399171e+00  8.99399538e+00  8.65397598e+00 -6.00670128e-03  8.30478295e-02  8.94681486e+00 -5.53518139e-01 -3.11745636e-03 
 9.52916622e-03  9.52916622e-03  1.80000000e+01  8.99088679e+00  8.99089374e+00  8.34181243e+00 -9.11163696e-03  7.99718571e-02  8.94397730e+00 -8.63878906e-01 -3.09030206e-03 
 9.53916622e-03  9.53916622e-03  1.80000000e+01  8.98781782e+00  8.98782806e+00  8.03221553e+00 -1.21806132e-02  7.69316471e-02  8.94136100e+00 -1.17090162e+00 -3.05093957e-03 
 9.54916622e-03  9.54916622e-03  1.80000000e+01  8.98479693e+00  8.98481044e+00  7.72640813e+00 -1.52015181e-02  7.39392076e-02  8.93897631e+00 -1.47337342e+00 -2.99952469e-03 
 9.55916622e-03  9.55916622e-03  1.80000000e+01  8.98183603e+00  8.98185281e+00  7.42559811e+00 -1.81624295e-02  7.10063579e-02  8.93683264e+00 -1.77009943e+00 -2.93626075e-03 
 9.56916622e-03  9.56916622e-03  1.80000000e+01  8.97894682e+00  8.97896684e+00  7.13097352e+00 -2.10516621e-02  6.81446809e-02  8.93493844e+00 -2.05990752e+00 -2.86139821e-03 
 9.57916622e-03  9.57916622e-03  1.80000000e+01  8.97614069e+00  8.97616394e+00  6.84369798e+00 -2.38578135e-02  6.53654781e-02  8.93330118e+00 -2.34165293e+00 -2.77523337e-03 
 9.58916622e-03  9.58916622e-03  1.80000000e+01  8.97342872e+00  8.97345517e+00  6.56490595e+00 -2.65698089e-02  6.26797241e-02  8.93192732e+00 -2.61422285e+00 -2.67810749e-03 
 9.59916622e-03  9.59916622e-03  1.80000000e+01  8.97082161e+00  8.97085122e+00  6.29569832e+00 -2.91769455e-02  6.00980234e-02  8.93082226e+00 -2.87654078e+00 -2.57040517e-03 
 9.60916622e-03  9.60916622e-03  1.80000000e+01  8.96832966e+00  8.96836238e+00  6.03713800e+00 -3.16689340e-02  5.76305681e-02  8.92999035e+00 -3.12757084e+00 -2.45255318e-03 
 9.61916622e-03  9.61916622e-03  1.80000000e+01  8.96596268e+00  8.96599847e+00  5.79024570e+00 -3.40359397e-02  5.52870974e-02  8.92943484e+00 -3.36632189e+00 -2.32501840e-03 
 9.62916622e-03  9.62916622e-03  1.80000000e+01  8.96373004e+00  8.96376882e+00  5.55599589e+00 -3.62686210e-02  5.30768591e-02  8.92915790e+00 -3.59185142e+00 -2.18830641e-03 
 9.63916622e-03  9.63916622e-03  1.80000000e+01  8.96164053e+00  8.96168222e+00  5.33531291e+00 -3.83581667e-02  5.10085728e-02  8.92916056e+00 -3.80326934e+00 -2.04295903e-03 
 9.64916622e-03  9.64916622e-03  1.80000000e+01  8.95970240e+00  8.95974690e+00  5.12906731e+00 -4.02963302e-02  4.90903950e-02  8.92944279e+00 -3.99974151e+00 -1.88955258e-03 
 9.65916622e-03  9.65916622e-03  1.80000000e+01  8.95792331e+00  8.95797050e+00  4.93807239e+00 -4.20754626e-02  4.73298872e-02  8.93000342e+00 -4.18049304e+00 -1.72869516e-03 
 9.66916622e-03  9.66916622e-03  1.80000000e+01  8.95631028e+00  8.95636001e+00  4.76308100e+00 -4.36885422e-02  4.57339856e-02  8.93084017e+00 -4.34481136e+00 -1.56102450e-03 
 9.67916622e-03  9.67916622e-03  1.80000000e+01  8.95486966e+00  8.95492177e+00  4.60478253e+00 -4.51292032e-02  4.43089742e-02  8.93194970e+00 -4.49204901e+00 -1.38720495e-03 
 9.68916622e-03  9.68916622e-03  1.80000000e+01  8.95360715e+00  8.95366145e+00  4.46380024e+00 -4.63917598e-02  4.30604601e-02  8.93332756e+00 -4.62162623e+00 -1.20792507e-03 
 9.69916622e-03  9.69916622e-03  1.80000000e+01  8.95252773e+00  8.95258399e+00  4.34068882e+00 -4.74712294e-02  4.19933521e-02  8.93496827e+00 -4.73303317e+00 -1.02389430e-03 
 9.70916622e-03  9.70916622e-03  1.80000000e+01  8.95163565e+00  8.95169363e+00  4.23593227e+00 -4.83633517e-02  4.11118417e-02  8.93686532e+00 -4.82583184e+00 -8.35840285e-04 
 9.71916622e-03  9.71916622e-03  1.80000000e+01  8.95093445e+00  8.95099386e+00  4.14994205e+00 -4.90646059e-02  4.04193882e-02  8.93901118e+00 -4.89965779e+00 -6.44505412e-04 
 9.72916622e-03  9.72916622e-03  1.80000000e+01  8.95042688e+00  8.95048743e+00  4.08305561e+00 -4.95722246e-02  3.99187058e-02  8.94139738e+00 -4.95422141e+00 -4.50644083e-04 
 9.73916622e-03  9.73916622e-03  1.80000000e+01  8.95011495e+00  8.95017632e+00  4.03553514e+00 -4.98842043e-02  3.96117542e-02  8.94401451e+00 -4.98930894e+00 -2.55019160e-04 
 9.74916622e-03  9.74916622e-03  1.80000000e+01  8.94999989e+00  8.95006175e+00  4.00756664e+00 -4.99993139e-02  3.94997326e-02  8.94685229e+00 -5.00478326e+00 -5.83994868e-05 
 9.75916622e-03  9.75916622e-03  1.80000000e+01  8.95008215e+00  8.95014415e+00  3.99925938e+00 -4.99170990e-02  3.95830752e-02  8.94989956e+00 -5.00058421e+00  1.38443501e-04 
 9.76916622e-03  9.76916622e-03  1.80000000e+01  8.95036142e+00  8.95042320e+00  4.01064547e+00 -4.96378841e-02  3.98614511e-02  8.95314437e+00 -4.97672884e+00  3.34738010e-04 
 9.77916622e-03  9.77916622e-03  1.80000000e+01  8.95083658e+00  8.95089781e+00  4.04167987e+00 -4.91627712e-02  4.03337649e-02  8.95657400e+00 -4.93331122e+00  5.29714976e-04 
 9.78916622e-03  9.78916622e-03  1.80000000e+01  8.95150576e+00  8.95156610e+00  4.09224052e+00 -4.84936353e-02  4.09981615e-02  8.96017502e+00 -4.87050207e+00  7.22610154e-04 
 9.79916622e-03  9.79916622e-03  1.80000000e+01  8.95236633e+00  8.95242546e+00  4.16212880e+00 -4.76331171e-02  4.18520320e-02  8.96393329e+00 -4.78854814e+00  9.12667145e-04 
 9.80916622e-03  9.80916622e-03  1.80000000e+01  8.95341488e+00  8.95347251e+00  4.25107027e+00 -4.65846128e-02  4.28920235e-02  8.96783406e+00 -4.68777134e+00  1.09913953e-03 
 9.81916622e-03  9.81916622e-03  1.80000000e+01  8.95464728e+00  8.95470313e+00  4.35871558e+00 -4.53522604e-02  4.41140505e-02  8.97186199e+00 -4.56856750e+00  1.28129411e-03 
 9.82916622e-03  9.82916622e-03  1.80000000e+01  8.95605866e+00  8.95611250e+00  4.48464180e+00 -4.39409232e-02  4.55133102e-02  8.97600124e+00 -4.43140502e+00  1.45841316e-03 
 9.83916622e-03  9.83916622e-03  1.80000000e+01  8.95764346e+00  8.95769506e+00  4.62835389e+00 -4.23561714e-02  4.70843000e-02  8.98023549e+00 -4.27682308e+00  1.62979790e-03 
 9.84916622e-03  9.84916622e-03  1.80000000e+01  8.95939541e+00  8.95944460e+00  4.78928661e+00 -4.06042590e-02  4.88208381e-02  8.98454803e+00 -4.10542967e+00  1.79477089e-03 
 9.85916622e-03  9.85916622e-03  1.80000000e+01  8.96130761e+00  8.96135422e+00  4.96680661e+00 -3.86921002e-02  5.07160875e-02  8.98892185e+00 -3.91789925e+00  1.95267938e-03 
 9.86916622e-03  9.86916622e-03  1.80000000e+01  8.96337251e+00  8.96341639e+00  5.16021488e+00 -3.66272414e-02  5.27625824e-02  8.99333966e+00 -3.71497017e+00  2.10289776e-03 
 9.87916622e-03  9.87916622e-03  1.80000000e+01  8.96558195e+00  8.96562301e+00  5.36874945e+00 -3.44178316e-02  5.49522571e-02  8.99778399e+00 -3.49744182e+00  2.24483057e-03 
 9.88916622e-03  9.88916622e-03  1.80000000e+01  8.96792723e+00  8.96796535e+00  5.59158840e+00 -3.20725903e-02  5.72764781e-02  9.00223728e+00 -3.26617147e+00  2.37791475e-03 
 9.89916622e-03  9.89916622e-03  1.80000000e+01  8.97039907e+00  8.97043419e+00  5.82785305e+00 -2.96007731e-02  5.97260781e-02  9.00668191e+00 -3.02207091e+00  2.50162234e-03 
 9.90916622e-03  9.90916622e-03  1.80000000e+01  8.97298774e+00  8.97301978e+00  6.07661149e+00 -2.70121353e-02  6.22913924e-02  9.01110030e+00 -2.76610284e+00  2.61546232e-03 
 9.91916622e-03  9.91916622e-03  1.80000000e+01  8.97568301e+00  8.97571191e+00  6.33688223e+00 -2.43168928e-02  6.49622971e-02  9.01547497e+00 -2.49927705e+00  2.71898301e-03 
 9.92916622e-03  9.92916622e-03  1.80000000e+01  8.97847424e+00  8.97849998e+00  6.60763809e+00 -2.15256827e-02  6.77282496e-02  9.01978864e+00 -2.22264643e+00  2.81177351e-03 
 9.93916622e-03  9.93916622e-03  1.80000000e+01  8.98135042e+00  8.98137295e+00  6.88781034e+00 -1.86495206e-02  7.05783302e-02  9.02402422e+00 -1.93730278e+00  2.89346571e-03 
 9.94916622e-03  9.94916622e-03  1.80000000e+01  8.98430020e+00  8.98431950e+00  7.17629285e+00 -1.56997573e-02  7.35012855e-02  9.02816499e+00 -1.64437245e+00  2.96373539e-03 
 9.95916622e-03  9.95916622e-03  1.80000000e+01  8.98731194e+00  8.98732799e+00  7.47194659e+00 -1.26880343e-02  7.64855732e-02  9.03219457e+00 -1.34501192e+00  3.02230387e-03 
 9.96916622e-03  9.96916622e-03  1.80000000e+01  8.99037375e+00  8.99038653e+00  7.77360404e+00 -9.62623737e-03  7.95194079e-02  9.03609702e+00 -1.04040316e+00  3.06893869e-03 
 9.97916622e-03  9.97916622e-03  1.80000000e+01  8.99347354e+00  8.99348305e+00  8.08007390e+00 -6.52645009e-03  8.25908077e-02  9.03985693e+00 -7.31748962e-01  3.10345493e-03 
 9.98916622e-03  9.98916622e-03  1.80000000e+01  8.99659909e+00  8.99660532e+00  8.39014581e+00 -3.40090590e-03  8.56876417e-02  9.04345943e+00 -4.20268181e-01  3.12571549e-03 
 9.99916622e-03  9.99916622e-03  1.80000000e+01  8.99973806e+00  8.99974099e+00  8.70259509e+00 -2.61939880e-04  8.87976782e-02  9.04689028e+00 -1.07190886e-01  3.13563207e-03 
 1.00091662e-02  1.00091662e-02  1.80000000e+01  9.00287806e+00  9.00287770e+00  9.01618764e+00  2.87805989e-03  9.19086330e-02  9.05013594e+00  2.06246504e-01  3.13316507e-03 
 1.00191662e-02  1.00191662e-02  1.80000000e+01  9.00600670e+00  9.00600305e+00  9.32968483e+00  6.00670128e-03  9.50082182e-02  9.05318357e+00  5.18806121e-01  3.11832409e-03 
 1.00291662e-02  1.00291662e-02  1.80000000e+01  9.00911162e+00  9.00910469e+00  9.64184838e+00  9.11163696e-03  9.80841906e-02  9.05602113e+00  8.29253551e-01  3.09116764e-03 
 1.00391662e-02  1.00391662e-02  1.80000000e+01  9.01218059e+00  9.01217037e+00  9.95144529e+00  1.21806132e-02  1.01124401e-01  9.05863743e+00  1.13636272e+00  3.05180309e-03 
 1.00491662e-02  1.00491662e-02  1.80000000e+01  9.01520148e+00  9.01518799e+00  1.02572527e+01  1.52015181e-02  1.04116840e-01  9.06102212e+00  1.43892077e+00  3.00038608e-03 
 1.00591662e-02  1.00591662e-02  1.80000000e+01  9.01816238e+00  9.01814562e+00  1.05580627e+01  1.81624295e-02  1.07049690e-01  9.06316580e+00  1.73573281e+00  2.93712008e-03 
 1.00691662e-02  1.00691662e-02  1.80000000e+01  9.02105159e+00  9.02103159e+00  1.08526874e+01  2.10516621e-02  1.09911368e-01  9.06506000e+00  2.02562672e+00  2.86225543e-03 
 1.00791662e-02  1.00791662e-02  1.80000000e+01  9.02385772e+00  9.02383449e+00  1.11399629e+01  2.38578135e-02  1.12690571e-01  9.06669726e+00  2.30745775e+00  2.77608853e-03 
 1.00891662e-02  1.00891662e-02  1.80000000e+01  9.02656969e+00  9.02654326e+00  1.14187550e+01  2.65698089e-02  1.15376325e-01  9.06807112e+00  2.58011307e+00  2.67896055e-03 
 1.00991662e-02  1.00991662e-02  1.80000000e+01  9.02917680e+00  9.02914721e+00  1.16879627e+01  2.91769455e-02  1.17958026e-01  9.06917617e+00  2.84251621e+00  2.57125619e-03 
 1.01091662e-02  1.01091662e-02  1.80000000e+01  9.03166875e+00  9.03163605e+00  1.19465230e+01  3.16689340e-02  1.20425482e-01  9.07000809e+00  3.09363127e+00  2.45340210e-03 
 1.01191662e-02  1.01191662e-02  1.80000000e+01  9.03403573e+00  9.03399996e+00  1.21934154e+01  3.40359397e-02  1.22768953e-01  9.07056360e+00  3.33246710e+00  2.32586529e-03 
 1.01291662e-02  1.01291662e-02  1.80000000e+01  9.03626837e+00  9.03622962e+00  1.24276653e+01  3.62686210e-02  1.24979192e-01  9.07084055e+00  3.55808121e+00  2.18915121e-03 
 1.01391662e-02  1.01391662e-02  1.80000000e+01  9.03835788e+00  9.03831622e+00  1.26483483e+01  3.83581667e-02  1.27047479e-01  9.07083788e+00  3.76958351e+00  2.04380179e-03 
 1.01491662e-02  1.01491662e-02  1.80000000e+01  9.04029601e+00  9.04025153e+00  1.28545940e+01  4.02963302e-02  1.28965658e-01  9.07055565e+00  3.96613986e+00  1.89039326e-03 
 1.01591662e-02  1.01591662e-02  1.80000000e+01  9.04207510e+00  9.04202793e+00  1.30455890e+01  4.20754626e-02  1.30726166e-01  9.06999503e+00  4.14697535e+00  1.72953379e-03 
 1.01691662e-02  1.01691662e-02  1.80000000e+01  9.04368813e+00  9.04363843e+00  1.32205804e+01  4.36885422e-02  1.32322069e-01  9.06915828e+00  4.31137742e+00  1.56186103e-03 
 1.01791662e-02  1.01791662e-02  1.80000000e+01  9.04512875e+00  9.04507666e+00  1.33788790e+01  4.51292032e-02  1.33747081e-01  9.06804875e+00  4.45869862e+00  1.38803943e-03 
 1.01891662e-02  1.01891662e-02  1.80000000e+01  9.04639126e+00  9.04633699e+00  1.35198613e+01  4.63917598e-02  1.34995596e-01  9.06667089e+00  4.58835918e+00  1.20875743e-03 
 1.01991662e-02  1.01991662e-02  1.80000000e+01  9.04747068e+00  9.04741445e+00  1.36429728e+01  4.74712294e-02  1.36062705e-01  9.06503018e+00  4.69984925e+00  1.02472457e-03 
 1.02091662e-02  1.02091662e-02  1.80000000e+01  9.04836276e+00  9.04830481e+00  1.37477295e+01  4.83633517e-02  1.36944216e-01  9.06313313e+00  4.79273084e+00  8.36668388e-04 
 1.02191662e-02  1.02191662e-02  1.80000000e+01  9.04906396e+00  9.04900458e+00  1.38337197e+01  4.90646059e-02  1.37636670e-01  9.06098727e+00  4.86663949e+00  6.45331412e-04 
 1.02291662e-02  1.02291662e-02  1.80000000e+01  9.04957153e+00  9.04951101e+00  1.39006062e+01  4.95722246e-02  1.38137352e-01  9.05860107e+00  4.92128559e+00  4.51467868e-04 
 1.02391662e-02  1.02391662e-02  1.80000000e+01  9.04988346e+00  9.04982212e+00  1.39481267e+01  4.98842043e-02  1.38444304e-01  9.05598393e+00  4.95645540e+00  2.55840812e-04 
 1.02491662e-02  1.02491662e-02  1.80000000e+01  9.04999852e+00  9.04993669e+00  1.39760953e+01  4.99993139e-02  1.38556326e-01  9.05314616e+00  4.97201176e+00  5.92188953e-05 
 1.02591662e-02  1.02591662e-02  1.80000000e+01  9.04991626e+00  9.04985429e+00  1.39844025e+01  4.99170990e-02  1.38472983e-01  9.05009889e+00  4.96789455e+00 -1.37626249e-04 
 1.02691662e-02  1.02691662e-02  1.80000000e+01  9.04963699e+00  9.04957524e+00  1.39730164e+01  4.96378841e-02  1.38194607e-01  9.04685407e+00  4.94412079e+00 -3.33923001e-04 
 1.02791662e-02  1.02791662e-02  1.80000000e+01  9.04916183e+00  9.04910063e+00  1.39419820e+01  4.91627712e-02  1.37722293e-01  9.04342443e+00  4.90078455e+00 -5.28902114e-04 
 1.02891662e-02  1.02891662e-02  1.80000000e+01  9.04849265e+00  9.04843234e+00  1.38914213e+01  4.84936353e-02  1.37057896e-01  9.03982341e+00  4.83805658e+00 -7.21799512e-04 
 1.02991662e-02  1.02991662e-02  1.80000000e+01  9.04763208e+00  9.04757298e+00  1.38215330e+01  4.76331171e-02  1.36204025e-01  9.03606514e+00  4.75618361e+00 -9.11858613e-04 
 1.03091662e-02  1.03091662e-02  1.80000000e+01  9.04658353e+00  9.04652593e+00  1.37325915e+01  4.65846128e-02  1.35164033e-01  9.03216437e+00  4.65548755e+00 -1.09833317e-03 
 1.03191662e-02  1.03191662e-02  1.80000000e+01  9.04535113e+00  9.04529530e+00  1.36249461e+01  4.53522604e-02  1.33942005e-01  9.02813644e+00  4.53636424e+00 -1.28048980e-03 
 1.03291662e-02  1.03291662e-02  1.80000000e+01  9.04393975e+00  9.04388594e+00  1.34990198e+01  4.39409232e-02  1.32542745e-01  9.02399719e+00  4.39928208e+00 -1.45761096e-03 
 1.03391662e-02  1.03391662e-02  1.80000000e+01  9.04235495e+00  9.04230337e+00  1.33553076e+01  4.23561714e-02  1.30971754e-01  9.01976294e+00  4.24478026e+00 -1.62899771e-03 
 1.03491662e-02  1.03491662e-02  1.80000000e+01  9.04060300e+00  9.04055384e+00  1.31943748e+01  4.06042590e-02  1.29235215e-01  9.01545039e+00  4.07346677e+00 -1.79397273e-03 
 1.03591662e-02  1.03591662e-02  1.80000000e+01  9.03869080e+00  9.03864422e+00  1.30168548e+01  3.86921002e-02  1.27339965e-01  9.01107657e+00  3.88601606e+00 -1.95188320e-03 
 1.03691662e-02  1.03691662e-02  1.80000000e+01  9.03662591e+00  9.03658204e+00  1.28234464e+01  3.66272414e-02  1.25293469e-01  9.00665876e+00  3.68316650e+00 -2.10210356e-03 
 1.03791662e-02  1.03791662e-02  1.80000000e+01  9.03441646e+00  9.03437543e+00  1.26149117e+01  3.44178316e-02  1.23103794e-01  9.00221443e+00  3.46571747e+00 -2.24403830e-03 
 1.03891662e-02  1.03891662e-02  1.80000000e+01  9.03207119e+00  9.03203308e+00  1.23920727e+01  3.20725903e-02  1.20779572e-01  8.99776114e+00  3.23452625e+00 -2.37712444e-03 
 1.03991662e-02  1.03991662e-02  1.80000000e+01  9.02959934e+00  9.02956425e+00  1.21558080e+01  2.96007731e-02  1.18329971e-01  8.99331651e+00  2.99050462e+00 -2.50083394e-03 
 1.04091662e-02  1.04091662e-02  1.80000000e+01  9.02701067e+00  9.02697866e+00  1.19070495e+01  2.70121353e-02  1.15764656e-01  8.98889812e+00  2.73461529e+00 -2.61467584e-03 
 1.04191662e-02  1.04191662e-02  1.80000000e+01  9.02431540e+00  9.02428652e+00  1.16467787e+01  2.43168928e-02  1.13093751e-01  8.98452345e+00  2.46786805e+00 -2.71819843e-03 
 1.04291662e-02  1.04291662e-02  1.80000000e+01  9.02152417e+00  9.02149845e+00  1.13760228e+01  2.15256827e-02  1.10327798e-01  8.98020979e+00  2.19131580e+00 -2.81099084e-03 
 1.04391662e-02  1.04391662e-02  1.80000000e+01  9.01864799e+00  9.01862547e+00  1.10958505e+01  1.86495206e-02  1.07477717e-01  8.97597420e+00  1.90605032e+00 -2.89268492e-03 
 1.04491662e-02  1.04491662e-02  1.80000000e+01  9.01569821e+00  9.01567892e+00  1.08073679e+01  1.56997573e-02  1.04554761e-01  8.97183343e+00  1.61319797e+00 -2.96295651e-03 
 1.04591662e-02  1.04591662e-02  1.80000000e+01  9.01268647e+00  9.01267044e+00  1.05117141e+01  1.26880343e-02  1.01570473e-01  8.96780385e+00  1.31391523e+00 -3.02152686e-03 
 1.04691662e-02  1.04691662e-02  1.80000000e+01  9.00962466e+00  9.00961189e+00  1.02100567e+01  9.62623737e-03  9.85366383e-02  8.96390140e+00  1.00938408e+00 -3.06816358e-03 
 1.04791662e-02  1.04791662e-02  1.80000000e+01  9.00652487e+00  9.00651538e+00  9.90358676e+00  6.52645009e-03  9.54652383e-02  8.96014149e+00  7.00807294e-01 -3.10268167e-03 
 1.04891662e-02  1.04891662e-02  1.80000000e+01  9.00339932e+00  9.00339311e+00  9.59351484e+00  3.40090590e-03  9.23684041e-02  8.95653899e+00  3.89403741e-01 -3.12494414e-03 
 1.04991662e-02  1.04991662e-02  1.80000000e+01  9.00026035e+00  9.00025743e+00  9.28106554e+00  2.61939880e-04  8.92583675e-02  8.95310814e+00  7.64034878e-02 -3.13486256e-03 
 1.05091662e-02  1.05091662e-02  1.80000000e+01  8.99712035e+00  8.99712073e+00  8.96747298e+00 -2.87805989e-03  8.61474127e-02  8.94986249e+00 -2.36957048e-01 -3.13239745e-03 
 1.05191662e-02  1.05191662e-02  1.80000000e+01  8.99399171e+00  8.99399538e+00  8.65397578e+00 -6.00670128e-03  8.30478275e-02  8.94681486e+00 -5.49439997e-01 -3.11755832e-03 
 1.05291662e-02  1.05291662e-02  1.80000000e+01  8.99088679e+00  8.99089374e+00  8.34181223e+00 -9.11163696e-03  7.99718551e-02  8.94397730e+00 -8.59810945e-01 -3.09040373e-03 
