time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007)
0.210902949,5.0,4.27407785,4.3647257,0.736580858,0.103187347,-0.054238103,4.23937291
0.211902949,5.0,4.27399552,4.38511321,0.819432078,0.0898066613,-0.0189091644,4.3293599
0.212902949,5.0,4.27407968,4.36659016,0.735992118,0.103484311,0.0430078261,4.25260773
0.213902949,5.0,4.27399663,4.38916282,0.818968591,0.0899879847,0.0772857238,4.34193601
0.214902949,5.0,4.27408121,4.3686651,0.735478919,0.10373148,0.138342401,4.26441472
0.215902949,5.0,4.2739975,4.3931906,0.818566036,0.0901295493,0.171597642,4.35318565
0.216902949,5.0,4.27408253,4.3706049,0.735017052,0.103945361,0.231818569,4.27498061
0.217902949,5.0,4.27399816,4.39715741,0.818214799,0.0902370204,0.264068238,4.36328082
0.218902949,5.0,4.27408366,4.37241749,0.734599466,0.104129933,0.323475889,4.28446551
0.219902949,5.0,4.27399864,4.40104996,0.817907545,0.090314874,0.354737177,4.37236887
0.220902949,5.0,4.27408467,4.37411021,0.734214917,0.104293324,0.413357163,4.2929968
0.221902949,5.0,4.27399896,4.40485259,0.817637949,0.0903673636,0.443642865,4.38056694
0.222902949,5.0,4.27408645,4.37563866,0.7336962,0.104582148,0.501640161,4.30038214
0.223902949,5.0,4.27399917,4.40844444,0.817401313,0.0904006371,0.530819502,4.3876981
0.224902949,5.0,4.27412681,4.37616456,0.727230305,0.111122693,0.594408401,4.29568154
0.225902949,5.0,4.27399885,4.40766013,0.8172719,0.0903492836,0.616087187,4.38382233
0.226027949,5.0,4.27437967,4.381169,0.752543963,0.151877229,0.6827992,4.31478398
0.226210918,5.0,4.27432532,4.37979369,0.753694613,0.143151043,0.681663169,4.30979155
0.226323981,5.0,4.27429069,4.37906432,0.754572185,0.137581008,0.680785415,4.30705439
0.226430528,5.0,4.27425326,4.37858413,0.755952146,0.13155244,0.67918116,4.3052213
0.226432816,5.0,4.27409172,4.38202754,0.768558269,0.105436346,0.653160992,4.31780915
0.22643739,5.0,4.2740729,4.38227477,0.769450043,0.10238326,0.65029982,4.31866736
0.226440305,5.0,4.27408728,4.38205424,0.768706086,0.104717266,0.652756123,4.31790231
0.226443614,5.0,4.2740775,4.38217867,0.769162852,0.103129128,0.651306782,4.3183344
0.226447689,5.0,4.27408508,4.38204957,0.768745413,0.104359491,0.652708106,4.31788664
0.226451766,5.0,4.27407988,4.38210284,0.768960993,0.103515831,0.652035423,4.31807124
0.22645758,5.0,4.27408535,4.38199226,0.768621378,0.104404235,0.653167697,4.31768679
0.2264646,5.0,4.27408233,4.38199825,0.768697342,0.103912943,0.652970784,4.31770709
0.226474072,5.0,4.27408716,4.38187446,0.768343196,0.104697402,0.654152403,4.31727559
0.226487415,5.0,4.27408584,4.38181753,0.768257218,0.104482498,0.654496812,4.31707573
0.226505446,5.0,4.27409174,4.38162022,0.767729111,0.105440389,0.656210265,4.31638439
0.22653176,5.0,4.27409337,4.38142555,0.767300926,0.10570474,0.657576767,4.31569681
0.226568406,5.0,4.2741068,4.38092857,0.765943326,0.107882182,0.66128779,4.31392299
0.22657585,5.0,4.27410697,4.38086854,0.765821953,0.107908471,0.661625372,4.31370708
0.226590738,5.0,4.27411228,4.38064999,0.765230004,0.108768778,0.663108106,4.31291864
0.226620513,5.0,4.27413563,4.37989835,0.762946002,0.112551496,0.668134242,4.31017004
0.226621367,5.0,4.274137,4.37985894,0.762815211,0.112773685,0.66839206,4.3100241
0.226623076,5.0,4.27414052,4.37976333,0.762492198,0.11334262,0.669032245,4.30967034
0.226623503,5.0,4.27414198,4.37972488,0.762356992,0.113579812,0.669287245,4.30952724
0.226624357,5.0,4.27414548,4.37963584,0.762042194,0.114145919,0.669888966,4.30919641
0.22662439,5.0,4.27414564,4.37963136,0.762026008,0.114171077,0.669915506,4.3091796
0.226624456,5.0,4.27414598,4.37962248,0.761993951,0.114226501,0.669973697,4.30914627
0.226624589,5.0,4.27414675,4.379603,0.761923915,0.114351908,0.670104635,4.30907369
0.226624854,5.0,4.27414851,4.37955911,0.761765476,0.114635507,0.670399298,4.30891012
0.226625385,5.0,4.27415319,4.37944258,0.761341054,0.115393945,0.671179857,4.30847516
0.226625518,5.0,4.27415494,4.37939794,0.761176223,0.115676186,0.671467627,4.30830761
0.226625783,5.0,4.27415916,4.37929195,0.760784049,0.116359534,0.672162031,4.30790992
0.226625849,5.0,4.27416063,4.37925366,0.760640876,0.11659721,0.67240247,4.30776533
0.226625982,5.0,4.27416395,4.3791693,0.760326203,0.117133906,0.672944693,4.30744778
0.226626247,5.0,4.27417552,4.37886474,0.759177915,0.119004463,0.674826295,4.30629342
0.226626496,5.0,4.27580088,4.27401941,-3.45340418,0.373707684,0.929499309,0.0936948426
0.226626673,5.0,4.27595317,4.27390224,-3.47248735,0.39676674,0.952504326,0.0745972391
0.226626836,5.0,4.27582204,4.27389987,-3.4728621,0.376919545,0.932607165,0.0742091403
0.226627036,5.0,4.27596017,4.27387579,-3.4767815,0.397824579,0.953450851,0.0702733244
0.226627302,5.0,4.27582492,4.27389017,-3.4744082,0.377409815,0.932954461,0.0726247878
0.226627747,5.0,4.27596185,4.27387316,-3.47715269,0.398131579,0.953539804,0.0698438032
0.226628447,5.0,4.27582727,4.27388984,-3.4743673,0.377765804,0.932959825,0.0725718863
0.226629845,5.0,4.27596589,4.27387322,-3.47696999,0.398742831,0.953508484,0.0698545704
0.226632641,5.0,4.27583544,4.27388984,-3.47402459,0.379002235,0.932911281,0.0725707463
0.226638235,5.0,4.27598219,4.27387325,-3.47627866,0.401209199,0.953405578,0.0698582389
0.226649421,5.0,4.27586807,4.27388987,-3.47264442,0.38393513,0.932708328,0.0725756811
0.226671793,5.0,4.27604741,4.27387331,-3.47351758,0.41106326,0.952998731,0.0698692101
0.226716538,5.0,4.27599844,4.27389,-3.46712422,0.403602501,0.931896955,0.0725971475
0.226806028,5.0,4.27630787,4.27387358,-3.46248273,0.450232612,0.951382231,0.0699125775
0.226985008,5.0,4.27651823,4.27389053,-3.44507777,0.481286159,0.928690261,0.072684483
0.227342968,5.0,4.27734306,4.27387466,-3.41848221,0.603018371,0.945071741,0.0700901046
0.228058888,5.0,4.2785708,4.27389277,-3.35744532,0.776838586,0.916469535,0.0730505099
0.229058888,5.0,4.28061598,4.27387848,-3.27933265,1.05201694,0.926465417,0.0707145391
0.230058888,5.0,4.28240846,4.27389776,-3.19651054,1.26761938,0.896071485,0.0738662283
0.231058888,5.0,4.28450609,4.27388396,-3.11986776,1.50722951,0.907467852,0.071609685
0.232058888,5.0,4.28627472,4.27390373,-3.03850097,1.68989215,0.878402395,0.07484123
0.233058888,5.0,4.2883945,4.27389023,-2.96332869,1.8989531,0.891016382,0.0726352197
0.234058888,5.0,4.29013254,4.27391043,-2.88340023,2.0533188,0.863102534,0.0759354071
0.235058888,5.0,4.29227782,4.27389718,-2.80968027,2.23613371,0.87677017,0.0737700579
0.236058888,5.0,4.29398059,4.27391774,-2.73117247,2.3661896,0.849854618,0.0771286719
0.237058888,5.0,4.29615543,4.27390467,-2.65888715,2.52645445,0.864434214,0.0749939788
0.238058888,5.0,4.29781756,4.27392553,-2.58178298,2.63562474,0.8383841,0.0784005177
0.239058888,5.0,4.30002662,4.27391258,-2.51091502,2.77651409,0.853753156,0.0762863765
0.240058888,5.0,4.30164195,4.27393368,-2.4351979,2.86773958,0.828453229,0.0797302317
0.241058888,5.0,4.30389058,4.27392079,-2.36573031,2.99198019,0.84450579,0.0776266018
0.242058888,5.0,4.30545208,4.27394206,-2.29138386,3.06778649,0.819855983,0.0810972703
0.243058888,5.0,4.30774636,4.27392917,-2.22329971,3.17772054,0.836500379,0.0789943553
0.244058888,5.0,4.30924602,4.27395055,-2.15030754,3.24027674,0.812413744,0.0824816672
0.245058888,5.0,4.31159289,4.27393761,-2.08358981,3.33791616,0.829570661,0.0803701025
0.246058888,5.0,4.31302156,4.27395903,-2.0119353,3.38908515,0.8059716,0.0838644497
0.247058888,5.0,4.3154289,4.27394598,-1.94656667,3.47615827,0.823572423,0.0817354839
0.248058888,5.0,4.31677624,4.2739674,-1.87623274,3.51754,0.800395175,0.0852280373
0.249058888,5.0,4.31925296,4.27395418,-1.81219545,3.5955316,0.818380567,0.083073698
0.250058888,5.0,4.32050728,4.27397555,-1.7431644,3.6285002,0.795567901,0.0865565995
0.251058888,5.0,4.32306339,4.27396213,-1.68044012,3.69868588,0.813886579,0.0843698323
0.252058888,5.0,4.32421156,4.27398341,-1.61269346,3.72442153,0.791388673,0.0878363509
0.253058888,5.0,4.32685829,4.27396975,-1.5512632,3.78789725,0.809996349,0.0856111221
0.254058888,5.0,4.32788563,4.2739909,-1.4847816,3.80741355,0.787769812,0.0890557655
0.255058888,5.0,4.33063549,4.27397697,-1.42462564,3.86512097,0.806628275,0.0867871231
0.256058888,5.0,4.33152569,4.27399796,-1.35938882,3.87928844,0.784635302,0.0902056979
0.257058888,5.0,4.33439251,4.27398374,-1.30048677,3.93203667,0.803711628,0.0878897873
0.258058888,5.0,4.33512758,4.27400456,-1.23647356,3.94160289,0.781919267,0.0912794075
0.259058888,5.0,4.33812657,4.27399003,-1.17880433,3.99008719,0.801185125,0.088913443
0.260058888,5.0,4.33868681,4.27401066,-1.1159927,3.99569412,0.779564635,0.0922724872
0.261058888,5.0,4.34183453,4.27399581,-1.05953465,4.04051191,0.798995687,0.0898546831
0.262058888,5.0,4.34219858,4.27401626,-0.997901816,4.0427108,0.777521983,0.0931827079
0.263058888,5.0,4.34551291,4.27400108,-0.942632819,4.08437543,0.79709736,0.0907121775
0.264058888,5.0,4.34565784,4.27402135,-0.882155385,4.08363952,0.775748532,0.094009794
0.265058888,5.0,4.34915786,4.27400584,-0.82805299,4.12259212,0.795450374,0.0914864254
0.266058888,5.0,4.34905935,4.27402593,-0.768707099,4.11932764,0.774207271,0.09475515
0.267058888,5.0,4.35276519,4.2740101,-0.715748661,4.15594722,0.794020328,0.0921794705
0.268058888,5.0,4.35239779,4.27403003,-0.657510166,4.15050282,0.772866194,0.0954215601
0.269058888,5.0,4.35633037,4.27401388,-0.605672994,4.18511505,0.792777469,0.0927945983
0.270058888,5.0,4.35566782,4.27403367,-0.54851763,4.17778989,0.771697642,0.0960128807
0.271058888,5.0,4.3598486,4.27401721,-0.497779115,4.21067454,0.79169608,0.0933360362
0.272058888,5.0,4.35886428,4.27403687,-0.441682666,4.20172526,0.770677724,0.0965337439
0.273058888,5.0,4.36331483,4.27402011,-0.392020395,4.23312264,0.79075394,0.0938086708
0.274058888,5.0,4.36198229,4.27403968,-0.336958847,4.22276939,0.769785824,0.0969892852
0.275058888,5.0,4.36672391,4.27402263,-0.2883507,4.2528859,0.789931855,0.0942177945
0.276058888,5.0,4.36501737,4.27404211,-0.234300374,4.24131747,0.76900416,0.0973849055
0.277058888,5.0,4.37007063,4.27402479,-0.18672459,4.27033035,0.789213252,0.0945688873
0.278058888,5.0,4.36796565,4.27404421,-0.133662258,4.25770864,0.768317416,0.0977260713
0.279058888,5.0,4.37334989,4.27402662,-0.0870974899,4.28577005,0.788583832,0.0948674377
0.280058888,5.0,4.37082391,4.27404601,-0.0350004676,4.27223392,0.767712408,0.098018156
