 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 7.37596038e-01  7.37596038e-01  5.00000000e+00  4.27402788e+00  4.32961028e+00  7.65945422e-01  9.50927923e-02 -1.39437075e+00  3.84256360e+00 
 7.38596038e-01  7.38596038e-01  5.00000000e+00  4.27395050e+00  4.33430250e+00  8.23884563e-01  8.24909596e-02 -1.34536841e+00  3.93540972e+00 
 7.39596038e-01  7.39596038e-01  5.00000000e+00  4.27403468e+00  4.33306400e+00  7.63130972e-01  9.61985972e-02 -1.27065488e+00  3.90715427e+00 
 7.40596038e-01  7.40596038e-01  5.00000000e+00  4.27395684e+00  4.33814748e+00  8.21262713e-01  8.35244146e-02 -1.22291527e+00  3.99556543e+00 
 7.41596038e-01  7.41596038e-01  5.00000000e+00  4.27404100e+00  4.33645278e+00  7.60689919e-01  9.72247511e-02 -1.14938757e+00  3.96319743e+00 
 7.42596038e-01  7.42596038e-01  5.00000000e+00  4.27396267e+00  4.34197441e+00  8.18991767e-01  8.44761684e-02 -1.10288916e+00  4.04779686e+00 
 7.43596038e-01  7.43596038e-01  5.00000000e+00  4.27404681e+00  4.33976923e+00  7.58570979e-01  9.81686573e-02 -1.03052448e+00  4.01188596e+00 
 7.44596038e-01  7.44596038e-01  5.00000000e+00  4.27396800e+00  4.34577876e+00  8.17023995e-01  8.53443084e-02 -9.85245480e-01  4.09320945e+00 
 7.45596038e-01  7.45596038e-01  5.00000000e+00  4.27405211e+00  4.34300571e+00  7.56729760e-01  9.90297275e-02 -9.14020115e-01  4.05424425e+00 
 7.46596038e-01  7.46596038e-01  5.00000000e+00  4.27397281e+00  4.34955513e+00  8.15318065e-01  8.61288384e-02 -8.69938600e-01  4.13275234e+00 
 7.47596038e-01  7.47596038e-01  5.00000000e+00  4.27405691e+00  4.34615452e+00  7.55127863e-01  9.98091104e-02 -7.99828145e-01  4.09115180e+00 
 7.48596038e-01  7.48596038e-01  5.00000000e+00  4.27397712e+00  4.35329719e+00  8.13838190e-01  8.68314042e-02 -7.56922133e-01  4.16724036e+00 
 7.49596038e-01  7.49596038e-01  5.00000000e+00  4.27406122e+00  4.34920819e+00  7.53732099e-01  1.00509387e-01 -6.87901700e-01  4.12336364e+00 
 7.50596038e-01  7.50596038e-01  5.00000000e+00  4.27398095e+00  4.35699776e+00  8.12553393e-01  8.74549965e-02 -6.46149254e-01  4.19737285e+00 
 7.51596038e-01  7.51596038e-01  5.00000000e+00  4.27406507e+00  4.35215975e+00  7.52513807e-01  1.01134253e-01 -5.78193702e-01  4.15152779e+00 
 7.52596038e-01  7.52596038e-01  5.00000000e+00  4.27398432e+00  4.36064885e+00  8.11436867e-01  8.80036479e-02 -5.37573005e-01  4.22374994e+00 
 7.53596038e-01  7.53596038e-01  5.00000000e+00  4.27406848e+00  4.35500302e+00  7.51448271e-01  1.01688213e-01 -4.70657177e-01  4.17620034e+00 
 7.54596038e-01  7.54596038e-01  5.00000000e+00  4.27398689e+00  4.36600808e+00  8.10513091e-01  8.84024834e-02 -4.31225857e-01  4.24699926e+00 
 7.55596038e-01  7.55596038e-01  5.00000000e+00  4.27407157e+00  4.35731990e+00  7.50491653e-01  1.02190645e-01 -3.65230485e-01  4.19794640e+00 
 7.56596038e-01  7.56596038e-01  5.00000000e+00  4.27398938e+00  4.36985569e+00  8.09676874e-01  8.88076271e-02 -3.26910679e-01  4.26744615e+00 
 7.57596038e-01  7.57596038e-01  5.00000000e+00  4.27407425e+00  4.35981390e+00  7.49661072e-01  1.02624980e-01 -2.61890252e-01  4.21708893e+00 
 7.58596038e-01  7.58596038e-01  5.00000000e+00  4.27399150e+00  4.37367671e+00  8.08950436e-01  8.91519374e-02 -2.24654650e-01  4.28547698e+00 
 7.59596038e-01  7.59596038e-01  5.00000000e+00  4.27407659e+00  4.36215998e+00  7.48926521e-01  1.03005309e-01 -1.60582555e-01  4.23397872e+00 
 7.60596038e-01  7.60596038e-01  5.00000000e+00  4.27399327e+00  4.37745567e+00  8.08318480e-01  8.94411560e-02 -1.24412675e-01  4.30141716e+00 
 7.61596038e-01  7.61596038e-01  5.00000000e+00  4.27407833e+00  4.36636226e+00  7.48340163e-01  1.03264584e-01 -6.13351731e-02  4.24905682e+00 
 7.62596038e-01  7.62596038e-01  5.00000000e+00  4.27399475e+00  4.38129816e+00  8.07766660e-01  8.96819081e-02 -2.61389468e-02  4.31569029e+00 
 7.63596038e-01  7.63596038e-01  5.00000000e+00  4.27408004e+00  4.36884946e+00  7.47771558e-01  1.03542821e-01  3.60300095e-02  4.26247163e+00 
 7.64596038e-01  7.64596038e-01  5.00000000e+00  4.27399597e+00  4.38504578e+00  8.07282846e-01  8.98800474e-02  7.02094195e-02  4.32840598e+00 
 7.65596038e-01  7.65596038e-01  5.00000000e+00  4.27408151e+00  4.37123560e+00  7.47265381e-01  1.03781316e-01  1.31491219e-01  4.27443428e+00 
 7.66596038e-01  7.66596038e-01  5.00000000e+00  4.27399695e+00  4.38874241e+00  8.06859643e-01  9.00389583e-02  1.64672648e-01  4.33977210e+00 
 7.67596038e-01  7.67596038e-01  5.00000000e+00  4.27408277e+00  4.37351977e+00  7.46812919e-01  1.03984673e-01  2.25089504e-01  4.28513723e+00 
 7.68596038e-01  7.68596038e-01  5.00000000e+00  4.27399771e+00  4.39237980e+00  8.06488600e-01  9.01633708e-02  2.57291519e-01  4.34996641e+00 
 7.69596038e-01  7.69596038e-01  5.00000000e+00  4.27408383e+00  4.37570360e+00  7.46406655e-01  1.04157164e-01  3.16864790e-01  4.29474531e+00 
 7.70596038e-01  7.70596038e-01  5.00000000e+00  4.27399829e+00  4.39594978e+00  8.06162407e-01  9.02576561e-02  3.48105666e-01  4.35914106e+00 
 7.71596038e-01  7.71596038e-01  5.00000000e+00  4.27408475e+00  4.37778820e+00  7.46035864e-01  1.04306323e-01  4.06859379e-01  4.30339166e+00 
 7.72596038e-01  7.72596038e-01  5.00000000e+00  4.27399871e+00  4.39944186e+00  8.05874784e-01  9.03258599e-02  4.37153403e-01  4.36741897e+00 
 7.73596038e-01  7.73596038e-01  5.00000000e+00  4.27408626e+00  4.37971746e+00  7.45561634e-01  1.04551416e-01  4.95224238e-01  4.31094216e+00 
 7.74596038e-01  7.74596038e-01  5.00000000e+00  4.27399899e+00  4.40275763e+00  8.05621471e-01  9.03711770e-02  5.24466987e-01  4.37467800e+00 
 7.75596038e-01  7.75596038e-01  5.00000000e+00  4.27411627e+00  4.37955205e+00  7.40455023e-01  1.09415914e-01  5.86457220e-01  4.30888406e+00 
 7.76596038e-01  7.76596038e-01  5.00000000e+00  4.27399877e+00  4.40239122e+00  8.05453851e-01  9.03358760e-02  6.09907694e-01  4.37316748e+00 
 7.76721038e-01  7.76721038e-01  5.00000000e+00  4.27405517e+00  4.38926011e+00  7.73057041e-01  9.95055399e-02  6.24361936e-01  4.34070686e+00 
 7.76971038e-01  7.76971038e-01  5.00000000e+00  4.27406375e+00  4.38861689e+00  7.71622416e-01  1.00897957e-01  6.36306652e-01  4.33884174e+00 
 7.77227626e-01  7.77227626e-01  5.00000000e+00  4.27408161e+00  4.38727344e+00  7.68955395e-01  1.03797526e-01  6.49997878e-01  4.33484442e+00 
 7.77262196e-01  7.77262196e-01  5.00000000e+00  4.27408575e+00  4.38699647e+00  7.68402713e-01  1.04469129e-01  6.52119609e-01  4.33400252e+00 
 7.77331336e-01  7.77331336e-01  5.00000000e+00  4.27409664e+00  4.38633279e+00  7.67020577e-01  1.06234463e-01  6.56783056e-01  4.33196155e+00 
 7.77348621e-01  7.77348621e-01  5.00000000e+00  4.27410032e+00  4.38612845e+00  7.66582391e-01  1.06830378e-01  6.58102651e-01  4.33132584e+00 
 7.77383191e-01  7.77383191e-01  5.00000000e+00  4.27410980e+00  4.38564976e+00  7.65506310e-01  1.08367417e-01  6.61086330e-01  4.32982349e+00 
 7.77391834e-01  7.77391834e-01  5.00000000e+00  4.27411295e+00  4.38550487e+00  7.65167019e-01  1.08878750e-01  6.61959036e-01  4.32936491e+00 
 7.77409119e-01  7.77409119e-01  5.00000000e+00  4.27412100e+00  4.38516485e+00  7.64334752e-01  1.10182345e-01  6.63985121e-01  4.32828204e+00 
 7.77409656e-01  7.77409656e-01  5.00000000e+00  4.27421889e+00  4.38240432e+00  7.55185744e-01  1.26010167e-01  6.79835234e-01  4.31911657e+00 
 7.77409673e-01  7.77409673e-01  5.00000000e+00  4.27422406e+00  4.38222090e+00  7.54550546e-01  1.26844513e-01  6.80670276e-01  4.31848084e+00 
 7.77409706e-01  7.77409706e-01  5.00000000e+00  4.27423741e+00  4.38173282e+00  7.52849398e-01  1.28997414e-01  6.82824567e-01  4.31677857e+00 
 7.77409715e-01  7.77409715e-01  5.00000000e+00  4.27424205e+00  4.38155658e+00  7.52229462e-01  1.29744952e-01  6.83572453e-01  4.31615834e+00 
 7.77409731e-01  7.77409731e-01  5.00000000e+00  4.27425260e+00  4.38115100e+00  7.50798818e-01  1.31447160e-01  6.85275355e-01  4.31472707e+00 
 7.77409765e-01  7.77409765e-01  5.00000000e+00  4.27429657e+00  4.37921151e+00  7.43679951e-01  1.38526817e-01  6.92356394e-01  4.30760671e+00 
 7.77409798e-01  7.77409798e-01  5.00000000e+00  4.27566981e+00  4.27432156e+00 -3.42137751e+00  3.53752607e-01  9.07578917e-01  1.42545540e-01 
 7.77409820e-01  7.77409820e-01  5.00000000e+00  4.27606930e+00  4.27409749e+00 -3.45754906e+00  4.14260560e-01  9.68080100e-01  1.06372167e-01 
 7.77409840e-01  7.77409840e-01  5.00000000e+00  4.27568281e+00  4.27409736e+00 -3.45756784e+00  3.55737067e-01  9.09550394e-01  1.06351739e-01 
 7.77409864e-01  7.77409864e-01  5.00000000e+00  4.27607444e+00  4.27399217e+00 -3.47465639e+00  4.15033336e-01  9.68839448e-01  8.92612536e-02 
 7.77409911e-01  7.77409911e-01  5.00000000e+00  4.27569466e+00  4.27400067e+00 -3.47326776e+00  3.57543655e-01  9.11335315e-01  9.06460269e-02 
 7.77409983e-01  7.77409983e-01  5.00000000e+00  4.27608624e+00  4.27390235e+00 -3.48929401e+00  4.16806061e-01  9.70575457e-01  7.46138085e-02 
 7.77410129e-01  7.77410129e-01  5.00000000e+00  4.27570883e+00  4.27392850e+00 -3.48501222e+00  3.59703473e-01  9.13428333e-01  7.88836744e-02 
 7.77410347e-01  7.77410347e-01  5.00000000e+00  4.27609707e+00  4.27385654e+00 -3.49675397e+00  4.18433286e-01  9.72091310e-01  6.71239890e-02 
 7.77410602e-01  7.77410602e-01  5.00000000e+00  4.27571157e+00  4.27391106e+00 -3.48781148e+00  3.60550970e-01  9.14130998e-01  7.60455831e-02 
 7.77410965e-01  7.77410965e-01  5.00000000e+00  4.27609627e+00  4.27385272e+00 -3.49731654e+00  4.18744015e-01  9.72212637e-01  6.65106242e-02 
 7.77411521e-01  7.77411521e-01  5.00000000e+00  4.27571367e+00  4.27391043e+00 -3.48783748e+00  3.60865633e-01  9.14163983e-01  7.59440388e-02 
 7.77412633e-01  7.77412633e-01  5.00000000e+00  4.27609941e+00  4.27385282e+00 -3.49716373e+00  4.19218325e-01  9.72176174e-01  6.65264380e-02 
 7.77414857e-01  7.77414857e-01  5.00000000e+00  4.27572021e+00  4.27391041e+00 -3.48756652e+00  3.61854210e-01  9.14131120e-01  7.59410080e-02 
 7.77419305e-01  7.77419305e-01  5.00000000e+00  4.27611236e+00  4.27385285e+00 -3.49661182e+00  4.21176129e-01  9.72091524e-01  6.65303824e-02 
 7.77428201e-01  7.77428201e-01  5.00000000e+00  4.27574616e+00  4.27391043e+00 -3.48646725e+00  3.65777479e-01  9.13971188e-01  7.59443995e-02 
 7.77445993e-01  7.77445993e-01  5.00000000e+00  4.27616423e+00  4.27385290e+00 -3.49441133e+00  4.29011471e-01  9.71767285e-01  6.65393720e-02 
 7.77481577e-01  7.77481577e-01  5.00000000e+00  4.27584986e+00  4.27391053e+00 -3.48206825e+00  3.81424273e-01  9.13326070e-01  7.59613445e-02 
 7.77552745e-01  7.77552745e-01  5.00000000e+00  4.27637144e+00  4.27385311e+00 -3.48561646e+00  4.60199403e-01  9.70480058e-01  6.65739096e-02 
 7.77695080e-01  7.77695080e-01  5.00000000e+00  4.27626357e+00  4.27391096e+00 -3.46449341e+00  4.43385264e-01  9.10768781e-01  7.60306324e-02 
 7.77979750e-01  7.77979750e-01  5.00000000e+00  4.27719612e+00  4.27385397e+00 -3.45052533e+00  5.82479085e-01  9.65430627e-01  6.67143390e-02 
 7.78549091e-01  7.78549091e-01  5.00000000e+00  4.27790137e+00  4.27391272e+00 -3.39454482e+00  6.81533199e-01  9.00926319e-01  7.63187169e-02 
 7.79549091e-01  7.79549091e-01  5.00000000e+00  4.28018225e+00  4.27385736e+00 -3.32275757e+00  9.99715644e-01  9.48153902e-01  6.72679335e-02 
 7.80549091e-01  7.80549091e-01  5.00000000e+00  4.28171622e+00  4.27391760e+00 -3.23285282e+00  1.18302345e+00  8.80115794e-01  7.71165472e-02 
 7.81549091e-01  7.81549091e-01  5.00000000e+00  4.28409168e+00  4.27386260e+00 -3.16256254e+00  1.46482649e+00  9.28744773e-01  6.81253156e-02 
 7.82549091e-01  7.82549091e-01  5.00000000e+00  4.28556127e+00  4.27392357e+00 -3.07408276e+00  1.61450211e+00  8.62095559e-01  7.80913393e-02 
 7.83549091e-01  7.83549091e-01  5.00000000e+00  4.28800313e+00  4.27386866e+00 -3.00530404e+00  1.86505142e+00  9.11935227e-01  6.91167315e-02 
 7.84549091e-01  7.84549091e-01  5.00000000e+00  4.28939442e+00  4.27393029e+00 -2.91823317e+00  1.98583927e+00  8.46493496e-01  7.91879211e-02 
 7.85549091e-01  7.85549091e-01  5.00000000e+00  4.29191290e+00  4.27387541e+00 -2.85094714e+00  2.20953377e+00  8.97377358e-01  7.02206505e-02 
 7.86549091e-01  7.86549091e-01  5.00000000e+00  4.29321374e+00  4.27393763e+00 -2.76526808e+00  2.30550773e+00  8.32985463e-01  8.03861085e-02 
 7.87549091e-01  7.87549091e-01  5.00000000e+00  4.29582081e+00  4.27388273e+00 -2.69945607e+00  2.50612614e+00  8.84770129e-01  7.14170429e-02 
 7.88549091e-01  7.88549091e-01  5.00000000e+00  4.29701729e+00  4.27394547e+00 -2.61515263e+00  2.58078443e+00  8.21291003e-01  8.16653293e-02 
 7.89549091e-01  7.89549091e-01  5.00000000e+00  4.29972665e+00  4.27389049e+00 -2.55079621e+00  2.76157283e+00  8.73852991e-01  7.26854287e-02 
 7.90549091e-01  7.90549091e-01  5.00000000e+00  4.30080280e+00  4.27395369e+00 -2.46785284e+00  2.81791932e+00  8.11167266e-01  8.30047809e-02 
 7.91549091e-01  7.91549091e-01  5.00000000e+00  4.30363013e+00  4.27389856e+00 -2.40493371e+00  2.98166638e+00  8.64400264e-01  7.40052049e-02 
 7.92549091e-01  7.92549091e-01  5.00000000e+00  4.30456770e+00  4.27396215e+00 -2.32333526e+00  3.02228032e+00  8.02403828e-01  8.43838043e-02 
 7.93549091e-01  7.93549091e-01  5.00000000e+00  4.30753087e+00  4.27390683e+00 -2.26183512e+00  3.17138189e+00  8.56216342e-01  7.53560319e-02 
 7.94549091e-01  7.94549091e-01  5.00000000e+00  4.30830903e+00  4.27397073e+00 -2.18156651e+00  3.19847791e+00  7.94818264e-01  8.57822913e-02 
 7.95549091e-01  7.95549091e-01  5.00000000e+00  4.31142835e+00  4.27391517e+00 -2.12146694e+00  3.33499247e+00  8.49131609e-01  7.67182457e-02 
 7.96549091e-01  7.96549091e-01  5.00000000e+00  4.31202345e+00  4.27397931e+00 -2.04251290e+00  3.35047207e+00  7.88252372e-01  8.71811025e-02 
 7.97549091e-01  7.97549091e-01  5.00000000e+00  4.31532191e+00  4.27392347e+00 -1.98379525e+00  3.47616839e+00  8.42998938e-01  7.80732725e-02 
 7.98549091e-01  7.98549091e-01  5.00000000e+00  4.31570713e+00  4.27398780e+00 -1.90614004e+00  3.48166417e+00  7.82568928e-01  8.85624689e-02 
 7.99549091e-01  7.99549091e-01  5.00000000e+00  4.31921066e+00  4.27393163e+00 -1.84878530e+00  3.59806219e+00  8.37690689e-01  7.94040193e-02 
 8.00549091e-01  8.00549091e-01  5.00000000e+00  4.31935576e+00  4.27399608e+00 -1.77241246e+00  3.59497582e+00  7.77648898e-01  8.99103554e-02 
 8.01549091e-01  8.01549091e-01  5.00000000e+00  4.32309343e+00  4.27393954e+00 -1.71640122e+00  3.70338174e+00  8.33096132e-01  8.06952177e-02 
 8.02549091e-01  8.02549091e-01  5.00000000e+00  4.32296453e+00  4.27400407e+00 -1.64129336e+00  3.69291656e+00  7.73389038e-01  9.12107624e-02 
 8.03549091e-01  8.03549091e-01  5.00000000e+00  4.32696872e+00  4.27394713e+00 -1.58660572e+00  3.79445303e+00  8.29119218e-01  8.19336992e-02 
 8.04549091e-01  8.04549091e-01  5.00000000e+00  4.32652804e+00  4.27401169e+00 -1.51274440e+00  3.77764205e+00  7.69699813e-01  9.24519483e-02 
 8.05549091e-01  8.05549091e-01  5.00000000e+00  4.33083462e+00  4.27395434e+00 -1.45935998e+00  3.87327398e+00  8.25676648e-01  8.31085863e-02 
 8.06549091e-01  8.06549091e-01  5.00000000e+00  4.33004038e+00  4.27401890e+00 -1.38672562e+00  3.85100390e+00  7.66503598e-01  9.36245602e-02 
 8.07549091e-01  8.07549091e-01  5.00000000e+00  4.33468870e+00  4.27396110e+00 -1.33462355e+00  3.94156074e+00  8.22696203e-01  8.42113890e-02 
 8.08549091e-01  8.08549091e-01  5.00000000e+00  4.33349509e+00  4.27402565e+00 -1.26319541e+00  3.91459256e+00  7.63733113e-01  9.47216655e-02 
 8.09549091e-01  8.09549091e-01  5.00000000e+00  4.33852792e+00  4.27396739e+00 -1.21235442e+00  4.00078730e+00  8.20115289e-01  8.52360037e-02 
 8.10549091e-01  8.10549091e-01  5.00000000e+00  4.33688524e+00  4.27403191e+00 -1.14211063e+00  3.96977403e+00  7.61330072e-01  9.57386883e-02 
 8.11549091e-01  8.11549091e-01  5.00000000e+00  4.34234856e+00  4.27397317e+00 -1.09250908e+00  4.05221961e+00  8.17879671e-01  8.61786211e-02 
 8.12549091e-01  8.12549091e-01  5.00000000e+00  4.34020352e+00  4.27403766e+00 -1.02342677e+00  4.01772150e+00  7.59243998e-01  9.66732575e-02 
 8.13549091e-01  8.13549091e-01  5.00000000e+00  4.34614611e+00  4.27397844e+00 -9.75042786e-01  4.09694482e+00  8.15942371e-01  8.70375534e-02 
 8.14549091e-01  8.14549091e-01  5.00000000e+00  4.34344239e+00  4.27404290e+00 -9.07098213e-01  4.05944238e+00  7.57431202e-01  9.75249841e-02 
 8.15549091e-01  8.15549091e-01  5.00000000e+00  4.34991519e+00  4.27398320e+00 -8.59909764e-01  4.13589637e+00  8.14262709e-01  8.78129992e-02 
 8.16549091e-01  8.16549091e-01  5.00000000e+00  4.34659428e+00  4.27404764e+00 -7.93078526e-01  4.09580165e+00  7.55853895e-01  9.82951848e-02 
 8.17549091e-01  8.17549091e-01  5.00000000e+00  4.35364957e+00  4.27398746e+00 -7.47063541e-01  4.16987562e+00  8.12805466e-01  8.85067662e-02 
 8.18549091e-01  8.18549091e-01  5.00000000e+00  4.34965181e+00  4.27405190e+00 -6.81320771e-01  4.12754185e+00  7.54479415e-01  9.89865761e-02 
 8.19549091e-01  8.19549091e-01  5.00000000e+00  4.35734215e+00  4.27399124e+00 -6.36457233e-01  4.19957035e+00  8.11540159e-01  8.91219716e-02 
 8.20549091e-01  8.20549091e-01  5.00000000e+00  4.35260811e+00  4.27405569e+00 -5.71777838e-01  4.15530029e+00  7.53279561e-01  9.96029580e-02 
 8.21549091e-01  8.21549091e-01  5.00000000e+00  4.36098510e+00  4.27399456e+00 -5.28043861e-01  4.22557075e+00  8.10440410e-01  8.96627410e-02 
 8.22549091e-01  8.22549091e-01  5.00000000e+00  4.35545710e+00  4.27405905e+00 -4.64402750e-01  4.17962386e+00  7.52230010e-01  1.00148908e-01 
 8.23549091e-01  8.23549091e-01  5.00000000e+00  4.36627906e+00  4.27399705e+00 -4.21854104e-01  4.24849183e+00  8.09529022e-01  9.00560707e-02 
 8.24549091e-01  8.24549091e-01  5.00000000e+00  4.35780464e+00  4.27406210e+00 -3.59134603e-01  4.20106782e+00  7.51288451e-01  1.00643152e-01 
 8.25549091e-01  8.25549091e-01  5.00000000e+00  4.37010660e+00  4.27399950e+00 -3.17694107e-01  4.26865699e+00  8.08704792e-01  9.04548732e-02 
 8.26549091e-01  8.26549091e-01  5.00000000e+00  4.36031451e+00  4.27406473e+00 -2.55948970e-01  4.21995033e+00  7.50470392e-01  1.01070229e-01 
 8.27549091e-01  8.27549091e-01  5.00000000e+00  4.37390538e+00  4.27400158e+00 -2.15589588e-01  4.28644497e+00  8.07988497e-01  9.07935359e-02 
 8.28549091e-01  8.28549091e-01  5.00000000e+00  4.36267983e+00  4.27406703e+00 -1.54792460e-01  4.23661645e+00  7.49746902e-01  1.01443770e-01 
 8.29549091e-01  8.29549091e-01  5.00000000e+00  4.37766081e+00  4.27400333e+00 -1.15495544e-01  4.30217588e+00  8.07365110e-01  9.10777751e-02 
 8.30549091e-01  8.30549091e-01  5.00000000e+00  4.36681207e+00  4.27406869e+00 -5.56900576e-02  4.25149523e+00  7.49166651e-01  1.01699600e-01 
 8.31549091e-01  8.31549091e-01  5.00000000e+00  4.38146935e+00  4.27400478e+00 -1.73662077e-02  4.31626182e+00  8.06820386e-01  9.13142711e-02 
 8.32549091e-01  8.32549091e-01  5.00000000e+00  4.36930510e+00  4.27407037e+00  4.15309307e-02  4.26473702e+00  7.48606232e-01  1.01972383e-01 
 8.33549091e-01  8.33549091e-01  5.00000000e+00  4.38518618e+00  4.27400598e+00  7.88410014e-02  4.32881469e+00  8.06342708e-01  9.15086140e-02 
 8.34549091e-01  8.34549091e-01  5.00000000e+00  4.37169818e+00  4.27407181e+00  1.36851148e-01  4.27654933e+00  7.48107275e-01  1.02205883e-01 
 8.35549091e-01  8.35549091e-01  5.00000000e+00  4.38885017e+00  4.27400693e+00  1.73166367e-01  4.34003885e+00  8.05924607e-01  9.16643103e-02 
 8.36549091e-01  8.36549091e-01  5.00000000e+00  4.37399077e+00  4.27407303e+00  2.30311535e-01  4.28712144e+00  7.47661224e-01  1.02404655e-01 
 8.37549091e-01  8.37549091e-01  5.00000000e+00  4.39245336e+00  4.27400768e+00  2.65650561e-01  4.35010914e+00  8.05557775e-01  9.17860421e-02 
 8.38549091e-01  8.38549091e-01  5.00000000e+00  4.37618456e+00  4.27407407e+00  3.21951881e-01  4.29661552e+00  7.47260729e-01  1.02572896e-01 
 8.39549091e-01  8.39549091e-01  5.00000000e+00  4.39598791e+00  4.27400825e+00  3.56333116e-01  4.35917526e+00  8.05235020e-01  9.18781355e-02 
 8.40549091e-01  8.40549091e-01  5.00000000e+00  4.37828118e+00  4.27407495e+00  4.11813229e-01  4.30516507e+00  7.46896575e-01  1.02716904e-01 
 8.41549091e-01  8.41549091e-01  5.00000000e+00  4.39944412e+00  4.27400866e+00  4.45252502e-01  4.36735985e+00  8.04949840e-01  9.19447919e-02 
 8.42549091e-01  8.42549091e-01  5.00000000e+00  4.38024246e+00  4.27407620e+00  5.00009976e-01  4.31271534e+00  7.46472737e-01  1.02918753e-01 
 8.43549091e-01  8.43549091e-01  5.00000000e+00  4.40273829e+00  4.27400898e+00  5.32450014e-01  4.37459636e+00  8.04688427e-01  9.19971502e-02 
 8.44549091e-01  8.44549091e-01  5.00000000e+00  4.38093679e+00  4.27409435e+00  5.89221835e-01  4.31395462e+00  7.43158988e-01  1.05863098e-01 
 8.45549091e-01  8.45549091e-01  5.00000000e+00  4.40354193e+00  4.27401026e+00  6.18052314e-01  4.37559004e+00  8.04236446e-01  9.22055439e-02 
 8.45674091e-01  8.45674091e-01  5.00000000e+00  4.39016447e+00  4.27406033e+00  6.31464265e-01  4.34327956e+00  7.72175987e-01  1.00342836e-01 
 8.45924091e-01  8.45924091e-01  5.00000000e+00  4.38913737e+00  4.27407311e+00  6.44069551e-01  4.34035478e+00  7.70173826e-01  1.02417323e-01 
 8.45968702e-01  8.45968702e-01  5.00000000e+00  4.38886424e+00  4.27407667e+00  6.46521605e-01  4.33956216e+00  7.69659924e-01  1.02994897e-01 
 8.46057923e-01  8.46057923e-01  5.00000000e+00  4.38820839e+00  4.27408585e+00  6.51757985e-01  4.33764031e+00  7.68390944e-01  1.04485288e-01 
 8.46080228e-01  8.46080228e-01  5.00000000e+00  4.38800939e+00  4.27408881e+00  6.53172636e-01  4.33705066e+00  7.68002932e-01  1.04964596e-01 
 8.46124839e-01  8.46124839e-01  5.00000000e+00  4.38755721e+00  4.27409609e+00  6.56223478e-01  4.33569974e+00  7.67089555e-01  1.06145659e-01 
 8.46214060e-01  8.46214060e-01  5.00000000e+00  4.38614028e+00  4.27412511e+00  6.64658353e-01  4.33136282e+00  7.63932329e-01  1.10848097e-01 
 8.46216848e-01  8.46216848e-01  5.00000000e+00  4.38606187e+00  4.27412717e+00  6.65107637e-01  4.33111795e+00  7.63732637e-01  1.11180927e-01 
 8.46222424e-01  8.46222424e-01  5.00000000e+00  4.38587583e+00  4.27413236e+00  6.66181618e-01  4.33053531e+00  7.63242627e-01  1.12022044e-01 
 8.46222541e-01  8.46222541e-01  5.00000000e+00  4.37928478e+00  4.27430982e+00  6.94821900e-01  4.30788241e+00  7.40596291e-01  1.40657528e-01 
 8.46222545e-01  8.46222545e-01  5.00000000e+00  4.37864799e+00  4.27432256e+00  6.96870877e-01  4.30546587e+00  7.38179965e-01  1.42706356e-01 
 8.46222552e-01  8.46222552e-01  5.00000000e+00  4.37657946e+00  4.27435936e+00  7.02782023e-01  4.29731281e+00  7.30027401e-01  1.48617207e-01 
 8.46222554e-01  8.46222554e-01  5.00000000e+00  4.37566878e+00  4.27437439e+00  7.05193706e-01  4.29355309e+00  7.26267832e-01  1.51028818e-01 
 8.46222557e-01  8.46222557e-01  5.00000000e+00  4.37287965e+00  4.27441888e+00  7.12324673e-01  4.28142991e+00  7.14144990e-01  1.58159644e-01 
 8.46222561e-01  8.46222561e-01  5.00000000e+00  4.29632582e+00  4.27513087e+00  8.24800699e-01  2.55132478e+00 -1.01595915e+00  2.70635765e-01 
 8.46222564e-01  8.46222564e-01  5.00000000e+00  4.27454626e+00  4.27626158e+00  9.97220797e-01  1.78509613e-01 -3.38877380e+00  4.43056593e-01 
 8.46222567e-01  8.46222567e-01  5.00000000e+00  4.27445369e+00  4.27549205e+00  8.80691067e-01  1.63730273e-01 -3.40355294e+00  3.26527710e-01 
 8.46222569e-01  8.46222569e-01  5.00000000e+00  4.27433490e+00  4.27621184e+00  9.89790202e-01  1.44689317e-01 -3.42259367e+00  4.35627604e-01 
 8.46222572e-01  8.46222572e-01  5.00000000e+00  4.27433657e+00  4.27554462e+00  8.88761177e-01  1.44958690e-01 -3.42232413e+00  3.34599294e-01 
 8.46222576e-01  8.46222576e-01  5.00000000e+00  4.27423479e+00  4.27617669e+00  9.84530574e-01  1.28575377e-01 -3.43870706e+00  4.30370070e-01 
 8.46222580e-01  8.46222580e-01  5.00000000e+00  4.27423349e+00  4.27557065e+00  8.92748501e-01  1.28365190e-01 -3.43891691e+00  3.38589306e-01 
 8.46222587e-01  8.46222587e-01  5.00000000e+00  4.27414987e+00  4.27616079e+00  9.82145991e-01  1.14856879e-01 -3.45242463e+00  4.27988932e-01 
 8.46222597e-01  8.46222597e-01  5.00000000e+00  4.27414113e+00  4.27558635e+00  8.95147845e-01  1.13441308e-01 -3.45383947e+00  3.40993611e-01 
