 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)        
 1.01187685e-02  1.01187685e-02  1.80000000e+01  9.01357763e+00  9.01356407e+00  1.02687332e+01  1.35777190e-02  1.02489249e-01  9.02822167e+00  1.32934931e+00  9.32598263e-04 
 1.01287685e-02  1.01287685e-02  1.80000000e+01  9.01447290e+00  9.01445832e+00  1.03626580e+01  1.44729973e-02  1.03375715e-01  9.02833743e+00  1.41982857e+00  8.78077406e-04 
 1.01387685e-02  1.01387685e-02  1.80000000e+01  9.01531104e+00  9.01529550e+00  1.04511726e+01  1.53111574e-02  1.04205557e-01  9.02834135e+00  1.50467906e+00  8.20092147e-04 
 1.01487685e-02  1.01487685e-02  1.80000000e+01  9.01608876e+00  9.01607232e+00  1.05339278e+01  1.60888914e-02  1.04975499e-01  9.02823343e+00  1.58356602e+00  7.58871440e-04 
 1.01587685e-02  1.01587685e-02  1.80000000e+01  9.01680298e+00  9.01678571e+00  1.06105969e+01  1.68031298e-02  1.05682503e-01  9.02801408e+00  1.65617823e+00  6.94656968e-04 
 1.01687685e-02  1.01687685e-02  1.80000000e+01  9.01745089e+00  9.01743284e+00  1.06808776e+01  1.74510540e-02  1.06323781e-01  9.02768419e+00  1.72222923e+00  6.27702267e-04 
 1.01787685e-02  1.01787685e-02  1.80000000e+01  9.01802993e+00  9.01801118e+00  1.07444924e+01  1.80301068e-02  1.06896801e-01  9.02724504e+00  1.78145850e+00  5.58271602e-04 
 1.01887685e-02  1.01887685e-02  1.80000000e+01  9.01853780e+00  9.01851843e+00  1.08011904e+01  1.85380030e-02  1.07399303e-01  9.02669839e+00  1.83363240e+00  4.86639036e-04 
 1.01987685e-02  1.01987685e-02  1.80000000e+01  9.01897252e+00  9.01895260e+00  1.08507478e+01  1.89727382e-02  1.07829305e-01  9.02604637e+00  1.87854516e+00  4.13087254e-04 
 1.02087685e-02  1.02087685e-02  1.80000000e+01  9.01933236e+00  9.01931197e+00  1.08929693e+01  1.93325967e-02  1.08185111e-01  9.02529158e+00  1.91601967e+00  3.37906541e-04 
 1.02187685e-02  1.02187685e-02  1.80000000e+01  9.01961590e+00  9.01959513e+00  1.09276882e+01  1.96161582e-02  1.08465316e-01  9.02443698e+00  1.94590816e+00  2.61393506e-04 
 1.02287685e-02  1.02287685e-02  1.80000000e+01  9.01982203e+00  9.01980095e+00  1.09547676e+01  1.98223037e-02  1.08668816e-01  9.02348595e+00  1.96809279e+00  1.83850095e-04 
 1.02387685e-02  1.02387685e-02  1.80000000e+01  9.01994992e+00  9.01992863e+00  1.09741006e+01  1.99502197e-02  1.08794807e-01  9.02244224e+00  1.98248614e+00  1.05582176e-04 
 1.02487685e-02  1.02487685e-02  1.80000000e+01  9.01999909e+00  9.01997767e+00  1.09856110e+01  1.99994012e-02  1.08842794e-01  9.02130997e+00  1.98903150e+00  2.68985952e-05 
 1.02587685e-02  1.02587685e-02  1.80000000e+01  9.01996932e+00  9.01994786e+00  1.09892534e+01  1.99696543e-02  1.08812586e-01  9.02009360e+00  1.98770312e+00 -5.18903398e-05 
 1.02687685e-02  1.02687685e-02  1.80000000e+01  9.01986074e+00  9.01983934e+00  1.09850135e+01  1.98610962e-02  1.08704303e-01  9.01879794e+00  1.97850633e+00 -1.30473738e-04 
 1.02787685e-02  1.02787685e-02  1.80000000e+01  9.01967378e+00  9.01965251e+00  1.09729079e+01  1.96741555e-02  1.08518373e-01  9.01742810e+00  1.96147749e+00 -2.08541691e-04 
 1.02887685e-02  1.02887685e-02  1.80000000e+01  9.01940918e+00  9.01938813e+00  1.09529845e+01  1.94095699e-02  1.08255528e-01  9.01598948e+00  1.93668385e+00 -2.85786172e-04 
 1.02987685e-02  1.02987685e-02  1.80000000e+01  9.01906797e+00  9.01904724e+00  1.09253219e+01  1.90683835e-02  1.07916806e-01  9.01448775e+00  1.90422330e+00 -3.61902529e-04 
 1.03087685e-02  1.03087685e-02  1.80000000e+01  9.01865151e+00  9.01863118e+00  1.08900291e+01  1.86519430e-02  1.07503544e-01  9.01292884e+00  1.86422397e+00 -4.36590441e-04 
 1.03187685e-02  1.03187685e-02  1.80000000e+01  9.01816144e+00  9.01814159e+00  1.08472455e+01  1.81618918e-02  1.07017371e-01  9.01131889e+00  1.81684371e+00 -5.09555302e-04 
 1.03287685e-02  1.03287685e-02  1.80000000e+01  9.01759969e+00  9.01758040e+00  1.07971397e+01  1.76001639e-02  1.06460205e-01  9.00966427e+00  1.76226954e+00 -5.80509191e-04 
 1.03387685e-02  1.03387685e-02  1.80000000e+01  9.01696849e+00  9.01694983e+00  1.07399096e+01  1.69689761e-02  1.05834246e-01  9.00797150e+00  1.70071680e+00 -6.49172181e-04 
 1.03487685e-02  1.03487685e-02  1.80000000e+01  9.01627032e+00  9.01625237e+00  1.06757808e+01  1.62708196e-02  1.05141961e-01  9.00624725e+00  1.63242843e+00 -7.15273293e-04 
 1.03587685e-02  1.03587685e-02  1.80000000e+01  9.01550793e+00  9.01549077e+00  1.06050064e+01  1.55084496e-02  1.04386084e-01  9.00449834e+00  1.55767390e+00 -7.78551692e-04 
 1.03687685e-02  1.03687685e-02  1.80000000e+01  9.01468434e+00  9.01466802e+00  1.05278657e+01  1.46848748e-02  1.03569596e-01  9.00273166e+00  1.47674823e+00 -8.38757603e-04 
 1.03787685e-02  1.03787685e-02  1.80000000e+01  9.01380280e+00  9.01378739e+00  1.04446630e+01  1.38033455e-02  1.02695718e-01  9.00095419e+00  1.38997079e+00 -8.95653395e-04 
 1.03887685e-02  1.03887685e-02  1.80000000e+01  9.01286678e+00  9.01285234e+00  1.03557266e+01  1.28673408e-02  1.01767900e-01  8.99917294e+00  1.29768403e+00 -9.49014430e-04 
 1.03987685e-02  1.03987685e-02  1.80000000e+01  9.01187998e+00  9.01186656e+00  1.02614074e+01  1.18805545e-02  1.00789802e-01  8.99739494e+00  1.20025219e+00 -9.98630063e-04 
 1.04087685e-02  1.04087685e-02  1.80000000e+01  9.01084630e+00  9.01083395e+00  1.01620777e+01  1.08468811e-02  9.97652844e-02  8.99562721e+00  1.09805980e+00 -1.04430435e-03 
 1.04187685e-02  1.04187685e-02  1.80000000e+01  9.00976980e+00  9.00975857e+00  1.00581294e+01  9.77039997e-03  9.86983898e-02  8.99387673e+00  9.91510182e-01 -1.08585694e-03 
 1.04287685e-02  1.04287685e-02  1.80000000e+01  9.00865475e+00  9.00864468e+00  9.94997272e+00  8.65535957e-03  9.75933288e-02  8.99215041e+00  8.81023883e-01 -1.12312370e-03 
 1.04387685e-02  1.04387685e-02  1.80000000e+01  9.00750555e+00  9.00749667e+00  9.83803451e+00  7.50616043e-03  9.64544625e-02  8.99045506e+00  7.67036991e-01 -1.15595745e-03 
 1.04487685e-02  1.04487685e-02  1.80000000e+01  9.00632672e+00  9.00631906e+00  9.72275653e+00  6.32733789e-03  9.52862858e-02  8.98879738e+00  6.49999423e-01 -1.18422848e-03 
 1.04587685e-02  1.04587685e-02  1.80000000e+01  9.00512292e+00  9.00511651e+00  9.60459377e+00  5.12354425e-03  9.40934091e-02  8.98718390e+00  5.30373149e-01 -1.20782508e-03 
 1.04687685e-02  1.04687685e-02  1.80000000e+01  9.00389890e+00  9.00389377e+00  9.48401256e+00  3.89953031e-03  9.28805406e-02  8.98562101e+00  4.08630363e-01 -1.22665405e-03 
 1.04787685e-02  1.04787685e-02  1.80000000e+01  9.00265949e+00  9.00265565e+00  9.36148884e+00  2.66012672e-03  9.16524673e-02  8.98411487e+00  2.85251627e-01 -1.24064094e-03 
 1.04887685e-02  1.04887685e-02  1.80000000e+01  9.00140959e+00  9.00140705e+00  9.23750620e+00  1.41022481e-03  9.04140365e-02  8.98267142e+00  1.60723965e-01 -1.24973051e-03 
 1.04987685e-02  1.04987685e-02  1.80000000e+01  9.00015412e+00  9.00015290e+00  9.11255399e+00  1.54757396e-04  8.91701362e-02  8.98129637e+00  3.55389450e-02 -1.25388677e-03 
 1.05087685e-02  1.05087685e-02  1.80000000e+01  8.99889804e+00  8.99889814e+00  8.98712540e+00 -1.10132078e-03  8.79256763e-02  8.97999513e+00 -8.98092661e-02 -1.25309333e-03 
 1.05187685e-02  1.05187685e-02  1.80000000e+01  8.99764631e+00  8.99764773e+00  8.86171552e+00 -2.35305254e-03  8.66855687e-02  8.97877286e+00 -2.14825854e-01 -1.24735324e-03 
 1.05287685e-02  1.05287685e-02  1.80000000e+01  8.99640387e+00  8.99640660e+00  8.73681934e+00 -3.59549788e-03  8.54547082e-02  8.97763437e+00 -3.39017313e-01 -1.23668921e-03 
 1.05387685e-02  1.05387685e-02  1.80000000e+01  8.99517562e+00  8.99517965e+00  8.61292983e+00 -4.82375343e-03  8.42379531e-02  8.97658416e+00 -4.61893392e-01 -1.22114329e-03 
 1.05487685e-02  1.05487685e-02  1.80000000e+01  8.99396641e+00  8.99397173e+00  8.49053600e+00 -6.03297183e-03  8.30401060e-02  8.97562637e+00 -5.82969036e-01 -1.20077692e-03 
 1.05587685e-02  1.05587685e-02  1.80000000e+01  8.99278100e+00  8.99278759e+00  8.37012093e+00 -7.21838085e-03  8.18658948e-02  8.97476478e+00 -7.01766300e-01 -1.17567049e-03 
 1.05687685e-02  1.05687685e-02  1.80000000e+01  8.99162409e+00  8.99163193e+00  8.25215991e+00 -8.37530221e-03  8.07199540e-02  8.97400279e+00 -8.17816238e-01 -1.14592321e-03 
 1.05787685e-02  1.05787685e-02  1.80000000e+01  8.99050023e+00  8.99050929e+00  8.13711851e+00 -9.49917009e-03  7.96068064e-02  8.97334341e+00 -9.30660754e-01 -1.11165252e-03 
 1.05887685e-02  1.05887685e-02  1.80000000e+01  8.98941386e+00  8.98942411e+00  8.02545078e+00 -1.05855491e-02  7.85308455e-02  8.97278924e+00 -1.03985441e+00 -1.07299385e-03 
 1.05987685e-02  1.05987685e-02  1.80000000e+01  8.98836927e+00  8.98838067e+00  7.91759745e+00 -1.16301517e-02  7.74963176e-02  8.97234246e+00 -1.14496620e+00 -1.03009980e-03 
 1.06087685e-02  1.06087685e-02  1.80000000e+01  8.98737058e+00  8.98738309e+00  7.81398418e+00 -1.26288555e-02  7.65073056e-02  8.97200484e+00 -1.24558123e+00 -9.83139871e-04 
 1.06187685e-02  1.06187685e-02  1.80000000e+01  8.98642173e+00  8.98643530e+00  7.71501987e+00 -1.35777190e-02  7.55677125e-02  8.97177770e+00 -1.34130235e+00 -9.32299438e-04 
 1.06287685e-02  1.06287685e-02  1.80000000e+01  8.98552647e+00  8.98554105e+00  7.62109508e+00 -1.44729973e-02  7.46812462e-02  8.97166194e+00 -1.43175177e+00 -8.77779346e-04 
 1.06387685e-02  1.06387685e-02  1.80000000e+01  8.98468832e+00  8.98470387e+00  7.53258047e+00 -1.53111574e-02  7.38514048e-02  8.97165802e+00 -1.51657249e+00 -8.19794810e-04 
 1.06487685e-02  1.06487685e-02  1.80000000e+01  8.98391060e+00  8.98392705e+00  7.44982531e+00 -1.60888914e-02  7.30814628e-02  8.97176594e+00 -1.59542976e+00 -7.58574862e-04 
 1.06587685e-02  1.06587685e-02  1.80000000e+01  8.98319638e+00  8.98321366e+00  7.37315616e+00 -1.68031298e-02  7.23744583e-02  8.97198529e+00 -1.66801234e+00 -6.94361124e-04 
 1.06687685e-02  1.06687685e-02  1.80000000e+01  8.98254847e+00  8.98256653e+00  7.30287553e+00 -1.74510540e-02  7.17331809e-02  8.97231518e+00 -1.73403380e+00 -6.27407167e-04 
 1.06787685e-02  1.06787685e-02  1.80000000e+01  8.98196944e+00  8.98198819e+00  7.23926073e+00 -1.80301068e-02  7.11601606e-02  8.97275433e+00 -1.79323359e+00 -5.57977224e-04 
 1.06887685e-02  1.06887685e-02  1.80000000e+01  8.98146156e+00  8.98148094e+00  7.18256274e+00 -1.85380030e-02  7.06576582e-02  8.97330099e+00 -1.84537809e+00 -4.86345412e-04 
 1.06987685e-02  1.06987685e-02  1.80000000e+01  8.98102684e+00  8.98104677e+00  7.13300526e+00 -1.89727382e-02  7.02276561e-02  8.97395300e+00 -1.89026153e+00 -4.12794352e-04 
 1.07087685e-02  1.07087685e-02  1.80000000e+01  8.98066700e+00  8.98068740e+00  7.09078379e+00 -1.93325967e-02  6.98718508e-02  8.97470780e+00 -1.92770679e+00 -3.37614385e-04 
 1.07187685e-02  1.07187685e-02  1.80000000e+01  8.98038346e+00  8.98040425e+00  7.05606490e+00 -1.96161582e-02  6.95916456e-02  8.97556240e+00 -1.95756610e+00 -2.61102074e-04 
 1.07287685e-02  1.07287685e-02  1.80000000e+01  8.98017734e+00  8.98019842e+00  7.02898553e+00 -1.98223037e-02  6.93881459e-02  8.97651343e+00 -1.97972163e+00 -1.83559404e-04 
 1.07387685e-02  1.07387685e-02  1.80000000e+01  8.98004944e+00  8.98007074e+00  7.00965251e+00 -1.99502197e-02  6.92621544e-02  8.97755713e+00 -1.99408594e+00 -1.05292207e-04 
 1.07487685e-02  1.07487685e-02  1.80000000e+01  8.98000028e+00  8.98002170e+00  6.99814210e+00 -1.99994012e-02  6.92141679e-02  8.97868940e+00 -2.00060234e+00 -2.66093551e-05 
 1.07587685e-02  1.07587685e-02  1.80000000e+01  8.98003005e+00  8.98005151e+00  6.99449968e+00 -1.99696543e-02  6.92443756e-02  8.97990577e+00 -1.99924507e+00  5.21788577e-05 
 1.07687685e-02  1.07687685e-02  1.80000000e+01  8.98013862e+00  8.98016004e+00  6.99873962e+00 -1.98610962e-02  6.93526583e-02  8.98120143e+00 -1.99001947e+00  1.30761526e-04 
 1.07787685e-02  1.07787685e-02  1.80000000e+01  8.98032558e+00  8.98034686e+00  7.01084517e+00 -1.96741555e-02  6.95385887e-02  8.98257127e+00 -1.97296189e+00  2.08828758e-04 
 1.07887685e-02  1.07887685e-02  1.80000000e+01  8.98059019e+00  8.98061124e+00  7.03076857e+00 -1.94095699e-02  6.98014332e-02  8.98400989e+00 -1.94813958e+00  2.86072518e-04 
 1.07987685e-02  1.07987685e-02  1.80000000e+01  8.98093139e+00  8.98095213e+00  7.05843123e+00 -1.90683835e-02  7.01401549e-02  8.98551162e+00 -1.91565043e+00  3.62188165e-04 
 1.08087685e-02  1.08087685e-02  1.80000000e+01  8.98134785e+00  8.98136819e+00  7.09372400e+00 -1.86519430e-02  7.05534175e-02  8.98707054e+00 -1.87562257e+00  4.36875354e-04 
 1.08187685e-02  1.08187685e-02  1.80000000e+01  8.98183792e+00  8.98185778e+00  7.13650764e+00 -1.81618918e-02  7.10395905e-02  8.98868048e+00 -1.82821386e+00  5.09839508e-04 
 1.08287685e-02  1.08287685e-02  1.80000000e+01  8.98239967e+00  8.98241897e+00  7.18661337e+00 -1.76001639e-02  7.15967559e-02  8.99033510e+00 -1.77361130e+00  5.80792670e-04 
 1.08387685e-02  1.08387685e-02  1.80000000e+01  8.98303087e+00  8.98304954e+00  7.24384352e+00 -1.69689761e-02  7.22227156e-02  8.99202787e+00 -1.71203026e+00  6.49454963e-04 
 1.08487685e-02  1.08487685e-02  1.80000000e+01  8.98372905e+00  8.98374700e+00  7.30797228e+00 -1.62708196e-02  7.29149998e-02  8.99375212e+00 -1.64371364e+00  7.15555359e-04 
 1.08587685e-02  1.08587685e-02  1.80000000e+01  8.98449143e+00  8.98450860e+00  7.37874664e+00 -1.55084496e-02  7.36708773e-02  8.99550103e+00 -1.56893094e+00  7.78833065e-04 
 1.08687685e-02  1.08687685e-02  1.80000000e+01  8.98531502e+00  8.98533135e+00  7.45588737e+00 -1.46848748e-02  7.44873655e-02  8.99726771e+00 -1.48797717e+00  8.39038261e-04 
 1.08787685e-02  1.08787685e-02  1.80000000e+01  8.98619657e+00  8.98621198e+00  7.53909008e+00 -1.38033455e-02  7.53612428e-02  8.99904518e+00 -1.40117169e+00  8.95933358e-04 
 1.08887685e-02  1.08887685e-02  1.80000000e+01  8.98713258e+00  8.98714703e+00  7.62802649e+00 -1.28673408e-02  7.62890609e-02  9.00082643e+00 -1.30885698e+00  9.49293693e-04 
 1.08987685e-02  1.08987685e-02  1.80000000e+01  8.98811938e+00  8.98813281e+00  7.72234564e+00 -1.18805545e-02  7.72671588e-02  9.00260443e+00 -1.21139725e+00  9.98908630e-04 
 1.09087685e-02  1.09087685e-02  1.80000000e+01  8.98915307e+00  8.98916542e+00  7.82167536e+00 -1.08468811e-02  7.82916765e-02  9.00437216e+00 -1.10917703e+00  1.04458221e-03 
 1.09187685e-02  1.09187685e-02  1.80000000e+01  8.99022956e+00  8.99024080e+00  7.92562366e+00 -9.77039997e-03  7.93585711e-02  9.00612264e+00 -1.00259967e+00  1.08613412e-03 
 1.09287685e-02  1.09287685e-02  1.80000000e+01  8.99134461e+00  8.99135469e+00  8.03378033e+00 -8.65535957e-03  8.04636321e-02  9.00784896e+00 -8.92085684e-01  1.12340019e-03 
 1.09387685e-02  1.09387685e-02  1.80000000e+01  8.99249382e+00  8.99250270e+00  8.14571854e+00 -7.50616043e-03  8.16024983e-02  9.00954431e+00 -7.78071179e-01  1.15623326e-03 
 1.09487685e-02  1.09487685e-02  1.80000000e+01  8.99367265e+00  8.99368031e+00  8.26099651e+00 -6.32733789e-03  8.27706750e-02  9.01120199e+00 -6.61006066e-01  1.18450358e-03 
 1.09587685e-02  1.09587685e-02  1.80000000e+01  8.99487645e+00  8.99488286e+00  8.37915927e+00 -5.12354425e-03  8.39635516e-02  9.01281547e+00 -5.41352315e-01  1.20809952e-03 
 1.09687685e-02  1.09687685e-02  1.80000000e+01  8.99610046e+00  8.99610560e+00  8.49974048e+00 -3.89953031e-03  8.51764201e-02  9.01437836e+00 -4.19582121e-01  1.22692779e-03 
 1.09787685e-02  1.09787685e-02  1.80000000e+01  8.99733987e+00  8.99734372e+00  8.62226419e+00 -2.66012672e-03  8.64044934e-02  9.01588450e+00 -2.96176045e-01  1.24091402e-03 
 1.09887685e-02  1.09887685e-02  1.80000000e+01  8.99858977e+00  8.99859232e+00  8.74624684e+00 -1.41022481e-03  8.76429242e-02  9.01732795e+00 -1.71621111e-01  1.25000288e-03 
 1.09987685e-02  1.09987685e-02  1.80000000e+01  8.99984524e+00  8.99984647e+00  8.87119904e+00 -1.54757396e-04  8.88868245e-02  9.01870300e+00 -4.64088875e-02  1.25415849e-03 
 1.10087685e-02  1.10087685e-02  1.80000000e+01  9.00110132e+00  9.00110123e+00  8.99662762e+00  1.10132078e-03  9.01312844e-02  9.02000424e+00  7.89664603e-02  1.25336435e-03 
 1.10187685e-02  1.10187685e-02  1.80000000e+01  9.00235305e+00  9.00235164e+00  9.12203751e+00  2.35305254e-03  9.13713920e-02  9.02122651e+00  2.04010118e-01  1.24762361e-03 
 1.10287685e-02  1.10287685e-02  1.80000000e+01  9.00359549e+00  9.00359277e+00  9.24693369e+00  3.59549788e-03  9.26022525e-02  9.02236500e+00  3.28228578e-01  1.23695889e-03 
 1.10387685e-02  1.10387685e-02  1.80000000e+01  9.00482374e+00  9.00481972e+00  9.37082320e+00  4.82375343e-03  9.38190076e-02  9.02341521e+00  4.51131592e-01  1.22141232e-03 
 1.10487685e-02  1.10487685e-02  1.80000000e+01  9.00603296e+00  9.00602764e+00  9.49321703e+00  6.03297183e-03  9.50168547e-02  9.02437300e+00  5.72234104e-01  1.20104526e-03 
 1.10587685e-02  1.10587685e-02  1.80000000e+01  9.00721836e+00  9.00721178e+00  9.61363209e+00  7.21838085e-03  9.61910659e-02  9.02523459e+00  6.91058169e-01  1.17593818e-03 
 1.10687685e-02  1.10687685e-02  1.80000000e+01  9.00837527e+00  9.00836744e+00  9.73159312e+00  8.37530221e-03  9.73370067e-02  9.02599658e+00  8.07134841e-01  1.14619022e-03 
 1.10787685e-02  1.10787685e-02  1.80000000e+01  9.00949913e+00  9.00949008e+00  9.84663452e+00  9.49917009e-03  9.84501542e-02  9.02665596e+00  9.20006025e-01  1.11191889e-03 
 1.10887685e-02  1.10887685e-02  1.80000000e+01  9.01058550e+00  9.01057526e+00  9.95830224e+00  1.05855491e-02  9.95261152e-02  9.02721013e+00  1.02922629e+00  1.07325953e-03 
 1.10987685e-02  1.10987685e-02  1.80000000e+01  9.01163009e+00  9.01161870e+00  1.00661556e+01  1.16301517e-02  1.00560643e-01  9.02765691e+00  1.13436461e+00  1.03036484e-03 
 1.11087685e-02  1.11087685e-02  1.80000000e+01  9.01262878e+00  9.01261628e+00  1.01697689e+01  1.26288555e-02  1.01549655e-01  9.02799453e+00  1.23500610e+00  9.83404232e-04 
 1.11187685e-02  1.11187685e-02  1.80000000e+01  9.01357763e+00  9.01356407e+00  1.02687332e+01  1.35777190e-02  1.02489248e-01  9.02822167e+00  1.33075363e+00  9.32563153e-04 
 1.11287685e-02  1.11287685e-02  1.80000000e+01  9.01447290e+00  9.01445832e+00  1.03626579e+01  1.44729973e-02  1.03375715e-01  9.02833743e+00  1.42122939e+00  8.78042387e-04 
 1.11387685e-02  1.11387685e-02  1.80000000e+01  9.01531104e+00  9.01529550e+00  1.04511726e+01  1.53111574e-02  1.04205556e-01  9.02834135e+00  1.50607638e+00  8.20057220e-04 
 1.11487685e-02  1.11487685e-02  1.80000000e+01  9.01608876e+00  9.01607232e+00  1.05339277e+01  1.60888914e-02  1.04975498e-01  9.02823343e+00  1.58495985e+00  7.58836590e-04 
 1.11587685e-02  1.11587685e-02  1.80000000e+01  9.01680298e+00  9.01678571e+00  1.06105969e+01  1.68031298e-02  1.05682502e-01  9.02801408e+00  1.65756858e+00  6.94622219e-04 
 1.11687685e-02  1.11687685e-02  1.80000000e+01  9.01745089e+00  9.01743284e+00  1.06808775e+01  1.74510540e-02  1.06323780e-01  9.02768419e+00  1.72361611e+00  6.27667593e-04 
 1.11787685e-02  1.11787685e-02  1.80000000e+01  9.01802993e+00  9.01801118e+00  1.07444923e+01  1.80301068e-02  1.06896800e-01  9.02724504e+00  1.78284191e+00  5.58237019e-04 
 1.11887685e-02  1.11887685e-02  1.80000000e+01  9.01853780e+00  9.01851843e+00  1.08011903e+01  1.85380030e-02  1.07399303e-01  9.02669838e+00  1.83501236e+00  4.86604533e-04 
 1.11987685e-02  1.11987685e-02  1.80000000e+01  9.01897252e+00  9.01895260e+00  1.08507478e+01  1.89727382e-02  1.07829305e-01  9.02604637e+00  1.87992168e+00  4.13052850e-04 
 1.12087685e-02  1.12087685e-02  1.80000000e+01  9.01933236e+00  9.01931197e+00  1.08929692e+01  1.93325967e-02  1.08185110e-01  9.02529157e+00  1.91739275e+00  3.37872203e-04 
 1.12187685e-02  1.12187685e-02  1.80000000e+01  9.01961590e+00  9.01959512e+00  1.09276881e+01  1.96161582e-02  1.08465315e-01  9.02443698e+00  1.94727781e+00  2.61359284e-04 
 1.12287685e-02  1.12287685e-02  1.80000000e+01  9.01982203e+00  9.01980095e+00  1.09547675e+01  1.98223037e-02  1.08668815e-01  9.02348595e+00  1.96945903e+00  1.83815926e-04 
 1.12387685e-02  1.12387685e-02  1.80000000e+01  9.01994992e+00  9.01992863e+00  1.09741005e+01  1.99502197e-02  1.08794806e-01  9.02244224e+00  1.98384896e+00  1.05548128e-04 
 1.12487685e-02  1.12487685e-02  1.80000000e+01  9.01999909e+00  9.01997767e+00  1.09856109e+01  1.99994012e-02  1.08842793e-01  9.02130997e+00  1.99039091e+00  2.68645928e-05 
 1.12587685e-02  1.12587685e-02  1.80000000e+01  9.01996932e+00  9.01994786e+00  1.09892534e+01  1.99696543e-02  1.08812585e-01  9.02009360e+00  1.98905914e+00 -5.19242170e-05 
 1.12687685e-02  1.12687685e-02  1.80000000e+01  9.01986074e+00  9.01983933e+00  1.09850134e+01  1.98610962e-02  1.08704302e-01  9.01879794e+00  1.97985897e+00 -1.30507567e-04 
 1.12787685e-02  1.12787685e-02  1.80000000e+01  9.01967378e+00  9.01965251e+00  1.09729079e+01  1.96741555e-02  1.08518372e-01  9.01742810e+00  1.96282676e+00 -2.08575398e-04 
 1.12887685e-02  1.12887685e-02  1.80000000e+01  9.01940918e+00  9.01938813e+00  1.09529845e+01  1.94095699e-02  1.08255527e-01  9.01598948e+00  1.93802975e+00 -2.85819836e-04 
 1.12987685e-02  1.12987685e-02  1.80000000e+01  9.01906797e+00  9.01904724e+00  1.09253218e+01  1.90683835e-02  1.07916806e-01  9.01448775e+00  1.90556584e+00 -3.61936072e-04 
 1.13087685e-02  1.13087685e-02  1.80000000e+01  9.01865151e+00  9.01863118e+00  1.08900290e+01  1.86519430e-02  1.07503543e-01  9.01292883e+00  1.86556315e+00 -4.36623930e-04 
 1.13187685e-02  1.13187685e-02  1.80000000e+01  9.01816144e+00  9.01814159e+00  1.08472454e+01  1.81618918e-02  1.07017370e-01  9.01131889e+00  1.81817956e+00 -5.09588677e-04 
 1.13287685e-02  1.13287685e-02  1.80000000e+01  9.01759969e+00  9.01758040e+00  1.07971396e+01  1.76001639e-02  1.06460205e-01  9.00966427e+00  1.76360204e+00 -5.80542510e-04 
 1.13387685e-02  1.13387685e-02  1.80000000e+01  9.01696849e+00  9.01694983e+00  1.07399095e+01  1.69689761e-02  1.05834245e-01  9.00797150e+00  1.70204598e+00 -6.49205393e-04 
 1.13487685e-02  1.13487685e-02  1.80000000e+01  9.01627032e+00  9.01625237e+00  1.06757807e+01  1.62708196e-02  1.05141961e-01  9.00624725e+00  1.63375429e+00 -7.15306440e-04 
 1.13587685e-02  1.13587685e-02  1.80000000e+01  9.01550793e+00  9.01549077e+00  1.06050064e+01  1.55084496e-02  1.04386083e-01  9.00449834e+00  1.55899645e+00 -7.78584740e-04 
 1.13687685e-02  1.13687685e-02  1.80000000e+01  9.01468434e+00  9.01466802e+00  1.05278656e+01  1.46848748e-02  1.03569595e-01  9.00273166e+00  1.47806748e+00 -8.38790582e-04 
 1.13787685e-02  1.13787685e-02  1.80000000e+01  9.01380280e+00  9.01378739e+00  1.04446629e+01  1.38033455e-02  1.02695718e-01  9.00095419e+00  1.39128674e+00 -8.95686280e-04 
 1.13887685e-02  1.13887685e-02  1.80000000e+01  9.01286678e+00  9.01285234e+00  1.03557265e+01  1.28673408e-02  1.01767899e-01  8.99917294e+00  1.29899671e+00 -9.49047249e-04 
 1.13987685e-02  1.13987685e-02  1.80000000e+01  9.01187998e+00  9.01186656e+00  1.02614074e+01  1.18805545e-02  1.00789802e-01  8.99739494e+00  1.20156159e+00 -9.98662782e-04 
 1.14087685e-02  1.14087685e-02  1.80000000e+01  9.01084630e+00  9.01083395e+00  1.01620776e+01  1.08468811e-02  9.97652838e-02  8.99562721e+00  1.09936593e+00 -1.04433700e-03 
 1.14187685e-02  1.14187685e-02  1.80000000e+01  9.00976980e+00  9.00975857e+00  1.00581293e+01  9.77039997e-03  9.86983892e-02  8.99387673e+00  9.92813048e-01 -1.08588950e-03 
 1.14287685e-02  1.14287685e-02  1.80000000e+01  9.00865475e+00  9.00864468e+00  9.94997266e+00  8.65535957e-03  9.75933282e-02  8.99215041e+00  8.82323497e-01 -1.12315619e-03 
 1.14387685e-02  1.14387685e-02  1.80000000e+01  9.00750555e+00  9.00749667e+00  9.83803445e+00  7.50616043e-03  9.64544619e-02  8.99045506e+00  7.68333361e-01 -1.15598985e-03 
 1.14487685e-02  1.14487685e-02  1.80000000e+01  9.00632672e+00  9.00631906e+00  9.72275647e+00  6.32733789e-03  9.52862852e-02  8.98879738e+00  6.51292557e-01 -1.18426081e-03 
 1.14587685e-02  1.14587685e-02  1.80000000e+01  9.00512292e+00  9.00511651e+00  9.60459370e+00  5.12354425e-03  9.40934085e-02  8.98718390e+00  5.31663054e-01 -1.20785733e-03 
 1.14687685e-02  1.14687685e-02  1.80000000e+01  9.00389890e+00  9.00389377e+00  9.48401250e+00  3.89953031e-03  9.28805400e-02  8.98562101e+00  4.09917048e-01 -1.22668621e-03 
