time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011)
0.00637044992,-24.99993,-25.0,24.99993,25.0,0.0181035249,0.017905072,0.228841335,0.0139039031,0.00418556456,0.229186922,0.0145406112
0.00638044992,-24.99993,-25.0,24.99993,25.0,0.0172463712,0.0170512542,0.212606964,0.0130527826,0.00418616876,0.212974713,0.0136496728
0.00639044992,-24.99993,-25.0,24.99993,25.0,0.0163381235,0.0161461884,0.195399669,0.0121501667,0.00418673295,0.19578813,0.0127048654
0.00640044992,-24.99993,-25.0,24.99993,25.0,0.0153823661,0.0151934473,0.177287364,0.0111996176,0.0041872549,0.177695002,0.0117099177
0.00641044992,-24.99993,-25.0,24.99993,25.0,0.0143828714,0.0141967905,0.158341533,0.0102048868,0.00418773252,0.158766739,0.0106687563
0.00642044992,-24.99993,-25.0,24.99993,25.0,0.0133435839,0.013160152,0.13863695,0.00916989971,0.00418816391,0.139078047,0.00958549019
0.00643044992,-24.99993,-25.0,24.99993,25.0,0.0122686056,0.0120876227,0.118251384,0.00809874128,0.00418854734,0.11870663,0.00846439452
0.00644044992,-24.99993,-25.0,24.99993,25.0,0.0111621789,0.010983436,0.0972652909,0.00699563862,0.00418888129,0.0977328895,0.00730989376
0.00645044992,-24.99993,-25.0,24.99993,25.0,0.0100286707,0.00985194928,0.0757614964,0.00586494539,0.00418916441,0.0762396025,0.00612654418
0.00646044992,-24.99993,-25.0,24.99993,25.0,0.00887255443,0.00869762866,0.0538248706,0.00471112369,0.00418939557,0.0543115967,0.00491901593
0.00647044992,-24.99993,-25.0,24.99993,25.0,0.00769839312,0.00752502948,0.03154199,0.00353872733,0.00418957383,0.0320354158,0.00369207458
0.00648044992,-24.99993,-25.0,24.99993,25.0,0.00651082063,0.00633878001,0.00900079963,0.00235238302,0.00418969848,0.00949897714,0.00245056229
0.00649044992,-24.99993,-25.0,24.99993,25.0,0.00531452413,0.0051435616,-0.0137097381,0.0011567729,0.004189769,-0.0132087746,0.00119937875
0.00650044992,-24.99993,-25.0,24.99993,25.0,0.00411422483,0.00394409181,-0.0364999907,-4.33847083e-05,0.00418978509,-0.0359982187,-5.65381874e-05
0.00651044992,-24.99993,-25.0,24.99993,25.0,0.00291466013,0.00274510418,-0.0592800126,-0.00124335313,0.00418974668,-0.0587794121,-0.00131223199
0.00652044992,-24.99993,-25.0,24.99993,25.0,0.00172056414,0.00155133112,-0.081959897,-0.00243839686,0.00418965388,-0.0814624441,-0.00256274702
0.00653044992,-24.99993,-25.0,24.99993,25.0,0.00053664978,0.000367483691,-0.104450134,-0.0036237994,0.00418950706,-0.103957792,-0.00380314806
0.00654044992,-24.99993,-25.0,24.99993,25.0,-0.000632410612,-0.000801765446,-0.126661961,-0.00479488273,0.00418930676,-0.126176672,-0.00502853981
0.00655044992,-24.99993,-25.0,24.99993,25.0,-0.00178200291,-0.00195180201,-0.148507714,-0.00594702492,0.00418905376,-0.148031395,-0.0062340862
0.00656044992,-24.99993,-25.0,24.99993,25.0,-0.00290759024,-0.00307808678,-0.169901175,-0.00707567919,0.00418874904,-0.169435704,-0.00741502951
0.00657044992,-24.99993,-25.0,24.99993,25.0,-0.00400473005,-0.00417617504,-0.190757909,-0.00817639108,0.00418839378,-0.190305125,-0.00856670909
0.00658044992,-24.99993,-25.0,24.99993,25.0,-0.00506909245,-0.00524173258,-0.210995602,-0.00924481678,0.00418798937,-0.210557291,-0.00968457977
0.00659044992,-24.99993,-25.0,24.99993,25.0,-0.00609647652,-0.00627055434,-0.23053438,-0.0102767395,0.00418753737,-0.230112272,-0.0107642298
0.00660044992,-24.99993,-25.0,24.99993,25.0,-0.00708282769,-0.00725857948,-0.24929713,-0.011268087,0.00418703956,-0.248892891,-0.0118013984
0.00661044992,-24.99993,-25.0,24.99993,25.0,-0.00802425289,-0.00820190893,-0.2672098,-0.0122149465,0.00418649788,-0.266825025,-0.0127919923
0.00662044992,-24.99993,-25.0,24.99993,25.0,-0.00891703679,-0.00909681926,-0.284201693,-0.0131135816,0.00418591444,-0.283837901,-0.013732102
0.00663044992,-24.99993,-25.0,24.99993,25.0,-0.0097576556,-0.00993977885,-0.300205746,-0.0139604455,0.00418529154,-0.299864373,-0.0146180173
0.00664044992,-24.99993,-25.0,24.99993,25.0,-0.0105427918,-0.0107274604,-0.315158795,-0.0147521963,0.0041846316,-0.314841189,-0.0154462421
0.00665044992,-24.99993,-25.0,24.99993,25.0,-0.0112693465,-0.0114567555,-0.329001824,-0.015485709,0.00418393722,-0.328709237,-0.0162135075
0.00666044992,-24.99993,-25.0,24.99993,25.0,-0.0119344523,-0.0121247854,-0.341680197,-0.016158089,0.00418321111,-0.341413784,-0.0169167857
0.00667044992,-24.99993,-25.0,24.99993,25.0,-0.0125354839,-0.0127289139,-0.353143875,-0.0167666826,0.00418245613,-0.352904688,-0.0175533011
0.00668044992,-24.99993,-25.0,24.99993,25.0,-0.0130700695,-0.0132667562,-0.363347611,-0.0173090882,0.00418167522,-0.363136595,-0.0181205415
0.00669044992,-24.99993,-25.0,24.99993,25.0,-0.0135360989,-0.0137361899,-0.372251134,-0.0177831649,0.00418087146,-0.37206912,-0.0186162685
0.00670044992,-24.99993,-25.0,24.99993,25.0,-0.0139317328,-0.0141353619,-0.379819301,-0.0181870419,0.004180048,-0.379667008,-0.0190385256
0.00671044992,-24.99993,-25.0,24.99993,25.0,-0.0142554096,-0.0144626969,-0.386022241,-0.0185191252,0.00417920806,-0.385900271,-0.0193856463
0.00672044992,-24.99993,-25.0,24.99993,25.0,-0.0145058518,-0.0147169027,-0.39083547,-0.0187781043,0.00417835494,-0.390744303,-0.0196562607
0.00673044992,-24.99993,-25.0,24.99993,25.0,-0.0146820708,-0.0148969761,-0.394239989,-0.0189629571,0.00417749199,-0.394179986,-0.0198493009
0.00674044992,-24.99993,-25.0,24.99993,25.0,-0.0147833711,-0.015002206,-0.396222357,-0.0190729541,0.0041766226,-0.396193755,-0.0199640049
0.00675044992,-24.99993,-25.0,24.99993,25.0,-0.0148093525,-0.0150321773,-0.396774749,-0.0191076612,0.00417575017,-0.39677766,-0.0199999201
0.00676044992,-24.99993,-25.0,24.99993,25.0,-0.0147599125,-0.0149867711,-0.395894981,-0.0190669414,0.00417487814,-0.395929394,-0.0199569047
0.00677044992,-24.99993,-25.0,24.99993,25.0,-0.0146352459,-0.0148661669,-0.39358652,-0.0189509554,0.00417400991,-0.393652299,-0.0198351286
0.00678044992,-24.99993,-25.0,24.99993,25.0,-0.0144358447,-0.0146708401,-0.389858474,-0.0187601611,0.00417314891,-0.38995536,-0.0196350723
0.00679044992,-24.99993,-25.0,24.99993,25.0,-0.0141624955,-0.0144015617,-0.384725552,-0.0184953112,0.0041722985,-0.384853163,-0.0193575253
0.00680044992,-24.99993,-25.0,24.99993,25.0,-0.0138162771,-0.0140593939,-0.378208008,-0.0181574513,0.00417146203,-0.37836584,-0.0190035831
0.00681044992,-24.99993,-25.0,24.99993,25.0,-0.0133985555,-0.0136456873,-0.370331561,-0.0177479145,0.00417064278,-0.370518991,-0.0185746423
0.00682044992,-24.99993,-25.0,24.99993,25.0,-0.0129109793,-0.0131620741,-0.36112729,-0.0172683172,0.00416984395,-0.361343579,-0.018072396
0.00683044992,-24.99993,-25.0,24.99993,25.0,-0.0123554724,-0.0126104631,-0.350631519,-0.0167205521,0.00416906869,-0.350875812,-0.0174988261
0.00684044992,-24.99993,-25.0,24.99993,25.0,-0.011734227,-0.0119930307,-0.338885664,-0.0161067811,0.00416832004,-0.339156999,-0.0168561964
0.00685044992,-24.99993,-25.0,24.99993,25.0,-0.0110496948,-0.0113122139,-0.32593608,-0.0154294263,0.00416760092,-0.326233384,-0.0161470429
0.00686044992,-24.99993,-25.0,24.99993,25.0,-0.0103045771,-0.0105706989,-0.311833866,-0.0146911611,0.00416691416,-0.312155968,-0.0153741645
0.00687044992,-24.99993,-25.0,24.99993,25.0,-0.00950181421,-0.00977141231,-0.296634676,-0.0138948989,0.00416626245,-0.296980304,-0.0145406112
0.00688044992,-24.99993,-25.0,24.99993,25.0,-0.00864457441,-0.00891750815,-0.28039849,-0.0130437824,0.00416564834,-0.28076628,-0.0136496728
0.00689044992,-24.99993,-25.0,24.99993,25.0,-0.00773624041,-0.0080123565,-0.263189381,-0.0121411704,0.00416507424,-0.263577881,-0.0127048654
0.00690044992,-24.99993,-25.0,24.99993,25.0,-0.00678039702,-0.0070595291,-0.245075263,-0.0111906253,0.00416454238,-0.24548294,-0.0117099177
0.00691044992,-24.99993,-25.0,24.99993,25.0,-0.00578081615,-0.00606278646,-0.226127619,-0.0101958983,0.00416405486,-0.226552865,-0.0106687563
0.00692044992,-24.99993,-25.0,24.99993,25.0,-0.00474144273,-0.00502606179,-0.206421224,-0.00916091522,0.00416361358,-0.20686236,-0.00958549019
0.00693044992,-24.99993,-25.0,24.99993,25.0,-0.00366637831,-0.00395344672,-0.186033847,-0.00808976059,0.00416322025,-0.186489132,-0.00846439452
0.00694044992,-24.99993,-25.0,24.99993,25.0,-0.00255986571,-0.00284917388,-0.165045943,-0.00698666194,0.00416287642,-0.165513581,-0.00730989376
0.00695044992,-24.99993,-25.0,24.99993,25.0,-0.00142627147,-0.00171760149,-0.143540339,-0.0058559725,0.00416258341,-0.144018485,-0.00612654418
0.00696044992,-24.99993,-25.0,24.99993,25.0,-0.000270069402,-0.000563194857,-0.121601904,-0.00470215481,0.00416234237,-0.12208867,-0.00491901593
0.00697044992,-24.99993,-25.0,24.99993,25.0,0.000904177865,0.000609489956,-0.0993172157,-0.00352976225,0.00416215423,-0.0998106811,-0.00369207458
0.00698044992,-24.99993,-25.0,24.99993,25.0,0.00209183608,0.00179582537,-0.0767742177,-0.00234342193,0.00416201971,-0.0772724351,-0.00245056229
0.00699044992,-24.99993,-25.0,24.99993,25.0,0.00328821847,0.00299112933,-0.0540618738,-0.0011478156,0.00416193933,-0.0545628769,-0.00119937875
0.00700044992,-24.99993,-25.0,24.99993,25.0,0.00448860342,0.00419068499,-0.0312698152,5.23380077e-05,0.00416191337,-0.0317716271,5.65381874e-05
