time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
8.172948e-05,0.982495111,-9.0,-0.0430925884,-8.99999421,0.411356631,-0.442725498,-2.62051132,-0.824591829
8.272948e-05,0.993421205,-9.0,-0.0441676057,-8.99999398,0.422255142,-0.43359596,-2.68268165,-0.825365755
8.372948e-05,1.00430808,-9.0,-0.043418371,-8.99999423,0.433114586,-0.424507371,-2.74253731,-0.824415058
8.472948e-05,1.01515531,-9.0,-0.0444745815,-8.99999401,0.443934539,-0.415460147,-2.80351497,-0.825170644
8.572948e-05,1.02596246,-9.0,-0.043746382,-8.99999426,0.454714569,-0.406454711,-2.8622281,-0.824240451
8.672948e-05,1.03672911,-9.0,-0.0447839386,-8.99999404,0.465454253,-0.397491478,-2.92203572,-0.82497786
8.772948e-05,1.04745483,-9.0,-0.0440766023,-8.99999428,0.476153163,-0.388570866,-2.97962837,-0.824067994
8.872948e-05,1.05813919,-9.0,-0.0450956682,-8.99999407,0.48681088,-0.379693285,-3.03828815,-0.824787397
8.972948e-05,1.06878179,-9.0,-0.0444090143,-8.9999943,0.49742698,-0.370859151,-3.09478196,-0.823897672
9.072948e-05,1.07938219,-9.0,-0.0454097625,-8.99999409,0.508001047,-0.362068872,-3.15231569,-0.824599249
9.172948e-05,1.08993998,-9.0,-0.0447436017,-8.99999432,0.518532659,-0.353322859,-3.20773189,-0.82372947
9.272948e-05,1.10045474,-9.0,-0.0457262137,-8.99999412,0.529021404,-0.344621516,-3.26416097,-0.824413407
9.372948e-05,1.11092605,-9.0,-0.0450803479,-8.99999434,0.539466864,-0.33596525,-3.31852034,-0.82356337
9.472948e-05,1.12135351,-9.0,-0.0460450139,-8.99999415,0.549868629,-0.327354463,-3.37386576,-0.824229863
9.572948e-05,1.1317367,-9.0,-0.0454192371,-8.99999436,0.560226286,-0.318789559,-3.42718871,-0.823399356
9.672948e-05,1.14207521,-9.0,-0.0463661549,-8.99999417,0.570539428,-0.310270934,-3.48147108,-0.824048607
9.772948e-05,1.15236863,-9.0,-0.045760253,-8.99999438,0.580807646,-0.301798989,-3.53377758,-0.823237411
9.872948e-05,1.16261656,-9.0,-0.046689628,-8.9999942,0.591030536,-0.293374117,-3.58701712,-0.82386963
9.972948e-05,1.17281859,-9.0,-0.0461033795,-8.9999944,0.601207691,-0.284996716,-3.63832677,-0.823077518
0.00010072948,1.18297432,-9.0,-0.0470154242,-8.99999422,0.611338712,-0.276667174,-3.69054332,-0.823692921
0.00010172948,1.19308335,-9.0,-0.0464486007,-8.99999442,0.621423198,-0.268385885,-3.74087533,-0.82291966
0.00010272948,1.20314528,-9.0,-0.0473435339,-8.99999425,0.63146075,-0.260153235,-3.79208838,-0.823518469
0.00010372948,1.21315971,-9.0,-0.0467959002,-8.99999444,0.641450971,-0.251969611,-3.84146158,-0.822763819
0.00010472948,1.22312624,-9.0,-0.0476739472,-8.99999427,0.651393469,-0.243835397,-3.89169023,-0.823346263
0.00010572948,1.23304449,-9.0,-0.047145262,-8.99999446,0.661287848,-0.235750978,-3.94012308,-0.822609978
0.00010672948,1.24291406,-9.0,-0.0480066537,-8.9999943,0.671133719,-0.227716731,-3.9893861,-0.823176291
0.00010772948,1.25273456,-9.0,-0.0474966697,-8.99999447,0.680930691,-0.219733037,-4.03689668,-0.822458121
0.00010872948,1.26250561,-9.0,-0.0483416425,-8.99999432,0.690678381,-0.211800271,-4.08521247,-0.823008541
0.00010972948,1.27222681,-9.0,-0.0478501073,-8.99999449,0.700376399,-0.203918809,-4.13181853,-0.822308229
0.00011072948,1.28189779,-9.0,-0.0486789023,-8.99999434,0.710024366,-0.196089023,-4.17920517,-0.822843
0.00011172948,1.29151817,-9.0,-0.0482055584,-8.99999451,0.719621898,-0.188311283,-4.22492409,-0.822160285
0.00011272948,1.30108755,-9.0,-0.0490184216,-8.99999437,0.729168618,-0.180585957,-4.27139929,-0.822679655
0.00011372948,1.31060557,-9.0,-0.0485630069,-8.99999453,0.738664146,-0.172913413,-4.31624813,-0.822014272
0.00011472948,1.32007185,-9.0,-0.0493601882,-8.99999439,0.748108111,-0.165294013,-4.36182929,-0.822518491
0.00011572948,1.32948602,-9.0,-0.0489224365,-8.99999454,0.757500135,-0.157728122,-4.40582476,-0.821870173
0.00011672948,1.3388477,-9.0,-0.0497041897,-8.99999441,0.766839852,-0.150216096,-4.45052895,-0.822359496
0.00011772948,1.34815652,-9.0,-0.049283831,-8.99999456,0.776126889,-0.142758296,-4.49368743,-0.821727969
0.00011872948,1.35741213,-9.0,-0.0500504132,-8.99999443,0.785360881,-0.135355076,-4.53753141,-0.822202655
