time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00118572948,0.91956529,-9.0,-8.99999798,-8.99999802,0.378948504,-0.791548205,-0.150402426,3.94083863
0.00118672948,0.92201602,-9.0,-8.99999798,-8.99999802,0.379546711,-0.791513422,-0.154502449,3.93406558
0.00118772948,0.92443035,-9.0,-8.99999798,-8.99999802,0.380189013,-0.791475404,-0.159517556,3.92637893
0.00118872948,0.926808185,-9.0,-8.99999798,-8.99999802,0.380877417,-0.791433069,-0.165874746,3.91735194
0.00118972948,0.929149432,-9.0,-8.99999798,-8.99999803,0.381614776,-0.79138421,-0.17440564,3.90615332
0.00119072948,0.931453997,-9.0,-8.99999799,-8.99999803,0.382406759,-0.791323443,-0.187076559,3.89081743
0.00119172948,0.93372179,-9.0,-8.99999799,-8.99999803,0.38327441,-0.791229313,-0.211566505,3.8636669
0.00119272948,0.935952721,-9.0,-8.99999801,-8.99999806,0.384399373,-0.790916157,-0.313482841,3.75910358
0.00119372948,0.938146703,-9.0,-8.99999806,-8.9999981,0.385901192,-0.790254741,-0.534822736,3.53515064
0.00119472948,0.940303648,-9.0,-8.99999811,-8.99999815,0.38741152,-0.789606706,-0.748972024,3.31843383
0.00119572948,0.942423472,-9.0,-8.99999815,-8.9999982,0.388937114,-0.788964216,-0.953394545,3.11148756
0.00119672948,0.94450609,-9.0,-8.9999982,-8.99999824,0.390466592,-0.788337678,-1.14782914,2.91457093
0.00119772948,0.946551421,-9.0,-8.99999824,-8.99999828,0.391997493,-0.787728567,-1.3323839,2.7275738
0.00119872948,0.948559383,-9.0,-8.99999827,-8.99999832,0.393527486,-0.787138239,-1.50713923,2.55041372
0.00119972948,0.950529898,-9.0,-8.99999831,-8.99999835,0.395054374,-0.786567925,-1.67221616,2.38296763
0.00120072948,0.952462888,-9.0,-8.99999834,-8.99999839,0.396576092,-0.786018737,-1.82776831,2.22507994
0.00120172948,0.954358276,-9.0,-8.99999838,-8.99999842,0.398090706,-0.785491672,-1.97397471,2.07656965
0.00120272948,0.956215988,-9.0,-8.99999841,-8.99999845,0.399596412,-0.784987617,-2.11103345,1.93723676
0.00120372948,0.95803595,-9.0,-8.99999843,-8.99999848,0.401091525,-0.784507358,-2.23915611,1.80686781
0.00120472948,0.95981809,-9.0,-8.99999846,-8.9999985,0.402574484,-0.78405158,-2.35856294,1.68524072
0.00120572948,0.961562338,-9.0,-8.99999849,-8.99999853,0.404043835,-0.783620881,-2.46947872,1.57212893
0.00120672948,0.963268626,-9.0,-8.99999851,-8.99999855,0.405498238,-0.783215769,-2.57212932,1.46730483
0.00120772948,0.964936885,-9.0,-8.99999853,-8.99999857,0.406936453,-0.782836674,-2.66673878,1.3705427
0.00120872948,0.96656705,-9.0,-8.99999855,-8.99999859,0.408357335,-0.782483949,-2.7535269,1.28162109
0.00120972948,0.968159057,-9.0,-8.99999857,-8.9999986,0.409759835,-0.782157878,-2.83270732,1.20032477
0.00121072948,0.969712843,-9.0,-8.99999858,-8.99999862,0.41114299,-0.781858678,-2.90448598,1.12644623
0.00121172948,0.971228346,-9.0,-8.9999986,-8.99999863,0.412505916,-0.781586504,-2.96905992,1.05978695
0.00121272948,0.972705506,-9.0,-8.99999861,-8.99999865,0.41384781,-0.781341451,-3.02661635,1.0001582
0.00121372948,0.974144266,-9.0,-8.99999862,-8.99999866,0.415167941,-0.781123562,-3.07733207,0.947381791
0.00121472948,0.975544568,-9.0,-8.99999863,-8.99999867,0.416465645,-0.780932825,-3.12137296,0.901290418
0.00121572948,0.976906358,-9.0,-8.99999864,-8.99999868,0.417740325,-0.780769182,-3.15889379,0.86172795
0.00121672948,0.978229581,-9.0,-8.99999864,-8.99999868,0.418991443,-0.780632527,-3.19003811,0.828549507
0.00121772948,0.979514185,-9.0,-8.99999865,-8.99999869,0.420218521,-0.78052271,-3.21493829,0.801621415
0.00121872948,0.980760119,-9.0,-8.99999865,-8.99999869,0.421421134,-0.780439538,-3.23371567,0.780821055
0.00121972948,0.981967335,-9.0,-8.99999866,-8.99999869,0.42259891,-0.780382781,-3.24648081,0.766036614
0.00122072948,0.983135784,-9.0,-8.99999866,-8.9999987,0.423751524,-0.780352167,-3.25333381,0.757166754
0.00122172948,0.984265421,-9.0,-8.99999866,-8.9999987,0.4248787,-0.780347389,-3.25436472,0.754120217
0.00122272948,0.985356201,-9.0,-8.99999866,-8.99999869,0.425980205,-0.780368103,-3.24965397,0.756815372
0.00122372948,0.98640808,-9.0,-8.99999866,-8.99999869,0.427055848,-0.78041393,-3.23927291,0.765179701
0.00122472948,0.987421018,-9.0,-8.99999865,-8.99999869,0.428105478,-0.780484461,-3.22328431,0.779149252
0.00122572948,0.988394974,-9.0,-8.99999865,-8.99999868,0.429128983,-0.78057925,-3.20174303,0.798668038
0.00122672948,0.98932991,-9.0,-8.99999864,-8.99999868,0.430126287,-0.780697822,-3.17469655,0.823687408
