time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),@dled12_1[id],@dled12_2[id]
0.363677311,0.0,9.0,7.27843161,7.88769626,0.751233684,0.153778251,0.268432197,7.88667252,0.0151588369,2.17816931e-06
0.364677311,0.0,9.0,7.27835081,7.88960232,0.751256178,0.150865702,0.449369093,7.88861561,0.0151648619,2.09940391e-06
0.364802311,0.0,9.0,7.28169248,7.86556394,0.739638281,0.271071452,0.591890768,7.86399393,0.0149162151,3.34044538e-06
0.364988687,0.0,9.0,7.2807562,7.84753903,0.740104444,0.237444235,0.591542025,7.84532874,0.0149857905,4.73169769e-06
0.365106044,0.0,9.0,7.28013974,7.83723656,0.740836015,0.215278191,0.590333991,7.83452315,0.0150316203,5.77325529e-06
0.365216556,0.0,9.0,7.27949696,7.82940444,0.74235385,0.192150618,0.586950351,7.82624848,0.0150794607,6.71577028e-06
0.365220178,0.0,9.0,7.27854804,7.83572067,0.749098823,0.157974176,0.55342537,7.83292664,0.0151501572,5.94474103e-06
0.365227423,0.0,9.0,7.27853903,7.83551411,0.749017719,0.15764935,0.554401946,7.83270893,0.0151508291,5.96849931e-06
0.365231896,0.0,9.0,7.2785705,7.83522839,0.748807045,0.158783689,0.556339383,7.83240773,0.0151484826,6.00151824e-06
0.365237091,0.0,9.0,7.27856142,7.83506607,0.74874767,0.158456544,0.556945057,7.83223651,0.0151491593,6.02035746e-06
0.365247481,0.0,9.0,7.27861415,7.83439018,0.748284114,0.160356515,0.560710043,7.83152344,0.015145229,6.09944106e-06
0.365260362,0.0,9.0,7.27863645,7.83365651,0.747872458,0.161160033,0.563824585,7.83074888,0.0151435668,6.18645916e-06
0.365260967,0.0,9.0,7.27921978,7.82912015,0.743115383,0.182171524,0.584943783,7.82594638,0.0151001027,6.75272894e-06
0.365262177,0.0,9.0,7.27895018,7.83145158,0.745662674,0.172462603,0.575451547,7.82841749,0.0151201863,6.45551523e-06
0.365262873,0.0,9.0,7.27926951,7.82836981,0.742440973,0.183962181,0.587075362,7.82514972,0.0150963986,6.85126048e-06
0.365262884,0.0,9.0,7.27931831,7.82784179,0.741881038,0.185719162,0.58883424,7.82458885,0.0150927644,6.92145812e-06
0.365262905,0.0,9.0,7.27953856,7.82505295,0.738914315,0.193647936,0.596766716,7.82161993,0.0150763631,7.30430612e-06
0.365262911,0.0,9.0,7.27969679,7.82272077,0.736450547,0.199342592,0.602462223,7.81915541,0.0150645842,7.64073169e-06
0.365262912,0.0,9.0,7.27974711,7.8219996,0.735653487,0.201153035,0.604272873,7.81835816,0.0150608385,7.74775618e-06
0.365262915,0.0,9.0,7.27987335,7.82003163,0.733544975,0.205695348,0.608815585,7.81624922,0.0150514426,8.04771692e-06
0.36526292,0.0,9.0,7.28079383,7.80198183,0.713921684,0.238794003,0.641914653,7.79662452,0.0149829787,1.14005895e-05
0.365262921,0.0,9.0,7.28151295,7.78664705,0.696743029,0.264625795,0.667746291,7.7794453,0.0149295471,1.53228653e-05
0.365262924,0.0,9.0,7.28782213,7.65209666,0.479731258,0.49026128,0.893379539,7.56243018,0.0144629114,0.000199626717
0.365262926,0.0,9.0,7.31135561,7.45563111,-1.57552862,1.31496529,1.71806927,5.50714751,0.0127582773,0.00414570979
0.365262928,0.0,9.0,7.309493,7.29975891,-6.1695613,1.25072228,1.65380533,0.913072869,0.0128910027,0.0135967255
0.36526293,0.0,9.0,7.31709208,7.27826967,-6.9346721,1.51163893,1.91470299,0.147940761,0.012352028,0.0151709126
0.365262932,0.0,9.0,7.32054345,7.27734723,-6.96794148,1.62923887,2.03227659,0.114669238,0.0121102325,0.0152397407
0.365262935,0.0,9.0,7.31823414,7.27714854,-6.97511188,1.55058685,1.95359866,0.107498195,0.0122716587,0.0152545772
0.365262937,0.0,9.0,7.32017827,7.27690446,-6.98392339,1.61669285,2.01967329,0.0986857152,0.0121350754,0.0152728062
0.36526294,0.0,9.0,7.31853013,7.27673543,-6.99002627,1.5606571,1.9636021,0.0925817923,0.0122507937,0.0152854334
0.365262945,0.0,9.0,7.32005564,7.27651589,-6.99795437,1.61252875,2.01540723,0.0846517908,0.0121436742,0.0153018388
0.365262955,0.0,9.0,7.31866851,7.27630038,-7.00573757,1.56536778,1.96813621,0.0768654455,0.0122410654,0.015317947
0.365262972,0.0,9.0,7.32008755,7.2760863,-7.0134683,1.61361257,2.01616712,0.0691286869,0.0121414361,0.0153339524
0.365263007,0.0,9.0,7.31878937,7.27590984,-7.01983477,1.56948115,1.97160791,0.0627502023,0.0122325707,0.0153471484
0.365263063,0.0,9.0,7.32017338,7.27582489,-7.02288739,1.61652693,2.01797876,0.0596786833,0.012135418,0.0153535026
0.365263128,0.0,9.0,7.31886745,7.27579942,-7.02378563,1.57218667,1.97284163,0.0587581248,0.0122273267,0.0153554071
0.365263219,0.0,9.0,7.32022203,7.27579532,-7.02390298,1.61823061,2.01777088,0.0586095743,0.0121322681,0.0153557143
0.365263347,0.0,9.0,7.31893903,7.27579419,-7.02390033,1.57461998,1.97260929,0.0585687869,0.0122222878,0.0153557987
0.365263599,0.0,9.0,7.32033146,7.27579586,-7.02375373,1.62194844,2.01686431,0.0586293151,0.0121246116,0.0153556735
0.365264103,0.0,9.0,7.31916437,7.27579438,-7.02363562,1.58227748,1.97106738,0.0585757279,0.0122064171,0.0153557844
0.36526511,0.0,9.0,7.32077759,7.27579628,-7.02322374,1.63710523,2.01365909,0.0586442523,0.0120934459,0.0153556426
0.365267124,0.0,9.0,7.320057,7.2757952,-7.02257603,1.61258974,1.96473439,0.058605249,0.0121436513,0.0153557233
0.365271153,0.0,9.0,7.32255594,7.27579792,-7.02110421,1.69743826,2.00101562,0.058703744,0.0119695949,0.0153555195
0.36527921,0.0,9.0,7.32359038,7.27579851,-7.01833644,1.73224143,1.93967931,0.0587252111,0.0118967099,0.0153554751
0.365295324,0.0,9.0,7.32952895,7.27580467,-7.01262269,1.93267589,1.95174802,0.0589478414,0.0114897883,0.0153550145
0.365327552,0.0,9.0,7.337172,7.27581247,-7.00136438,2.18698161,1.84444723,0.0592297203,0.0109699774,0.0153544314
0.365392008,0.0,9.0,7.35566659,7.27583678,-6.97855605,2.78294636,1.77371006,0.060108678,0.00972942056,0.015352613
0.36552092,0.0,9.0,7.38491276,7.27588981,-6.93287438,3.67730743,1.53250381,0.0620257631,0.00789014393,0.0153486469
0.365778744,0.0,9.0,7.43770503,7.27603391,-6.84051546,5.09484926,1.29052012,0.0672349705,0.00498483707,0.0153378701
0.366294393,0.0,9.0,7.51316128,7.2764514,-6.65266783,6.55209422,0.935359382,0.082322095,0.0020463818,0.0153066582
0.366886342,0.0,9.0,7.58437884,7.27700684,-6.43682742,7.26870748,0.847968852,0.102382247,0.000673548438,0.0152651589
0.367710745,0.0,9.0,7.64514355,7.27771803,-6.14297058,7.53874472,0.747840192,0.128048347,0.000226779748,0.0152120635
0.368710745,0.0,9.0,7.73053705,7.27797304,-5.81507263,7.70950578,0.783037123,0.137245857,4.50751842e-05,0.0151930366
0.369710745,0.0,9.0,7.72595186,7.27840262,-5.48785405,7.70282293,0.72937494,0.152733413,4.92104707e-05,0.0151609983
0.370710745,0.0,9.0,7.79092226,7.27809372,-5.19386732,7.78456975,0.779758258,0.141597526,1.41123536e-05,0.0151840345
0.371710745,0.0,9.0,7.76215523,7.27858766,-4.87743439,7.7506132,0.726764536,0.159401856,2.45575015e-05,0.0151472039
0.372710745,0.0,9.0,7.82266772,7.27811791,-4.60203402,7.81907294,0.779121012,0.142469488,7.64847968e-06,0.0151822307
0.373710745,0.0,9.0,7.7849546,7.27866593,-4.29613296,7.77751406,0.725822002,0.162222112,1.58309215e-05,0.0151413699
0.374710745,0.0,9.0,7.84341166,7.27812743,-4.03542139,7.84100325,0.778833325,0.142812755,5.12427702e-06,0.0151815207
0.375710745,0.0,9.0,7.80128781,7.27870687,-3.74032879,7.79585732,0.725347702,0.163697527,1.15542255e-05,0.0151383178
0.376710745,0.0,9.0,7.85866284,7.27813137,-3.49263744,7.85686893,0.778673526,0.142955027,3.8168243e-06,0.0151812266
0.377710745,0.0,9.0,7.81394454,7.27873132,-3.2082411,7.80969062,0.725060911,0.164578341,9.0509094e-06,0.0151364958
0.378710745,0.0,9.0,7.87066049,7.27813303,-2.97256393,7.8692377,0.778568684,0.143014856,3.02721304e-06,0.015181103
0.379710745,0.0,9.0,7.82424624,7.27874718,-2.69861032,7.82075934,0.724866816,0.165149739,7.41894274e-06,0.0151353138
0.380710745,0.0,9.0,7.88052156,7.27813362,-2.47420642,7.87934559,0.778492329,0.143036252,2.50206787e-06,0.015181059
0.381710745,0.0,9.0,7.83291698,7.27875806,-2.21037795,7.82996753,0.7247251,0.165541654,6.27542814e-06,0.0151345031
0.382710745,0.0,9.0,7.88887819,7.27813367,-1.99663855,7.88787757,0.7784327,0.143038139,2.12898656e-06,0.0151810552
0.383710745,0.0,9.0,7.84039441,7.27876582,-1.74258949,7.8378415,0.724615865,0.165821132,5.43172672e-06,0.015133925
0.384710745,0.0,9.0,7.89612018,7.27813751,-1.53883796,7.89525023,0.778383035,0.143176453,1.85095822e-06,0.0151807682
0.385710745,0.0,9.0,7.84696241,7.27877153,-1.29436,7.84471362,0.724528201,0.166027011,4.78466017e-06,0.0151334991
0.386710745,0.0,9.0,7.90250638,7.27813756,-1.1002469,7.90173743,0.778341453,0.143178194,1.63606193e-06,0.0151807646
0.387710745,0.0,9.0,7.85281512,7.27877579,-0.864852355,7.85080669,0.724455655,0.166180486,4.27324665e-06,0.0151331817
0.388710745,0.0,9.0,7.90821434,7.27813745,-0.679937379,7.9075257,0.778305247,0.143174215,1.46518801e-06,0.0151807728
0.389710745,0.0,9.0,7.85809104,7.27877902,-0.453272423,7.85627721,0.724394156,0.166296914,3.85921609e-06,0.0151329408
0.390710745,0.0,9.0,7.91337235,7.27813724,-0.277145278,7.91274905,0.778273118,0.143166451,1.32617631e-06,0.0151807889
0.391710745,0.0,9.0,7.86289229,7.2787815,-0.0588644653,7.86123912,0.724341016,0.166386042,3.51737963e-06,0.0151327564
0.392710745,0.0,9.0,7.91807577,7.27813695,0.108860787,7.91750663,0.778244191,0.143156172,1.21094305e-06,0.0151808102
0.393710745,0.0,9.0,7.86729497,7.27878342,0.319093684,7.8657766,0.724294153,0.16645551,3.23058288e-06,0.0151326128
0.394710745,0.0,9.0,7.92137832,7.2781445,0.479059262,7.92084437,0.778040531,0.143428363,1.13606633e-06,0.0151802471
0.394835745,0.0,9.0,7.89407249,7.27842255,0.511655242,7.89316743,0.750730218,0.153451459,1.92566875e-06,0.015159513
0.395085745,0.0,9.0,7.88434904,7.27877645,0.569383885,7.88325693,0.746536099,0.166204116,2.32370376e-06,0.0151331327
0.39508627,0.0,9.0,7.8842731,7.27878202,0.569678668,7.88317936,0.746481254,0.166404889,2.32711583e-06,0.0151327174
0.395087319,0.0,9.0,7.88409551,7.27879685,0.570401056,7.88299802,0.746346029,0.166939273,2.33511482e-06,0.0151316119
0.395089417,0.0,9.0,7.8835777,7.27884652,0.572566054,7.88246916,0.745915031,0.16872836,2.35859577e-06,0.015127911
0.395089942,0.0,9.0,7.88337226,7.27886844,0.573449738,7.88225933,0.745731641,0.169518102,2.36797697e-06,0.0151262773
0.395090073,0.0,9.0,7.88331527,7.27887432,0.573684934,7.8822011,0.745680083,0.169729813,2.37058613e-06,0.0151258395
0.395090335,0.0,9.0,7.88317056,7.27889003,0.574297966,7.88205327,0.745545769,0.170295881,2.3772237e-06,0.0151246684
0.395090401,0.0,9.0,7.88313003,7.27889471,0.5744782,7.88201187,0.745507811,0.170464377,2.37908618e-06,0.01512432
0.395090532,0.0,9.0,7.88302142,7.27890667,0.574932472,7.8819009,0.745403792,0.170895172,2.38408439e-06,0.0151234287
0.395090794,0.0,9.0,7.88257483,7.27895803,0.576829295,7.8814446,0.744962073,0.172745073,2.40474596e-06,0.0151196021
0.39509086,0.0,9.0,7.88232523,7.27898628,0.577858737,7.88118954,0.744710954,0.1737628,2.41637178e-06,0.0151174968
0.395090876,0.0,9.0,7.88225701,7.27899394,0.578137496,7.88111983,0.744642239,0.17403863,2.41955901e-06,0.0151169263
0.395090909,0.0,9.0,7.88209513,7.27901171,0.57878322,7.88095438,0.744478804,0.174678501,2.42713868e-06,0.0151156026
0.395090974,0.0,9.0,7.88151099,7.27907348,0.581019528,7.88035728,0.743885975,0.176903123,2.45468869e-06,0.0151110008
0.395090991,0.0,9.0,7.88125913,7.27909938,0.581955456,7.88009983,0.743629677,0.177836138,2.46666306e-06,0.0151090709
0.395091024,0.0,9.0,7.88046101,7.2791761,0.584723808,7.87928366,0.742815942,0.180598685,2.50499693e-06,0.0151033562
0.395091032,0.0,9.0,7.88011583,7.27920769,0.585863039,7.87893061,0.742463556,0.181736475,2.52175974e-06,0.0151010026
0.395091048,0.0,9.0,7.8791196,7.27929409,0.588976614,7.87791134,0.741445697,0.184847185,2.57077125e-06,0.0150945679
0.395091049,0.0,9.0,7.87906778,7.27929842,0.589132477,7.87785831,0.74139273,0.18500294,2.57334608e-06,0.0150942457
0.395091049,0.0,9.0,7.87905474,7.27929951,0.589171757,7.87784497,0.741379398,0.185042193,2.57399457e-06,0.0150941645
0.395091049,0.0,9.0,7.87902847,7.2793017,0.589250844,7.87781808,0.741352539,0.185121225,2.57530157e-06,0.015094001
0.39509105,0.0,9.0,7.87897472,7.27930617,0.589411939,7.87776307,0.74129759,0.185282211,2.57797749e-06,0.015093668
0.395091051,0.0,9.0,7.87886211,7.27931546,0.589746591,7.87764782,0.741182459,0.185616647,2.58359269e-06,0.0150929762
0.395091054,0.0,9.0,7.87861781,7.27933534,0.590462764,7.87739779,0.740932659,0.186332386,2.59581702e-06,0.0150914957
0.395091059,0.0,9.0,7.87803582,7.2793814,0.592121879,7.87680206,0.740337433,0.187990639,2.62517148e-06,0.0150880658
0.395091069,0.0,9.0,7.87595037,7.27953209,0.597547927,7.87466584,0.738202334,0.193415006,2.73310814e-06,0.0150768449
0.395091069,0.0,9.0,7.8759374,7.279533,0.597580611,7.87465251,0.738189015,0.193447684,2.73379332e-06,0.0150767773
0.395091069,0.0,9.0,7.87593415,7.27953323,0.597588792,7.87464919,0.738185689,0.193455862,2.73396477e-06,0.0150767604
0.395091069,0.0,9.0,7.87592767,7.27953368,0.597605167,7.87464254,0.738179046,0.193472233,2.73430734e-06,0.0150767265
0.395091069,0.0,9.0,7.87591473,7.27953459,0.597637988,7.87462929,0.738165795,0.193505048,2.73499078e-06,0.0150766586
0.395091069,0.0,9.0,7.8758889,7.27953643,0.597703929,7.87460281,0.738139333,0.193570975,2.73635613e-06,0.0150765222
0.395091069,0.0,9.0,7.87583694,7.27954012,0.597837063,7.87454956,0.738086099,0.19370408,2.73910474e-06,0.0150762469
0.395091069,0.0,9.0,7.87573041,7.27954767,0.598108715,7.87444038,0.737976965,0.193975675,2.74474807e-06,0.0150756851
0.39509107,0.0,9.0,7.87550444,7.27956342,0.598675811,7.87420877,0.737745438,0.194542658,2.75675772e-06,0.0150745123
0.395091072,0.0,9.0,7.87499473,7.27959801,0.599920872,7.87368623,0.737223078,0.195787495,2.78404083e-06,0.0150719373
0.395091074,0.0,9.0,7.87374437,7.27967951,0.602854568,7.87240427,0.735941501,0.198720753,2.85211601e-06,0.0150658709
0.39509108,0.0,9.0,7.86832896,7.27998723,0.613927173,7.8668411,0.730379281,0.209792573,3.16668975e-06,0.0150429681
0.395091081,0.0,9.0,7.86531229,7.28014776,0.619701516,7.86373463,0.72727313,0.215566767,3.35672507e-06,0.0150310234
0.395091084,0.0,9.0,7.85276315,7.28075902,0.641678047,7.85075272,0.714292029,0.23754314,4.27753825e-06,0.0149855657
0.395091085,0.0,9.0,7.8452725,7.28109459,0.65373557,7.84294928,0.706488887,0.249600705,4.9433945e-06,0.0149606261
0.395091086,0.0,9.0,7.8160985,7.28229575,0.696854958,7.81204778,0.675588187,0.292720377,8.68250671e-06,0.0148714484
0.395091088,0.0,9.0,7.6370514,7.2902873,0.982053817,7.51331163,0.376856137,0.577922162,0.000263295741,0.014281628
0.39509109,0.0,9.0,7.48129253,7.31165311,1.72933378,6.06843607,-1.0680037,1.32521307,0.00314656879,0.0127371348
0.395091092,0.0,9.0,7.33334444,7.30979675,1.66531524,2.12494465,-5.01145863,1.26121302,0.0115329938,0.0128693392
0.395091093,0.0,9.0,7.27906732,7.31271251,1.76573457,0.176681342,-6.95969488,1.36164849,0.0151114595,0.0126618383
0.395091096,0.0,9.0,7.27754213,7.32119451,2.05523068,0.121702362,-7.01466541,1.65116786,0.0152251912,0.0120638887
0.395091098,0.0,9.0,7.2771859,7.31804828,1.94828028,0.108846578,-7.02752139,1.5442454,0.015251786,0.012284688
0.3950911,0.0,9.0,7.27698724,7.32016578,2.02027546,0.101674817,-7.03469207,1.61626884,0.0152666225,0.012135951
0.395091104,0.0,9.0,7.27673267,7.31848892,1.96321596,0.0924822475,-7.04388338,1.55925382,0.0152856396,0.0122536917
0.39509111,0.0,9.0,7.27649705,7.32005017,2.0162271,0.0839712981,-7.05239205,1.61234307,0.0153032463,0.0121440577
0.39509112,0.0,9.0,7.27627628,7.31863448,1.96797895,0.0759946964,-7.0603654,1.56420947,0.0153197484,0.0122434575
0.395091138,0.0,9.0,7.27607171,7.32007971,2.01688692,0.0686014982,-7.06775211,1.61334636,0.015335043,0.0121419859
0.395091176,0.0,9.0,7.27589324,7.31875842,1.97151052,0.0621500528,-7.07419067,1.56842783,0.01534839,0.0122347459
0.395091233,0.0,9.0,7.27582406,7.32016323,2.01857051,0.0596487086,-7.0766725,1.61618207,0.0153535646,0.0121361301
0.395091301,0.0,9.0,7.27579507,7.31883482,1.97264098,0.0586006833,-7.07769735,1.5710779,0.0153557329,0.0122296284
0.395091394,0.0,9.0,7.27579862,7.32021119,2.01828873,0.0587288512,-7.0775372,1.61786449,0.0153554676,0.012133036
0.39509153,0.0,9.0,7.27579112,7.31890938,1.97238239,0.0584578141,-7.07776176,1.5736127,0.0153560283,0.0122243776
0.395091798,0.0,9.0,7.27579901,7.32032754,2.0173303,0.0587431445,-7.07738491,1.62181752,0.015355438,0.0121248964
0.395092333,0.0,9.0,7.27579134,7.31914856,1.97074379,0.0584658088,-7.07747921,1.58174049,0.0153560118,0.0122075315
0.395093403,0.0,9.0,7.27579944,7.3208016,2.01392552,0.0587585885,-7.07682036,1.63792323,0.0153554061,0.0120917828
0.395095543,0.0,9.0,7.27579221,7.3200969,1.96401513,0.0584974017,-7.07634945,1.61394386,0.0153559464,0.0121408504
0.395099823,0.0,9.0,7.27580118,7.32269057,2.0004969,0.0588217142,-7.07456103,1.70200431,0.0153552755,0.0119602635
0.395108384,0.0,9.0,7.27579574,7.32384848,1.93741779,0.0586250321,-7.07182992,1.7409601,0.0153556824,0.0118787649
0.395125506,0.0,9.0,7.27580837,7.33008811,1.94825263,0.0590815912,-7.06551942,1.95145563,0.0153547379,0.0114517626
0.39515975,0.0,9.0,7.27581062,7.33823355,1.83664416,0.0591629937,-7.05373676,2.22216284,0.0153545694,0.0108990408
0.395228237,0.0,9.0,7.2758433,7.357709,1.76064383,0.0603444329,-7.02917937,2.84752,0.0153521253,0.00959643086
0.395365212,0.0,9.0,7.27589356,7.38843461,1.51049021,0.0621614559,-6.98071717,3.7803426,0.0153483662,0.00767879526
0.395639161,0.0,9.0,7.2760598,7.44337982,1.26296954,0.0681708461,-6.88184767,5.22953803,0.0153359339,0.00471035753
0.396137534,0.0,9.0,7.27645563,7.51452134,0.930922947,0.0824749686,-6.70010039,6.57130971,0.0153063419,0.00200797265
0.396754062,0.0,9.0,7.27705151,7.588579,0.843649287,0.10399494,-6.47411544,7.29513425,0.0152618227,0.000626724947
0.39756898,0.0,9.0,7.27772371,7.64647512,0.746703845,0.128253082,-6.18407255,7.54262093,0.0152116399,0.000221248162
0.39856898,0.0,9.0,7.2779862,7.73205373,0.783485828,0.137720371,-5.85504233,7.71162209,0.015192055,4.37835952e-05
0.39956898,0.0,9.0,7.27839436,7.72617547,0.728772814,0.152435661,-5.52774644,7.70314538,0.0151616143,4.90001967e-05
0.40056898,0.0,9.0,7.27810386,7.79199877,0.780309238,0.141962963,-5.23226366,7.78578867,0.0151832785,1.3822517e-05
0.40156898,0.0,9.0,7.27857701,7.76211232,0.726185512,0.159018024,-4.91576378,7.75056076,0.0151479979,2.45777832e-05
0.40256898,0.0,9.0,7.27812751,7.82363525,0.779689099,0.14281582,-4.63883398,7.82010699,0.0151815143,7.50696045e-06
0.40356898,0.0,9.0,7.27865462,7.78481424,0.725244842,0.161814643,-4.33290406,7.77735355,0.0151422128,1.58738027e-05
0.40456898,0.0,9.0,7.27813692,7.84433543,0.779406894,0.143154915,-4.07067662,7.8419696,0.0151808129,5.03367073e-06
0.40556898,0.0,9.0,7.2786953,7.80109866,0.724770109,0.163280659,-3.77559285,7.79564832,0.0151391802,1.15964559e-05
0.40656898,0.0,9.0,7.27814086,7.85956486,0.779249797,0.143297016,-3.52640823,7.85780194,0.0151805191,3.75089402e-06
0.40756898,0.0,9.0,7.27871962,7.81372694,0.724482579,0.164156842,-3.24205638,7.80945511,0.0151373677,9.08899612e-06
0.40856898,0.0,9.0,7.27814254,7.87155019,0.779146561,0.143357749,-3.00491095,7.87015164,0.0151803937,2.97562294e-06
0.40956898,0.0,9.0,7.27873541,7.82401032,0.72428777,0.164725593,-2.73103533,7.8205075,0.0151361912,7.45280594e-06
0.41056898,0.0,9.0,7.27814316,7.88140364,0.779071277,0.143380246,-2.50518874,7.88024754,0.0151803473,2.45978553e-06
0.41156898,0.0,9.0,7.27874624,7.83266845,0.724145422,0.165115823,-2.24146974,7.82970481,0.015135384,6.30561413e-06
0.41256898,0.0,9.0,7.27814324,7.88975525,0.77901242,0.143383174,-2.02631301,7.88877144,0.0151803414,2.09320912e-06
0.41356898,0.0,9.0,7.27875396,7.84013674,0.724035633,0.165394131,-1.77240314,7.83757109,0.0151348083,5.45882218e-06
0.41456898,0.0,9.0,7.27814671,7.89699388,0.778963424,0.143507886,-1.56727349,7.89613849,0.0151800826,1.81996975e-06
0.41556898,0.0,9.0,7.27875965,7.84669784,0.723947484,0.165598996,-1.32294835,7.84443753,0.0151343845,4.80917026e-06
0.41656898,0.0,9.0,7.27814674,7.90337764,0.778922317,0.143509223,-1.12748232,7.90262153,0.0151800798,1.60874597e-06
0.41756898,0.0,9.0,7.27876389,7.85254521,0.723874508,0.165751762,-0.892266165,7.85052629,0.0151340685,4.29558252e-06
0.41856898,0.0,9.0,7.27814662,7.90908382,0.778886501,0.143504944,-0.706022578,7.90840665,0.0151800887,1.44077362e-06
0.41956898,0.0,9.0,7.27876711,7.85781688,0.723812624,0.165867607,-0.479560502,7.85599342,0.0151338289,3.87970807e-06
0.42056898,0.0,9.0,7.2781464,7.91424052,0.778854699,0.143496954,-0.302128088,7.91362759,0.0151801052,1.30411084e-06
0.42156898,0.0,9.0,7.27876957,7.86261468,0.723759136,0.165956238,-0.0840736257,7.86095262,0.0151336455,3.53629347e-06
0.42256898,0.0,9.0,7.27814611,7.91894295,0.778826053,0.143486504,0.084934516,7.91838327,0.0151801268,1.19081718e-06
0.42356898,0.0,9.0,7.27877147,7.86701528,0.723712094,0.166024727,0.294918041,7.86548868,0.0151335039,3.248086e-06
0.42456898,0.0,9.0,7.27814889,7.92286058,0.778729843,0.143586795,0.455977318,7.9223417,0.0151799194,1.10398261e-06
0.42469398,0.0,9.0,7.27840131,7.89551919,0.751033503,0.152686172,0.487714439,7.89463908,0.0151610964,1.87258003e-06
0.42494398,0.0,9.0,7.27847371,7.89320969,0.749966704,0.15529561,0.535468416,7.89228981,0.0151556985,1.95804417e-06
0.424950445,0.0,9.0,7.27991999,7.88397981,0.741155885,0.207373556,0.58870028,7.88287986,0.0150479711,2.34034102e-06
0.424963375,0.0,9.0,7.27983235,7.88314107,0.741478382,0.204220424,0.587857387,7.88202329,0.0150544949,2.37857891e-06
0.424970097,0.0,9.0,7.2798065,7.88247147,0.741399843,0.203290289,0.588128364,7.88133898,0.0150564175,2.40955351e-06
0.424976647,0.0,9.0,7.27975309,7.88216578,0.741672072,0.201368384,0.58737689,7.8810266,0.0150603935,2.42382787e-06
0.424989747,0.0,9.0,7.27968961,7.88104958,0.741683948,0.199084127,0.587433611,7.87988581,0.0150651188,2.47667121e-06
0.425015948,0.0,9.0,7.27950408,7.8795842,0.742403655,0.192406838,0.585439136,7.87838673,0.0150789303,2.54779714e-06
0.425068348,0.0,9.0,7.27909965,7.87745425,0.74408244,0.177845612,0.580249421,7.87620648,0.0151090512,2.65483565e-06
0.425069985,0.0,9.0,7.27876975,7.87992622,0.746680403,0.165962958,0.568660533,7.87873664,0.0151336315,2.5310156e-06
0.42507326,0.0,9.0,7.27874797,7.87984219,0.746729372,0.165178002,0.568462632,7.87865068,0.0151352553,2.53512812e-06
0.425073453,0.0,9.0,7.27921463,7.87581957,0.742625886,0.18198629,0.585305101,7.87453177,0.0151004859,2.74002415e-06
0.42507346,0.0,9.0,7.27923604,7.87559935,0.742400734,0.182757216,0.58607709,7.87430612,0.0150988914,2.75170731e-06
0.425073472,0.0,9.0,7.27928808,7.87502277,0.741810696,0.184631019,0.587953012,7.87371506,0.0150950155,2.78253295e-06
0.425073475,0.0,9.0,7.27930372,7.87482013,0.741603173,0.185193983,0.588516503,7.87350726,0.0150938512,2.79344812e-06
0.425073481,0.0,9.0,7.27934124,7.87437052,0.741142658,0.186544682,0.589868253,7.87304619,0.0150910568,2.81782001e-06
0.425073493,0.0,9.0,7.27946864,7.87273434,0.739465141,0.191131023,0.594456657,7.87136744,0.0150815694,2.90831934e-06
0.425073496,0.0,9.0,7.27952172,7.87199884,0.738710442,0.193041526,0.59636766,7.87061239,0.0150776174,2.94994137e-06
0.425073502,0.0,9.0,7.27966906,7.86982931,0.736482331,0.198344422,0.601671529,7.86838351,0.0150666482,3.07621716e-06
0.425073503,0.0,9.0,7.2797228,7.86896439,0.735593327,0.200278365,0.603605703,7.86749428,0.0150626484,3.12805204e-06
0.425073506,0.0,9.0,7.27986419,7.86663339,0.733195027,0.20536607,0.608693851,7.8650955,0.0150521237,3.27213805e-06
0.425073509,0.0,9.0,7.30889645,7.50949588,-0.633694108,1.23010752,1.63342293,6.4981891,0.0129335935,0.0021517169
0.425073512,0.0,9.0,7.3126511,7.31260591,-5.76652108,1.3595381,1.76282839,1.36531505,0.0126661979,0.0127076616
0.425073514,0.0,9.0,7.31388803,7.27814513,-6.98835818,1.40201097,1.80527875,0.143451017,0.012578462,0.0151802009
0.425073516,0.0,9.0,7.32343928,7.27730369,-7.01870919,1.72710865,2.13034894,0.113098146,0.0119070866,0.0152429908
0.425073519,0.0,9.0,7.31581358,7.27710068,-7.02603645,1.46796237,1.87117488,0.10577015,0.0124422366,0.0152581501
0.425073521,0.0,9.0,7.32227306,7.27687881,-7.03404612,1.68769187,2.09087344,0.0977595654,0.0119884735,0.015274722
0.425073524,0.0,9.0,7.31669375,7.27671056,-7.04012099,1.49804095,1.90118623,0.0916836022,0.0123801124,0.0152872914
0.425073529,0.0,9.0,7.32174155,7.27652908,-7.04667476,1.66970106,2.07278893,0.0851282117,0.0120256192,0.0153008531
0.425073536,0.0,9.0,7.31707278,7.27634712,-7.05324611,1.51098036,1.91398468,0.0785544356,0.0123533889,0.0153144527
0.425073547,0.0,9.0,7.32159162,7.27617721,-7.05938218,1.66462313,2.06748959,0.0724144835,0.0120361038,0.0153271549
0.425073566,0.0,9.0,7.31726368,7.27601197,-7.06534819,1.51749446,1.92013069,0.0664419454,0.0123399351,0.0153395108
0.425073597,0.0,9.0,7.32160119,7.27590155,-7.06932916,1.6649473,2.06720948,0.062450485,0.0120354344,0.0153477683
