 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)        
 5.09438003e-01  5.09438003e-01  5.00000000e+00  4.32185697e+00  4.27400406e+00 -1.56099919e+00  3.69056051e+00  6.98055715e-01  9.12055379e-02 
 5.10438003e-01  5.10438003e-01  5.00000000e+00  4.33442486e+00  4.27396003e+00 -1.50499734e+00  3.93182702e+00  8.98585669e-01  8.40255663e-02 
 5.11438003e-01  5.11438003e-01  5.00000000e+00  4.32456610e+00  4.27401099e+00 -1.43412162e+00  3.76584495e+00  6.94726555e-01  9.23330416e-02 
 5.12438003e-01  5.12438003e-01  5.00000000e+00  4.33583927e+00  4.27396681e+00 -1.37935638e+00  4.00173408e+00  8.95437348e-01  8.51375363e-02 
 5.13438003e-01  5.13438003e-01  5.00000000e+00  4.32812764e+00  4.27401736e+00 -1.30976539e+00  3.83093380e+00  6.91882957e-01  9.33691644e-02 
 5.14438003e-01  5.14438003e-01  5.00000000e+00  4.34007513e+00  4.27397352e+00 -1.25614128e+00  4.06240207e+00  8.92820632e-01  8.62296864e-02 
 5.15438003e-01  5.15438003e-01  5.00000000e+00  4.33067523e+00  4.27402338e+00 -1.18784949e+00  3.88736516e+00  6.89376179e-01  9.43474668e-02 
 5.16438003e-01  5.16438003e-01  5.00000000e+00  4.34828002e+00  4.27397991e+00 -1.13534195e+00  4.11535659e+00  8.90723272e-01  8.72650949e-02 
 5.17438003e-01  5.17438003e-01  5.00000000e+00  4.33103862e+00  4.27402926e+00 -1.06829239e+00  3.93645448e+00  6.87096659e-01  9.53029080e-02 
 5.18438003e-01  5.18438003e-01  5.00000000e+00  4.35282268e+00  4.27398548e+00 -1.01698332e+00  4.16123086e+00  8.88777071e-01  8.81725263e-02 
 5.19438003e-01  5.19438003e-01  5.00000000e+00  4.33715961e+00  4.27403399e+00 -9.51218856e-01  3.97944335e+00  6.85346201e-01  9.60637001e-02 
 5.20438003e-01  5.20438003e-01  5.00000000e+00  4.35816446e+00  4.27399042e+00 -9.00993360e-01  4.20148306e+00  8.87118092e-01  8.89767415e-02 
 5.21438003e-01  5.21438003e-01  5.00000000e+00  4.33942251e+00  4.27403867e+00 -8.36388553e-01  4.01691614e+00  6.83670625e-01  9.68244102e-02 
 5.22438003e-01  5.22438003e-01  5.00000000e+00  4.36321960e+00  4.27399486e+00 -7.87306682e-01  4.23661684e+00  8.85675941e-01  8.96988412e-02 
 5.23438003e-01  5.23438003e-01  5.00000000e+00  4.34141676e+00  4.27404293e+00 -7.23825906e-01  4.04962315e+00  6.82196956e-01  9.75165286e-02 
 5.24438003e-01  5.24438003e-01  5.00000000e+00  4.36833930e+00  4.27399875e+00 -6.75886042e-01  4.26733836e+00  8.84435648e-01  9.03320440e-02 
 5.25438003e-01  5.25438003e-01  5.00000000e+00  4.34301577e+00  4.27404681e+00 -6.13480339e-01  4.07820728e+00  6.80891257e-01  9.81470291e-02 
 5.26438003e-01  5.26438003e-01  5.00000000e+00  4.37345405e+00  4.27400212e+00 -5.66683140e-01  4.29423903e+00  8.83368107e-01  9.08815249e-02 
 5.27438003e-01  5.27438003e-01  5.00000000e+00  4.34730786e+00  4.27404983e+00 -5.05387074e-01  4.10345917e+00  6.79859162e-01  9.86376292e-02 
 5.28438003e-01  5.28438003e-01  5.00000000e+00  4.37943369e+00  4.27400489e+00 -4.59669710e-01  4.31810241e+00  8.82477997e-01  9.13324571e-02 
 5.29438003e-01  5.29438003e-01  5.00000000e+00  4.34921087e+00  4.27405288e+00 -3.99359640e-01  4.12570243e+00  6.78854994e-01  9.91327446e-02 
 5.30438003e-01  5.30438003e-01  5.00000000e+00  4.38863580e+00  4.27400662e+00 -3.54876356e-01  4.33944228e+00  8.81850102e-01  9.16129350e-02 
 5.31438003e-01  5.31438003e-01  5.00000000e+00  4.34964884e+00  4.27405588e+00 -2.95369482e-01  4.14547191e+00  6.77896638e-01  9.96196180e-02 
 5.32438003e-01  5.32438003e-01  5.00000000e+00  4.39549823e+00  4.27400837e+00 -2.52087358e-01  4.35831388e+00  8.81228720e-01  9.18985476e-02 
 5.33438003e-01  5.33438003e-01  5.00000000e+00  4.35354582e+00  4.27405793e+00 -1.93522278e-01  4.16323693e+00  6.77188271e-01  9.99529734e-02 
 5.34438003e-01  5.34438003e-01  5.00000000e+00  4.40297337e+00  4.27400967e+00 -1.51341768e-01  4.37535487e+00  8.80719645e-01  9.21099442e-02 
 5.35438003e-01  5.35438003e-01  5.00000000e+00  4.35467723e+00  4.27406023e+00 -9.35850716e-02  4.17908349e+00  6.76441459e-01  1.00326407e-01 
 5.36438003e-01  5.36438003e-01  5.00000000e+00  4.41060810e+00  4.27401060e+00 -5.25878586e-02  4.39064588e+00  8.80298749e-01  9.22608692e-02 
 5.37438003e-01  5.37438003e-01  5.00000000e+00  4.35758468e+00  4.27406194e+00  4.34481964e-03  4.19344552e+00  6.75844567e-01  1.00604396e-01 
 5.38438003e-01  5.38438003e-01  5.00000000e+00  4.41964766e+00  4.27401099e+00  4.41854824e-02  4.40466019e+00  8.80001472e-01  9.23238128e-02 
 5.39438003e-01  5.39438003e-01  5.00000000e+00  4.35880365e+00  4.27406379e+00  1.00422361e-01  4.20648245e+00  6.75231565e-01  1.00904088e-01 
 5.40438003e-01  5.40438003e-01  5.00000000e+00  4.42702390e+00  4.27401143e+00  1.39111978e-01  4.41732562e+00  8.79690998e-01  9.23960763e-02 
 5.41438003e-01  5.41438003e-01  5.00000000e+00  4.35969399e+00  4.27406549e+00  1.94638890e-01  4.21825198e+00  6.74662258e-01  1.01181004e-01 
 5.42438003e-01  5.42438003e-01  5.00000000e+00  4.43528368e+00  4.27401147e+00  2.32151579e-01  4.42888729e+00  8.79472580e-01  9.24015572e-02 
 5.43438003e-01  5.43438003e-01  5.00000000e+00  4.36288289e+00  4.27406656e+00  2.86950318e-01  4.22917336e+00  6.74238344e-01  1.01354597e-01 
 5.44438003e-01  5.44438003e-01  5.00000000e+00  4.44404175e+00  4.27401124e+00  3.23365114e-01  4.43968779e+00  8.79312975e-01  9.23647103e-02 
 5.45438003e-01  5.45438003e-01  5.00000000e+00  4.36437444e+00  4.27406786e+00  3.77532328e-01  4.23924995e+00  6.73774692e-01  1.01565353e-01 
 5.46438003e-01  5.46438003e-01  5.00000000e+00  4.45249698e+00  4.27401091e+00  4.12812287e-01  4.44969164e+00  8.79177070e-01  9.23112196e-02 
 5.47438003e-01  5.47438003e-01  5.00000000e+00  4.36584537e+00  4.27406922e+00  4.66391063e-01  4.24852019e+00  6.73308425e-01  1.01786270e-01 
 5.48438003e-01  5.48438003e-01  5.00000000e+00  4.46073347e+00  4.27401049e+00  5.00526521e-01  4.45893151e+00  8.79064548e-01  9.22421650e-02 
 5.49438003e-01  5.49438003e-01  5.00000000e+00  4.36700393e+00  4.27407634e+00  5.54468743e-01  4.25505001e+00  6.71776816e-01  1.02941385e-01 
 5.50438003e-01  5.50438003e-01  5.00000000e+00  4.46687206e+00  4.27401032e+00  5.86567918e-01  4.46549983e+00  8.78904174e-01  9.22146222e-02 
 5.50563003e-01  5.50563003e-01  5.00000000e+00  4.39694214e+00  4.27404950e+00  5.98256077e-01  4.36086514e+00  7.74112795e-01  9.85837220e-02 
 5.50813003e-01  5.50813003e-01  5.00000000e+00  4.39682263e+00  4.27405219e+00  6.09316946e-01  4.36057861e+00  7.73616716e-01  9.90207562e-02 
 5.51082234e-01  5.51082234e-01  5.00000000e+00  4.39646477e+00  4.27405658e+00  6.21437895e-01  4.35971757e+00  7.72821966e-01  9.97333985e-02 
 5.51373431e-01  5.51373431e-01  5.00000000e+00  4.39554640e+00  4.27406624e+00  6.35304988e-01  4.35747027e+00  7.71231914e-01  1.01302853e-01 
 5.51378333e-01  5.51378333e-01  5.00000000e+00  4.38850444e+00  4.27435438e+00  6.82023623e-01  4.33851173e+00  7.52443837e-01  1.47818160e-01 
 5.51388136e-01  5.51388136e-01  5.00000000e+00  4.38891412e+00  4.27433995e+00  6.80114153e-01  4.33971325e+00  7.53973163e-01  1.45501820e-01 
 5.51393279e-01  5.51393279e-01  5.00000000e+00  4.38835429e+00  4.27435025e+00  6.81980224e-01  4.33807050e+00  7.52502183e-01  1.47154418e-01 
 5.51398261e-01  5.51398261e-01  5.00000000e+00  4.38883571e+00  4.27433656e+00  6.79989982e-01  4.33948784e+00  7.54085428e-01  1.44957408e-01 
 5.51408224e-01  5.51408224e-01  5.00000000e+00  4.38819281e+00  4.27434672e+00  6.82034517e-01  4.33760950e+00  7.52538655e-01  1.46588413e-01 
 5.51423595e-01  5.51423595e-01  5.00000000e+00  4.38863011e+00  4.27432796e+00  6.79658179e-01  4.33887971e+00  7.54317512e-01  1.43574055e-01 
 5.51445723e-01  5.51445723e-01  5.00000000e+00  4.38785120e+00  4.27433575e+00  6.81828771e-01  4.33660259e+00  7.52768688e-01  1.44826096e-01 
 5.51486653e-01  5.51486653e-01  5.00000000e+00  4.38810444e+00  4.27430818e+00  6.79096746e-01  4.33733263e+00  7.54829115e-01  1.40394838e-01 
 5.51566114e-01  5.51566114e-01  5.00000000e+00  4.38687576e+00  4.27429850e+00  6.80839622e-01  4.33369204e+00  7.53711781e-01  1.38838111e-01 
 5.51725037e-01  5.51725037e-01  5.00000000e+00  4.38678540e+00  4.27422116e+00  6.74982034e-01  4.33335718e+00  7.58013435e-01  1.26375638e-01 
 5.51764767e-01  5.51764767e-01  5.00000000e+00  4.38953889e+00  4.27410034e+00  6.57104541e-01  4.34150684e+00  7.66614818e-01  1.06834171e-01 
 5.51810999e-01  5.51810999e-01  5.00000000e+00  4.38888780e+00  4.27411118e+00  6.60796761e-01  4.33963061e+00  7.65314880e-01  1.08591338e-01 
 5.51812407e-01  5.51812407e-01  5.00000000e+00  4.38609921e+00  4.27420986e+00  6.76816016e-01  4.33123509e+00  7.56958163e-01  1.24552044e-01 
 5.51812451e-01  5.51812451e-01  5.00000000e+00  4.38588177e+00  4.27421605e+00  6.77816518e-01  4.33055524e+00  7.56279584e-01  1.25550717e-01 
 5.51812539e-01  5.51812539e-01  5.00000000e+00  4.38503775e+00  4.27423856e+00  6.81451798e-01  4.32787608e+00  7.53603152e-01  1.29182343e-01 
 5.51812541e-01  5.51812541e-01  5.00000000e+00  4.38500198e+00  4.27423944e+00  6.81594586e-01  4.32775991e+00  7.53487055e-01  1.29325039e-01 
 5.51812546e-01  5.51812546e-01  5.00000000e+00  4.38492955e+00  4.27424128e+00  6.81890388e-01  4.32752709e+00  7.53254386e-01  1.29620655e-01 
 5.51812555e-01  5.51812555e-01  5.00000000e+00  4.38476981e+00  4.27424528e+00  6.82536666e-01  4.32701261e+00  7.52740218e-01  1.30266560e-01 
 5.51812573e-01  5.51812573e-01  5.00000000e+00  4.38437598e+00  4.27425498e+00  6.84100234e-01  4.32573821e+00  7.51466463e-01  1.31829386e-01 
 5.51812609e-01  5.51812609e-01  5.00000000e+00  4.38249376e+00  4.27429587e+00  6.90687121e-01  4.31942266e+00  7.45152444e-01  1.38414791e-01 
 5.51812610e-01  5.51812610e-01  5.00000000e+00  4.38242674e+00  4.27429726e+00  6.90909775e-01  4.31919363e+00  7.44923455e-01  1.38637413e-01 
 5.51812611e-01  5.51812611e-01  5.00000000e+00  4.38228246e+00  4.27430019e+00  6.91382040e-01  4.31869484e+00  7.44424736e-01  1.39109612e-01 
 5.51812614e-01  5.51812614e-01  5.00000000e+00  4.38195181e+00  4.27430675e+00  6.92436507e-01  4.31755033e+00  7.43280383e-01  1.40163949e-01 
 5.51812621e-01  5.51812621e-01  5.00000000e+00  4.38105769e+00  4.27432360e+00  6.95145688e-01  4.31438587e+00  7.40116276e-01  1.42872872e-01 
 5.51812622e-01  5.51812622e-01  5.00000000e+00  4.38075713e+00  4.27432906e+00  6.96024133e-01  4.31330896e+00  7.39039452e-01  1.43751252e-01 
 5.51812625e-01  5.51812625e-01  5.00000000e+00  4.38005381e+00  4.27434162e+00  6.98042661e-01  4.31074321e+00  7.36473897e-01  1.45769651e-01 
 5.51812632e-01  5.51812632e-01  5.00000000e+00  4.37762707e+00  4.27438159e+00  7.04458125e-01  4.30151079e+00  7.27241930e-01  1.52184861e-01 
 5.51812638e-01  5.51812638e-01  5.00000000e+00  4.28200100e+00  4.27519274e+00  8.32538421e-01  1.21166004e+00 -2.36260734e+00  2.80265299e-01 
 5.51812642e-01  5.51812642e-01  5.00000000e+00  4.27436868e+00  4.27644881e+00  1.02316212e+00  1.50113643e-01 -3.42415325e+00  4.70890229e-01 
 5.51812646e-01  5.51812646e-01  5.00000000e+00  4.27442103e+00  4.27533831e+00  8.55102269e-01  1.58504866e-01 -3.41576174e+00  3.02831632e-01 
 5.51812651e-01  5.51812651e-01  5.00000000e+00  4.27419538e+00  4.27640552e+00  1.01674243e+00  1.22213592e-01 -3.45205256e+00  4.64473337e-01 
 5.51812656e-01  5.51812656e-01  5.00000000e+00  4.27428605e+00  4.27538214e+00  8.61870487e-01  1.36834445e-01 -3.43743136e+00  3.09602820e-01 
 5.51812663e-01  5.51812663e-01  5.00000000e+00  4.27410920e+00  4.27637235e+00  1.01181449e+00  1.08270998e-01 -3.46599420e+00  4.59548988e-01 
 5.51812671e-01  5.51812671e-01  5.00000000e+00  4.27418777e+00  4.27541017e+00  8.66189350e-01  1.20984758e-01 -3.45327976e+00  3.13926498e-01 
 5.51812683e-01  5.51812683e-01  5.00000000e+00  4.27403115e+00  4.27635741e+00  1.00958766e+00  9.56019395e-02 -3.47866160e+00  4.57328361e-01 
 5.51812701e-01  5.51812701e-01  5.00000000e+00  4.27410175e+00  4.27542879e+00  8.69049159e-01  1.07063328e-01 -3.46719877e+00  3.16795364e-01 
 5.51812729e-01  5.51812729e-01  5.00000000e+00  4.27394778e+00  4.27635653e+00  1.00944223e+00  8.20288084e-02 -3.49223096e+00  4.57197000e-01 
 5.51812779e-01  5.51812779e-01  5.00000000e+00  4.27401368e+00  4.27544412e+00  8.71385618e-01  9.27616003e-02 -3.48149405e+00  3.19155879e-01 
 5.51812880e-01  5.51812880e-01  5.00000000e+00  4.27386265e+00  4.27636747e+00  1.01102266e+00  6.81238663e-02 -3.50612346e+00  4.58823843e-01 
 5.51813083e-01  5.51813083e-01  5.00000000e+00  4.27394473e+00  4.27545980e+00  8.73705689e-01  8.15310141e-02 -3.49269973e+00  3.21568753e-01 
 5.51813299e-01  5.51813299e-01  5.00000000e+00  4.27382863e+00  4.27635967e+00  1.01209916e+00  6.25974430e-02 -3.51161544e+00  4.60028612e-01 
 5.51813613e-01  5.51813613e-01  5.00000000e+00  4.27393604e+00  4.27544817e+00  8.74152415e-01  8.01503667e-02 -3.49403679e+00  3.22177777e-01 
 5.51814037e-01  5.51814037e-01  5.00000000e+00  4.27382703e+00  4.27636060e+00  1.01207942e+00  6.23304168e-02 -3.51182184e+00  4.60234579e-01 
 5.51814885e-01  5.51814885e-01  5.00000000e+00  4.27393610e+00  4.27545096e+00  8.74183435e-01  8.01612338e-02 -3.49392130e+00  3.22598235e-01 
 5.51816581e-01  5.51816581e-01  5.00000000e+00  4.27382708e+00  4.27636540e+00  1.01202473e+00  6.23374868e-02 -3.51160553e+00  4.60958713e-01 
 5.51819974e-01  5.51819974e-01  5.00000000e+00  4.27393609e+00  4.27546094e+00  8.74133957e-01  8.01599002e-02 -3.49350417e+00  3.24106139e-01 
 5.51826759e-01  5.51826759e-01  5.00000000e+00  4.27382710e+00  4.27638515e+00  1.01189540e+00  6.23421880e-02 -3.51076395e+00  4.63943156e-01 
 5.51840329e-01  5.51840329e-01  5.00000000e+00  4.27393613e+00  4.27550052e+00  8.73890410e-01  8.01657101e-02 -3.49182474e+00  3.30086173e-01 
 5.51867470e-01  5.51867470e-01  5.00000000e+00  4.27382719e+00  4.27646423e+00  1.01140133e+00  6.23556366e-02 -3.50740380e+00  4.75880384e-01 
 5.51921751e-01  5.51921751e-01  5.00000000e+00  4.27393629e+00  4.27565859e+00  8.72908416e-01  8.01917763e-02 -3.48510747e+00  3.53903508e-01 
 5.52030313e-01  5.52030313e-01  5.00000000e+00  4.27382751e+00  4.27677997e+00  1.00944512e+00  6.24085023e-02 -3.49397735e+00  5.23270875e-01 
 5.52247437e-01  5.52247437e-01  5.00000000e+00  4.27393694e+00  4.27628831e+00  8.69035180e-01  8.02982762e-02 -3.45828902e+00  4.47725059e-01 
 5.52681685e-01  5.52681685e-01  5.00000000e+00  4.27382884e+00  4.27803339e+00  1.00184894e+00  6.26259710e-02 -3.44047648e+00  7.07142445e-01 
 5.53550182e-01  5.53550182e-01  5.00000000e+00  4.27393969e+00  4.27876733e+00  8.54423126e-01  8.07479635e-02 -3.35183196e+00  8.00922454e-01 
 5.54550182e-01  5.54550182e-01  5.00000000e+00  4.27383378e+00  4.28179893e+00  9.81950833e-01  6.33976344e-02 -3.28871539e+00  1.18740365e+00 
 5.55550182e-01  5.55550182e-01  5.00000000e+00  4.27394472e+00  4.28256806e+00  8.34449309e-01  8.15679949e-02 -3.19085660e+00  1.28012432e+00 
 5.56550182e-01  5.56550182e-01  5.00000000e+00  4.27383906e+00  4.28558320e+00  9.63413888e-01  6.42975328e-02 -3.12920989e+00  1.63194476e+00 
 5.57550182e-01  5.57550182e-01  5.00000000e+00  4.27395058e+00  4.28635103e+00  8.17142435e-01  8.25246605e-02 -3.03282979e+00  1.69243283e+00 
 5.58550182e-01  5.58550182e-01  5.00000000e+00  4.27384567e+00  4.28954091e+00  9.47371997e-01  6.53792536e-02 -2.97257957e+00  2.01450456e+00 
 5.59550182e-01  5.59550182e-01  5.00000000e+00  4.27395718e+00  4.29011775e+00  8.02151585e-01  8.36013432e-02 -2.87771200e+00  2.04729287e+00 
 5.60550182e-01  5.60550182e-01  5.00000000e+00  4.27385292e+00  4.29350397e+00  9.33485440e-01  6.65664934e-02 -2.81884471e+00  2.34381633e+00 
 5.61550182e-01  5.61550182e-01  5.00000000e+00  4.27396438e+00  4.29385932e+00  7.89166877e-01  8.47750087e-02 -2.72547029e+00  2.35279759e+00 
 5.62550182e-01  5.62550182e-01  5.00000000e+00  4.27386070e+00  4.29747215e+00  9.21465642e-01  6.78383844e-02 -2.66797052e+00  2.62737979e+00 
 5.63550182e-01  5.63550182e-01  5.00000000e+00  4.27397206e+00  4.29757179e+00  7.77920096e-01  8.60254023e-02 -2.57606961e+00  2.61589756e+00 
 5.64550182e-01  5.64550182e-01  5.00000000e+00  4.27386886e+00  4.30144575e+00  9.11062808e-01  6.91739637e-02 -2.51992299e+00  2.87163615e+00 
 5.65550182e-01  5.65550182e-01  5.00000000e+00  4.27398008e+00  4.30125059e+00  7.68178912e-01  8.73321147e-02 -2.42947571e+00  2.84256227e+00 
 5.66550182e-01  5.66550182e-01  5.00000000e+00  4.27387729e+00  4.30542490e+00  9.02060548e-01  7.05523157e-02 -2.37466871e+00  3.08211748e+00 
 5.67550182e-01  5.67550182e-01  5.00000000e+00  4.27398833e+00  4.30489045e+00  7.59741927e-01  8.86749525e-02 -2.28565479e+00  3.03791863e+00 
 5.68550182e-01  5.68550182e-01  5.00000000e+00  4.27388586e+00  4.30940942e+00  8.94271316e-01  7.19529730e-02 -2.23217448e+00  3.26357511e+00 
 5.69550182e-01  5.69550182e-01  5.00000000e+00  4.27399668e+00  4.30848530e+00  7.52434460e-01  9.00343513e-02 -2.14457307e+00  3.20636986e+00 
 5.70550182e-01  5.70550182e-01  5.00000000e+00  4.27389445e+00  4.31339872e+00  8.87532506e-01  7.33563346e-02 -2.09240687e+00  3.42008981e+00 
 5.71550182e-01  5.71550182e-01  5.00000000e+00  4.27400502e+00  4.31202818e+00  7.46104938e-01  9.13917952e-02 -2.00619638e+00  3.35169769e+00 
 5.72550182e-01  5.72550182e-01  5.00000000e+00  4.27390294e+00  4.31739165e+00  8.81703107e-01  7.47440753e-02 -1.95533185e+00  3.55516644e+00 
 5.73550182e-01  5.73550182e-01  5.00000000e+00  4.27401325e+00  4.31551124e+00  7.40621805e-01  9.27302154e-02 -1.87048974e+00  3.47715003e+00 
 5.74550182e-01  5.74550182e-01  5.00000000e+00  4.27391124e+00  4.32138621e+00  8.76660824e-01  7.60995225e-02 -1.82091439e+00  3.67181520e+00 
 5.75550182e-01  5.75550182e-01  5.00000000e+00  4.27402127e+00  4.31892565e+00  7.35870871e-01  9.40343438e-02 -1.73741707e+00  3.58551622e+00 
 5.76550182e-01  5.76550182e-01  5.00000000e+00  4.27391926e+00  4.32537943e+00  8.72299599e-01  7.74079804e-02 -1.68911819e+00  3.77262135e+00 
 5.77550182e-01  5.77550182e-01  5.00000000e+00  4.27402900e+00  4.32226166e+00  7.31753020e-01  9.52909974e-02 -1.60694092e+00  3.67919173e+00 
 5.78550182e-01  5.78550182e-01  5.00000000e+00  4.27392691e+00  4.32936699e+00  8.68527457e-01  7.86569799e-02 -1.55990544e+00  3.85980508e+00 
 5.79550182e-01  5.79550182e-01  5.00000000e+00  4.27403638e+00  4.32550875e+00  7.28182244e-01  9.64892761e-02 -1.47902227e+00  3.76023360e+00 
 5.80550182e-01  5.80550182e-01  5.00000000e+00  4.27393414e+00  4.33334301e+00  8.65264648e-01  7.98364423e-02 -1.43323669e+00  3.93527286e+00 
 5.81550182e-01  5.81550182e-01  5.00000000e+00  4.27404334e+00  4.32865582e+00  7.25083937e-01  9.76206605e-02 -1.35362051e+00  3.83040808e+00 
 5.82550182e-01  5.82550182e-01  5.00000000e+00  4.27394089e+00  4.33729978e+00  8.62442022e-01  8.09387481e-02 -1.30907081e+00  4.00066157e+00 
 5.83550182e-01  5.83550182e-01  5.00000000e+00  4.27404985e+00  4.33169156e+00  7.22393419e-01  9.86790058e-02 -1.23069343e+00  3.89123151e+00 
 5.84550182e-01  5.84550182e-01  5.00000000e+00  4.27394715e+00  4.34122756e+00  8.59999633e-01  8.19587082e-02 -1.18736507e+00  4.05737638e+00 
 5.85550182e-01  5.85550182e-01  5.00000000e+00  4.27405590e+00  4.33460500e+00  7.20054669e-01  9.96604350e-02 -1.11019741e+00  3.94400553e+00 
 5.86550182e-01  5.86550182e-01  5.00000000e+00  4.27395258e+00  4.34769411e+00  8.57963843e-01  8.28110937e-02 -1.06815719e+00  4.10679638e+00 
 5.87550182e-01  5.87550182e-01  5.00000000e+00  4.27406135e+00  4.33824443e+00  7.17996028e-01  1.00508790e-01 -9.92140877e-01  3.99003986e+00 
 5.88550182e-01  5.88550182e-01  5.00000000e+00  4.27395767e+00  4.35217784e+00  8.56148001e-01  8.36420273e-02 -9.51254254e-01  4.14988214e+00 
 5.89550182e-01  5.89550182e-01  5.00000000e+00  4.27406642e+00  4.34112159e+00  7.16220079e-01  1.01331350e-01 -8.76371420e-01  4.03017648e+00 
 5.90550182e-01  5.90550182e-01  5.00000000e+00  4.27396223e+00  4.35670614e+00  8.54580081e-01  8.43854685e-02 -8.36677774e-01  4.18745667e+00 
 5.91550182e-01  5.91550182e-01  5.00000000e+00  4.27407101e+00  4.34387049e+00  7.14668730e-01  1.02077431e-01 -7.62895070e-01  4.06519411e+00 
 5.92550182e-01  5.92550182e-01  5.00000000e+00  4.27396627e+00  4.36130104e+00  8.53227649e-01  8.50430198e-02 -7.24381696e-01  4.22028919e+00 
 5.93550182e-01  5.93550182e-01  5.00000000e+00  4.27407516e+00  4.34646927e+00  7.13309807e-01  1.02750467e-01 -6.51664392e-01  4.09580388e+00 
 5.94550182e-01  5.94550182e-01  5.00000000e+00  4.27396980e+00  4.36595944e+00  8.52061763e-01  8.56180695e-02 -6.14319088e-01  4.24903911e+00 
 5.95550182e-01  5.95550182e-01  5.00000000e+00  4.27407889e+00  4.34889066e+00  7.12115218e-01  1.03355078e-01 -5.42631678e-01  4.12261488e+00 
 5.96550182e-01  5.96550182e-01  5.00000000e+00  4.27397285e+00  4.37067252e+00  8.51057253e-01  8.61150501e-02 -5.06442887e-01  4.27427076e+00 
 5.97550182e-01  5.97550182e-01  5.00000000e+00  4.27408223e+00  4.35110176e+00  7.11060392e-01  1.03896795e-01 -4.35749226e-01  4.14614766e+00 
 5.98550182e-01  5.98550182e-01  5.00000000e+00  4.27397545e+00  4.37542321e+00  8.50192110e-01  8.65392291e-02 -4.00706111e-01  4.29646580e+00 
 5.99550182e-01  5.99550182e-01  5.00000000e+00  4.27408522e+00  4.35306685e+00  7.10123936e-01  1.04381706e-01 -3.30969690e-01  4.16684596e+00 
 6.00550182e-01  6.00550182e-01  5.00000000e+00  4.27397765e+00  4.38018373e+00  8.49446943e-01  8.68965356e-02 -2.97062030e-01  4.31603383e+00 
 6.01550182e-01  6.01550182e-01  5.00000000e+00  4.27408789e+00  4.35475406e+00  7.09287519e-01  1.04816006e-01 -2.28246522e-01  4.18508707e+00 
 6.02550182e-01  6.02550182e-01  5.00000000e+00  4.27397947e+00  4.38491424e+00  8.48804522e-01  8.71934027e-02 -1.95464308e-01  4.33332192e+00 
 6.03550182e-01  6.03550182e-01  5.00000000e+00  4.27408979e+00  4.35871569e+00  7.08645070e-01  1.05124186e-01 -1.27615384e-01  4.20139393e+00 
 6.04550182e-01  6.04550182e-01  5.00000000e+00  4.27398087e+00  4.39022753e+00  8.48269486e-01  8.74222494e-02 -9.58806582e-02  4.34884741e+00 
 6.05550182e-01  6.05550182e-01  5.00000000e+00  4.27409180e+00  4.36069980e+00  7.07994541e-01  1.05449875e-01 -2.88938153e-02  4.21590786e+00 
 6.06550182e-01  6.06550182e-01  5.00000000e+00  4.27398157e+00  4.39772128e+00  8.47902084e-01  8.75361205e-02  1.67995269e-03  4.36289264e+00 
 6.07550182e-01  6.07550182e-01  5.00000000e+00  4.27409367e+00  4.36222064e+00  7.07388687e-01  1.05752844e-01  6.79159968e-02  4.22900057e+00 
 6.08550182e-01  6.08550182e-01  5.00000000e+00  4.27398236e+00  4.40337178e+00  8.47518110e-01  8.76650799e-02  9.73848341e-02  4.37547804e+00 
 6.09550182e-01  6.09550182e-01  5.00000000e+00  4.27409533e+00  4.36359471e+00  7.06839162e-01  1.06022047e-01  1.62839321e-01  4.24073881e+00 
 6.10550182e-01  6.10550182e-01  5.00000000e+00  4.27398290e+00  4.40906995e+00  8.47194363e-01  8.77529897e-02  1.91214135e-01  4.38681165e+00 
 6.11550182e-01  6.11550182e-01  5.00000000e+00  4.27409685e+00  4.36464299e+00  7.06330014e-01  1.06268003e-01  2.55922830e-01  4.25129048e+00 
 6.12550182e-01  6.12550182e-01  5.00000000e+00  4.27398323e+00  4.41476075e+00  8.46921450e-01  8.78057865e-02  2.83209518e-01  4.39704605e+00 
 6.13550182e-01  6.13550182e-01  5.00000000e+00  4.27409758e+00  4.36850706e+00  7.05986956e-01  1.06387107e-01  3.47098724e-01  4.26104204e+00 
 6.14550182e-01  6.14550182e-01  5.00000000e+00  4.27398337e+00  4.42064920e+00  8.46692571e-01  8.78281517e-02  3.73411551e-01  4.40653620e+00 
 6.15550182e-01  6.15550182e-01  5.00000000e+00  4.27409896e+00  4.37011116e+00  7.05524283e-01  1.06610759e-01  4.36632026e-01  4.26982043e+00 
 6.16550182e-01  6.16550182e-01  5.00000000e+00  4.27398336e+00  4.42637117e+00  8.46497825e-01  8.78268200e-02  4.61858337e-01  4.41513307e+00 
 6.17550182e-01  6.17550182e-01  5.00000000e+00  4.27411029e+00  4.37093226e+00  7.03305889e-01  1.08447048e-01  5.26040491e-01  4.27445762e+00 
 6.18550182e-01  6.18550182e-01  5.00000000e+00  4.27398254e+00  4.42990461e+00  8.46372304e-01  8.76947279e-02  5.48431463e-01  4.41998534e+00 
 6.19550182e-01  6.19550182e-01  5.00000000e+00  4.27664701e+00  4.26995151e+00 -3.45824785e+00  5.00138994e-01  8.39817633e-01  7.78922411e-02 
