time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.00242563335,13.5061591,5.68009184,4.96643923,14.6454914,13.5061594,14.2031542,1.36684321,0.744210371,13.5000062,13.5,0.0,2.06450506,0.027167881,-3.40904361e-09,0.0201163161,0.000284804966
0.00252563335,13.5252629,5.92293873,5.20794216,15.1203042,13.5252615,14.2576937,1.36815596,0.744866747,13.5000252,13.5,0.0,2.06684019,0.0278707912,1.32915205e-08,0.0392316134,0.000292124971
0.00262563335,13.5443331,6.1502679,5.43401585,15.5801951,13.5443336,14.2979695,1.36945557,0.745516554,13.5000443,13.5,0.0,2.06916121,0.0285755433,-5.58592202e-09,0.0587568342,0.000299557023
0.00272563335,13.5630036,6.36515053,5.64763334,16.0247102,13.5630025,14.3317436,1.37071708,0.746147306,13.5000629,13.5,0.0,2.07142313,0.0292714483,1.16333446e-08,0.0769931573,0.000306951947
0.00282563335,13.5810834,6.57037978,5.85169422,16.4534108,13.5810841,14.3626209,1.37193359,0.746755563,13.500081,13.5,0.0,2.07360891,0.0299564679,-6.77685417e-09,0.0973394627,0.000314255973
0.00292563335,13.5986076,6.76299265,6.04315029,16.865874,13.5986066,14.3895632,1.37309794,0.747337739,13.5000985,13.5,0.0,2.07571338,0.0306226902,9.86483245e-09,0.113974549,0.000321409561
0.00302563335,13.6154735,6.94518919,6.22428711,17.2616925,13.6154743,14.4142658,1.37420998,0.747893759,13.5001154,13.5,0.0,2.07773092,0.0312688827,-8.18928654e-09,0.130506765,0.000328393729
0.00312563335,13.6316308,7.11743508,6.39549061,17.6404758,13.63163,14.4376,1.37526698,0.748422256,13.5001315,13.5,0.0,2.07965566,0.0318946644,8.50059586e-09,0.146594535,0.00033517281
0.00322563335,13.6470806,7.27964122,6.55674344,18.0018501,13.6470815,14.4590159,1.37627053,0.748924033,13.5001469,13.5,0.0,2.08148955,0.0324972103,-9.61285335e-09,0.1617662,0.000341738617
0.00332563335,13.6617793,7.43222786,6.70840106,18.3454588,13.6617786,14.4792658,1.37721838,0.74939796,13.5001616,13.5,0.0,2.08322759,0.0330758717,7.12048849e-09,0.17642153,0.000348058058
0.00342563335,13.6757231,7.57515717,6.85048403,18.6709627,13.6757242,14.4979437,1.37811177,0.749844651,13.5001755,13.5,0.0,2.08487111,0.03362827,-1.10389864e-08,0.190191602,0.000354121287
0.00352563335,13.6888833,7.70872433,6.9832343,18.9780406,13.6888827,14.5155152,1.37894936,0.750263447,13.5001887,13.5,0.0,2.08641679,0.0341538057,5.71660752e-09,0.203314143,0.00035990176
0.00362563335,13.7012518,7.83293051,7.10670078,19.2663895,13.7012531,14.5316959,1.37973206,0.750654796,13.5002011,13.5,0.0,2.08786545,0.0346504768,-1.24776236e-08,0.215568171,0.000365388666
0.00372563335,13.7128088,7.9479949,7.22105888,19.5357248,13.7128084,14.5467956,1.38045905,0.751018293,13.5002126,13.5,0.0,2.08921476,0.0351176808,4.28866046e-09,0.227093291,0.00037055996
0.00382563335,13.7235447,8.05393725,7.32636757,19.7857807,13.7235461,14.5606047,1.38113103,0.751354285,13.5002233,13.5,0.0,2.09046523,0.0355537758,-1.39327902e-08,0.237750825,0.000375405037
0.00392563335,13.7334453,8.15092495,7.42275806,20.0163104,13.7334451,14.5733416,1.38174749,0.751662512,13.5002332,13.5,0.0,2.09161516,0.0359581616,2.83758408e-09,0.247624682,0.000379905418
0.00402563335,13.7425006,8.23898515,7.51028987,20.2270864,13.7425022,14.5848461,1.38230897,0.751943252,13.5002423,13.5,0.0,2.0926649,0.0363295263,-1.54054504e-08,0.25662551,0.000384051406
0.00412563335,13.7507009,8.31824621,7.58906142,20.4179007,13.7507008,14.5952787,1.38281513,0.752196331,13.5002505,13.5,0.0,2.09361315,0.0366672963,1.36521693e-09,0.264803597,0.000387827663
0.00422563335,13.7580362,8.38873616,7.65912755,20.5885651,13.7580379,14.604514,1.38326642,0.752421976,13.5002578,13.5,0.0,2.09446018,0.036970459,-1.6894771e-08,0.27210118,0.000391225867
0.00432563335,13.7645004,8.45055193,7.72056027,20.738911,13.7645004,14.6126737,1.3836626,0.752620066,13.5002642,13.5,0.0,2.095205,0.0372384949,-1.25809361e-10,0.27854752,0.000394233616
0.00442563335,13.7700843,8.50371825,7.77340669,20.8687901,13.7700861,14.6196575,1.38400403,0.752790782,13.5002698,13.5,0.0,2.09584783,0.0374706623,-1.83986599e-08,0.284106091,0.00039684429
0.00452563335,13.7747848,8.54830552,7.81771639,20.9780742,13.7747849,14.6255606,1.38429054,0.752934036,13.5002745,13.5,0.0,2.09638792,0.0376665216,-1.63214971e-09,0.288792803,0.000399048319
0.00462563335,13.7785936,8.5843325,7.85352688,21.0666555,13.7785956,14.6303015,1.38452241,0.753049972,13.5002783,13.5,0.0,2.09682546,0.0378255782,-1.99140686e-08,0.292585966,0.000400841017
0.00472563335,13.7815103,8.61184633,7.88086787,21.1344465,13.7815106,14.6339561,1.3846995,0.753138517,13.5002812,13.5,0.0,2.09715991,0.0379474933,-3.1498498e-09,0.295493034,0.000402215588
