time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),@dled12_1[id],@dled12_2[id]
0.752919913,5.0,4.39225168,4.27404969,0.606913416,4.34900162,0.774068296,0.0986157493,0.000160185615,0.0154645702
0.753137234,5.0,4.39209707,4.27405269,0.616617545,4.34858797,0.773499998,0.0991028425,0.000161145999,0.0154627772
0.753373652,5.0,4.39168249,4.27405836,0.627539367,4.34747031,0.772522149,0.100023879,0.000163749779,0.015459387
0.753846489,5.0,4.38926944,4.27408738,0.652151825,4.34073374,0.768185254,0.104732607,0.000179762026,0.0154420547
0.754289945,5.0,4.27388219,4.27631333,0.940654748,0.0713195028,-3.48110296,0.450774749,0.015565047,0.014168682
0.754472371,5.0,4.27388234,4.27666809,0.938506227,0.0713444092,-3.46612827,0.503245927,0.0155649553,0.0139756724
0.754649481,5.0,4.27388294,4.27701234,0.936414302,0.071442712,-3.45154117,0.553470196,0.0155645935,0.0137908969
0.754837053,5.0,4.27388333,4.27737728,0.934295707,0.0715061536,-3.43616022,0.606004048,0.015564361,0.0135976798
0.755212197,5.0,4.27388412,4.2780959,0.929992086,0.0716358603,-3.40547906,0.708726479,0.0155638825,0.0132250867
0.755962485,5.0,4.27388556,4.27952346,0.921844751,0.071870725,-3.34447393,0.905831155,0.0155630179,0.0125149346
0.756962485,5.0,4.27388821,4.28143271,0.911604203,0.0723047845,-3.26372941,1.15182769,0.0155614202,0.0116244019
0.757962485,5.0,4.27389073,4.28337137,0.902102746,0.0727152579,-3.1837855,1.38003093,0.0155599092,0.0107849651
0.758962485,5.0,4.27389394,4.28531049,0.893225771,0.0732397697,-3.10449753,1.59168075,0.0155579785,0.0100059722
0.759962485,5.0,4.27389682,4.28724846,0.885001073,0.073710584,-3.02602612,1.78805886,0.0155562454,0.00928365606
0.760962485,5.0,4.27390043,4.28918439,0.877310936,0.0743008898,-2.94819105,1.97020971,0.0155540725,0.0086141627
0.761962485,5.0,4.27390361,4.29111887,0.870192205,0.0748202403,-2.87117573,2.13924725,0.0155521607,0.00799339826
0.762962485,5.0,4.27390757,4.29305101,0.863529909,0.0754670088,-2.79477485,2.29605491,0.01554978,0.00741803938
0.763962485,5.0,4.27391098,4.29498155,0.857369248,0.0760240235,-2.71919862,2.44160325,0.0155477296,0.00688452233
0.764962485,5.0,4.27391523,4.29690941,0.851597224,0.0767177711,-2.64421371,2.576637,0.015545176,0.00639003662
0.765962485,5.0,4.2739188,4.29883549,0.846266601,0.0773013633,-2.57006013,2.70200393,0.0155430277,0.00593147657
0.766962485,5.0,4.27392328,4.30075851,0.841265728,0.0780325117,-2.49647341,2.81832933,0.0155403364,0.00550647345
0.767962485,5.0,4.27392695,4.30267956,0.836654227,0.0786315641,-2.42372639,2.92635584,0.0155381312,0.00511231397
0.768962485,5.0,4.2739316,4.30459711,0.832321288,0.0793906099,-2.35152031,3.02660584,0.0155353373,0.00474700963
0.769962485,5.0,4.2739353,4.30651247,0.828332762,0.0799941915,-2.28016391,3.11973204,0.0155331154,0.0044081833
0.770962485,5.0,4.27394007,4.30842382,0.82457828,0.0807718895,-2.20932101,3.20616811,0.0155302528,0.00409417377
0.771962485,5.0,4.27394373,4.31033274,0.82112935,0.0813694841,-2.13933918,3.28648981,0.0155280529,0.00380289182
0.772962485,5.0,4.27394856,4.31223708,0.817875729,0.0821570334,-2.06984186,3.36105437,0.0155251541,0.00353295794
0.773962485,5.0,4.27395213,4.31413869,0.814894066,0.0827387693,-2.00121826,3.43037175,0.0155230126,0.00328252958
0.774962485,5.0,4.27395697,4.31603508,0.812074004,0.0835279894,-1.93304864,3.49473328,0.0155201076,0.00305046963
0.775962485,5.0,4.27396039,4.31792844,0.80949686,0.0840848543,-1.86576637,3.55459261,0.0155180577,0.00283514689
0.776962485,5.0,4.2739652,4.31981581,0.807051982,0.0848683422,-1.79890613,3.61018427,0.0155151738,0.00263563281
0.777962485,5.0,4.27396841,4.32169982,0.804824924,0.0853923723,-1.73294761,3.66191377,0.0155132447,0.0024504773
0.778962485,5.0,4.27397315,4.323577,0.802704601,0.0861636299,-1.66737788,3.70996667,0.0155104059,0.00227893122
0.779962485,5.0,4.27397612,4.32545045,0.800780414,0.0866480593,-1.60272468,3.75470732,0.0155086226,0.0021196998
0.780962485,5.0,4.27398075,4.32731611,0.798940748,0.0874015844,-1.53842595,3.79627901,0.015505849,0.00197218809
0.781962485,5.0,4.27398344,4.32917764,0.79727849,0.0878409473,-1.47505871,3.83501092,0.0155042316,0.00183523461
0.782962485,5.0,4.27398794,4.33103031,0.795681428,0.0885722834,-1.4120108,3.87100988,0.0155015397,0.00170837691
0.783962485,5.0,4.27399033,4.33287842,0.794245608,0.0889624621,-1.34990921,3.904575,0.0155001033,0.00159056797
0.784962485,5.0,4.27399467,4.33471648,0.792858176,0.0896682054,-1.28809129,3.93578167,0.0154975056,0.00148145909
0.785962485,5.0,4.27399675,4.33654954,0.791618038,0.0900064237,-1.22723409,3.96490328,0.0154962605,0.00138010166
0.786962485,5.0,4.27400091,4.33837121,0.790411675,0.0906841893,-1.16662471,3.99198807,0.0154937658,0.00128624453
0.787962485,5.0,4.27400266,4.34018742,0.789340578,0.0909689526,-1.10698979,4.01728746,0.0154927175,0.00119902388
0.788962485,5.0,4.27400664,4.3419908,0.788290555,0.0916173053,-1.04756699,4.04082627,0.0154903311,0.00111827204
0.789962485,5.0,4.27400806,4.34378824,0.787365432,0.0918482964,-0.989131467,4.06283715,0.0154894806,0.00104319838
0.790962485,5.0,4.27401187,4.34557128,0.786450348,0.0924666522,-0.930872864,4.08332465,0.0154872047,0.000973706588
0.791962485,5.0,4.27401296,4.34734791,0.785651235,0.092644591,-0.873613276,4.10250541,0.0154865495,0.000909069381
0.792962485,5.0,4.27401658,4.34910844,0.784852576,0.0932330999,-0.816496198,4.1203665,0.0154843834,0.000849251237
0.793962485,5.0,4.27401736,4.3508621,0.784162203,0.0933595804,-0.760388655,4.13711085,0.0154839177,0.000793579896
0.794962485,5.0,4.27402079,4.35259786,0.78346396,0.0939189981,-0.704390274,4.15271043,0.0154818586,0.00074207147
0.795962485,5.0,4.27402127,4.35432634,0.782867393,0.0939963136,-0.649410639,4.16735647,0.0154815739,0.000694101684
0.796962485,5.0,4.27402454,4.356035,0.782255731,0.0945278717,-0.594508106,4.18100789,0.0154796174,0.00064973031
0.797962485,5.0,4.27402473,4.35773603,0.781740062,0.0945588405,-0.540632171,4.19384593,0.0154795033,0.000608375124
0.798962485,5.0,4.27402784,4.35941525,0.781203029,0.0950641219,-0.486802742,4.20581824,0.0154776435,0.000570132619
0.799962485,5.0,4.27402776,4.36108655,0.780757108,0.0950519228,-0.434006393,4.21709754,0.0154776883,0.000534457623
0.800962485,5.0,4.27403072,4.36273399,0.780284384,0.0955327478,-0.381227537,4.22762172,0.0154759185,0.0005014773
0.801962485,5.0,4.2740304,4.36437334,0.779898585,0.0954807714,-0.329486897,4.23755623,0.0154761097,0.000470679335
0.802962485,5.0,4.27403322,4.36598674,0.779481265,0.095939099,-0.277736393,4.24683053,0.0154744228,0.000442216276
0.803962485,5.0,4.27403268,4.36759201,0.779147282,0.0958508205,-0.227027945,4.25560389,0.0154747476,0.000415605145
0.804962485,5.0,4.27403537,4.36916922,0.778777685,0.0962886647,-0.176283957,4.26379847,0.015473136,0.000391019257
0.805962485,5.0,4.27403463,4.3707384,0.778488354,0.0961675393,-0.126584641,4.27156828,0.0154735818,0.000368002022
0.806962485,5.0,4.27403721,4.37227745,0.778159863,0.0965869025,-0.0768257748,4.27882917,0.0154720382,0.000346743487
0.807962485,5.0,4.27403628,4.37380874,0.777909013,0.0964362837,-0.0281130592,4.28573066,0.0154725926,0.000326810965
0.808962485,5.0,4.27403876,4.37530785,0.777615928,0.0968391063,0.020681592,4.29218315,0.0154711099,0.000308407715
0.809962485,5.0,4.27403767,4.37679967,0.777398245,0.0966621851,0.0684296586,4.29833238,0.0154717611,0.000291122865
