time,v(H1_GATE),v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008),v(N009),v(N010),v(N011),@ddiode7_1[id],@ddiode7_3[id],@ddiode7_4[id],@ddiode7_5[id]
0.0601713343,11.987057,0.636667957,0.0688223685,1.14127603,11.9869759,1.14357447,1.27598583,0.670822699,11.999987,12.0,0.0,1.40503391,0.00152992564,8.11189697e-07,-0.00010447458,0.000144949277
0.0602713343,11.9871065,0.715269514,0.106882136,1.80607057,11.9871893,1.8037706,1.28091765,0.688095511,11.9999872,12.0,0.0,1.40990888,0.00331427059,-8.28018448e-07,0.000104543819,8.99497594e-05
0.0603713343,11.9870658,0.782337722,0.153174141,2.46908273,11.9869849,2.47138108,1.28318521,0.699048755,11.999987,12.0,0.0,1.41214665,0.00511063723,8.09587541e-07,-0.000104470451,6.429243e-05
0.0604713343,11.9871151,1.17523131,0.537824432,3.12965821,11.9871932,3.12735822,1.28383726,0.702707401,11.9999872,12.0,0.0,1.41279336,0.00592329098,-7.80925046e-07,0.00010454517,5.72369487e-05
0.0605713343,11.9870705,1.80808443,1.17059852,3.78714509,11.986986,3.78944338,1.28381699,0.702697293,11.999987,12.0,0.0,1.41277083,0.00599631542,8.46247118e-07,-0.000104465892,5.72144575e-05
0.0606713343,11.9871155,2.43703057,1.79841914,4.44089452,11.9871935,4.43859454,1.28383729,0.702707414,11.9999872,12.0,0.0,1.41279339,0.00607471655,-7.7885715e-07,0.00010454682,5.7236988e-05
0.0607713343,11.987071,3.06208349,2.42333525,5.09026133,11.9869863,5.09255951,1.28381701,0.702697275,11.999987,12.0,0.0,1.41277086,0.00614516897,8.48533291e-07,-0.000104460735,5.72145548e-05
0.0608713343,11.987116,3.68196197,3.04219931,5.73460466,11.9871938,5.73230463,1.28383732,0.70270743,11.9999872,12.0,0.0,1.41279343,0.00622225612,-7.76590707e-07,0.000104548931,5.72370219e-05
0.0609713343,11.9870716,4.29674134,3.65678538,6.37328862,11.9869866,6.37558669,1.28381705,0.702697291,11.999987,12.0,0.0,1.4127709,0.00629176557,8.51073179e-07,-0.000104454714,5.7214589e-05
0.0610713343,11.9871166,4.90509841,4.26422441,7.00568292,11.9871942,7.00338285,1.28383736,0.702707446,11.9999872,12.0,0.0,1.41279346,0.00636731329,-7.74040339e-07,0.000104551781,5.72370554e-05
