 time            time            v(OUT_B)        v(OUT_1)        v(OUT_2)        v(OUT_3)       
 1.77156917e+01  1.77156917e+01  1.14998111e+01  7.12542919e-02  9.13104534e-01  1.15000136e+01 
 1.77176917e+01  1.77176917e+01  1.15002161e+01  7.02485119e-02  1.17597663e+00  1.15000137e+01 
 1.77196917e+01  1.77196917e+01  1.14998111e+01  6.93155855e-02  1.65010010e+00  1.15000136e+01 
 1.77216917e+01  1.77216917e+01  1.15002161e+01  6.84424142e-02  2.75751988e+00  1.15000137e+01 
 1.77236917e+01  1.77236917e+01  1.14998112e+01  6.76325304e-02  8.23548789e+00  1.15000136e+01 
 1.77256917e+01  1.77256917e+01  1.15002161e+01  6.68739636e-02  1.15000539e+01  1.15000137e+01 
 1.77275472e+01  1.77275472e+01  1.14998112e+01  6.62201260e-02  1.14999733e+01  1.15000137e+01 
 1.77292024e+01  1.77292024e+01  1.15002161e+01  6.56683505e-02  1.15000539e+01  1.15000137e+01 
 1.77308080e+01  1.77308080e+01  1.14998112e+01  6.51673256e-02  1.14999734e+01  3.12070827e+00 
 1.77320353e+01  1.77320353e+01  1.15002161e+01  6.47998884e-02  1.15000539e+01  1.59846428e+00 
 1.77331795e+01  1.77331795e+01  1.14998113e+01  6.44752087e-02  1.14999734e+01  1.19239774e+00 
 1.77348523e+01  1.77348523e+01  1.15002161e+01  6.40197114e-02  1.15000539e+01  7.63998606e-01 
 1.77368523e+01  1.77368523e+01  1.14998113e+01  6.35144723e-02  1.14999734e+01  5.86739659e-01 
 1.77388523e+01  1.77388523e+01  1.15002160e+01  6.30419528e-02  1.15000539e+01  4.24959919e-01 
 1.77408523e+01  1.77408523e+01  1.14998113e+01  6.26074754e-02  1.14999734e+01  3.68310281e-01 
 1.77428523e+01  1.77428523e+01  1.15002160e+01  6.22019471e-02  1.15000539e+01  2.88978148e-01 
 1.77448523e+01  1.77448523e+01  1.14998113e+01  6.18309009e-02  1.14999734e+01  2.64977511e-01 
 1.77468523e+01  1.77468523e+01  1.15002160e+01  6.14856332e-02  1.15000539e+01  2.17040201e-01 
 1.77488523e+01  1.77488523e+01  1.14998114e+01  6.11718466e-02  1.14999734e+01  2.05740745e-01 
 1.77508523e+01  1.77508523e+01  3.82144995e+00  6.08811624e-02  1.15000539e+01  1.73178881e-01 
 1.77528523e+01  1.77528523e+01  1.16062339e+00  6.06194218e-02  1.14999734e+01  1.67841717e-01 
 1.77548523e+01  1.77548523e+01  7.48378936e-01  6.03785184e-02  1.15000539e+01  1.43987782e-01 
 1.77568523e+01  1.77568523e+01  4.69894812e-01  6.01644084e-02  1.14999735e+01  1.41790245e-01 
 1.77588523e+01  1.77588523e+01  3.93186370e-01  5.99692145e-02  1.15000539e+01  1.23361378e-01 
 1.77608523e+01  1.77608523e+01  2.84792761e-01  5.97989905e-02  1.14999735e+01  1.22948727e-01 
 1.77628523e+01  1.77628523e+01  2.60916333e-01  5.96460516e-02  1.15000539e+01  1.08136095e-01 
 1.77648523e+01  1.77648523e+01  2.01605720e-01  5.95165364e-02  1.14999735e+01  1.08793995e-01 
 1.77668523e+01  1.77668523e+01  1.93715627e-01  5.94029222e-02  1.15000539e+01  9.65168521e-02 
 1.77688523e+01  1.77688523e+01  1.55436678e-01  5.93114231e-02  1.14999735e+01  9.78418807e-02 
 1.77708523e+01  1.77708523e+01  1.53874211e-01  5.92346525e-02  1.15000539e+01  8.74136758e-02 
 1.77728523e+01  1.77728523e+01  1.26595196e-01  5.91788936e-02  5.11438475e+00  8.91658666e-02 
 1.77743046e+01  1.77743046e+01  1.30912836e-01  5.91462487e-02  2.12792876e+00  8.10389189e-02 
 1.77757257e+01  1.77757257e+01  1.11943321e-01  5.91262411e-02  1.35228094e+00  8.39882296e-02 
 1.77770757e+01  1.77770757e+01  1.17156553e-01  5.91116575e-02  9.74695337e-01  7.66910905e-02 
 1.77783448e+01  1.77783448e+01  1.01471680e-01  5.91079868e-02  7.81685581e-01  7.98801349e-02 
 1.77803448e+01  1.77803448e+01  1.04549671e-01  5.91108872e-02  5.75688952e-01  7.22658972e-02 
 1.77823448e+01  1.77823448e+01  8.91500783e-02  5.91328521e-02  4.61132925e-01  7.45224640e-02 
 1.77843448e+01  1.77843448e+01  9.28230035e-02  5.91668148e-02  3.74588423e-01  6.76866830e-02 
 1.77863448e+01  1.77863448e+01  7.99142057e-02  5.92192617e-02  3.20943987e-01  7.00478945e-02 
 1.77883448e+01  1.77883448e+01  8.39032889e-02  5.92831837e-02  2.73994262e-01  6.38410269e-02 
 1.77903448e+01  1.77903448e+01  7.27962948e-02  5.93651296e-02  2.43903073e-01  6.62710126e-02 
 1.77923448e+01  1.77923448e+01  7.69491434e-02  5.94581357e-02  2.14695024e-01  6.05796879e-02 
 1.77943448e+01  1.77943448e+01  6.71888588e-02  5.95688146e-02  1.95951116e-01  6.30540862e-02 
 1.77963448e+01  1.77963448e+01  7.14198339e-02  5.96902368e-02  1.76139363e-01  5.77907161e-02 
 1.77983448e+01  1.77983448e+01  6.26930232e-02  5.98290814e-02  1.63639246e-01  6.02928662e-02 
 1.78003448e+01  1.78003448e+01  6.69534598e-02  5.99784431e-02  1.49368913e-01  5.53886506e-02 
 1.78023448e+01  1.78023448e+01  5.90370847e-02  6.01450703e-02  1.40627203e-01  5.79071393e-02 
 1.78043448e+01  1.78043448e+01  6.32995627e-02  6.03220729e-02  1.29881133e-01  5.33072367e-02 
 1.78063448e+01  1.78063448e+01  5.60302152e-02  6.05162729e-02  1.23554028e-01  5.58342833e-02 
 1.78083448e+01  1.78083448e+01  6.02798698e-02  6.07207866e-02  1.15178825e-01  5.14944022e-02 
 1.78103448e+01  1.78103448e+01  5.35348776e-02  6.09425142e-02  1.10481944e-01  5.40247737e-02 
 1.78123448e+01  1.78123448e+01  5.77644207e-02  6.11745712e-02  1.03772709e-01  4.99087194e-02 
 1.78143448e+01  1.78143448e+01  5.14497273e-02  6.14239406e-02  1.00220544e-01  5.24389893e-02 
 1.78163448e+01  1.78163448e+01  5.56565097e-02  6.16837302e-02  9.47234992e-02  4.85168665e-02 
 1.78183448e+01  1.78183448e+01  4.96986510e-02  6.19610115e-02  9.20012324e-02  5.10449018e-02 
 1.78203448e+01  1.78203448e+01  5.38828874e-02  6.22488783e-02  8.74117910e-02  4.72917769e-02 
 1.78223448e+01  1.78223448e+01  4.82235316e-02  6.25544968e-02  8.53074205e-02  4.98163775e-02 
 1.78243448e+01  1.78243448e+01  5.23872080e-02  6.28709406e-02  8.14139809e-02  4.62112694e-02 
 1.78263448e+01  1.78263448e+01  4.69793501e-02  6.32054775e-02  7.97801914e-02  4.87319118e-02 
 1.78283448e+01  1.78283448e+01  5.11255425e-02  6.35511557e-02  7.64314482e-02  4.52570201e-02 
 1.78303448e+01  1.78303448e+01  4.59307943e-02  6.39153520e-02  7.51631283e-02  4.77736745e-02 
 1.78323448e+01  1.78323448e+01  5.00632402e-02  6.42910839e-02  7.22482009e-02  4.44137815e-02 
 1.78343448e+01  1.78343448e+01  4.50498643e-02  6.46858452e-02  7.12686367e-02  4.69267796e-02 
 1.78363448e+01  1.78363448e+01  4.91726926e-02  6.50926185e-02  6.87045291e-02  4.36687834e-02 
 1.78383448e+01  1.78383448e+01  4.43141509e-02  6.55190235e-02  6.79566279e-02  4.61787216e-02 
 1.78403448e+01  1.78403448e+01  4.84610481e-02  6.59545723e-02  6.56241888e-02  4.29870986e-02 
 1.78423448e+01  1.78423448e+01  4.36734713e-02  6.64135972e-02  6.51051570e-02  4.55360895e-02 
 1.78443448e+01  1.78443448e+01  4.78469275e-02  6.68859173e-02  6.30380375e-02  4.24110520e-02 
 1.78463448e+01  1.78463448e+01  4.32095095e-02  6.73835238e-02  6.26782686e-02  4.49384354e-02 
 1.78483448e+01  1.78483448e+01  4.73498329e-02  6.78867511e-02  6.08040050e-02  4.19054685e-02 
 1.78503448e+01  1.78503448e+01  4.28139196e-02  6.84208811e-02  6.05652907e-02  4.44296078e-02 
 1.78523448e+01  1.78523448e+01  4.69426317e-02  6.89654414e-02  5.88965358e-02  4.14790853e-02 
 1.78543448e+01  1.78543448e+01  4.25090377e-02  6.95330633e-02  5.87305961e-02  4.39858996e-02 
 1.78563448e+01  1.78563448e+01  4.66506030e-02  7.01165350e-02  5.72063563e-02  4.10928654e-02 
 1.78583448e+01  1.78583448e+01  4.22868532e-02  7.07242360e-02  5.71332326e-02  4.36016844e-02 
 1.78603448e+01  1.78603448e+01  4.64458461e-02  7.13489016e-02  5.57333804e-02  4.07600782e-02 
 1.78623448e+01  1.78623448e+01  4.21408068e-02  7.19991118e-02  5.57400605e-02  4.32721236e-02 
 1.78643448e+01  1.78643448e+01  4.63218188e-02  7.26675478e-02  5.44480591e-02  4.04765161e-02 
 1.78663448e+01  1.78663448e+01  4.20655547e-02  7.33630079e-02  5.45240113e-02  4.29930440e-02 
 1.78683448e+01  1.78683448e+01  4.62732076e-02  7.40781195e-02  5.33261586e-02  4.02385473e-02 
 1.78703448e+01  1.78703448e+01  4.20567789e-02  7.48219185e-02  5.34627995e-02  4.27608410e-02 
 1.78723448e+01  1.78723448e+01  4.62957428e-02  7.55869796e-02  5.23476538e-02  4.00430343e-02 
 1.78743448e+01  1.78743448e+01  4.21110385e-02  7.63825989e-02  5.25379469e-02  4.25724003e-02 
 1.78763448e+01  1.78763448e+01  4.63860535e-02  7.72013007e-02  5.14958868e-02  3.98872671e-02 
 1.78783448e+01  1.78783448e+01  4.22256539e-02  7.80526661e-02  5.17340350e-02  4.24250324e-02 
 1.78803448e+01  1.78803448e+01  4.65415537e-02  7.89291732e-02  5.07569185e-02  3.97689069e-02 
 1.78823448e+01  1.78823448e+01  4.23986154e-02  7.98407171e-02  5.10381275e-02  4.23164180e-02 
 1.78843448e+01  1.78843448e+01  4.67603549e-02  8.07797358e-02  5.01190238e-02  3.96859400e-02 
 1.78863448e+01  1.78863448e+01  4.26285146e-02  8.17564707e-02  5.04393174e-02  4.22445633e-02 
 1.78883448e+01  1.78883448e+01  4.70411988e-02  8.27633285e-02  4.95722967e-02  3.96366391e-02 
 1.78903448e+01  1.78903448e+01  4.29144908e-02  8.38109348e-02  4.99283718e-02  4.22077619e-02 
 1.78923448e+01  1.78923448e+01  4.73834072e-02  8.48916771e-02  4.91083365e-02  3.96195311e-02 
 1.78943448e+01  1.78943448e+01  4.32561932e-02  8.60166087e-02  4.94974489e-02  4.22045632e-02 
 1.78963448e+01  1.78963448e+01  4.77868468e-02  8.71781139e-02  4.87199986e-02  3.96333697e-02 
 1.78983448e+01  1.78983448e+01  4.36537554e-02  8.83877246e-02  4.91398713e-02  4.22337464e-02 
 1.79003448e+01  1.79003448e+01  4.82519071e-02  8.96378434e-02  4.84011936e-02  3.96771133e-02 
 1.79023448e+01  1.79023448e+01  4.41077799e-02  9.09405407e-02  4.88499439e-02  4.22942982e-02 
 1.79043448e+01  1.79043448e+01  4.87794889e-02  9.22882651e-02  4.81467259e-02  3.97499060e-02 
 1.79063448e+01  1.79063448e+01  4.46193339e-02  9.36936965e-02  4.86228063e-02  4.23853946e-02 
 1.79083448e+01  1.79083448e+01  4.93710047e-02  9.51493661e-02  4.79521618e-02  3.98510620e-02 
 1.79103448e+01  1.79103448e+01  4.51899545e-02  9.66686480e-02  4.84543126e-02  4.25063858e-02 
 1.79123448e+01  1.79123448e+01  5.00283894e-02  9.82442036e-02  4.78137222e-02  3.99800528e-02 
 1.79143448e+01  1.79143448e+01  4.58216626e-02  9.98902028e-02  4.83409329e-02  4.26567836e-02 
 1.79163448e+01  1.79163448e+01  5.07541205e-02  1.01599500e-01  4.77281947e-02  4.01364966e-02 
 1.79183448e+01  1.79183448e+01  4.65169879e-02  1.03387184e-01  4.82796726e-02  4.28362517e-02 
 1.79203448e+01  1.79203448e+01  5.15512512e-02  1.05246382e-01  4.76928615e-02  4.03201505e-02 
 1.79223448e+01  1.79223448e+01  4.72790034e-02  1.07193257e-01  4.82680060e-02  4.30445977e-02 
 1.79243448e+01  1.79243448e+01  5.24234534e-02  1.09221315e-01  4.77054394e-02  4.05309034e-02 
 1.79263448e+01  1.79263448e+01  4.81113714e-02  1.11347977e-01  4.83038220e-02  4.32817670e-02 
 1.79283448e+01  1.79283448e+01  5.33750758e-02  1.13567272e-01  4.77640315e-02  4.07687717e-02 
 1.79303448e+01  1.79303448e+01  4.90184030e-02  1.15898114e-01  4.83853784e-02  4.35478388e-02 
 1.79323448e+01  1.79323448e+01  5.44112158e-02  1.18335240e-01  4.78670864e-02  4.10338960e-02 
 1.79343448e+01  1.79343448e+01  5.00051322e-02  1.20899358e-01  4.85112656e-02  4.38430233e-02 
 1.79363448e+01  1.79363448e+01  5.55378101e-02  1.23586160e-01  4.80133653e-02  4.13265393e-02 
 1.79383448e+01  1.79383448e+01  5.10774074e-02  1.26418530e-01  4.86803760e-02  4.41676607e-02 
 1.79403448e+01  1.79403448e+01  5.67617453e-02  1.29393452e-01  4.82019152e-02  4.16470867e-02 
 1.79423448e+01  1.79423448e+01  5.22420038e-02  1.32536488e-01  4.88918797e-02  4.45222212e-02 
 1.79443448e+01  1.79443448e+01  5.80909950e-02  1.35846366e-01  4.84320472e-02  4.19960467e-02 
 1.79463448e+01  1.79463448e+01  5.35067625e-02  1.39351990e-01  4.91452048e-02  4.49073075e-02 
 1.79483448e+01  1.79483448e+01  5.95347864e-02  1.43054460e-01  4.87033192e-02  4.23740533e-02 
 1.79503448e+01  1.79503448e+01  5.48807589e-02  1.46986911e-01  4.94400224e-02  4.53236573e-02 
 1.79523448e+01  1.79523448e+01  6.11038064e-02  1.51153693e-01  4.90155233e-02  4.27818699e-02 
 1.79543448e+01  1.79543448e+01  5.63745122e-02  1.55593389e-01  4.97762350e-02  4.57721484e-02 
 1.79563448e+01  1.79563448e+01  6.28104540e-02  1.60314849e-01  4.93686758e-02  4.32203944e-02 
 1.79583448e+01  1.79583448e+01  5.80002417e-02  1.65363805e-01  5.01539683e-02  4.62538050e-02 
 1.79603448e+01  1.79603448e+01  6.46691539e-02  1.70755407e-01  4.97630109e-02  4.36906660e-02 
 1.79623448e+01  1.79623448e+01  5.97721865e-02  1.76544970e-01  5.05735669e-02  4.67698052e-02 
 1.79643448e+01  1.79643448e+01  6.66967450e-02  1.82756605e-01  5.01989778e-02  4.41938732e-02 
 1.79663448e+01  1.79663448e+01  6.17070033e-02  1.89458775e-01  5.10355919e-02  4.73214911e-02 
 1.79683448e+01  1.79683448e+01  6.89129685e-02  1.96688576e-01  5.06772398e-02  4.47313645e-02 
 1.79703448e+01  1.79703448e+01  6.38242667e-02  2.04532992e-01  5.15408219e-02  4.79103802e-02 
 1.79723448e+01  1.79723448e+01  7.13410827e-02  2.13048368e-01  5.11986768e-02  4.53046593e-02 
 1.79743448e+01  1.79743448e+01  6.61471033e-02  2.22348575e-01  5.20902571e-02  4.85381791e-02 
 1.79763448e+01  1.79763448e+01  7.40086453e-02  2.32519274e-01  5.17643904e-02  4.59154630e-02 
 1.79783448e+01  1.79783448e+01  6.87030022e-02  2.43714756e-01  5.26851254e-02  4.92067998e-02 
 1.79803448e+01  1.79803448e+01  7.69485188e-02  2.56066817e-01  5.23757120e-02  4.65656827e-02 
 1.79823448e+01  1.79823448e+01  7.15248611e-02  2.69793046e-01  5.33268921e-02  4.99183783e-02 
 1.79843448e+01  1.79843448e+01  8.02001752e-02  2.85100816e-01  5.30342130e-02  4.72574469e-02 
 1.79863448e+01  1.79863448e+01  7.46523528e-02  3.02311785e-01  5.40172722e-02  5.06752969e-02 
 1.79883448e+01  1.79883448e+01  8.38114096e-02  3.21763419e-01  5.37417196e-02  4.79931278e-02 
 1.79903448e+01  1.79903448e+01  7.81337302e-02  3.43958933e-01  5.47582463e-02  5.14802094e-02 
 1.79923448e+01  1.79923448e+01  8.78406188e-02  3.69474156e-01  5.45003295e-02  4.87753669e-02 
 1.79943448e+01  1.79943448e+01  8.20282445e-02  3.99153408e-01  5.55520802e-02  5.23360712e-02 
 1.79963448e+01  1.79963448e+01  9.23598753e-02  4.34045953e-01  5.53124331e-02  4.96071059e-02 
 1.79983448e+01  1.79983448e+01  8.64094318e-02  4.75701382e-01  5.64013476e-02  5.32461733e-02 
 1.80003448e+01  1.80003448e+01  9.74591399e-02  5.26216345e-01  5.61807390e-02  5.04916210e-02 
 1.80023448e+01  1.80023448e+01  9.13696558e-02  5.88800049e-01  5.73089586e-02  5.42141829e-02 
 1.80043448e+01  1.80043448e+01  1.03252134e-01  6.68244694e-01  5.71083037e-02  5.14325644e-02 
 1.80063448e+01  1.80063448e+01  9.70265026e-02  7.72462765e-01  5.82781922e-02  5.52441899e-02 
 1.80083448e+01  1.80083448e+01  1.09884691e-01  9.14962651e-01  5.80985673e-02  5.24340119e-02 
 1.80103448e+01  1.80103448e+01  1.03531973e-01  1.12154033e+00  5.93127355e-02  5.63407619e-02 
 1.80123448e+01  1.80123448e+01  1.17546895e-01  1.44731403e+00  5.91553946e-02  5.35005186e-02 
 1.80143448e+01  1.80143448e+01  1.11086011e-01  2.03635446e+00  6.04167288e-02  5.75090078e-02 
 1.80163448e+01  1.80163448e+01  1.26491178e-01  3.41740033e+00  6.02831247e-02  5.46371844e-02 
 1.80183448e+01  1.80183448e+01  1.19956948e-01  1.03186652e+01  6.15948198e-02  5.87546539e-02 
 1.80198002e+01  1.80198002e+01  1.35486851e-01  1.15001353e+01  6.13176864e-02  5.56798328e-02 
 1.80212692e+01  1.80212692e+01  1.27490937e-01  1.14998919e+01  6.25057841e-02  5.97170141e-02 
 1.80232692e+01  1.80232692e+01  1.46074393e-01  1.15001353e+01  6.24178140e-02  5.67889272e-02 
 1.80252692e+01  1.80252692e+01  1.39598219e-01  1.14998919e+01  6.38248437e-02  6.11122926e-02 
 1.80272692e+01  1.80272692e+01  1.60696665e-01  1.15001353e+01  6.37658102e-02  5.81485382e-02 
 1.80292692e+01  1.80292692e+01  1.54436038e-01  1.14998919e+01  6.52338246e-02  6.26045251e-02 
 1.80312692e+01  1.80312692e+01  1.78802977e-01  1.15001353e+01  6.52061766e-02  5.96036255e-02 
 1.80332692e+01  1.80332692e+01  1.73029798e-01  1.14998920e+01  6.67399207e-02  6.42026698e-02 
 1.80352692e+01  1.80352692e+01  2.01787602e-01  1.15001353e+01  6.67464696e-02  6.11631900e-02 
 1.80372692e+01  1.80372692e+01  1.96990872e-01  1.14998920e+01  6.83512497e-02  6.59168994e-02 
 1.80392692e+01  1.80392692e+01  2.31901951e-01  1.15001353e+01  6.83952254e-02  6.28374719e-02 
 1.80412692e+01  1.80412692e+01  2.29003946e-01  1.14998920e+01  7.00769926e-02  6.77588089e-02 
 1.80432692e+01  1.80432692e+01  2.73031455e-01  1.15001353e+01  7.01621107e-02  6.46381658e-02 
 1.80452692e+01  1.80452692e+01  2.73897101e-01  1.14998920e+01  7.19275608e-02  6.97416659e-02 
 1.80472692e+01  1.80472692e+01  3.32503338e-01  1.15001353e+01  7.20581045e-02  6.65786826e-02 
 1.80492692e+01  1.80492692e+01  3.41308734e-01  1.14998920e+01  7.39147977e-02  7.18807178e-02 
 1.80512692e+01  1.80512692e+01  4.25972443e-01  1.15001353e+01  7.40957160e-02  6.86744698e-02 
 1.80532692e+01  1.80532692e+01  4.53647356e-01  1.14998921e+01  7.60522209e-02  7.41935690e-02 
 1.80552692e+01  1.80552692e+01  5.93912322e-01  1.15001353e+01  7.62892494e-02  7.09434081e-02 
 1.80572692e+01  1.80572692e+01  6.77626690e-01  1.14998921e+01  7.83553172e-02  7.67006480e-02 
 1.80592692e+01  1.80592692e+01  9.82853297e-01  1.15001353e+01  7.86551260e-02  7.34063035e-02 
 1.80612692e+01  1.80612692e+01  1.33974196e+00  1.14998921e+01  8.08419034e-02  7.94257911e-02 
 1.80632692e+01  1.80632692e+01  2.84436729e+00  3.01057301e+00  8.12122798e-02  7.60875050e-02 
 1.80652692e+01  1.80652692e+01  1.14994951e+01  1.43623276e+00  8.35325695e-02  8.23969769e-02 
 1.80670968e+01  1.80670968e+01  1.15005321e+01  1.07510616e+00  8.38585629e-02  7.88842185e-02 
 1.80690968e+01  1.80690968e+01  1.14994951e+01  7.17551045e-01  8.63203042e-02  8.55006164e-02 
 1.80710968e+01  1.80710968e+01  1.15005321e+01  6.13360676e-01  8.68568101e-02  8.20804877e-02 
 1.80730968e+01  1.80730968e+01  1.14994952e+01  4.56185882e-01  8.94832089e-02  8.90546795e-02 
 1.80750968e+01  1.80750968e+01  1.15005320e+01  4.19131411e-01  9.01223316e-02  8.55964280e-02 
 1.80770968e+01  1.80770968e+01  1.14994952e+01  3.29004419e-01  9.29333004e-02  9.29721074e-02 
 1.80790968e+01  1.80790968e+01  1.15005320e+01  3.14732940e-01  9.36901200e-02  8.94805338e-02 
 1.80810968e+01  1.80810968e+01  1.14994953e+01  2.55340508e-01  9.67090687e-02  9.73094543e-02 
 1.80830968e+01  1.80830968e+01  1.15005320e+01  2.50737352e-01  9.76016738e-02  9.37916995e-02 
 1.80850968e+01  1.80850968e+01  1.14994953e+01  2.08052069e-01  1.00856323e-01  1.02135727e-01 
 1.80870968e+01  1.80870968e+01  1.15005319e+01  2.08029441e-01  1.01878910e-01  9.86838501e-02 
 1.80890968e+01  1.80890968e+01  1.14994954e+01  1.75540443e-01  1.05429981e-01  1.07536070e-01 
 1.80910968e+01  1.80910968e+01  1.15005319e+01  1.78154387e-01  1.06630812e-01  1.04088046e-01 
 1.80930968e+01  1.80930968e+01  1.14994955e+01  1.52061005e-01  1.10496512e-01  1.13616523e-01 
 1.80950968e+01  1.80950968e+01  1.15005319e+01  1.55862877e-01  1.11948106e-01  1.10101843e-01 
 1.80970968e+01  1.80970968e+01  1.14994955e+01  1.34463501e-01  1.16137082e-01  1.20511025e-01 
 1.80990968e+01  1.80990968e+01  1.15005319e+01  1.39003343e-01  1.17846259e-01  1.17046601e-01 
 1.81010968e+01  1.81010968e+01  1.14994956e+01  1.20887489e-01  1.22451740e-01  1.28391418e-01 
 1.81030968e+01  1.81030968e+01  1.15005318e+01  1.25839057e-01  1.24469447e-01  1.25020319e-01 
 1.81050968e+01  1.81050968e+01  2.57539447e+00  1.10168903e-01  1.29565360e-01  1.37481481e-01 
 1.81067179e+01  1.81067179e+01  1.28215303e+00  1.16241881e-01  1.31205859e-01  1.33329191e-01 
 1.81082693e+01  1.81082693e+01  7.59668179e-01  1.03189379e-01  1.35877763e-01  1.45740233e-01 
 1.81102693e+01  1.81102693e+01  5.56811673e-01  1.08451077e-01  1.38624431e-01  1.42719510e-01 
 1.81122693e+01  1.81122693e+01  3.81849551e-01  9.58503850e-02  1.44848201e-01  1.57811465e-01 
 1.81142693e+01  1.81142693e+01  3.28290109e-01  1.01167776e-01  1.48135565e-01  1.55140589e-01 
 1.81162693e+01  1.81162693e+01  2.48897941e-01  8.97904953e-02  1.55180977e-01  1.72220458e-01 
 1.81182693e+01  1.81182693e+01  2.29215940e-01  9.51187129e-02  1.59145810e-01  1.70088282e-01 
 1.81202693e+01  1.81202693e+01  1.82952405e-01  8.47303176e-02  1.67206023e-01  1.89711000e-01 
 1.81222693e+01  1.81222693e+01  1.75229769e-01  9.00427644e-02  1.72033514e-01  1.88411820e-01 
 1.81242693e+01  1.81242693e+01  1.44384231e-01  8.04650493e-02  1.81369076e-01  2.11379388e-01 
 1.81262693e+01  1.81262693e+01  1.41885858e-01  8.57465439e-02  1.87315882e-01  2.11388368e-01 
 1.81282693e+01  1.81282693e+01  1.19487539e-01  7.68415139e-02  1.98287255e-01  2.38911050e-01 
 1.81302693e+01  1.81302693e+01  1.19574720e-01  8.20841129e-02  2.05718977e-01  2.41031002e-01 
 1.81322693e+01  1.81322693e+01  1.02315597e-01  7.37431172e-02  2.18840016e-01  2.75037130e-01 
 1.81342693e+01  1.81342693e+01  1.03788968e-01  7.89435094e-02  2.28294751e-01  2.80707116e-01 
 1.81362693e+01  1.81362693e+01  8.98942517e-02  7.10797281e-02  2.44324828e-01  3.24493230e-01 
 1.81382693e+01  1.81382693e+01  9.21513727e-02  7.62375797e-02  2.56626614e-01  3.36505714e-01 
 1.81402693e+01  1.81402693e+01  8.05819759e-02  6.87807124e-02  2.76738505e-01  3.96268716e-01 
 1.81422693e+01  1.81422693e+01  8.32980112e-02  7.38975997e-02  2.93212851e-01  4.20678187e-01 
 1.81442693e+01  1.81442693e+01  7.34043057e-02  6.67900378e-02  3.19320774e-01  5.09757814e-01 
 1.81462693e+01  1.81462693e+01  7.63948322e-02  7.18687513e-02  3.42237498e-01  5.62057376e-01 
 1.81482693e+01  1.81482693e+01  6.77492947e-02  6.50627707e-02  3.77697448e-01  7.15910436e-01 
 1.81502693e+01  1.81502693e+01  7.09056112e-02  7.01068572e-02  4.11277456e-01  8.48365660e-01 
 1.81522693e+01  1.81522693e+01  6.32150167e-02  6.35625260e-02  4.62567772e-01  1.20517057e+00 
 1.81542693e+01  1.81542693e+01  6.64713627e-02  6.85759873e-02  5.15607468e-01  1.73219068e+00 
 1.81562693e+01  1.81562693e+01  5.95276267e-02  6.22595855e-02  5.97073115e-01  3.80853942e+00 
 1.81565193e+01  1.81565193e+01  6.18304030e-02  6.49920701e-02  6.04887235e-01  4.28309023e+00 
 1.81570193e+01  1.81570193e+01  6.14109045e-02  6.48416136e-02  6.28101425e-01  6.15517154e+00 
 1.81577836e+01  1.81577836e+01  6.07771927e-02  6.46028689e-02  6.67444627e-01  1.14997749e+01 
 1.81581930e+01  1.81581930e+01  6.04543087e-02  6.44860879e-02  6.90496572e-01  1.15002522e+01 
 1.81585854e+01  1.81585854e+01  6.01417112e-02  6.43650399e-02  7.14289391e-01  1.14997750e+01 
 1.81590395e+01  1.81590395e+01  5.97968775e-02  6.42387789e-02  7.43789471e-01  1.15002522e+01 
 1.81599477e+01  1.81599477e+01  5.91156125e-02  6.39762493e-02  8.11014033e-01  1.14997750e+01 
 1.81617642e+01  1.81617642e+01  5.78494595e-02  6.34921217e-02  9.89522223e-01  1.15002521e+01 
 1.81637642e+01  1.81637642e+01  5.65632053e-02  6.29840503e-02  1.30585191e+00  1.14997751e+01 
 1.81657642e+01  1.81657642e+01  5.53959025e-02  6.25226045e-02  1.91667927e+00  1.15002521e+01 
 1.81677642e+01  1.81677642e+01  5.43195646e-02  6.20845431e-02  3.58685322e+00  1.14997751e+01 
 1.81697642e+01  1.81697642e+01  5.33412223e-02  6.16891631e-02  1.14998240e+01  1.15002521e+01 
 1.81711422e+01  1.81711422e+01  5.27064369e-02  6.14255463e-02  1.15002031e+01  1.14997751e+01 
 1.81724692e+01  1.81724692e+01  5.21405295e-02  6.11955647e-02  1.14998241e+01  1.15002521e+01 
 1.81740715e+01  1.81740715e+01  5.14883388e-02  6.09228359e-02  1.15002031e+01  1.14997752e+01 
 1.81760715e+01  1.81760715e+01  5.07426938e-02  6.06185522e-02  1.14998241e+01  1.15002521e+01 
 1.81780715e+01  1.81780715e+01  5.00504650e-02  6.03301446e-02  1.15002031e+01  1.14997752e+01 
 1.81800715e+01  1.81800715e+01  4.94119359e-02  6.00755596e-02  1.14998241e+01  1.15002521e+01 
 1.81820715e+01  1.81820715e+01  4.88291161e-02  5.98361932e-02  1.15002031e+01  1.14997752e+01 
 1.81840715e+01  1.81840715e+01  4.83013088e-02  5.96298317e-02  1.14998242e+01  1.15002520e+01 
 1.81860715e+01  1.81860715e+01  4.78101889e-02  5.94352788e-02  1.15002031e+01  1.14997752e+01 
 1.81880715e+01  1.81880715e+01  4.73674626e-02  5.92718934e-02  1.14998242e+01  1.15002520e+01 
 1.81900715e+01  1.81900715e+01  4.69556986e-02  5.91187862e-02  1.15002031e+01  1.14997753e+01 
 1.81920715e+01  1.81920715e+01  4.65868757e-02  5.89952823e-02  1.14998242e+01  1.15002520e+01 
