 time            time            v(OUT_B)        v(OUT_1)        v(OUT_2)        v(OUT_3)        v(OUT_4)       
 1.71389682e+01  1.71389682e+01  4.27617106e-02  1.38643240e-01  6.72164941e-02  1.37379456e-01  6.52624203e-02 
 1.71409682e+01  1.71409682e+01  4.56680398e-02  1.52354411e-01  7.62873232e-02  1.35891293e-01  5.96911990e-02 
 1.71429682e+01  1.71429682e+01  4.25751119e-02  1.50269437e-01  6.90870739e-02  1.44632086e-01  6.66722736e-02 
 1.71449682e+01  1.71449682e+01  4.55063919e-02  1.65738142e-01  7.84487521e-02  1.43309294e-01  6.10119974e-02 
 1.71469682e+01  1.71469682e+01  4.24621670e-02  1.64172652e-01  7.10986313e-02  1.52776354e-01  6.81700133e-02 
 1.71489682e+01  1.71489682e+01  4.54208726e-02  1.81872446e-01  8.07750136e-02  1.51666417e-01  6.24160136e-02 
 1.71509682e+01  1.71509682e+01  4.24180218e-02  1.81086381e-01  7.32657482e-02  1.61982189e-01  6.97630808e-02 
 1.71529682e+01  1.71529682e+01  4.54068004e-02  2.01692918e-01  8.32834878e-02  1.61147640e-01  6.39104237e-02 
 1.71549682e+01  1.71549682e+01  4.24387723e-02  2.02096536e-01  7.56051996e-02  1.72465707e-01  7.14598260e-02 
 1.71569682e+01  1.71569682e+01  4.54604373e-02  2.26613058e-01  8.59942115e-02  1.71989983e-01  6.55032925e-02 
 1.71589682e+01  1.71589682e+01  4.25213325e-02  2.28881661e-01  7.81363713e-02  1.84505980e-01  7.32696469e-02 
 1.71609682e+01  1.71609682e+01  4.55788629e-02  2.58873663e-01  8.89303939e-02  1.84502117e-01  6.72037127e-02 
 1.71629682e+01  1.71629682e+01  4.26633313e-02  2.64180467e-01  8.08817784e-02  1.98469691e-01  7.52031568e-02 
 1.71649682e+01  1.71649682e+01  4.57598766e-02  3.02250952e-01  9.21190595e-02  1.99093571e-01  6.90219713e-02 
 1.71669682e+01  1.71669682e+01  4.28630317e-02  3.12784405e-01  8.38677125e-02  2.14848333e-01  7.72723835e-02 
 1.71689682e+01  1.71689682e+01  4.60019216e-02  3.63641569e-01  9.55918534e-02  2.16319448e-01  7.09697493e-02 
 1.71709682e+01  1.71709682e+01  4.31192697e-02  3.83901015e-01  8.71250575e-02  2.34316079e-01  7.94910104e-02 
 1.71729682e+01  1.71729682e+01  4.63040281e-02  4.57119667e-01  9.93860610e-02  2.36951224e-01  7.30603633e-02 
 1.71749682e+01  1.71749682e+01  4.34314082e-02  4.97754573e-01  9.06903264e-02  2.57823113e-01  8.18746681e-02 
 1.71769682e+01  1.71769682e+01  4.66657711e-02  6.16539530e-01  1.03545910e-01  2.62093238e-01  7.53090592e-02 
 1.71789682e+01  1.71789682e+01  4.37993047e-02  7.09051014e-01  9.46069939e-02  2.86752575e-01  8.44412901e-02 
 1.71809682e+01  1.71809682e+01  4.70872424e-02  9.49006233e-01  1.08124253e-01  2.93383376e-01  7.77333717e-02 
 1.71829682e+01  1.71829682e+01  4.42232902e-02  1.23469136e+00  9.89272253e-02  3.23198152e-01  8.72115501e-02 
 1.71849682e+01  1.71849682e+01  4.75690330e-02  2.06474195e+00  1.13184761e-01  3.33358599e-01  8.03535669e-02 
 1.71869682e+01  1.71869682e+01  4.47041591e-02  4.74712386e+00  1.03714148e-01  3.70486273e-01  9.02094023e-02 
 1.71889682e+01  1.71889682e+01  4.81122277e-02  1.15000627e+01  1.18804828e-01  3.86168060e-01  8.31931930e-02 
 1.71897965e+01  1.71897965e+01  4.50802562e-02  1.14999645e+01  1.07432468e-01  4.13314415e-01  9.24753507e-02 
 1.71905944e+01  1.71905944e+01  4.83487199e-02  1.15000627e+01  1.21247420e-01  4.12904657e-01  8.44287244e-02 
 1.71914200e+01  1.71914200e+01  4.53111790e-02  1.14999645e+01  1.09720300e-01  4.42707699e-01  9.38292911e-02 
 1.71930713e+01  1.71930713e+01  4.87313179e-02  1.15000627e+01  1.25212704e-01  4.61513618e-01  8.63827418e-02 
 1.71950713e+01  1.71950713e+01  4.58619594e-02  1.14999645e+01  1.15217133e-01  5.27396919e-01  9.70795373e-02 
 1.71970713e+01  1.71970713e+01  4.94042427e-02  1.15000627e+01  1.32279442e-01  5.69807791e-01  8.97570487e-02 
 1.71990713e+01  1.71990713e+01  4.65246071e-02  1.14999645e+01  1.21968272e-01  6.67423069e-01  1.00956116e-01 
 1.72010713e+01  1.72010713e+01  5.01449503e-02  1.15000627e+01  1.40270805e-01  7.44491611e-01  9.34501195e-02 
 1.72030713e+01  1.72030713e+01  4.72521598e-02  1.14999646e+01  1.29632270e-01  9.08455835e-01  1.05206549e-01 
 1.72050713e+01  1.72050713e+01  5.09566589e-02  1.15000627e+01  1.49376616e-01  1.07255311e+00  9.75078621e-02 
 1.72070713e+01  1.72070713e+01  4.80479248e-02  1.14999646e+01  1.38403444e-01  1.41932569e+00  1.09885961e-01 
 1.72090713e+01  1.72090713e+01  5.18432076e-02  1.15000627e+01  1.59842525e-01  1.90859147e+00  1.01985479e-01 
 1.72110713e+01  1.72110713e+01  4.89158183e-02  1.14999646e+01  1.48535474e-01  3.20876817e+00  1.15060917e-01 
 1.72130713e+01  1.72130713e+01  5.28091171e-02  1.15000627e+01  1.71992109e-01  8.21355269e+00  1.06949938e-01 
 1.72150713e+01  1.72150713e+01  4.98604295e-02  1.14999646e+01  1.60365893e-01  1.15001480e+01  1.20812539e-01 
 1.72170713e+01  1.72170713e+01  5.38596669e-02  1.15000627e+01  1.86260366e-01  1.14998797e+01  1.12483278e-01 
 1.72190713e+01  1.72190713e+01  5.08871009e-02  1.14999646e+01  1.74353770e-01  1.15001480e+01  1.27240717e-01 
 1.72210713e+01  1.72210713e+01  5.50009897e-02  1.15000627e+01  2.03246089e-01  1.14998797e+01  1.18687087e-01 
 1.72230713e+01  1.72230713e+01  5.20020272e-02  1.14999646e+01  1.91139692e-01  1.15001480e+01  1.34469850e-01 
 1.72250713e+01  1.72250713e+01  5.62401880e-02  1.15000628e+01  2.23796807e-01  1.14998797e+01  1.25688688e-01 
 1.72270713e+01  1.72270713e+01  5.32123760e-02  1.14999646e+01  2.11645112e-01  1.15001480e+01  1.42656845e-01 
 1.72290713e+01  1.72290713e+01  5.75854775e-02  1.15000628e+01  2.49152661e-01  1.14998797e+01  1.33649821e-01 
 1.72310713e+01  1.72310713e+01  5.45264368e-02  1.14999647e+01  2.37244886e-01  1.15001480e+01  1.52002462e-01 
 1.72330713e+01  1.72330713e+01  5.90463617e-02  1.15000628e+01  2.81203071e-01  1.14998797e+01  1.42779092e-01 
 1.72350713e+01  1.72350713e+01  5.59538030e-02  1.14999647e+01  2.70084630e-01  1.15001480e+01  1.62767761e-01 
 1.72370713e+01  1.72370713e+01  6.06338469e-02  1.15000628e+01  3.22974828e-01  1.14998797e+01  1.53350252e-01 
 1.72390713e+01  1.72390713e+01  5.75055958e-02  1.14999647e+01  3.13707611e-01  1.15001480e+01  1.75298545e-01 
 1.72410713e+01  1.72410713e+01  6.23607081e-02  1.15000628e+01  3.79637812e-01  1.14998797e+01  1.65729731e-01 
 1.72430713e+01  1.72430713e+01  5.91947407e-02  1.02044692e+01  3.74411380e-01  1.15001479e+01  1.90062741e-01 
 1.72450713e+01  1.72450713e+01  6.42418161e-02  1.93858714e+00  4.60805733e-01  1.14998797e+01  1.80419435e-01 
 1.72466361e+01  1.72466361e+01  6.08285534e-02  1.08358552e+00  4.52738008e-01  1.15001479e+01  2.05617424e-01 
 1.72481050e+01  1.72481050e+01  6.57807681e-02  8.27625976e-01  5.50164764e-01  1.14998798e+01  1.93540455e-01 
 1.72500521e+01  1.72500521e+01  6.25193956e-02  5.59335234e-01  5.66476156e-01  1.15001479e+01  2.23252780e-01 
 1.72520521e+01  1.72520521e+01  6.79466349e-02  4.58432730e-01  7.36576627e-01  1.14998798e+01  2.13894912e-01 
 1.72540521e+01  1.72540521e+01  6.46711377e-02  3.48240272e-01  8.02388977e-01  1.15001479e+01  2.48404475e-01 
 1.72560521e+01  1.72560521e+01  7.03498515e-02  3.09779704e-01  1.12202741e+00  1.14998798e+01  2.39626058e-01 
 1.72580521e+01  1.72580521e+01  6.70316417e-02  2.49525299e-01  1.37278228e+00  4.06644689e+00  2.80220988e-01 
 1.72600521e+01  1.72600521e+01  7.29899468e-02  2.31826162e-01  2.34707244e+00  1.69154448e+00  2.72663471e-01 
 1.72620309e+01  1.72620309e+01  6.96144619e-02  1.93506419e-01  4.59368982e+00  1.16036773e+00  3.21481629e-01 
 1.72622809e+01  1.72622809e+01  7.21778258e-02  1.96834028e-01  5.61851830e+00  1.06437465e+00  3.10060060e-01 
 1.72627809e+01  1.72627809e+01  7.25394684e-02  1.91495261e-01  8.47732617e+00  9.72471735e-01  3.15853044e-01 
 1.72633356e+01  1.72633356e+01  7.29347161e-02  1.85823039e-01  1.14999123e+01  8.88865851e-01  3.22859229e-01 
 1.72636471e+01  1.72636471e+01  7.31674351e-02  1.82833906e-01  1.15001148e+01  8.45700628e-01  3.26703977e-01 
 1.72639398e+01  1.72639398e+01  7.33773624e-02  1.80046333e-01  1.14999124e+01  8.10586807e-01  3.30687676e-01 
 1.72642038e+01  1.72642038e+01  7.35782168e-02  1.77665117e-01  1.15001148e+01  7.79269197e-01  3.34089430e-01 
 1.72647318e+01  1.72647318e+01  7.39679314e-02  1.72991787e-01  1.14999124e+01  7.25439646e-01  3.41558317e-01 
 1.72657878e+01  1.72657878e+01  7.47793973e-02  1.64431276e-01  1.15001148e+01  6.33995375e-01  3.57092820e-01 
 1.72677878e+01  1.72677878e+01  7.63619401e-02  1.50283052e-01  1.14999124e+01  5.10393977e-01  3.91356667e-01 
 1.72697878e+01  1.72697878e+01  7.80407094e-02  1.38462288e-01  1.15001148e+01  4.24060570e-01  4.32628453e-01 
 1.72717878e+01  1.72717878e+01  7.98000842e-02  1.28378091e-01  1.14999125e+01  3.62155563e-01  4.84238307e-01 
 1.72737878e+01  1.72737878e+01  8.16699712e-02  1.19770502e-01  1.15001148e+01  3.14625814e-01  5.49499761e-01 
 1.72757878e+01  1.72757878e+01  8.36352679e-02  1.12278394e-01  1.14999125e+01  2.78280353e-01  6.35923419e-01 
 1.72777878e+01  1.72777878e+01  8.57286380e-02  1.05779612e-01  1.15001148e+01  2.48716840e-01  7.54145121e-01 
 1.72797878e+01  1.72797878e+01  8.79358364e-02  1.00032747e-01  1.14999125e+01  2.25212682e-01  9.27622355e-01 
 1.72817878e+01  1.72817878e+01  9.02929417e-02  9.49854370e-02  1.15001148e+01  2.05313823e-01  1.20385215e+00 
 1.72837878e+01  1.72837878e+01  9.27870605e-02  9.04642736e-02  1.14999125e+01  1.89087338e-01  1.71647480e+00 
 1.72857878e+01  1.72857878e+01  9.54585776e-02  8.64543758e-02  1.15001148e+01  1.74928900e-01  2.98232434e+00 
 1.72877878e+01  1.72877878e+01  9.82966800e-02  8.28237169e-02  1.14999125e+01  1.63184565e-01  1.11926451e+01 
 1.72891895e+01  1.72891895e+01  1.00414824e-01  8.05193081e-02  1.15001148e+01  1.55617836e-01  1.15002068e+01 
 1.72905479e+01  1.72905479e+01  1.02553131e-01  7.84080259e-02  1.14999126e+01  1.49302518e-01  1.14998204e+01 
 1.72922541e+01  1.72922541e+01  1.05405130e-01  7.59786647e-02  1.15001148e+01  1.41781822e-01  1.15002068e+01 
 1.72942541e+01  1.72942541e+01  1.08964045e-01  7.33423183e-02  1.14999126e+01  1.34296891e-01  1.14998204e+01 
 1.72962541e+01  1.72962541e+01  1.12816128e-01  7.09633378e-02  1.15001148e+01  1.27391779e-01  1.15002068e+01 
 1.72982541e+01  1.72982541e+01  1.16962789e-01  6.87626524e-02  1.14999126e+01  1.21534888e-01  1.14998204e+01 
 1.73002541e+01  1.73002541e+01  1.21475005e-01  6.67681713e-02  1.15001148e+01  1.16040879e-01  1.15002068e+01 
 1.73022541e+01  1.73022541e+01  1.26363902e-01  6.49111516e-02  1.14999126e+01  1.11367234e-01  1.14998205e+01 
 1.73042541e+01  1.73042541e+01  1.31717628e-01  6.32224057e-02  1.15001148e+01  1.06915376e-01  1.15002068e+01 
 1.73062541e+01  1.73062541e+01  1.37562633e-01  6.16408341e-02  1.14999126e+01  1.03125660e-01  1.14998205e+01 
 1.73082541e+01  1.73082541e+01  1.44012423e-01  6.01988547e-02  1.15001148e+01  9.94630762e-02  1.15002068e+01 
 1.73102541e+01  1.73102541e+01  1.51118255e-01  5.88411772e-02  1.14999127e+01  9.63492116e-02  1.14998205e+01 
 1.73122541e+01  1.73122541e+01  1.59032752e-01  5.76010263e-02  3.80508103e+00  9.32973335e-02  1.15002068e+01 
 1.73142541e+01  1.73142541e+01  1.67848779e-01  5.64276296e-02  1.47242200e+00  9.07106475e-02  1.14998205e+01 
 1.73161174e+01  1.73161174e+01  1.77065160e-01  5.54261873e-02  1.00555996e+00  8.83021674e-02  1.15002068e+01 
 1.73181174e+01  1.73181174e+01  1.88185114e-01  5.44013743e-02  6.60180575e-01  8.61210689e-02  1.14998206e+01 
 1.73201174e+01  1.73201174e+01  2.00893490e-01  5.34636208e-02  5.44066399e-01  8.39243400e-02  1.15002068e+01 
 1.73221174e+01  1.73221174e+01  2.15486032e-01  5.25685429e-02  4.06671211e-01  8.20829092e-02  1.14998206e+01 
 1.73241174e+01  1.73241174e+01  2.32484483e-01  5.17495076e-02  3.64238483e-01  8.02017602e-02  1.15002068e+01 
 1.73261174e+01  1.73261174e+01  2.52452112e-01  5.09645144e-02  2.89057493e-01  7.86377552e-02  1.14998206e+01 
 1.73281174e+01  1.73281174e+01  2.76323319e-01  5.02466428e-02  2.70616653e-01  7.70163013e-02  1.15002068e+01 
 1.73301174e+01  1.73301174e+01  3.05259331e-01  4.95558682e-02  2.22471435e-01  7.56817139e-02  1.14998206e+01 
 1.73321174e+01  1.73321174e+01  3.41163488e-01  4.89249210e-02  2.14176084e-01  7.42764772e-02  1.15002068e+01 
 1.73341174e+01  1.73341174e+01  3.86750865e-01  4.83154326e-02  1.80268830e-01  7.31337629e-02  1.14998207e+01 
 1.73361174e+01  1.73361174e+01  4.46675508e-01  4.77597555e-02  1.76944755e-01  7.19104736e-02  1.15002068e+01 
 1.73381174e+01  1.73381174e+01  5.28732244e-01  4.72209214e-02  1.51480026e-01  7.09299079e-02  1.14998207e+01 
 1.73401174e+01  1.73401174e+01  6.48115601e-01  4.67308977e-02  1.50830568e-01  6.98612375e-02  1.15002068e+01 
 1.73421174e+01  1.73421174e+01  8.37281994e-01  4.62539097e-02  1.30794176e-01  6.90190283e-02  1.14998207e+01 
 1.73441174e+01  1.73441174e+01  1.18268588e+00  4.58215458e-02  1.31677253e-01  6.80829559e-02  1.15002068e+01 
 1.73461174e+01  1.73461174e+01  2.01037144e+00  4.53990552e-02  1.15343250e-01  6.73598731e-02  1.14998207e+01 
 1.73481174e+01  1.73481174e+01  6.59846970e+00  4.50176625e-02  1.17143419e-01  6.65384887e-02  1.15002067e+01 
 1.73501174e+01  1.73501174e+01  1.14999874e+01  4.46434996e-02  1.03450758e-01  6.59188534e-02  9.24662029e+00 
 1.73511232e+01  1.73511232e+01  1.15000398e+01  4.44758043e-02  1.08382668e-01  6.55132735e-02  3.72278637e+00 
 1.73520808e+01  1.73520808e+01  1.14999874e+01  4.43056105e-02  9.85916410e-02  6.52827160e-02  2.06354012e+00 
 1.73529532e+01  1.73529532e+01  1.15000398e+01  4.41699188e-02  1.03749084e-01  6.49406516e-02  1.68282448e+00 
 1.73545477e+01  1.73545477e+01  1.14999874e+01  4.39095360e-02  9.32008080e-02  6.45441834e-02  1.01806579e+00 
 1.73565477e+01  1.73565477e+01  1.15000398e+01  4.36181589e-02  9.59210998e-02  6.39196789e-02  7.84600813e-01 
 1.73585477e+01  1.73585477e+01  1.14999874e+01  4.33297533e-02  8.58321585e-02  6.34783610e-02  5.41628902e-01 
 1.73605477e+01  1.73605477e+01  1.15000398e+01  4.30745021e-02  8.87685545e-02  6.29306439e-02  4.79389642e-01 
 1.73625477e+01  1.73625477e+01  1.14999874e+01  4.28206533e-02  7.98045876e-02  6.25595025e-02  3.61718089e-01 
 1.73645477e+01  1.73645477e+01  1.15000398e+01  4.25981259e-02  8.28778762e-02  6.20802897e-02  3.40183737e-01 
 1.73665477e+01  1.73665477e+01  1.14999874e+01  4.23756616e-02  7.48090958e-02  6.17720434e-02  2.68764330e-01 
 1.73685477e+01  1.73685477e+01  1.15000399e+01  4.21829416e-02  7.79679040e-02  6.13543688e-02  2.61695568e-01 
 1.73705477e+01  1.73705477e+01  1.14999875e+01  4.19891366e-02  7.06232517e-02  6.11028973e-02  2.12746368e-01 
 1.73725477e+01  1.73725477e+01  1.15000399e+01  4.18237164e-02  7.38338702e-02  6.07408785e-02  2.11916113e-01 
 1.73745477e+01  1.73745477e+01  1.14999875e+01  4.16562237e-02  6.70832630e-02  6.05410208e-02  1.75699458e-01 
 1.73765477e+01  1.73765477e+01  1.15000399e+01  4.15159424e-02  7.03234622e-02  6.02296742e-02  1.77864462e-01 
 1.73785477e+01  1.73785477e+01  1.14999875e+01  4.13727361e-02  6.40661237e-02  6.00770673e-02  1.49613814e-01 
 1.73805477e+01  1.73805477e+01  1.15000399e+01  4.12557281e-02  6.73212851e-02  5.98121610e-02  1.53303487e-01 
 1.73825477e+01  1.73825477e+01  1.14999875e+01  4.11350576e-02  6.14778566e-02  5.97031118e-02  1.30394338e-01 
 1.73845477e+01  1.73845477e+01  1.15000399e+01  4.10397110e-02  6.47384931e-02  5.94810471e-02  1.34877057e-01 
 1.73865477e+01  1.73865477e+01  1.14999875e+01  4.09400621e-02  5.92455682e-02  5.94124293e-02  1.15738082e-01 
 1.73885477e+01  1.73885477e+01  5.39394964e+00  4.08649840e-02  6.25056995e-02  5.92301454e-02  1.20625942e-01 
 1.73905477e+01  1.73905477e+01  1.35875327e+00  4.07850476e-02  5.73119551e-02  5.91993155e-02  1.04255361e-01 
 1.73924087e+01  1.73924087e+01  8.01832964e-01  4.07331339e-02  6.06307614e-02  5.90591230e-02  1.09685171e-01 
 1.73944087e+01  1.73944087e+01  5.25196353e-01  4.06711514e-02  5.56861172e-02  5.90626466e-02  9.53493333e-02 
 1.73964087e+01  1.73964087e+01  4.02139020e-01  4.06325580e-02  5.89362227e-02  5.89513420e-02  1.00493679e-01 
 1.73984087e+01  1.73984087e+01  3.09569328e-01  4.05882154e-02  5.42150309e-02  5.89886164e-02  8.78020416e-02 
 1.74004087e+01  1.74004087e+01  2.62014428e-01  4.05667906e-02  5.74585447e-02  5.89104901e-02  9.29461606e-02 
 1.74024087e+01  1.74024087e+01  2.16211875e-01  4.05392480e-02  5.29315473e-02  5.89799518e-02  8.15591056e-02 
 1.74044087e+01  1.74044087e+01  1.92593526e-01  4.05342276e-02  5.61686024e-02  5.89334393e-02  8.66618674e-02 
 1.74064087e+01  1.74064087e+01  1.65355959e-01  4.05227690e-02  5.18111302e-02  5.90338038e-02  7.63286623e-02 
 1.74084087e+01  1.74084087e+01  1.52011102e-01  4.05335051e-02  5.50424594e-02  5.90176105e-02  8.13671309e-02 
 1.74104087e+01  1.74104087e+01  1.33944548e-01  4.05375252e-02  5.08335392e-02  5.91478419e-02  7.18983414e-02 
 1.74124087e+01  1.74124087e+01  1.25818301e-01  4.05634746e-02  5.40603005e-02  5.91609145e-02  7.68606032e-02 
 1.74144087e+01  1.74144087e+01  1.12923513e-01  4.05824679e-02  4.99819615e-02  5.93202016e-02  6.81102334e-02 
 1.74164087e+01  1.74164087e+01  1.07752835e-01  4.06231824e-02  5.32056143e-02  5.93617048e-02  7.29911279e-02 
 1.74184087e+01  1.74184087e+01  9.80479096e-02  4.06567344e-02  4.92423465e-02  5.95494403e-02  6.48446951e-02 
 1.74204087e+01  1.74204087e+01  9.46846236e-02  4.07118523e-02  5.24645638e-02  5.96187384e-02  6.96432147e-02 
 1.74224087e+01  1.74224087e+01  8.70793257e-02  4.07596321e-02  4.86028884e-02  5.98345037e-02  6.20095700e-02 
 1.74244087e+01  1.74244087e+01  8.48866701e-02  4.08288719e-02  5.18254945e-02  5.99311454e-02  6.67272453e-02 
 1.74264087e+01  1.74264087e+01  7.87335187e-02  4.08906259e-02  4.80536219e-02  6.01746980e-02  5.95328312e-02 
 1.74284087e+01  1.74284087e+01  7.73339699e-02  4.09737806e-02  5.12785483e-02  6.02984050e-02  6.41727148e-02 
 1.74304087e+01  1.74304087e+01  7.22251230e-02  4.10493276e-02  4.75861021e-02  6.05696692e-02  5.73574493e-02 
 1.74324087e+01  1.74324087e+01  7.13829004e-02  4.11462604e-02  5.08153570e-02  6.07203273e-02  6.19234695e-02 
 1.74344087e+01  1.74344087e+01  6.70491650e-02  4.12354875e-02  4.71931503e-02  6.10193878e-02  5.54377412e-02 
 1.74364087e+01  1.74364087e+01  6.66107468e-02  4.13461283e-02  5.04287977e-02  6.11970411e-02  5.99342895e-02 
 1.74384087e+01  1.74384087e+01  6.28675396e-02  4.14489883e-02  4.68686497e-02  6.15241383e-02  5.37367277e-02 
 1.74404087e+01  1.74404087e+01  6.27295002e-02  4.15733309e-02  5.01127953e-02  6.17289854e-02  5.81683949e-02 
 1.74424087e+01  1.74424087e+01  5.94461744e-02  4.16898396e-02  4.66073812e-02  6.20845140e-02  5.22241900e-02 
 1.74444087e+01  1.74444087e+01  5.95368404e-02  4.18279405e-02  4.98621641e-02  6.23169064e-02  5.65955994e-02 
 1.74464087e+01  1.74464087e+01  5.66184087e-02  4.19581753e-02  4.64048893e-02  6.27014155e-02  5.08752204e-02 
 1.74484087e+01  1.74484087e+01  5.68869214e-02  4.21101520e-02  4.96724775e-02  6.29618587e-02  5.51909235e-02 
 1.74504087e+01  1.74504087e+01  5.42627150e-02  4.22542515e-02  4.62573740e-02  6.33760543e-02  4.96691273e-02 
 1.74524087e+01  1.74524087e+01  5.46722596e-02  4.24202826e-02  4.95399625e-02  6.36652099e-02  5.39335411e-02 
 1.74544087e+01  1.74544087e+01  5.22886410e-02  4.25784461e-02  4.61616007e-02  6.41099594e-02  4.85885981e-02 
 1.74564087e+01  1.74564087e+01  5.28176685e-02  4.27578421e-02  4.94635495e-02  6.44263166e-02  5.28484915e-02 
 1.74584087e+01  1.74584087e+01  5.06276618e-02  4.29312593e-02  4.61148288e-02  6.49049883e-02  4.76190693e-02 
 1.74604087e+01  1.74604087e+01  5.12513910e-02  4.31251034e-02  4.94345718e-02  6.52514948e-02  5.18320403e-02 
 1.74624087e+01  1.74624087e+01  4.92270524e-02  4.33133171e-02  4.61147475e-02  6.57633466e-02  4.67481682e-02 
 1.74644087e+01  1.74644087e+01  4.99296090e-02  4.35219627e-02  4.94546200e-02  6.61411357e-02  5.09184398e-02 
 1.74664087e+01  1.74664087e+01  4.80457010e-02  4.37253737e-02  4.61594305e-02  6.66876052e-02  4.59653709e-02 
 1.74684087e+01  1.74684087e+01  4.88150499e-02  4.39492395e-02  4.95217978e-02  6.70979968e-02  5.00969296e-02 
 1.74704087e+01  1.74704087e+01  4.70511746e-02  4.41683169e-02  4.62472931e-02  6.76807282e-02  4.52616667e-02 
 1.74724087e+01  1.74724087e+01  4.78781302e-02  4.44078898e-02  4.96345576e-02  6.81252427e-02  4.93582751e-02 
 1.74744087e+01  1.74744087e+01  4.62024215e-02  4.46415473e-02  4.63819094e-02  6.87405235e-02  4.45960261e-02 
 1.74764087e+01  1.74764087e+01  4.70952691e-02  4.48990038e-02  4.97916780e-02  6.92264316e-02  4.86947232e-02 
 1.74784087e+01  1.74784087e+01  4.55122530e-02  4.51492866e-02  4.65539430e-02  6.98813371e-02  4.40319962e-02 
 1.74804087e+01  1.74804087e+01  4.64470642e-02  4.54238505e-02  4.99922034e-02  7.04057387e-02  4.80989173e-02 
 1.74824087e+01  1.74824087e+01  4.49449325e-02  4.56914321e-02  4.67660996e-02  7.11025525e-02  4.35264400e-02 
 1.74844087e+01  1.74844087e+01  4.59181535e-02  4.59838380e-02  5.02354632e-02  7.16677497e-02  4.75651437e-02 
 1.74864087e+01  1.74864087e+01  4.44868907e-02  4.62694852e-02  4.70178933e-02  7.24090859e-02  4.30743578e-02 
 1.74884087e+01  1.74884087e+01  4.54958548e-02  4.65805572e-02  5.05210334e-02  7.30176812e-02  4.70881873e-02 
 1.74904087e+01  1.74904087e+01  4.41270344e-02  4.68851301e-02  4.73090649e-02  7.38064804e-02  4.26713873e-02 
 1.74924087e+01  1.74924087e+01  4.51697870e-02  4.72157900e-02  5.08487280e-02  7.44614120e-02  4.66634913e-02 
 1.74944087e+01  1.74944087e+01  4.38562750e-02  4.75402496e-02  4.76395716e-02  7.53009815e-02  4.23137103e-02 
 1.74964087e+01  1.74964087e+01  4.49314428e-02  4.78915256e-02  5.12185895e-02  7.60055655e-02  4.62870643e-02 
 1.74984087e+01  1.74984087e+01  4.36671662e-02  4.82369440e-02  4.80095801e-02  7.68996269e-02  4.19979781e-02 
 1.75004087e+01  1.75004087e+01  4.47738582e-02  4.86099813e-02  5.16308830e-02  7.76576073e-02  4.59554025e-02 
 1.75024087e+01  1.75024087e+01  4.35536232e-02  4.89775526e-02  4.84194631e-02  7.86103519e-02  4.17212482e-02 
 1.75044087e+01  1.75044087e+01  4.46913559e-02  4.93736254e-02  5.20860932e-02  7.94259598e-02  4.56654256e-02 
 1.75064087e+01  1.75064087e+01  4.35107039e-02  4.97646788e-02  4.88697977e-02  8.04421156e-02  4.14809314e-02 
 1.75084087e+01  1.75084087e+01  4.46793444e-02  5.01852043e-02  5.25849239e-02  8.13201398e-02  4.54144219e-02 
 1.75104087e+01  1.75104087e+01  4.35344372e-02  5.06012191e-02  4.93613669e-02  8.24050500e-02  4.12747475e-02 
 1.75124087e+01  1.75124087e+01  4.47341610e-02  5.10477740e-02  5.31283011e-02  8.33509210e-02  4.52000026e-02 
 1.75144087e+01  1.75144087e+01  4.36216887e-02  5.14903973e-02  4.98951639e-02  8.45106383e-02  4.11006876e-02 
 1.75164087e+01  1.75164087e+01  4.48529487e-02  5.19647368e-02  5.37173782e-02  8.55305291e-02  4.50200630e-02 
 1.75184087e+01  1.75184087e+01  4.37700558e-02  5.24358035e-02  5.04723984e-02  8.67719289e-02  4.09569821e-02 
 1.75204087e+01  1.75204087e+01  4.50335602e-02  5.29398832e-02  5.43535445e-02  8.78728760e-02  4.48727492e-02 
 1.75224087e+01  1.75224087e+01  4.39777862e-02  5.34414402e-02  5.10945064e-02  8.92037927e-02  4.08420736e-02 
 1.75244087e+01  1.75244087e+01  4.52744839e-02  5.39774424e-02  5.50384363e-02  9.03938428e-02  4.47564304e-02 
 1.75264087e+01  1.75264087e+01  4.42437157e-02  5.45117760e-02  5.17631625e-02  9.18232342e-02  4.07545937e-02 
 1.75284087e+01  1.75284087e+01  4.55747879e-02  5.50821392e-02  5.57739518e-02  9.31116224e-02  4.46696747e-02 
 1.75304087e+01  1.75304087e+01  4.45672219e-02  5.56518082e-02  5.24802951e-02  9.46497716e-02  4.06933432e-02 
 1.75324087e+01  1.75324087e+01  4.59340795e-02  5.62592632e-02  5.65622687e-02  9.60471392e-02  4.46112286e-02 
 1.75344087e+01  1.75344087e+01  4.49481913e-02  5.68671366e-02  5.32481055e-02  9.77059004e-02  4.06572753e-02 
 1.75364087e+01  1.75364087e+01  4.63524774e-02  5.75147481e-02  5.74058663e-02  9.92245635e-02  4.45799995e-02 
 1.75384087e+01  1.75384087e+01  4.53869992e-02  5.81640510e-02  5.40690907e-02  1.01017667e-01  4.06454810e-02 
 1.75404087e+01  1.75404087e+01  4.68305956e-02  5.88552672e-02  5.83075515e-02  1.02671950e-01  4.45750407e-02 
 1.75424087e+01  1.75424087e+01  4.58844992e-02  5.95496341e-02  5.49460702e-02  1.04615380e-01  4.06571768e-02 
