 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N008)         v(N009)         v(N010)         v(N011)        
 9.82271035e-03  9.82271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.27792611e-02 -1.30517871e-02 -7.08597742e-01 -1.71509341e-02  4.16993859e-03 -7.09055208e-01 -1.79489067e-02 
 9.83271035e-03  9.83271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.22086985e-02 -1.24895327e-02 -6.86438401e-01 -1.65880501e-02  4.16830031e-03 -6.86953413e-01 -1.73595184e-02 
 9.84271035e-03  9.84271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.15729293e-02 -1.18618867e-02 -6.61711556e-01 -1.59596851e-02  4.16671973e-03 -6.62282083e-01 -1.67016201e-02 
 9.85271035e-03  9.85271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.08744623e-02 -1.11713258e-02 -6.34514787e-01 -1.52683191e-02  4.16520304e-03 -6.35138576e-01 -1.59778080e-02 
 9.86271035e-03  9.86271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.01160539e-02 -1.04205753e-02 -6.04955419e-01 -1.45166805e-02  4.16375619e-03 -6.05630008e-01 -1.51909389e-02 
 9.87271035e-03  9.87271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.30069717e-03 -9.61259786e-03 -5.73150102e-01 -1.37077359e-02  4.16238485e-03 -5.73872829e-01 -1.43441181e-02 
 9.88271035e-03  9.88271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.43160970e-03 -8.75058211e-03 -5.39224350e-01 -1.28446776e-02  4.16109440e-03 -5.39992363e-01 -1.34406875e-02 
 9.89271035e-03  9.89271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.51222127e-03 -7.83792978e-03 -5.03312045e-01 -1.19309118e-02  4.15988987e-03 -5.04122314e-01 -1.24842128e-02 
 9.90271035e-03  9.90271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.54616012e-03 -6.87824268e-03 -4.65554909e-01 -1.09700448e-02  4.15877600e-03 -4.66404236e-01 -1.14784685e-02 
 9.91271035e-03  9.91271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.53723871e-03 -5.87530797e-03 -4.26101945e-01 -9.96586860e-03  4.15775714e-03 -4.26986978e-01 -1.04274240e-02 
 9.92271035e-03  9.92271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.48943866e-03 -4.83308377e-03 -3.85108848e-01 -8.92234628e-03  4.15683727e-03 -3.86026095e-01 -9.33522716e-03 
 9.93271035e-03  9.93271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.40689499e-03 -3.75568298e-03 -3.42737393e-01 -7.84359615e-03  4.15601997e-03 -3.43683233e-01 -8.20618847e-03 
 9.94271035e-03  9.94271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.29387986e-03 -2.64735759e-03 -2.99154793e-01 -6.73387554e-03  4.15530845e-03 -3.00125494e-01 -7.04476371e-03 
 9.95271035e-03  9.95271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.15478570e-03 -1.51248138e-03 -2.54533041e-01 -5.59756403e-03  4.15470546e-03 -2.55524772e-01 -5.85553648e-03 
 9.96271035e-03  9.96271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.89216314e-06 -3.55533165e-04 -2.09048231e-01 -4.43914611e-03  4.15421334e-03 -2.10057079e-01 -4.64320013e-03 
 9.97271035e-03  9.97271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.18357321e-03  8.18921380e-04 -1.62879864e-01 -3.26319355e-03  4.15383401e-03 -1.63901847e-01 -3.41253919e-03 
 9.98271035e-03  9.98271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.37360982e-03  2.00624724e-03 -1.16210139e-01 -2.07434730e-03  4.15356891e-03 -1.17241224e-01 -2.16841051e-03 
 9.99271035e-03  9.99271035e-03 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.57130560e-03  3.20175885e-03 -6.92232314e-02 -8.77299193e-04  4.15341905e-03 -7.02593492e-02 -9.15724109e-04 
 1.00027104e-02  1.00027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  4.77193396e-03  4.40073811e-03 -2.21045706e-02  3.23226556e-04  4.15338500e-03 -2.31416324e-02  3.40576237e-04 
 1.00127104e-02  1.00127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.97075669e-03  5.59845345e-03  2.49598951e-02  1.52249201e-03  4.15346683e-03  2.39259819e-02  1.59553249e-03 
 1.00227104e-02  1.00227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.16304275e-03  6.79017806e-03  7.17844309e-02  2.71576422e-03  4.15366420e-03  7.07577465e-02  2.84419190e-03 
 1.00327104e-02  1.00327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.34408687e-03  7.97120902e-03  1.18184249e-01  3.89833387e-03  4.15397627e-03  1.17168845e-01  4.08162658e-03 
 1.00427104e-02  1.00427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.50922816e-03  9.13688537e-03  1.63976238e-01  5.06553390e-03  4.15440179e-03  1.62976122e-01  5.30295295e-03 
 1.00527104e-02  1.00527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.06538685e-02  1.02826070e-02  2.08979685e-01  6.21275789e-03  4.15493903e-03  2.07998803e-01  6.50335098e-03 
 1.00627104e-02  1.00627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.17734906e-02  1.14038522e-02  2.53016988e-01  7.33547826e-03  4.15558584e-03  2.52059212e-01  7.67808326e-03 
 1.00727104e-02  1.00727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.28636760e-02  1.24961964e-02  2.95914361e-01  8.42926416e-03  4.15633962e-03  2.94983470e-01  8.82251366e-03 
 1.00827104e-02  1.00827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.39201225e-02  1.35553284e-02  3.37502514e-01  9.48979889e-03  4.15719735e-03  3.36602182e-01  9.93212562e-03 
 1.00927104e-02  1.00927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.49386608e-02  1.45770687e-02  3.77617326e-01  1.05128970e-02  4.15815562e-03  3.76751105e-01  1.10025400e-02 
 1.01027104e-02  1.01027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.59152713e-02  1.55573850e-02  4.16100487e-01  1.14945208e-02  4.15921061e-03  4.15271797e-01  1.20295324e-02 
 1.01127104e-02  1.01127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.68461001e-02  1.64924086e-02  4.52800130e-01  1.24307962e-02  4.16035810e-03  4.52012241e-01  1.30090498e-02 
 1.01227104e-02  1.01227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.77274736e-02  1.73784495e-02  4.87571426e-01  1.33180282e-02  4.16159354e-03  4.86827447e-01  1.39372263e-02 
 1.01327104e-02  1.01327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.85559136e-02  1.82120111e-02  5.20277155e-01  1.41527154e-02  4.16291201e-03  5.19580022e-01  1.48103990e-02 
 1.01427104e-02  1.01427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.93281509e-02  1.89898039e-02  5.50788251e-01  1.49315634e-02  4.16430827e-03  5.50140714e-01  1.56251218e-02 
 1.01527104e-02  1.01527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.00411379e-02  1.97087583e-02  5.78984306e-01  1.56514987e-02  4.16577677e-03  5.78388922e-01  1.63781794e-02 
 1.01627104e-02  1.01627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.06920608e-02  2.03660372e-02  6.04754051e-01  1.63096798e-02  4.16731167e-03  6.04213169e-01  1.70665998e-02 
 1.01727104e-02  1.01727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.12783511e-02  2.09590467e-02  6.27995793e-01  1.69035094e-02  4.16890687e-03  6.27511546e-01  1.76876662e-02 
 1.01827104e-02  1.01827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.17976949e-02  2.14854467e-02  6.48617812e-01  1.74306437e-02  4.17055605e-03  6.48192114e-01  1.82389273e-02 
 1.01927104e-02  1.01927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.22480428e-02  2.19431598e-02  6.66538732e-01  1.78890025e-02  4.17225266e-03  6.66173261e-01  1.87182078e-02 
 1.02027104e-02  1.02027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.26276177e-02  2.23303797e-02  6.81687834e-01  1.82767768e-02  4.17398995e-03  6.81384032e-01  1.91236161e-02 
 1.02127104e-02  1.02127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.29349216e-02  2.26455785e-02  6.94005338e-01  1.85924361e-02  4.17576105e-03  6.93764404e-01  1.94535522e-02 
 1.02227104e-02  1.02227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.31687420e-02  2.28875122e-02  7.03442640e-01  1.88347349e-02  4.17755891e-03  7.03265524e-01  1.97067140e-02 
 1.02327104e-02  1.02327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33281562e-02  2.30552265e-02  7.09962502e-01  1.90027167e-02  4.17937640e-03  7.09849904e-01  1.98821024e-02 
 1.02427104e-02  1.02427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.34125352e-02  2.31480593e-02  7.13539200e-01  1.90957187e-02  4.18120632e-03  7.13491565e-01  1.99790252e-02 
 1.02527104e-02  1.02527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.34215461e-02  2.31656446e-02  7.14158627e-01  1.91133737e-02  4.18304140e-03  7.14176142e-01  1.99971000e-02 
 1.02627104e-02  1.02627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.33551536e-02  2.31079129e-02  7.11818345e-01  1.90556122e-02  4.18487436e-03  7.11900940e-01  1.99362553e-02 
 1.02727104e-02  1.02727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.32136198e-02  2.29750925e-02  7.06527597e-01  1.89226621e-02  4.18669793e-03  7.06674946e-01  1.97967314e-02 
 1.02827104e-02  1.02827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.29975034e-02  2.27677075e-02  6.98307270e-01  1.87150480e-02  4.18850488e-03  6.98518791e-01  1.95790787e-02 
 1.02927104e-02  1.02927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.27076575e-02  2.24865766e-02  6.87189813e-01  1.84335893e-02  4.19028802e-03  6.87464673e-01  1.92841565e-02 
 1.03027104e-02  1.03027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.23452261e-02  2.21328094e-02  6.73219110e-01  1.80793968e-02  4.19204030e-03  6.73556222e-01  1.89131284e-02 
 1.03127104e-02  1.03127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.19116397e-02  2.17078022e-02  6.56450302e-01  1.76538683e-02  4.19375475e-03  6.56848337e-01  1.84674589e-02 
 1.03227104e-02  1.03227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.14086096e-02  2.12132324e-02  6.36949577e-01  1.71586832e-02  4.19542457e-03  6.37406963e-01  1.79489067e-02 
 1.03327104e-02  1.03327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.08381211e-02  2.06510522e-02  6.14793902e-01  1.65957958e-02  4.19704313e-03  6.15308833e-01  1.73595184e-02 
 1.03427104e-02  1.03427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.02024260e-02  2.00234801e-02  5.90070722e-01  1.59674274e-02  4.19860400e-03  5.90641167e-01  1.67016201e-02 
 1.03527104e-02  1.03527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.95040331e-02  1.93329933e-02  5.62877615e-01  1.52760581e-02  4.20010099e-03  5.63501323e-01  1.59778080e-02 
 1.03627104e-02  1.03627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.87456989e-02  1.85823167e-02  5.33321908e-01  1.45244162e-02  4.20152815e-03  5.33996416e-01  1.51909389e-02 
 1.03727104e-02  1.03727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.79304162e-02  1.77744132e-02  5.01520250e-01  1.37154681e-02  4.20287981e-03  5.02242897e-01  1.43441181e-02 
 1.03827104e-02  1.03827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.70614027e-02  1.69124713e-02  4.67598156e-01  1.28524065e-02  4.20415060e-03  4.68366089e-01  1.34406875e-02 
 1.03927104e-02  1.03927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.61420883e-02  1.59998929e-02  4.31689507e-01  1.19386374e-02  4.20533546e-03  4.32499695e-01  1.24842128e-02 
 1.04027104e-02  1.04027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.51761011e-02  1.50402796e-02  3.93936025e-01  1.09777670e-02  4.20642967e-03  3.94785272e-01  1.14784685e-02 
 1.04127104e-02  1.04127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.41672536e-02  1.40374188e-02  3.54486714e-01  9.97358743e-03  4.20742889e-03  3.55371667e-01  1.04274240e-02 
 1.04227104e-02  1.04227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.31195275e-02  1.29952683e-02  3.13497269e-01  8.93006176e-03  4.20832913e-03  3.14414435e-01  9.33522716e-03 
 1.04327104e-02  1.04327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.20370576e-02  1.19179413e-02  2.71129464e-01  7.85130827e-03  4.20912680e-03  2.72075223e-01  8.20618847e-03 
 1.04427104e-02  1.04427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.09241164e-02  1.08096896e-02  2.27550512e-01  6.74158431e-03  4.20981871e-03  2.28521132e-01  7.04476371e-03 
 1.04527104e-02  1.04527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  9.78509599e-03  9.67488712e-03  1.82932406e-01  5.60526944e-03  4.21040209e-03  1.83924057e-01  5.85553648e-03 
 1.04627104e-02  1.04627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  8.62449189e-03  8.51801249e-03  1.37451241e-01  4.44684818e-03  4.21087461e-03  1.38460008e-01  4.64320013e-03 
 1.04727104e-02  1.04727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  7.44688458e-03  7.34363163e-03  9.12865177e-02  3.27089227e-03  4.21123435e-03  9.23084203e-02  3.41253919e-03 
 1.04827104e-02  1.04827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  6.25692167e-03  6.15637930e-03  4.46204339e-02  2.08204267e-03  4.21147987e-03  4.56514386e-02  2.16841051e-03 
 1.04927104e-02  1.04927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  5.05929955e-03  4.96094130e-03 -2.36283341e-03  8.84991219e-04  4.21161015e-03 -1.32679575e-03  9.15724109e-04 
 1.05027104e-02  1.05027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  3.85874483e-03  3.76203551e-03 -4.94778558e-02 -3.15537871e-04  4.21162465e-03 -4.84408740e-02 -3.40576237e-04 
 1.05127104e-02  1.05127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.65999570e-03  2.56439372e-03 -9.65386845e-02 -1.51480667e-03  4.21152326e-03 -9.55048513e-02 -1.59553249e-03 
 1.05227104e-02  1.05227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  1.46778322e-03  1.37274250e-03 -1.43359585e-01 -2.70808222e-03  4.21130635e-03 -1.42332981e-01 -2.84419190e-03 
 1.05327104e-02  1.05327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01  2.86812637e-04  1.91785026e-04 -1.89755769e-01 -3.89065521e-03  4.21097473e-03 -1.88740445e-01 -4.08162658e-03 
 1.05427104e-02  1.05427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.78255139e-04 -9.73817988e-04 -2.35544126e-01 -5.05785857e-03  4.21052969e-03 -2.34544090e-01 -5.30295295e-03 
 1.05527104e-02  1.05527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -2.02282198e-03 -2.11946618e-03 -2.80543942e-01 -6.20508590e-03  4.20997293e-03 -2.79563141e-01 -6.50335098e-03 
 1.05627104e-02  1.05627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.14237066e-03 -3.24063816e-03 -3.24577617e-01 -7.32780961e-03  4.20930661e-03 -3.23619921e-01 -7.67808326e-03 
 1.05727104e-02  1.05727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.23248270e-03 -4.33290893e-03 -3.67471363e-01 -8.42159884e-03  4.20853334e-03 -3.66540552e-01 -8.82251366e-03 
 1.05827104e-02  1.05827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.28885576e-03 -5.39196776e-03 -4.09055890e-01 -9.48213690e-03  4.20765611e-03 -4.08155638e-01 -9.93212562e-03 
 1.05927104e-02  1.05927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.30732069e-03 -6.41363478e-03 -4.49167077e-01 -1.05052383e-02  4.20667836e-03 -4.48300937e-01 -1.10025400e-02 
 1.06027104e-02  1.06027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.28385792e-03 -7.39387790e-03 -4.87646616e-01 -1.14868655e-02  4.20560390e-03 -4.86818006e-01 -1.20295324e-02 
 1.06127104e-02  1.06127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.21461337e-03 -8.32882830e-03 -5.24342638e-01 -1.24231442e-02  4.20443694e-03 -5.23554829e-01 -1.30090498e-02 
 1.06227104e-02  1.06227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.09591363e-03 -9.21479611e-03 -5.59110315e-01 -1.33103796e-02  4.20318204e-03 -5.58366415e-01 -1.39372263e-02 
 1.06327104e-02  1.06327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.92428047e-03 -1.00482846e-02 -5.91812427e-01 -1.41450700e-02  4.20184412e-03 -5.91115373e-01 -1.48103990e-02 
 1.06427104e-02  1.06427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.06964446e-02 -1.08260043e-02 -6.22319906e-01 -1.49239214e-02  4.20042843e-03 -6.21672449e-01 -1.56251218e-02 
 1.06527104e-02  1.06527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.14093584e-02 -1.15448857e-02 -6.50512346e-01 -1.56438600e-02  4.19894051e-03 -6.49917042e-01 -1.63781794e-02 
 1.06627104e-02  1.06627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.20602082e-02 -1.22020916e-02 -6.76278479e-01 -1.63020445e-02  4.19738619e-03 -6.75737676e-01 -1.70665998e-02 
 1.06727104e-02  1.06727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.26464253e-02 -1.27950281e-02 -6.99516609e-01 -1.68958773e-02  4.19577157e-03 -6.99032442e-01 -1.76876662e-02 
 1.06827104e-02  1.06827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.31656961e-02 -1.33213551e-02 -7.20135019e-01 -1.74230150e-02  4.19410299e-03 -7.19709399e-01 -1.82389273e-02 
 1.06927104e-02  1.06927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.36159710e-02 -1.37789952e-02 -7.38052331e-01 -1.78813771e-02  4.19238699e-03 -7.37686938e-01 -1.87182078e-02 
 1.07027104e-02  1.07027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.39954729e-02 -1.41661423e-02 -7.53197826e-01 -1.82691546e-02  4.19063031e-03 -7.52894103e-01 -1.91236161e-02 
 1.07127104e-02  1.07127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.43027038e-02 -1.44812682e-02 -7.65511724e-01 -1.85848173e-02  4.18883984e-03 -7.65270870e-01 -1.94535522e-02 
 1.07227104e-02  1.07227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45364513e-02 -1.47231292e-02 -7.74945423e-01 -1.88271194e-02  4.18702262e-03 -7.74768387e-01 -1.97067140e-02 
 1.07327104e-02  1.07327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.46957926e-02 -1.48907706e-02 -7.81461683e-01 -1.89951045e-02  4.18518576e-03 -7.81349165e-01 -1.98821024e-02 
 1.07427104e-02  1.07427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47800987e-02 -1.49835307e-02 -7.85034781e-01 -1.90881098e-02  4.18333650e-03 -7.84987225e-01 -1.99790252e-02 
 1.07527104e-02  1.07527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47890368e-02 -1.50010432e-02 -7.85650610e-01 -1.91057682e-02  4.18148208e-03 -7.85668203e-01 -1.99971000e-02 
 1.07627104e-02  1.07627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.47225715e-02 -1.49432389e-02 -7.83306730e-01 -1.90480100e-02  4.17962979e-03 -7.83389404e-01 -1.99362553e-02 
 1.07727104e-02  1.07727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.45809649e-02 -1.48103458e-02 -7.78012386e-01 -1.89150631e-02  4.17778690e-03 -7.78159814e-01 -1.97967314e-02 
 1.07827104e-02  1.07827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.43647757e-02 -1.46028882e-02 -7.69788465e-01 -1.87074523e-02  4.17596064e-03 -7.70000066e-01 -1.95790787e-02 
 1.07927104e-02  1.07927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.40748571e-02 -1.43216846e-02 -7.58667416e-01 -1.84259970e-02  4.17415819e-03 -7.58942355e-01 -1.92841565e-02 
 1.08027104e-02  1.08027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.37123530e-02 -1.39678449e-02 -7.44693122e-01 -1.80718078e-02  4.17238662e-03 -7.45030313e-01 -1.89131284e-02 
 1.08127104e-02  1.08127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.32786939e-02 -1.35427651e-02 -7.27920725e-01 -1.76462826e-02  4.17065288e-03 -7.28318839e-01 -1.84674589e-02 
 1.08227104e-02  1.08227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.27755912e-02 -1.30481229e-02 -7.08416413e-01 -1.71511008e-02  4.16896379e-03 -7.08873877e-01 -1.79489067e-02 
 1.08327104e-02  1.08327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.22050302e-02 -1.24858701e-02 -6.86257151e-01 -1.65882166e-02  4.16732596e-03 -6.86772162e-01 -1.73595184e-02 
 1.08427104e-02  1.08427104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.15692625e-02 -1.18582257e-02 -6.61530387e-01 -1.59598516e-02  4.16574582e-03 -6.62100911e-01 -1.67016201e-02 
 1.08527104e-02  1.08527104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.08707971e-02 -1.11676664e-02 -6.34333697e-01 -1.52684855e-02  4.16422958e-03 -6.34957484e-01 -1.59778080e-02 
 1.08627104e-02  1.08627104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -1.01123904e-02 -1.04169175e-02 -6.04774409e-01 -1.45168469e-02  4.16278318e-03 -6.05448996e-01 -1.51909389e-02 
 1.08727104e-02  1.08727104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -9.29703522e-03 -9.60894159e-03 -5.72969171e-01 -1.37079021e-02  4.16141229e-03 -5.73691897e-01 -1.43441181e-02 
 1.08827104e-02  1.08827104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -8.42794935e-03 -8.74692742e-03 -5.39043499e-01 -1.28448438e-02  4.16012228e-03 -5.39811511e-01 -1.34406875e-02 
 1.08927104e-02  1.08927104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -7.50856250e-03 -7.83427669e-03 -5.03131273e-01 -1.19310780e-02  4.15891820e-03 -5.03941540e-01 -1.24842128e-02 
 1.09027104e-02  1.09027104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -6.54250294e-03 -6.87459117e-03 -4.65374217e-01 -1.09702109e-02  4.15780478e-03 -4.66223542e-01 -1.14784685e-02 
 1.09127104e-02  1.09127104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -5.53358313e-03 -5.87165806e-03 -4.25921332e-01 -9.96603460e-03  4.15678637e-03 -4.26806363e-01 -1.04274240e-02 
 1.09227104e-02  1.09227104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -4.48578466e-03 -4.82943544e-03 -3.84928315e-01 -8.92251221e-03  4.15586694e-03 -3.85845560e-01 -9.33522716e-03 
 1.09327104e-02  1.09327104e-02 -2.49999300e+01 -2.50000000e+01  2.49999300e+01  2.50000000e+01 -3.40324258e-03 -3.75203624e-03 -3.42556940e-01 -7.84376200e-03  4.15505009e-03 -3.43502778e-01 -8.20618847e-03 
