 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         @dled12_1[id]   @dled12_2[id]  
 2.17076611e-01  2.17076611e-01  5.00000000e+00  4.29880039e+00  4.27393650e+00 -2.55213247e+00  2.69743795e+00  8.24749316e-01  8.01942703e-02  5.93953006e-03  1.55323954e-02 
 2.18076611e-01  2.18076611e-01  5.00000000e+00  4.30132586e+00  4.27390656e+00 -2.48431108e+00  2.85423660e+00  8.61435613e-01  7.53055835e-02  5.38700333e-03  1.55503844e-02 
 2.19076611e-01  2.19076611e-01  5.00000000e+00  4.30259632e+00  4.27394476e+00 -2.40607159e+00  2.91954845e+00  8.15236932e-01  8.15412957e-02  5.12879295e-03  1.55274372e-02 
 2.20076611e-01  2.20076611e-01  5.00000000e+00  4.30521099e+00  4.27391481e+00 -2.33965632e+00  3.06042303e+00  8.52571886e-01  7.66522630e-02  4.63567042e-03  1.55454273e-02 
 2.21076611e-01  2.21076611e-01  5.00000000e+00  4.30637352e+00  4.27395321e+00 -2.26277776e+00  3.11099845e+00  8.07002189e-01  8.29194506e-02  4.43192809e-03  1.55223644e-02 
 2.22076611e-01  2.22076611e-01  5.00000000e+00  4.30909092e+00  4.27392319e+00 -2.19775127e+00  3.23818883e+00  8.44898757e-01  7.80207523e-02  3.98992902e-03  1.55403899e-02 
 2.23076611e-01  2.23076611e-01  5.00000000e+00  4.31012937e+00  4.27396174e+00 -2.12221751e+00  3.27610049e+00  7.99873806e-01  8.43090317e-02  3.83290981e-03  1.55172495e-02 
 2.24076611e-01  2.24076611e-01  5.00000000e+00  4.31296487e+00  4.27393159e+00 -2.05856229e+00  3.39153092e+00  8.38256853e-01  7.93918067e-02  3.43493149e-03  1.55353431e-02 
 2.25076611e-01  2.25076611e-01  5.00000000e+00  4.31386092e+00  4.27397022e+00 -1.98435685e+00  3.41855870e+00  7.93703222e-01  8.56914635e-02  3.31797177e-03  1.55121609e-02 
 2.26076611e-01  2.26076611e-01  5.00000000e+00  4.31683192e+00  4.27393990e+00 -1.92205514e+00  3.52388239e+00  8.32507934e-01  8.07474639e-02  2.95792445e-03  1.55303530e-02 
 2.27076611e-01  2.27076611e-01  5.00000000e+00  4.31756480e+00  4.27397856e+00 -1.84916097e+00  3.54155477e+00  7.88361565e-01  8.70496873e-02  2.87528754e-03  1.55071613e-02 
 2.28076611e-01  2.28076611e-01  5.00000000e+00  4.32069090e+00  4.27394802e+00 -1.78819458e+00  3.63819213e+00  8.27532080e-01  8.20714143e-02  2.54795283e-03  1.55254797e-02 
 2.29076611e-01  2.29076611e-01  5.00000000e+00  4.32123725e+00  4.27398666e+00 -1.71659389e+00  3.64782162e+00  7.83737043e-01  8.83685014e-02  2.49469640e-03  1.55023068e-02 
 2.30076611e-01  2.30076611e-01  5.00000000e+00  4.32454044e+00  4.27395586e+00 -1.65694413e+00  3.73699318e+00  8.23225273e-01  8.33493143e-02  2.19560565e-03  1.55207760e-02 
 2.31076611e-01  2.31076611e-01  5.00000000e+00  4.32487405e+00  4.27399443e+00 -1.58661819e+00  3.73970685e+00  7.79732693e-01  8.96348328e-02  2.16746780e-03  1.54976454e-02 
 2.32076611e-01  2.32076611e-01  5.00000000e+00  4.32837884e+00  4.27396334e+00 -1.52826579e+00  3.82246139e+00  8.19497302e-01  8.45690232e-02  1.89279783e-03  1.55162865e-02 
 2.33076611e-01  2.33076611e-01  5.00000000e+00  4.32847054e+00  4.27400183e+00 -1.45919487e+00  3.81922699e+00  7.76264430e-01  9.08379227e-02  1.88609910e-03  1.54932168e-02 
 2.34076611e-01  2.34076611e-01  5.00000000e+00  4.33220407e+00  4.27397041e+00 -1.40212000e+00  3.89646583e+00  8.16269956e-01  8.57207498e-02  1.63258261e-03  1.55120472e-02 
 2.35076611e-01  2.35076611e-01  5.00000000e+00  4.33202159e+00  4.27400878e+00 -1.33428332e+00  3.88811425e+00  7.73259361e-01  9.19694174e-02  1.64414197e-03  1.54890517e-02 
 2.36076611e-01  2.36076611e-01  5.00000000e+00  4.33601371e+00  4.27397702e+00 -1.27846555e+00  3.96061201e+00  8.13475446e-01  8.67971032e-02  1.40899053e-03  1.55080854e-02 
 2.37076611e-01  2.37076611e-01  5.00000000e+00  4.33552163e+00  4.27401526e+00 -1.21184130e+00  3.94785656e+00  7.70654314e-01  9.30233604e-02  1.43605318e-03  1.54851721e-02 
 2.38076611e-01  2.38076611e-01  5.00000000e+00  4.33980484e+00  4.27398313e+00 -1.15725972e+00  4.01627899e+00  8.11055038e-01  8.77930467e-02  1.21689105e-03  1.55044197e-02 
 2.39076611e-01  2.39076611e-01  5.00000000e+00  4.33896471e+00  4.27402124e+00 -1.09182513e+00  3.99973194e+00  7.68394565e-01  9.39960922e-02  1.25706660e-03  1.54815914e-02 
 2.40076611e-01  2.40076611e-01  5.00000000e+00  4.34357404e+00  4.27398874e+00 -1.03845838e+00  4.06465125e+00  8.08957863e-01  8.87057661e-02  1.05187364e-03  1.55010603e-02 
 2.41076611e-01  2.41076611e-01  5.00000000e+00  4.34234452e+00  4.27402672e+00 -9.74189849e-01  4.04483806e+00  7.66432729e-01  9.48860692e-02  1.10308326e-03  1.54783154e-02 
 2.42076611e-01  2.42076611e-01  5.00000000e+00  4.34731730e+00  4.27399383e+00 -9.22016277e-01  4.10674606e+00  8.07139877e-01  8.95344638e-02  9.10145618e-04  1.54980102e-02 
 2.43076611e-01  2.43076611e-01  5.00000000e+00  4.34565455e+00  4.27403168e+00 -8.58889507e-01  4.08411760e+00  7.64727794e-01  9.56936182e-02  9.70576988e-04  1.54753428e-02 
 2.44076611e-01  2.44076611e-01  5.00000000e+00  4.35103003e+00  4.27399841e+00 -8.07887273e-01  4.14343700e+00  8.05562959e-01  9.02801015e-02  7.88444353e-04  1.54952658e-02 
 2.45076611e-01  2.45076611e-01  5.00000000e+00  4.34888820e+00  4.27403616e+00 -7.45877471e-01  4.11838001e+00  7.63244288e-01  9.64206498e-02  8.56513478e-04  1.54726665e-02 
 2.46076611e-01  2.46076611e-01  5.00000000e+00  4.35470697e+00  4.27400249e+00 -6.96024662e-01  4.17547409e+00  8.04194124e-01  9.09451087e-02  6.83961891e-04  1.54928182e-02 
 2.47076611e-01  2.47076611e-01  5.00000000e+00  4.35203896e+00  4.27404015e+00 -6.35106731e-01  4.14832024e+00  7.61951548e-01  9.70703492e-02  7.58280971e-04  1.54702750e-02 
 2.48076611e-01  2.48076611e-01  5.00000000e+00  4.35834232e+00  4.27400610e+00 -5.86381481e-01  4.20350118e+00  8.03004839e-01  9.15330809e-02  5.94280288e-04  1.54906542e-02 
 2.49076611e-01  2.49076611e-01  5.00000000e+00  4.35510063e+00  4.27404370e+00 -5.26530226e-01  4.17453484e+00  7.60823091e-01  9.76468664e-02  6.73630906e-04  1.54681528e-02 
 2.50076611e-01  2.50076611e-01  5.00000000e+00  4.36192970e+00  4.27400927e+00 -4.78910807e-01  4.22807085e+00  8.01970430e-01  9.20484827e-02  5.17316225e-04  1.54887574e-02 
 2.51076611e-01  2.51076611e-01  5.00000000e+00  4.35806754e+00  4.27404683e+00 -4.20101130e-01  4.19753581e+00  7.59836066e-01  9.81550220e-02  6.00627239e-04  1.54662823e-02 
 2.52076611e-01  2.52076611e-01  5.00000000e+00  4.36546233e+00  4.27401202e+00 -3.73566029e-01  4.24965728e+00  8.01069565e-01  9.24963722e-02  4.51273688e-04  1.54871090e-02 
 2.53076611e-01  2.53076611e-01  5.00000000e+00  4.36093476e+00  4.27404957e+00 -3.15773113e-01  4.21776249e+00  7.58970777e-01  9.86000420e-02  5.37603206e-04  1.54646442e-02 
 2.54076611e-01  2.54076611e-01  5.00000000e+00  4.36893320e+00  4.27401440e+00 -2.70301083e-01  4.26866726e+00  8.00283811e-01  9.28821548e-02  3.94603640e-04  1.54856893e-02 
 2.55076611e-01  2.55076611e-01  5.00000000e+00  4.36369834e+00  4.27405195e+00 -2.13500559e-01  4.23559185e+00  7.58210274e-01  9.89873288e-02  4.83124483e-04  1.54632186e-02 
 2.56076611e-01  2.56076611e-01  5.00000000e+00  4.37233523e+00  4.27401642e+00 -1.69070653e-01  4.28544974e+00  7.99597245e-01  9.32113743e-02  3.45969752e-04  1.54844777e-02 
 2.57076611e-01  2.57076611e-01  5.00000000e+00  4.36635541e+00  4.27405402e+00 -1.13238737e-01  4.25134732e+00  7.57539984e-01  9.93222747e-02  4.35957796e-04  1.54619858e-02 
 2.58076611e-01  2.58076611e-01  5.00000000e+00  4.37566152e+00  4.27401813e+00 -6.98303209e-02  4.30030406e+00  7.98996123e-01  9.34895406e-02  3.04219324e-04  1.54834541e-02 
 2.59076611e-01  2.59076611e-01  5.00000000e+00  4.36951107e+00  4.27405571e+00 -1.49612343e-02  4.26535115e+00  7.56970023e-01  9.95927265e-02  3.85885304e-04  1.54609740e-02 
 2.60076611e-01  2.60076611e-01  5.00000000e+00  4.38081611e+00  4.27401917e+00  2.73969811e-02  4.31367298e+00  7.98542321e-01  9.36551733e-02  2.49250931e-04  1.54828296e-02 
 2.61076611e-01  2.61076611e-01  5.00000000e+00  4.37091037e+00  4.27405741e+00  8.14454083e-02  4.27783895e+00  7.56395660e-01  9.98740343e-02  3.65563415e-04  1.54599554e-02 
 2.62076611e-01  2.62076611e-01  5.00000000e+00  4.38423322e+00  4.27402031e+00  1.22780510e-01  4.32550977e+00  7.98085598e-01  9.38407850e-02  2.18403985e-04  1.54821464e-02 
 2.63076611e-01  2.63076611e-01  5.00000000e+00  4.37316925e+00  4.27405873e+00  1.75939320e-01  4.28897560e+00  7.55920326e-01  1.00088199e-01  3.34991761e-04  1.54591672e-02 
 2.64076611e-01  2.64076611e-01  5.00000000e+00  4.38759289e+00  4.27402123e+00  2.16299725e-01  4.33608697e+00  7.97684984e-01  9.39894079e-02  1.91800033e-04  1.54815993e-02 
 2.65076611e-01  2.65076611e-01  5.00000000e+00  4.37531118e+00  4.27405985e+00  2.68591131e-01  4.29893507e+00  7.55494391e-01  1.00269665e-01  3.08368016e-04  1.54584994e-02 
 2.66076611e-01  2.66076611e-01  5.00000000e+00  4.39087168e+00  4.27402195e+00  3.07995298e-01  4.34556705e+00  7.97332023e-01  9.41060643e-02  1.68964317e-04  1.54811699e-02 
 2.67076611e-01  2.67076611e-01  5.00000000e+00  4.37734593e+00  4.27406079e+00  3.59439785e-01  4.30786895e+00  7.55111421e-01  1.00422113e-01  2.85038826e-04  1.54579385e-02 
 2.68076611e-01  2.68076611e-01  5.00000000e+00  4.39406319e+00  4.27402249e+00  3.97906320e-01  4.35408977e+00  7.97019923e-01  9.41949684e-02  1.49350540e-04  1.54808427e-02 
 2.69076611e-01  2.69076611e-01  5.00000000e+00  4.37927942e+00  4.27406157e+00  4.48523686e-01  4.31590618e+00  7.54765145e-01  1.00549477e-01  2.64508140e-04  1.54574699e-02 
 2.70076611e-01  2.70076611e-01  5.00000000e+00  4.39715833e+00  4.27402291e+00  4.86073741e-01  4.36176681e+00  7.96738955e-01  9.42630963e-02  1.32506336e-04  1.54805919e-02 
 2.71076611e-01  2.71076611e-01  5.00000000e+00  4.38345600e+00  4.27406287e+00  5.35976832e-01  4.32295562e+00  7.54344084e-01  1.00755277e-01  2.25066406e-04  1.54566948e-02 
 2.72076611e-01  2.72076611e-01  5.00000000e+00  4.40006194e+00  4.27402376e+00  5.72613160e-01  4.36832301e+00  7.96379630e-01  9.44007270e-02  1.18435660e-04  1.54800853e-02 
 2.73076611e-01  2.73076611e-01  5.00000000e+00  4.38132534e+00  4.27411271e+00  6.29536810e-01  4.31533966e+00  7.46593314e-01  1.08838754e-01  2.44391612e-04  1.54269406e-02 
 2.74076611e-01  2.74076611e-01  5.00000000e+00  4.39483708e+00  4.27404156e+00  6.60029059e-01  4.35570140e+00  7.92983771e-01  9.72950868e-02  1.44948060e-04  1.54694316e-02 
 2.74076855e-01  2.74076855e-01  5.00000000e+00  4.37943330e+00  4.27423064e+00  6.90649946e-01  4.30844189e+00  7.45735857e-01  1.27905914e-01  2.62939197e-04  1.53567584e-02 
 2.74076863e-01  2.74076863e-01  5.00000000e+00  4.37882890e+00  4.27424357e+00  6.92735088e-01  4.30616851e+00  7.43462875e-01  1.29990743e-01  2.69155781e-04  1.53490846e-02 
 2.74076878e-01  2.74076878e-01  5.00000000e+00  4.37687635e+00  4.27428153e+00  6.98851736e-01  4.29851583e+00  7.35811079e-01  1.36106768e-01  2.90261025e-04  1.53265736e-02 
 2.74076892e-01  2.74076892e-01  5.00000000e+00  4.27462060e+00  4.27531305e+00  8.61668717e-01  1.90339864e-01 -3.37236219e+00  2.98924472e-01  1.51269664e-02  1.47273651e-02 
 2.74076902e-01  2.74076902e-01  5.00000000e+00  4.27419898e+00  4.27630444e+00  1.01218649e+00  1.22795032e-01 -3.43990616e+00  4.49445321e-01  1.53755704e-02  1.41735523e-02 
 2.74076911e-01  2.74076911e-01  5.00000000e+00  4.27426115e+00  4.27533745e+00  8.65437656e-01  1.32823760e-01 -3.42987671e+00  3.02699359e-01  1.53386580e-02  1.47134759e-02 
 2.74076922e-01  2.74076922e-01  5.00000000e+00  4.27406477e+00  4.27629267e+00  1.01042714e+00  1.01063424e-01 -3.46163611e+00  4.47692206e-01  1.54555609e-02  1.41800022e-02 
 2.74076940e-01  2.74076940e-01  5.00000000e+00  4.27413871e+00  4.27535555e+00  8.68224491e-01  1.13050196e-01 -3.44964790e+00  3.05495115e-01  1.54114389e-02  1.47031868e-02 
 2.74076967e-01  2.74076967e-01  5.00000000e+00  4.27395743e+00  4.27629300e+00  1.01046241e+00  8.36020726e-02 -3.47909381e+00  4.47741183e-01  1.55198361e-02  1.41798245e-02 
 2.74077016e-01  2.74077016e-01  5.00000000e+00  4.27403286e+00  4.27537102e+00  8.70591751e-01  9.58803472e-02 -3.46681158e+00  3.07885503e-01  1.54746389e-02  1.46943908e-02 
 2.74077113e-01  2.74077113e-01  5.00000000e+00  4.27385987e+00  4.27630536e+00  1.01226013e+00  6.76696620e-02 -3.49501424e+00  4.49583781e-01  1.55784836e-02  1.41730458e-02 
 2.74077308e-01  2.74077308e-01  5.00000000e+00  4.27395395e+00  4.27538736e+00  8.73024456e-01  8.30356211e-02 -3.47963232e+00  3.10407941e-01  1.55219200e-02  1.46851118e-02 
 2.74077510e-01  2.74077510e-01  5.00000000e+00  4.27382122e+00  4.27629820e+00  1.01350066e+00  6.13960219e-02 -3.50125527e+00  4.50946252e-01  1.56017795e-02  1.41769699e-02 
 2.74077819e-01  2.74077819e-01  5.00000000e+00  4.27394345e+00  4.27537566e+00  8.73525560e-01  8.13701190e-02 -3.48125588e+00  3.11065786e-01  1.55282233e-02  1.46917552e-02 
 2.74078192e-01  2.74078192e-01  5.00000000e+00  4.27381921e+00  4.27629930e+00  1.01352496e+00  6.10597760e-02 -3.50153553e+00  4.51179778e-01  1.56029921e-02  1.41763664e-02 
 2.74078939e-01  2.74078939e-01  5.00000000e+00  4.27394347e+00  4.27537814e+00  8.73556180e-01  8.13755711e-02 -3.48115843e+00  3.11440209e-01  1.55282091e-02  1.46903499e-02 
 2.74080433e-01  2.74080433e-01  5.00000000e+00  4.27381928e+00  4.27630350e+00  1.01347082e+00  6.10715037e-02 -3.50133981e+00  4.51813198e-01  1.56029488e-02  1.41740693e-02 
 2.74083420e-01  2.74083420e-01  5.00000000e+00  4.27394345e+00  4.27538694e+00  8.73515126e-01  8.13719307e-02 -3.48079410e+00  3.12774084e-01  1.55282222e-02  1.46853493e-02 
 2.74089395e-01  2.74089395e-01  5.00000000e+00  4.27381931e+00  4.27632088e+00  1.01335535e+00  6.10767101e-02 -3.50059868e+00  4.54446813e-01  1.56029295e-02  1.41645483e-02 
 2.74101344e-01  2.74101344e-01  5.00000000e+00  4.27394348e+00  4.27542180e+00  8.73300748e-01  8.13764492e-02 -3.47931785e+00  3.18054796e-01  1.55282055e-02  1.46655723e-02 
 2.74125242e-01  2.74125242e-01  5.00000000e+00  4.27381939e+00  4.27639051e+00  1.01291876e+00  6.10887518e-02 -3.49764360e+00  4.64988074e-01  1.56028851e-02  1.41264639e-02 
 2.74173039e-01  2.74173039e-01  5.00000000e+00  4.27394362e+00  4.27556101e+00  8.72433565e-01  8.13991401e-02 -3.47341078e+00  3.39094093e-01  1.55281222e-02  1.45868501e-02 
 2.74268633e-01  2.74268633e-01  5.00000000e+00  4.27381967e+00  4.27666863e+00  1.01118983e+00  6.11350742e-02 -3.48583535e+00  5.06876024e-01  1.56027141e-02  1.39753808e-02 
 2.74459821e-01  2.74459821e-01  5.00000000e+00  4.27394419e+00  4.27611587e+00  8.69006603e-01  8.14922816e-02 -3.44982105e+00  4.22122887e-01  1.55277802e-02  1.42772624e-02 
 2.74842197e-01  2.74842197e-01  5.00000000e+00  4.27382083e+00  4.27777367e+00  1.00445277e+00  6.13246215e-02 -3.43876148e+00  6.69988382e-01  1.56020147e-02  1.33908774e-02 
 2.75606948e-01  2.75606948e-01  5.00000000e+00  4.27394659e+00  4.27830431e+00  8.55988682e-01  8.18842297e-02 -3.35609410e+00  7.36942789e-01  1.55263410e-02  1.31189527e-02 
 2.76606948e-01  2.76606948e-01  5.00000000e+00  4.27382475e+00  4.28115932e+00  9.85380563e-01  6.19663568e-02 -3.29549170e+00  1.13002631e+00  1.55996481e-02  1.17479229e-02 
 2.77606948e-01  2.77606948e-01  5.00000000e+00  4.27395172e+00  4.28209554e+00  8.35712049e-01  8.27228828e-02 -3.19499398e+00  1.22497004e+00  1.55232574e-02  1.13302911e-02 
 2.78606948e-01  2.78606948e-01  5.00000000e+00  4.27383015e+00  4.28511164e+00  9.66470762e-01  6.28494276e-02 -3.13589791e+00  1.58266233e+00  1.55963966e-02  1.00831959e-02 
 2.79606948e-01  2.79606948e-01  5.00000000e+00  4.27395785e+00  4.28588556e+00  8.18153741e-01  8.37216047e-02 -3.03682112e+00  1.64488321e+00  1.55195833e-02  9.78595924e-03 
 2.80606948e-01  2.80606948e-01  5.00000000e+00  4.27383633e+00  4.28907005e+00  9.50094104e-01  6.38622498e-02 -2.97923337e+00  1.97217037e+00  1.55926681e-02  8.65232806e-03 
 2.81606948e-01  2.81606948e-01  5.00000000e+00  4.27396470e+00  4.28965417e+00  8.02951067e-01  8.48385509e-02 -2.88156080e+00  2.00628308e+00  1.55154737e-02  8.45911979e-03 
 2.82606948e-01  2.82606948e-01  5.00000000e+00  4.27384318e+00  4.29303313e+00  9.35911729e-01  6.49839474e-02 -2.82546265e+00  2.30744541e+00  1.55885390e-02  7.42316931e-03 
 2.83606948e-01  2.83606948e-01  5.00000000e+00  4.27397215e+00  4.29339796e+00  7.89788212e-01  8.60535121e-02 -2.72917726e+00  2.31741227e+00  1.55110032e-02  7.31920048e-03 
 2.84606948e-01  2.84606948e-01  5.00000000e+00  4.27385057e+00  4.29700130e+00  9.23630420e-01  6.61943573e-02 -2.67455028e+00  2.59612681e+00  1.55840835e-02  6.36737527e-03 
 2.85606948e-01  2.85606948e-01  5.00000000e+00  4.27398008e+00  4.29711305e+00  7.78391866e-01  8.73458989e-02 -2.57963578e+00  2.58534995e+00  1.55062476e-02  6.33992269e-03 
 2.86606948e-01  2.86606948e-01  5.00000000e+00  4.27385839e+00  4.30097486e+00  9.12996365e-01  6.74729086e-02 -2.52646185e+00  2.84477564e+00  1.55793774e-02  5.46060713e-03 
 2.87606948e-01  2.87606948e-01  5.00000000e+00  4.27398836e+00  4.30079495e+00  7.68525312e-01  8.86949720e-02 -2.43290246e+00  2.81617608e+00  1.55012830e-02  5.49872081e-03 
 2.88606948e-01  2.88606948e-01  5.00000000e+00  4.27386649e+00  4.30495395e+00  9.03789690e-01  6.87989644e-02 -2.38116370e+00  3.05902696e+00  1.55744965e-02  4.68196896e-03 
 2.89606948e-01  2.89606948e-01  5.00000000e+00  4.27399687e+00  4.30443845e+00  7.59983395e-01  9.00802271e-02 -2.28894384e+00  3.01511244e+00  1.54961851e-02  4.77621760e-03 
 2.90606948e-01  2.90606948e-01  5.00000000e+00  4.27387476e+00  4.30893843e+00  8.95819810e-01  7.01522148e-02 -2.23862247e+00  3.24372047e+00  1.55695157e-02  4.01352146e-03 
 2.91606948e-01  2.91606948e-01  5.00000000e+00  4.27400548e+00  4.30803757e+00  7.52588222e-01  9.14818082e-02 -2.14772643e+00  3.18664381e+00  1.54910269e-02  4.15577310e-03 
 2.92606948e-01  2.92606948e-01  5.00000000e+00  4.27388308e+00  4.31292776e+00  8.88921443e-01  7.15130931e-02 -2.09880474e+00  3.40301282e+00  1.55645070e-02  3.43986389e-03 
 2.93606948e-01  2.93606948e-01  5.00000000e+00  4.27401408e+00  4.31158544e+00  7.46185486e-01  9.28809261e-02 -2.00921633e+00  3.33462197e+00  1.54858776e-02  3.62309675e-03 
 2.94606948e-01  2.94606948e-01  5.00000000e+00  4.27389134e+00  4.31692083e+00  8.82951213e-01  7.28631905e-02 -1.96167653e+00  3.54047398e+00  1.55595382e-02  2.94777430e-03 
 2.95606948e-01  2.95606948e-01  5.00000000e+00  4.27402256e+00  4.31507430e+00  7.40641308e-01  9.42602558e-02 -1.87337885e+00  3.46235503e+00  1.54808010e-02  3.16591346e-03 
 2.96606948e-01  2.96606948e-01  5.00000000e+00  4.27389944e+00  4.32091574e+00  8.77784720e-01  7.41856456e-02 -1.82720303e+00  3.65917002e+00  1.55546712e-02  2.52589982e-03 
 2.97606948e-01  2.97606948e-01  5.00000000e+00  4.27403083e+00  4.31849540e+00  7.35839534e-01  9.56042894e-02 -1.74017813e+00  3.57268415e+00  1.54758542e-02  2.77367609e-03 
 2.98606948e-01  2.98606948e-01  5.00000000e+00  4.27390727e+00  4.32490961e+00  8.73314023e-01  7.54654832e-02 -1.69534822e+00  3.76173414e+00  1.55499613e-02  2.16448964e-03 
 2.99606948e-01  2.99606948e-01  5.00000000e+00  4.27403880e+00  4.32183910e+00  7.31679394e-01  9.68996206e-02 -1.60957695e+00  3.66804930e+00  1.54710866e-02  2.43731752e-03 
 3.00606948e-01  3.00606948e-01  5.00000000e+00  4.27391476e+00  4.32889827e+00  8.69445467e-01  7.66898848e-02 -1.56607461e+00  3.85042767e+00  1.55454555e-02  1.85516446e-03 
 3.01606948e-01  3.01606948e-01  5.00000000e+00  4.27404640e+00  4.32509493e+00  7.28073484e-01  9.81351447e-02 -1.48153649e+00  3.75054584e+00  1.54665390e-02  2.14903668e-03 
 3.02606948e-01  3.02606948e-01  5.00000000e+00  4.27392186e+00  4.33287600e+00  8.66097791e-01  7.78483731e-02 -1.43934316e+00  3.92719239e+00  1.55411925e-02  1.59071722e-03 
 3.03606948e-01  3.03606948e-01  5.00000000e+00  4.27405359e+00  4.32825185e+00  7.24946029e-01  9.93021601e-02 -1.35601630e+00  3.82197297e+00  1.54622435e-02  1.90211386e-03 
 3.04606948e-01  3.04606948e-01  5.00000000e+00  4.27392850e+00  4.33683525e+00  8.63200500e-01  7.89329011e-02 -1.31511315e+00  3.99369546e+00  1.55372018e-02  1.36494066e-03 
 3.05606948e-01  3.05606948e-01  5.00000000e+00  4.27406031e+00  4.33129855e+00  7.22231368e-01  1.00394367e-01 -1.23297431e+00  3.88387539e+00  1.54582234e-02  1.69075150e-03 
 3.06606948e-01  3.06606948e-01  5.00000000e+00  4.27393466e+00  4.34076649e+00  8.60692435e-01  7.99378442e-02 -1.19334224e+00  4.05136803e+00  1.55335042e-02  1.17247827e-03 
 3.07606948e-01  3.07606948e-01  5.00000000e+00  4.27406655e+00  4.33422399e+00  7.19872657e-01  1.01407763e-01 -1.11236699e+00  3.93757913e+00  1.54544934e-02  1.50993759e-03 
 3.08606948e-01  3.08606948e-01  5.00000000e+00  4.27394011e+00  4.34719935e+00  8.58598012e-01  8.07790206e-02 -1.07406711e+00  4.10160924e+00  1.55302263e-02  9.14305778e-04 
 3.09606948e-01  3.09606948e-01  5.00000000e+00  4.27407242e+00  4.33619756e+00  7.17778913e-01  1.02360017e-01 -9.94129299e-01  3.98433062e+00  1.54509895e-02  1.39901079e-03 
 3.10606948e-01  3.10606948e-01  5.00000000e+00  4.27394516e+00  4.35159016e+00  8.56735526e-01  8.16017807e-02 -9.57096284e-01  4.14528001e+00  1.55271977e-02  7.71553166e-04 
 3.11606948e-01  3.11606948e-01  5.00000000e+00  4.27407774e+00  4.33852733e+00  7.15971467e-01  1.03223403e-01 -8.78243846e-01  4.02499821e+00  1.54478123e-02  1.27850450e-03 
 3.12606948e-01  3.12606948e-01  5.00000000e+00  4.27394967e+00  4.35603655e+00  8.55128632e-01  8.23375525e-02 -8.42453186e-01  4.18331421e+00  1.55244893e-02  6.49691388e-04 
 3.13606948e-01  3.13606948e-01  5.00000000e+00  4.27408259e+00  4.34059028e+00  7.14386327e-01  1.04011566e-01 -7.64652008e-01  4.06041652e+00  1.54449122e-02  1.18049304e-03 
 3.14606948e-01  3.14606948e-01  5.00000000e+00  4.27395367e+00  4.36049974e+00  8.53741830e-01  8.29888784e-02 -7.30090807e-01  4.21648549e+00  1.55220918e-02  5.46721747e-04 
 3.15606948e-01  3.15606948e-01  5.00000000e+00  4.27408678e+00  4.34610916e+00  7.13132936e-01  1.04634720e-01 -6.53399114e-01  4.09157967e+00  1.54424150e-02  9.53666974e-04 
 3.16606948e-01  3.16606948e-01  5.00000000e+00  4.27395714e+00  4.36538519e+00  8.52551571e-01  8.35554198e-02 -6.19965021e-01  4.24574115e+00  1.55200064e-02  4.52621701e-04 
 3.17606948e-01  3.17606948e-01  5.00000000e+00  4.27409065e+00  4.34853093e+00  7.11928639e-01  1.05262992e-01 -5.44271817e-01  4.11888081e+00  1.54401024e-02  8.68426556e-04 
 3.18606948e-01  3.18606948e-01  5.00000000e+00  4.27396018e+00  4.37009471e+00  8.51516613e-01  8.40507292e-02 -5.12020357e-01  4.27140569e+00  1.55181832e-02  3.77275387e-04 
 3.19606948e-01  3.19606948e-01  5.00000000e+00  4.27409412e+00  4.35076433e+00  7.10867005e-01  1.05825973e-01 -4.37298736e-01  4.14283712e+00  1.54380302e-02  7.96585483e-04 
 3.20606948e-01  3.20606948e-01  5.00000000e+00  4.27396277e+00  4.37484580e+00  8.50624934e-01  8.44736416e-02 -4.06216248e-01  4.29397403e+00  1.55166264e-02  3.13966660e-04 
 3.21606948e-01  3.21606948e-01  5.00000000e+00  4.27409723e+00  4.35275394e+00  7.09925470e-01  1.06330412e-01 -3.32431819e-01  4.16390199e+00  1.54361734e-02  7.37606928e-04 
 3.22606948e-01  3.22606948e-01  5.00000000e+00  4.27396496e+00  4.37961000e+00  8.49856608e-01  8.48299416e-02 -3.02506063e-01  4.31386454e+00  1.55153149e-02  2.61148985e-04 
 3.23606948e-01  3.23606948e-01  5.00000000e+00  4.27410002e+00  4.35446698e+00  7.09085419e-01  1.06782640e-01 -2.29624341e-01  4.18246103e+00  1.54345088e-02  6.90337629e-04 
 3.24606948e-01  3.24606948e-01  5.00000000e+00  4.27396678e+00  4.38434837e+00  8.49194003e-01  8.51259042e-02 -2.00843583e-01  4.33143180e+00  1.55142255e-02  2.17433778e-04 
 3.25606948e-01  3.25606948e-01  5.00000000e+00  4.27410203e+00  4.35839079e+00  7.08436838e-01  1.07108363e-01 -1.28910709e-01  4.19903829e+00  1.54333099e-02  5.93167539e-04 
 3.26606948e-01  3.26606948e-01  5.00000000e+00  4.27396818e+00  4.38964949e+00  8.48640696e-01  8.53546479e-02 -1.01195795e-01  4.34719360e+00  1.55133835e-02  1.77140009e-04 
 3.27606948e-01  3.27606948e-01  5.00000000e+00  4.27410413e+00  4.36039158e+00  7.07784442e-01  1.07449069e-01 -3.01105732e-02  4.21378657e+00  1.54320558e-02  5.49012794e-04 
