 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)        
 2.88560000e-01  2.88560000e-01  3.22734328e-09  1.19998951e+01  1.25849669e+00  3.31072214e-09  2.91040170e-09  1.20000000e+01 
 2.90560000e-01  2.90560000e-01  3.30120153e-09  1.19998951e+01  1.25849669e+00  3.37473827e-09  2.93352276e-09  1.20000000e+01 
 2.92560000e-01  2.92560000e-01  3.40329365e-09  1.19998951e+01  1.25849669e+00  3.46636253e-09  2.98503378e-09  1.20000000e+01 
 2.94560000e-01  2.94560000e-01  3.45249873e-09  1.19998951e+01  1.25849669e+00  3.50450291e-09  2.98404257e-09  1.20000000e+01 
 2.96560000e-01  2.96560000e-01  3.52766039e-09  1.19998951e+01  1.25849669e+00  3.56803542e-09  3.00963587e-09  1.20000000e+01 
 2.98560000e-01  2.98560000e-01  3.54938079e-09  1.19998951e+01  1.25849669e+00  3.57759822e-09  2.98265435e-09  1.20000000e+01 
 3.00560000e-01  3.00560000e-01  3.59499919e-09  1.19998951e+01  1.25849669e+00  3.61056962e-09  2.98068792e-09  1.20000000e+01 
 3.02560000e-01  3.02560000e-01  3.58671048e-09  1.19998951e+01  1.25849669e+00  3.58918806e-09  2.92617752e-09  1.20000000e+01 
 3.04560000e-01  3.04560000e-01  3.60056518e-09  1.19998951e+01  1.25849669e+00  3.58954910e-09  2.89542612e-09  1.20000000e+01 
 3.06560000e-01  3.06560000e-01  3.56034513e-09  1.19998951e+01  1.25849669e+00  3.53548368e-09  2.81246182e-09  1.20000000e+01 
 3.08560000e-01  3.08560000e-01  3.54060625e-09  1.19998951e+01  1.25849669e+00  3.50159990e-09  2.75209300e-09  1.20000000e+01 
 3.10560000e-01  3.10560000e-01  3.46687856e-09  1.19998951e+01  1.25849669e+00  3.41348261e-09  2.64009237e-09  1.20000000e+01 
 3.12560000e-01  3.12560000e-01  3.41235307e-09  1.19998951e+01  1.25849669e+00  3.34438099e-09  2.54989696e-09  1.20000000e+01 
 3.14560000e-01  3.14560000e-01  3.30399397e-09  1.19998951e+01  1.25849669e+00  3.22132010e-09  2.40870723e-09  1.20000000e+01 
 3.16560000e-01  3.16560000e-01  3.21383453e-09  1.19998951e+01  1.25849669e+00  3.11639536e-09  2.28879316e-09  1.20000000e+01 
 3.18560000e-01  3.18560000e-01  3.07050896e-09  1.19998951e+01  1.25849669e+00  2.95830604e-09  2.11901074e-09  1.20000000e+01 
 3.20560000e-01  3.20560000e-01  2.94457148e-09  1.19998951e+01  1.25849669e+00  2.81767387e-09  1.97013694e-09  1.20000000e+01 
 3.22560000e-01  3.22560000e-01  2.76632584e-09  1.19998951e+01  1.25849669e+00  2.62487054e-09  1.77268045e-09  1.20000000e+01 
 3.24560000e-01  3.24560000e-01  2.60523336e-09  1.19998951e+01  1.25849669e+00  2.44942666e-09  1.59630220e-09  1.20000000e+01 
 3.26560000e-01  3.26560000e-01  2.39301090e-09  1.19998951e+01  1.25849669e+00  2.22313123e-09  1.37290135e-09  1.20000000e+01 
 3.28560000e-01  3.28560000e-01  2.19770624e-09  1.19998951e+01  1.25849669e+00  2.01410333e-09  1.17070331e-09  1.20000000e+01 
 3.30560000e-01  3.30560000e-01  1.95301020e-09  1.19998951e+01  1.25849669e+00  1.75610615e-09  9.23553234e-10  1.20000000e+01 
 3.32560000e-01  3.32560000e-01  1.72555237e-09  1.19998951e+01  1.25849669e+00  1.51584278e-09  6.98227254e-10  1.20000000e+01 
 3.34560000e-01  3.34560000e-01  1.45037782e-09  1.19998951e+01  1.25849669e+00  1.22843047e-09  4.29895008e-10  1.20000000e+01 
 3.36560000e-01  3.36560000e-01  1.19334231e-09  1.19998951e+01  1.25849669e+00  9.59797353e-10  1.84523730e-10  1.20000000e+01 
 3.38560000e-01  3.38560000e-01  8.90679086e-10  1.19998951e+01  1.25849669e+00  6.46248166e-10 -1.01565423e-10  1.20000000e+01 
 3.40560000e-01  3.40560000e-01  6.07248474e-10  1.19998951e+01  1.25849669e+00  3.52713192e-10 -3.63438390e-10  1.20000000e+01 
 3.42560000e-01  3.42560000e-01  2.80697687e-10  1.19998951e+01  1.25849669e+00  1.69093628e-11 -6.63400446e-10  1.20000000e+01 
