 time            time            v(N001)         v(N002)         v(N003)         v(N004)         v(N005)         v(N006)         v(N007)         v(N009)         v(N010)         @ddiode7_1[id] 
 8.17294840e-05  8.17294840e-05  1.12335055e-16  9.00000000e+00  5.95862813e-02  1.72286911e-05  6.60140837e-01  1.28617865e+00  8.99999914e+00  6.10080897e-02  4.91247577e-03 -2.38875001e-17 
 8.27294840e-05  8.27294840e-05  1.11796741e-16  9.00000000e+00  6.02377081e-02  1.75955693e-05  6.60141571e-01  1.28621784e+00  8.99999914e+00  6.16935574e-02  4.96710625e-03 -2.43961268e-17 
 8.37294840e-05  8.37294840e-05  1.12623251e-16  9.00000000e+00  6.08864941e-02  1.79647419e-05  6.60142309e-01  1.28625657e+00  8.99999914e+00  6.23767537e-02  5.02154062e-03 -2.49079323e-17 
 8.47294840e-05  8.47294840e-05  1.14403829e-16  9.00000000e+00  6.15326139e-02  1.83361531e-05  6.60143052e-01  1.28629485e+00  8.99999914e+00  6.30576516e-02  5.07577676e-03 -2.54228393e-17 
 8.57294840e-05  8.57294840e-05  1.13787721e-16  9.00000000e+00  6.21760419e-02  1.87097472e-05  6.60143799e-01  1.28633266e+00  8.99999914e+00  6.37362241e-02  5.12981252e-03 -2.59407705e-17 
 8.67294840e-05  8.67294840e-05  1.14628711e-16  9.00000000e+00  6.28167530e-02  1.90854683e-05  6.60144551e-01  1.28637000e+00  8.99999914e+00  6.44124445e-02  5.18364575e-03 -2.64616484e-17 
 8.77294840e-05  8.77294840e-05  1.16317555e-16  9.00000000e+00  6.34547218e-02  1.94632607e-05  6.60145306e-01  1.28640687e+00  8.99999914e+00  6.50862859e-02  5.23727435e-03 -2.69853955e-17 
 8.87294840e-05  8.87294840e-05  1.15626466e-16  9.00000000e+00  6.40899233e-02  1.98430683e-05  6.60146066e-01  1.28644328e+00  8.99999914e+00  6.57577217e-02  5.29069619e-03 -2.75119344e-17 
 8.97294840e-05  8.97294840e-05  1.16481373e-16  9.00000000e+00  6.47223325e-02  2.02248353e-05  6.60146830e-01  1.28647921e+00  8.99999914e+00  6.64267253e-02  5.34390916e-03 -2.80411874e-17 
 9.07294840e-05  9.07294840e-05  1.18075947e-16  9.00000000e+00  6.53519246e-02  2.06085056e-05  6.60147597e-01  1.28651466e+00  8.99999914e+00  6.70932703e-02  5.39691116e-03 -2.85730770e-17 
 9.17294840e-05  9.17294840e-05  1.17312781e-16  9.00000000e+00  6.59786748e-02  2.09940235e-05  6.60148368e-01  1.28654964e+00  8.99999914e+00  6.77573303e-02  5.44970010e-03 -2.91075254e-17 
 9.27294840e-05  9.27294840e-05  1.18180931e-16  9.00000000e+00  6.66025583e-02  2.13813327e-05  6.60149143e-01  1.28658413e+00  8.99999914e+00  6.84188790e-02  5.50227390e-03 -2.96444552e-17 
 9.37294840e-05  9.37294840e-05  1.19678834e-16  9.00000000e+00  6.72235508e-02  2.17703774e-05  6.60149921e-01  1.28661814e+00  8.99999914e+00  6.90778902e-02  5.55463047e-03 -3.01837885e-17 
 9.47294840e-05  9.47294840e-05  1.18846582e-16  9.00000000e+00  6.78416277e-02  2.21611015e-05  6.60150702e-01  1.28665166e+00  8.99999914e+00  6.97343379e-02  5.60676776e-03 -3.07254477e-17 
 9.57294840e-05  9.57294840e-05  1.19727189e-16  9.00000000e+00  6.84567648e-02  2.25534490e-05  6.60151487e-01  1.28668470e+00  8.99999914e+00  7.03881961e-02  5.65868370e-03 -3.12693552e-17 
 9.67294840e-05  9.67294840e-05  1.21126161e-16  9.00000000e+00  6.90689378e-02  2.29473640e-05  6.60152275e-01  1.28671724e+00  8.99999914e+00  7.10394389e-02  5.71037625e-03 -3.18154332e-17 
 9.77294840e-05  9.77294840e-05  1.20227891e-16  9.00000000e+00  6.96781227e-02  2.33427903e-05  6.60153065e-01  1.28674928e+00  8.99999914e+00  7.16880406e-02  5.76184336e-03 -3.23636041e-17 
 9.87294840e-05  9.87294840e-05  1.21120060e-16  9.00000000e+00  7.02842955e-02  2.37396720e-05  6.60153859e-01  1.28678084e+00  8.99999914e+00  7.23339755e-02  5.81308301e-03 -3.29137902e-17 
 9.97294840e-05  9.97294840e-05  1.22417988e-16  9.00000000e+00  7.08874324e-02  2.41379530e-05  6.60154656e-01  1.28681189e+00  8.99999914e+00  7.29772180e-02  5.86409316e-03 -3.34659139e-17 
 1.00729484e-04  1.00729484e-04  1.21456839e-16  9.00000000e+00  7.14875097e-02  2.45375776e-05  6.60155455e-01  1.28684244e+00  8.99999914e+00  7.36177427e-02  5.91487181e-03 -3.40198976e-17 
 1.01729484e-04  1.01729484e-04  1.22359566e-16  9.00000000e+00  7.20845037e-02  2.49384896e-05  6.60156257e-01  1.28687249e+00  8.99999914e+00  7.42555242e-02  5.96541695e-03 -3.45756637e-17 
 1.02729484e-04  1.02729484e-04  1.23554487e-16  9.00000000e+00  7.26783910e-02  2.53406332e-05  6.60157061e-01  1.28690203e+00  8.99999914e+00  7.48905373e-02  6.01572659e-03 -3.51331347e-17 
 1.03729484e-04  1.03729484e-04  1.22533659e-16  9.00000000e+00  7.32691483e-02  2.57439525e-05  6.60157868e-01  1.28693107e+00  8.99999914e+00  7.55227570e-02  6.06579873e-03 -3.56922330e-17 
 1.04729484e-04  1.04729484e-04  1.23445836e-16  9.00000000e+00  7.38567522e-02  2.61483916e-05  6.60158677e-01  1.28695960e+00  8.99999914e+00  7.61521580e-02  6.11563141e-03 -3.62528813e-17 
 1.05729484e-04  1.05729484e-04  1.24535941e-16  9.00000000e+00  7.44411798e-02  2.65538948e-05  6.60159488e-01  1.28698762e+00  8.99999914e+00  7.67787157e-02  6.16522265e-03 -3.68150021e-17 
 1.06729484e-04  1.06729484e-04  1.23458691e-16  9.00000000e+00  7.50224079e-02  2.69604063e-05  6.60160301e-01  1.28701512e+00  8.99999914e+00  7.74024051e-02  6.21457050e-03 -3.73785182e-17 
 1.07729484e-04  1.07729484e-04  1.24379104e-16  9.00000000e+00  7.56004139e-02  2.73678703e-05  6.60161116e-01  1.28704211e+00  8.99999914e+00  7.80232016e-02  6.26367301e-03 -3.79433523e-17 
 1.08729484e-04  1.08729484e-04  1.25362744e-16  9.00000000e+00  7.61751748e-02  2.77762313e-05  6.60161932e-01  1.28706858e+00  8.99999914e+00  7.86410806e-02  6.31252824e-03 -3.85094272e-17 
 1.09729484e-04  1.09729484e-04  1.24232375e-16  9.00000000e+00  7.67466682e-02  2.81854335e-05  6.60162751e-01  1.28709453e+00  8.99999914e+00  7.92560177e-02  6.36113427e-03 -3.90766658e-17 
 1.10729484e-04  1.10729484e-04  1.25159710e-16  9.00000000e+00  7.73148716e-02  2.85954215e-05  6.60163571e-01  1.28711997e+00  8.99999914e+00  7.98679885e-02  6.40948916e-03 -3.96449911e-17 
 1.11729484e-04  1.11729484e-04  1.26035398e-16  9.00000000e+00  7.78797625e-02  2.90061397e-05  6.60164392e-01  1.28714488e+00  8.99999914e+00  8.04769689e-02  6.45759102e-03 -4.02143263e-17 
 1.12729484e-04  1.12729484e-04  1.24855255e-16  9.00000000e+00  7.84413189e-02  2.94175329e-05  6.60165215e-01  1.28716926e+00  8.99999914e+00  8.10829347e-02  6.50543795e-03 -4.07845944e-17 
