time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N009),v(N010),@ddiode7_1[id]
8.9729484e-05,1.16481373e-16,9.0,0.0647223325,2.02248353e-05,0.66014683,1.28647921,8.99999914,0.0664267253,0.00534390916,-2.80411874e-17
9.0729484e-05,1.18075947e-16,9.0,0.0653519246,2.06085056e-05,0.660147597,1.28651466,8.99999914,0.0670932703,0.00539691116,-2.8573077e-17
9.1729484e-05,1.17312781e-16,9.0,0.0659786748,2.09940235e-05,0.660148368,1.28654964,8.99999914,0.0677573303,0.0054497001,-2.91075254e-17
9.2729484e-05,1.18180931e-16,9.0,0.0666025583,2.13813327e-05,0.660149143,1.28658413,8.99999914,0.068418879,0.0055022739,-2.96444552e-17
9.3729484e-05,1.19678834e-16,9.0,0.0672235508,2.17703774e-05,0.660149921,1.28661814,8.99999914,0.0690778902,0.00555463047,-3.01837885e-17
9.4729484e-05,1.18846582e-16,9.0,0.0678416277,2.21611015e-05,0.660150702,1.28665166,8.99999914,0.0697343379,0.00560676776,-3.07254477e-17
9.5729484e-05,1.19727189e-16,9.0,0.0684567648,2.2553449e-05,0.660151487,1.2866847,8.99999914,0.0703881961,0.0056586837,-3.12693552e-17
9.6729484e-05,1.21126161e-16,9.0,0.0690689378,2.2947364e-05,0.660152275,1.28671724,8.99999914,0.0710394389,0.00571037625,-3.18154332e-17
9.7729484e-05,1.20227891e-16,9.0,0.0696781227,2.33427903e-05,0.660153065,1.28674928,8.99999914,0.0716880406,0.00576184336,-3.23636041e-17
9.8729484e-05,1.2112006e-16,9.0,0.0702842955,2.3739672e-05,0.660153859,1.28678084,8.99999914,0.0723339755,0.00581308301,-3.29137902e-17
9.9729484e-05,1.22417988e-16,9.0,0.0708874324,2.4137953e-05,0.660154656,1.28681189,8.99999914,0.072977218,0.00586409316,-3.34659139e-17
0.000100729484,1.21456839e-16,9.0,0.0714875097,2.45375776e-05,0.660155455,1.28684244,8.99999914,0.0736177427,0.00591487181,-3.40198976e-17
0.000101729484,1.22359566e-16,9.0,0.0720845037,2.49384896e-05,0.660156257,1.28687249,8.99999914,0.0742555242,0.00596541695,-3.45756637e-17
0.000102729484,1.23554487e-16,9.0,0.072678391,2.53406332e-05,0.660157061,1.28690203,8.99999914,0.0748905373,0.00601572659,-3.51331347e-17
0.000103729484,1.22533659e-16,9.0,0.0732691483,2.57439525e-05,0.660157868,1.28693107,8.99999914,0.075522757,0.00606579873,-3.5692233e-17
0.000104729484,1.23445836e-16,9.0,0.0738567522,2.61483916e-05,0.660158677,1.2869596,8.99999914,0.076152158,0.00611563141,-3.62528813e-17
0.000105729484,1.24535941e-16,9.0,0.0744411798,2.65538948e-05,0.660159488,1.28698762,8.99999914,0.0767787157,0.00616522265,-3.68150021e-17
0.000106729484,1.23458691e-16,9.0,0.0750224079,2.69604063e-05,0.660160301,1.28701512,8.99999914,0.0774024051,0.0062145705,-3.73785182e-17
0.000107729484,1.24379104e-16,9.0,0.0756004139,2.73678703e-05,0.660161116,1.28704211,8.99999914,0.0780232016,0.00626367301,-3.79433523e-17
0.000108729484,1.25362744e-16,9.0,0.0761751748,2.77762313e-05,0.660161932,1.28706858,8.99999914,0.0786410806,0.00631252824,-3.85094272e-17
0.000109729484,1.24232375e-16,9.0,0.0767466682,2.81854335e-05,0.660162751,1.28709453,8.99999914,0.0792560177,0.00636113427,-3.90766658e-17
0.000110729484,1.2515971e-16,9.0,0.0773148716,2.85954215e-05,0.660163571,1.28711997,8.99999914,0.0798679885,0.00640948916,-3.96449911e-17
0.000111729484,1.26035398e-16,9.0,0.0778797625,2.90061397e-05,0.660164392,1.28714488,8.99999914,0.0804769689,0.00645759102,-4.02143263e-17
0.000112729484,1.24855255e-16,9.0,0.0784413189,2.94175329e-05,0.660165215,1.28716926,8.99999914,0.0810829347,0.00650543795,-4.07845944e-17
0.000113729484,1.25788099e-16,9.0,0.0789995186,2.98295456e-05,0.660166039,1.28719313,8.99999914,0.0816858619,0.00655302805,-4.13557187e-17
0.000114729484,1.26554513e-16,9.0,0.0795543397,3.02421225e-05,0.660166864,1.28721646,8.99999914,0.0822857267,0.00660035945,-4.19276228e-17
