time,v(N001),v(N002),v(N003),v(N004),v(N005),v(N006),v(N007),v(N008)
0.00469022927,0.212437019,3.22595972,3.20470327,11.0600053,1.38322634,0.193408138,12.0,0.0
0.00479022927,0.152442172,3.16796735,3.2043828,11.0598365,1.38167506,0.131421558,12.0,0.0
0.00489022927,0.0915934587,3.10930352,3.20406237,11.0611236,1.38158055,0.0689163169,12.0,0.0
0.00499022927,0.0308203033,3.05089828,3.20374197,11.0609551,1.38003123,0.0061390947,12.0,0.0
0.00509022927,-0.0303262861,2.99230256,3.2034216,11.0622407,1.37993683,-0.0566623557,12.0,0.0
0.00519022927,-0.0909177109,2.93444406,3.20310126,11.0620725,1.37838948,-0.119240186,12.0,0.0
0.00529022927,-0.151401706,2.87687348,3.20278095,11.0633565,1.3782952,-0.181347429,12.0,0.0
0.00539022927,-0.210854231,2.82051248,3.20246068,11.0631886,1.37674979,-0.242738977,12.0,0.0
0.00549022927,-0.269725595,2.7649077,3.20214044,11.0644712,1.37665563,-0.303172545,12.0,0.0
0.00559022927,-0.327100014,2.71097111,3.20182023,11.0643036,1.37511216,-0.36240963,12.0,0.0
0.00569022927,-0.383434127,2.65824159,3.20150006,11.0655846,1.37501813,-0.420216449,12.0,0.0
0.00579022927,-0.437824008,2.60761787,3.20117991,11.0654173,1.37347659,-0.476364866,12.0,0.0
0.00589022927,-0.490736247,2.55862752,3.2008598,11.0666969,1.37338268,-0.530633289,12.0,0.0
0.00599022927,-0.541282232,2.51215266,3.20053972,11.0665299,1.37184306,-0.582807544,12.0,0.0
0.00609022927,-0.589941925,2.46770622,3.20021968,11.0678079,1.37174927,-0.632681724,12.0,0.0
0.00619022927,-0.635845276,2.42615054,3.19989967,11.0676411,1.37021156,-0.680058999,12.0,0.0
0.00629022927,-0.679488802,2.38698088,3.19957968,11.0689176,1.37011788,-0.724752391,12.0,0.0
0.00639022927,-0.720023999,2.35103694,3.19925974,11.0687512,1.36858207,-0.766585517,12.0,0.0
0.00649022927,-0.75796683,2.31779351,3.19893982,11.0700261,1.36848852,-0.80539328,12.0,0.0
0.00659022927,-0.792493016,2.28806512,3.19861994,11.0698599,1.36695459,-0.841022523,12.0,0.0
0.00669022927,-0.824140513,2.2613037,3.19830009,11.0711334,1.36686115,-0.873332635,12.0,0.0
0.00679022927,-0.852111597,2.23829645,3.19798027,11.0709674,1.3653291,-0.902196102,12.0,0.0
0.00689022927,-0.876968389,2.21847042,3.19766049,11.0722394,1.36523576,-0.927499013,12.0,0.0
0.00699022927,-0.897941659,2.20258367,3.19734073,11.0720737,1.36370558,-0.94914151,12.0,0.0
0.00709022927,-0.915619454,2.1900368,3.19702101,11.0733441,1.36361235,-0.967038178,12.0,0.0
0.00719022927,-0.929262559,2.18155743,3.19670133,11.0731786,1.36208402,-0.981118388,12.0,0.0
0.00729022927,-0.939486269,2.17651852,3.19638167,11.0744475,1.36199089,-0.991326573,12.0,0.0
0.00739022927,-0.94558246,2.17561635,3.19606205,11.0742823,1.36046441,-0.997622444,12.0,0.0
0.00749022927,-0.948194538,2.1781956,3.19574246,11.0755497,1.36037137,-0.999981156,12.0,0.0
0.00759022927,-0.946646088,2.18492075,3.1954229,11.0753846,1.35884673,-0.998393398,12.0,0.0
