epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,833.7,0.91678,0.54113,1.056,0.86878,0.82781,0.87321,0.59218,1.35222,0.77887,1.32337,4.4063e-05,4.4063e-05,4.4063e-05
87,885.574,0.90889,0.53785,1.05762,0.85518,0.83691,0.8705,0.59571,1.36459,0.78545,1.33194,4.13108e-05,4.13108e-05,4.13108e-05
88,936.738,0.91583,0.5415,1.05999,0.86612,0.83428,0.86914,0.59673,1.35555,0.78947,1.32886,3.85586e-05,3.85586e-05,3.85586e-05
89,988.097,0.90002,0.52733,1.05031,0.87842,0.823,0.87229,0.59795,1.36173,0.78631,1.33085,3.58064e-05,3.58064e-05,3.58064e-05
90,1041.48,0.90569,0.53207,1.05783,0.86208,0.83629,0.86981,0.59512,1.35482,0.78967,1.33162,3.30542e-05,3.30542e-05,3.30542e-05
91,1093.77,0.86263,0.45767,1.04954,0.85284,0.8324,0.87012,0.59691,1.35642,0.78927,1.33297,3.0302e-05,3.0302e-05,3.0302e-05
92,1145.12,0.85658,0.4544,1.04338,0.86963,0.82531,0.86815,0.58803,1.36148,0.79686,1.34081,2.75498e-05,2.75498e-05,2.75498e-05
93,1194.72,0.84579,0.44782,1.04621,0.88622,0.82004,0.87465,0.60014,1.35576,0.78443,1.33122,2.47976e-05,2.47976e-05,2.47976e-05
94,1246.77,0.84245,0.44816,1.03323,0.88551,0.82354,0.87614,0.59882,1.36037,0.78793,1.33477,2.20454e-05,2.20454e-05,2.20454e-05
95,1296.74,0.83317,0.43719,1.0465,0.88276,0.82216,0.87508,0.59603,1.35661,0.78781,1.33441,1.92932e-05,1.92932e-05,1.92932e-05
96,1346.29,0.84035,0.44336,1.0472,0.88096,0.82156,0.87646,0.59955,1.36018,0.78826,1.33539,1.6541e-05,1.6541e-05,1.6541e-05
97,1397.69,0.84057,0.44304,1.03736,0.87517,0.82838,0.87095,0.59221,1.36114,0.79609,1.33951,1.37888e-05,1.37888e-05,1.37888e-05
98,1447.31,0.83427,0.44044,1.04073,0.87989,0.82418,0.87271,0.59483,1.36199,0.79077,1.33921,1.10366e-05,1.10366e-05,1.10366e-05
99,1496.65,0.82827,0.43098,1.03707,0.88939,0.82115,0.87045,0.59254,1.36297,0.78887,1.3423,8.2844e-06,8.2844e-06,8.2844e-06
100,1546.39,0.83483,0.4355,1.04166,0.89442,0.8162,0.86604,0.58775,1.36525,0.79115,1.34206,5.5322e-06,5.5322e-06,5.5322e-06
