epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,3656.03,0.97683,0.52638,1.07075,0.93763,0.87676,0.93506,0.64746,1.28567,0.53462,1.24101,9.63548e-05,9.63548e-05,9.63548e-05
68,3709.44,0.97225,0.52015,1.06574,0.9006,0.89623,0.93137,0.64375,1.29894,0.54094,1.25502,9.36026e-05,9.36026e-05,9.36026e-05
69,3763.88,0.97327,0.50913,1.06086,0.92964,0.87321,0.93134,0.64916,1.29811,0.53325,1.24309,9.08504e-05,9.08504e-05,9.08504e-05
70,3816.98,0.96012,0.50827,1.06545,0.93355,0.86877,0.92917,0.64649,1.30261,0.52945,1.25419,8.80982e-05,8.80982e-05,8.80982e-05
71,3871.73,0.954,0.50096,1.05385,0.9333,0.86791,0.92699,0.63955,1.30568,0.52777,1.25671,8.5346e-05,8.5346e-05,8.5346e-05
72,3925.28,0.95471,0.50496,1.05751,0.91877,0.88591,0.93014,0.64752,1.29899,0.52828,1.25676,8.25938e-05,8.25938e-05,8.25938e-05
73,3979.4,0.94812,0.50454,1.05826,0.89846,0.90673,0.936,0.64881,1.29366,0.52884,1.25315,7.98416e-05,7.98416e-05,7.98416e-05
74,4033.02,0.94107,0.49749,1.05383,0.94531,0.85332,0.9362,0.6504,1.28928,0.52634,1.24956,7.70894e-05,7.70894e-05,7.70894e-05
75,4087.5,0.92924,0.49103,1.04943,0.93303,0.89072,0.93976,0.6534,1.30411,0.53367,1.25922,7.43372e-05,7.43372e-05,7.43372e-05
76,4142.59,0.94011,0.49269,1.04769,0.92148,0.8948,0.9397,0.64393,1.30739,0.52829,1.25988,7.1585e-05,7.1585e-05,7.1585e-05
77,4196.2,0.94041,0.49535,1.04613,0.94212,0.88626,0.94456,0.65157,1.31256,0.52544,1.26789,6.88328e-05,6.88328e-05,6.88328e-05
78,4251.42,0.93224,0.49097,1.04387,0.92978,0.91592,0.95287,0.66438,1.30423,0.52301,1.25623,6.60806e-05,6.60806e-05,6.60806e-05
79,4306.56,0.92407,0.49006,1.04666,0.93793,0.9188,0.95638,0.6558,1.30974,0.51923,1.2605,6.33284e-05,6.33284e-05,6.33284e-05
80,4359.7,0.90797,0.48209,1.04512,0.93925,0.89359,0.9447,0.65744,1.30863,0.52596,1.26159,6.05762e-05,6.05762e-05,6.05762e-05
81,4413.79,0.90966,0.47766,1.03091,0.94903,0.888,0.94371,0.64921,1.31243,0.52957,1.272,5.7824e-05,5.7824e-05,5.7824e-05
82,4467.88,0.90257,0.47768,1.02629,0.92857,0.88826,0.93692,0.64717,1.30785,0.53159,1.26683,5.50718e-05,5.50718e-05,5.50718e-05
83,4522.21,0.91179,0.47932,1.02928,0.94218,0.90123,0.93913,0.65441,1.30624,0.52698,1.27122,5.23196e-05,5.23196e-05,5.23196e-05
84,4576.3,0.89279,0.47187,1.0325,0.94791,0.89204,0.9447,0.65996,1.30229,0.52481,1.26714,4.95674e-05,4.95674e-05,4.95674e-05
85,4630.35,0.90197,0.4786,1.04315,0.94597,0.90497,0.94787,0.65277,1.31079,0.5194,1.2758,4.68152e-05,4.68152e-05,4.68152e-05
86,4684.24,0.90382,0.4778,1.02987,0.93915,0.90462,0.94382,0.65246,1.30438,0.52154,1.27705,4.4063e-05,4.4063e-05,4.4063e-05
87,4738.53,0.89613,0.47683,1.03393,0.93797,0.88979,0.93948,0.6478,1.31305,0.53056,1.28223,4.13108e-05,4.13108e-05,4.13108e-05
88,4793.27,0.88738,0.47301,1.02356,0.94807,0.8971,0.94287,0.65227,1.31405,0.52838,1.27899,3.85586e-05,3.85586e-05,3.85586e-05
89,4846.95,0.89743,0.47173,1.03496,0.94354,0.90026,0.94721,0.65706,1.30775,0.51856,1.2802,3.58064e-05,3.58064e-05,3.58064e-05
90,4900.87,0.87322,0.46362,1.01701,0.93578,0.89975,0.94219,0.65683,1.3085,0.52069,1.27594,3.30542e-05,3.30542e-05,3.30542e-05
91,4955.22,0.81166,0.38812,0.99084,0.93785,0.89299,0.94024,0.65862,1.31367,0.52097,1.28521,3.0302e-05,3.0302e-05,3.0302e-05
92,5008.13,0.80629,0.38658,1.00018,0.92678,0.9074,0.94813,0.65734,1.30937,0.5167,1.28164,2.75498e-05,2.75498e-05,2.75498e-05
93,5060.47,0.80323,0.38327,0.99223,0.93267,0.91169,0.94176,0.65781,1.30774,0.52078,1.2816,2.47976e-05,2.47976e-05,2.47976e-05
94,5113.16,0.78699,0.38044,0.99363,0.9336,0.90678,0.94188,0.65803,1.3095,0.5185,1.28617,2.20454e-05,2.20454e-05,2.20454e-05
95,5165.81,0.79699,0.38046,0.99346,0.93428,0.90614,0.94159,0.66012,1.31245,0.5179,1.28519,1.92932e-05,1.92932e-05,1.92932e-05
96,5218.09,0.77793,0.37005,0.98907,0.93129,0.9043,0.94106,0.65927,1.30654,0.51581,1.28169,1.6541e-05,1.6541e-05,1.6541e-05
97,5270.97,0.78358,0.37807,0.9908,0.94039,0.90494,0.94762,0.66658,1.30577,0.51509,1.2807,1.37888e-05,1.37888e-05,1.37888e-05
98,5324.69,0.78066,0.3736,0.98622,0.93544,0.89851,0.94392,0.66231,1.30597,0.5175,1.27895,1.10366e-05,1.10366e-05,1.10366e-05
99,5376.94,0.77895,0.37341,0.99155,0.93085,0.89899,0.94254,0.6632,1.31108,0.52019,1.28548,8.2844e-06,8.2844e-06,8.2844e-06
100,5429.57,0.77585,0.37171,0.9814,0.92658,0.90433,0.94102,0.65825,1.30801,0.51784,1.28598,5.5322e-06,5.5322e-06,5.5322e-06
